1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95
719,3620,13851,7978,,,,5625,9188,,,,6626,,,,1594,13335,11595,1878,10619,10118,13646,4709,2480,1650,,9460,8430,6212,3085,,,,2130,10047,8025,10289,,1469,1656,,,,,8853,9802,4716,,,,9353,13056,1591,15358,,1825,5556,,,,,8415,12518,15451,,,12822,11182,10830,,,,6000,4419,,2805,,,9922,,,,4287,,,3360,,,,,,,,13322
720,3621,13852,7979,,,,5626,9189,,,,6627,,,,1595,13336,11596,1879,10639,10119,13647,4710,2481,1674,,9461,8452,6213,3086,,,,2154,10048,8026,10290,,1470,1676,,,,,8854,9803,4717,,,,9354,13057,1612,15359,,1845,5557,,,,,8416,12519,15452,,,12823, ,10831,,,,6020,4420,,2806,,,9945,,,,4288,,,3379,,,,,,,,13323
735,3641,13853,7980,,,,5645,9190,,,, ,,,,1618,13359,11617,1901,10640,10120,13670,4711,2482,1675,,9462,8453,6235,3087,,,,2626,10049,8027,10291,,1471,1677,,,,,8855,9804,4718,,,,9355,13058,1613,15360,,1846,5558,,,,,8417,12542,15475,,,12824,,10832,,,,6021,4421,,15307,,,10469,,,,4289,,,3380,,,,,,,,13344
736,3642,13854,7981,,,,5646,9191,,,,,,,,1619,13787,11618,1902,10641,10141,13671,4712,2483,2226,,9463,8454,6236,3088,,,,2627,10069,8047,10309,,1472,1678,,,,,8856,9805,4719,,,,9356,13059,1614,15361,,1847,5559,,,,,8418,12543,15500,,,12825,,10833,,,,6022,4444,,15309,,,10470,,,,4290,,,3381,,,,,,,,13345
737,3643,13855,7982,,,,5647,9211,,,,,,,,1620,13810,11619,1903,10642,10142,13672,4730,2484,2251,,9464,8455,6237,3089,,,,2628,10070,8048,10310,,1473,1679,,,,,8857,9822,4720,,,,9374,13060,1615,15381,,1848,5579,,,,,8439,13041, ,,,12826,,10848,,,,6023,4445,,15310,,,10471,,,,4291,,,3382,,,,,,,,13346
738,3644,13856,8001,,,,5648,9212,,,,,,,,1621,13811,11620,1904,10643,10143,13695,4731,2485,12122,,9465,8477,6238,3090,,,,2629,10071,8049,10311,,1474,1680,,,,,8858,9823,4738,,,,9375,13061,1616,15382,,1849,5580,,,,,8440,13042,,,,12846,,10849,,,,6024,4446,,15311,,,10494,,,,4315,,,3383,,,,,,,,13371
739,3645,13857,8002,,,,5649,9213,,,,,,,,1644,13812,11621,1926,10665,10144,13696,4732,2505,12123,,9484,8478,6239,3091,,,,2630,10072,8050,10312,,1475,1681,,,,,8878,9824,4739,,,,9376,13062,1617,15383,,1850,5581,,,,,8441,13043,,,,12847,,10850,,,,6025,4970,,15332,,,10495,,,,4316,,,3384,,,,,,,,13818
740,3667,13858,8003,,,,5650,9214,,,,,,,,1645,13813,11642,1927,10666,10145,13697,4733,2506,12723,,9485,8479,6240,3111,,,,2651,10073,8051,10313,,1476,1700,,,,,8879,9825,4740,,,,9377,13063,1637,15384,,1870,5582,,,,,8442,13066,,,,12848,,10851,,,,6045,4993,,15333,,,10496,,,,4341,,,3404,,,,,,,,13819
741,3668,13878,8004,,,,5651,9215,,,,,,,,1646,13835,11643,1928,10667,10146,13698,4734,2507,12724,,9486,8480,6260,3112,,,,2652,10074,8072,10314,,1477,1701,,,,,8880,9826,4741,,,,9378,13081,1638,15385,,1871,5583,,,,,8443,13067,,,,12849,,10852,,,,6046,4994,,15334,,,10519,,,,4762,,,3405,,,,,,,,13820
742,3669,13879,8005,,,,5652,9216,,,,,,,,1669,13836,11644,1929,10668,10166,13720,4735,2508,12747,,9487,8953,6261,3113,,,,2653,10095,8073,10315,,1494,1702,,,,,8881,9827,4742,,,,9379,13082,1639,15386,,1872,5584,,,,,8465,13068,,,,12850,,10853,,,,6047,4995,,15335,,,10520,,,,4763,,,3406,,,,,,,,13821
743,3670,13880,8006,,,,5670,9217,,,,,,,,1670,13837,11645,1930,11191,10167,13721,4736,2509,12748,,9488,8954,6262,3114,,,,2654,10096,8074,10334,,1495,1703,,,,,8882,9828,4743,,,,9380,13083,1640,15405,,1873,5603,,,,,8466,13090,,,,12851,,10854,,,,6048,4996,,15336,,,10521,,,,4764,,,3407,,,,,,,,13822
744,3692,13881,8028,,,,5671,9236,,,,,,,,1671,13838,11646,1951,11192,10168,13722,4737,2510,12749,,9489,8976,6263,3115,,,,2655,10097,8075,10335,,1496,1704,,,,,8883,9829,4744,,,,9399,13084,1641,15406,,1874,5604,,,,,8490,13091,,,,12871,,10855,,,,6071,5018,,15357,,,10545,,,,4787,,,3408,,,,,,,,13841
745,3693,13882,8029,,,,5672,9237,,,,,,,,2168,13839,11667,1952,11193,10169,13723,4755,2511,12772,,9490,8977,6264,3116,,,,2656,10098,8096,10336,,1497,1705,,,,,8904,9830,4745,,,,9400,13085,1642,15407,,1875,5605,,,,,8965,13092,,,,12872,,10856,,,,6419,5019,, ,,,11095,,,,4788,,,3409,,,,,,,,13842
760,3694,13905,8030,,,,5673,9238,,,,,,,,2219,13859,11668,1953,11215,10170,13724,4756,2530,12773,,9509,8978,6265,3117,,,,2677,10099,8097,10337,,1498,1706,,,,,8905,9847,4746,,,,9401,13086,1643,15408,,2297,5606,,,,,8966,13093,,,,12873,,10857,,,,6443,5020,,,,, ,,,,4789,,,3832,,,,,,,,13843
761,3717,13906,8031,,,,5674,9239,,,,,,,,2244,13860,11669,1954,11216,10171,13745,4757,2531,12774,,9510,8979,6266,3137,,,,2678,10121,8098,10338,,1499,1707,,,,,8906,9848,4765,,,,9402,13087,1662,15409,,2322,5607,,,,,8967,13116,,,,12874,,10858,,,,6444,5044,,,,,,,,,4790,,,3833,,,,,,,,13844
762,3718,14380,8053,,,,5675,9240,,,,,,,,2245,13861,11670,1955,11217,10191,13746,4758,2532,12775,,9511,8980,6285,3138,,,,2679,10122,8099,10359,,1500,1725,,,,,8907,9849,4766,,,,9403,13088,1663,15410,,2323,5608,,,,,8989,13117,,,,12875,,10873,,,,6445,5045,,,,,,,,,4791,,,3834,,,,,,,,13845
763,3719,14381,8054,,,,5676,9241,,,,,,,,2269,13862,11693,1976,11218,10192,13747,4759,2533,12776,,9512,9001,6286,3139,,,,2680,10123,8100,10360,,1501,1726,,,,,8908,9850,4767,,,,9404,13106,1664,15411,,2324,5609,,,,,8990,13118,,,,12896,,10874,,,,6446,5070,,,,,,,,,4792,,,3835,,,,,,,,13846
764,3742,14382,8055,,,,5677,9242,,,,,,,,2270,13863,11694,1977,11219,10193,13748,4760,2534,12800,,9513,9002,6287,3140,,,,2681,10124,8123,10361,,1502,1727,,,,,8909,9851,4768,,,,9405,13107,1665,15430,,2346,5627,,,,,8991,13141,,,,12897,,10875,,,,6447,5595,,,,,,,,,4811,,,3853,,,,,,,,13847
765,4167,14383,8504,,,,5696,9261,,,,,,,,13416,13864,11695,1978,11239,10194,13749,4761,2535,13300,,9514,9003,6288,3141,,,,2702,10147,8124,10362,,1519,1728,,,,,8929,9852,4769,,,,9424,13108,1666,15431,,2347,5628,,,,,8992,13142,,,,12898,,10876,,,,6448,5619,,,,,,,,,4812,,,3854,,,,,,,,13848
766,4168,14384,8505,,,,5697,9262,,,,,,,,13417,13883,11720,1979,11240,10195,13750,4780,2536,13324,,9515,9004,6289,3659,,,,2703,10148,8648,10363,,1520,1729,,,,,8930,9853,4770,,,,9425,13109,1667,15432,,2348,5629,,,,,8993,13143,,,,12899,,10877,,,,6449,5620,,,,,,,,,4813,,,3855,,,,,,,,13849
767,4169,14385,8506,,,,5698,9263,,,,,,,,13418,13884,12169,1980,11241,10196,13771,4781,2537,13325,,9534,9005,6290,3660,,,,2704,10149,8673,10365,,1521,1730,,,,,8931,9854,4771,,,,9426,13110,1668,15433,,2349,5630,,,,,9014,13144,,,,12900,,10878,,,,6450,5621,,,,,,,,,4814,,,3856,,,,,,,,13850
768,4170,14404,8529,,,,5699,9264,,,,,,,,13419,13885,12170,1981,11242,10216,13772,4782,2555,13326,,9535,9006,6291,3661,,,,2705,10172,8674,10387,,1522,1731,,,,,8932,9855,5193,,,,9427,13111,1687,15434,,2370,5631,,,,,9015,13167,,,,12921,,10879,,,,6468,6244,,,,,,,,,4815,,,3857,,,,,,,,13866
769,4171,14405,8530,,,,5700,9265,,,,,,,,13420,13886,12171,2502,11243,10217,13773,4783,2556,13347,,9536,9025,6310,3662,,,,2706,10173,8697,10388,,1523,1732,,,,,8933,9872,5215,,,,9428,13112,1688,15435,,2371,5632,,,,,9016,13168,,,,12922,,10880,,,,6469,6245,,,,,,,,,4816,,,3858,,,,,,,,13867
770,4172,14406,8531,,,,5701,9266,,,,,,,,13421,13887,12193,2503,11244,10218,13774,4784,2557,13348,,9537,9026,6311,3663,,,,2728,10174,8698,10834,,1524,1750,,,,,8934,9873,5216,,,,9429,13134,1689,15436,,2372,5633,,,,,9017,13169,,,,12923,,10881,,,,6470,6869,,,,,,,,,4835,,,3859,,,,,,,,13868
785,4192,14407,8553,,,,5702,9267,,,,,,,,13442,13888,12194,2504,11266,10219,13775,4785,2558,13349,,9538,9027,6312,3664,,,,2729,10197,8699,10835,,1525,1751,,,,,8955,9874,5217,,,,9430,13135,1690,15456,,2373,5634,,,,,9018,13192,,,,12924,,10882,,,,6471,6870,,,,,,,,,4836,,,3860,,,,,,,,13869
786,4193,14408,8554,,,,5721,9285,,,,,,,,13443,13889,12195,2526,11267,10220,14272,4786,2559,13350,,9539,9028,6313,3684,,,,2730,10198,8700,10836,,1526,1752,,,,,8956,9875,5218,,,,9449,13136,1691,15457,,2374,5653,,,,,9019,13644,,,,12925,,10899,,,,6472, ,,,,,,,,,4837,,,3879,,,,,,,,13870
787,4194,14409,8555,,,,5722,9286,,,,,,,,13444,13907,12196,2527,11268,10221,14296,4806,2560,13351,,9540,9029,6314,3685,,,,2753,10572,8723,10837,,1527,1753,,,,,8957,9876,5239,,,,9450,13161,1692,15458,,2395,5654,,,,,9039,13665,,,,12946,,10900,,,,6473,,,,,,,,,,4838,,,3880,,,,,,,,13871
788,4195,14410,8556,,,,5723,9287,,,,,,,,13445,13908,12218,2528,11291,10243,14297,4807,2561,13372,,9559,9030,6315,3686,,,,2754,10573,9298,10838,,1545,1754,,,,,8958,9877,5240,,,,9451,13561,1712,15459,,2396,5655,,,,,9040,13666,,,,12947,,10901,,,,6474,,,,,,,,,,4839,,,3881,,,,,,,,13872
789,4196,14411,8578,,,,5724,9288,,,,,,,,13446,13909,12219,2529,11292,10244,14321,4808,2581,13373,,9560,9050,6335,3687,,,,2779,10574,9324,10839,,1546,1755,,,,,8959,9878,5241,,,,9452,13562,1713,15460,,2397,5656,,,,,9041,13667,,,,12948,,10902,,,,6475,,,,,,,,,,4840,,,3882,,,,,,,,13873
790,4197,14429,8579,,,,5725,9289,,,,,,,,13467,13910,12220,2551,11293,10245,14322,4809,2582,13374,,9561,9051,6336,3688,,,,3251,10595, ,10840,,1547,1756,,,,,8983,9879,5242,,,,9453,13585,1714, ,,2398,5657,,,,,9042,13668,,,,12949,,10903,,,,6493,,,,,,,,,,4841,,,3883,,,,,,,,13874
791,4217,14430,8580,,,,5726,9290,,,,,,,,13468,13911,12221,2552,11817,10766,14323,4810,2583,13375,,9562,9052,6337,3689,,,,3252,10596,,10859,,1548,1757,,,,,9455,9880,5243,,,,9454,13586,1715,,,2399,5658,,,,,9043,13669,,,,13447,,10904,,,,6494,,,,,,,,,,4860,,,3884,,,,,,,,13875
792,4218,14431,8581,,,,5727,9291,,,,,,,,13469,13912,12243,2553,11818,10767,14346,4831,2584,13376,,9563,9053,6338,3690,,,,3253,10597,,10860,,1549,1776,,,,,9479,9897,5263,,,,9475,13587,1716,,,2400,5659,,,,,9044,13690,,,,13448,,10905,,,,6495,,,,,,,,,,4861,,,3885,,,,,,,,13891
793,4219,14432,8602,,,,5749,9292,,,,,,,,13470,13913,12244,2554,11840,10768,14347,4832,2585,13377,,9564,9054,6339,3710,,,,3254,10598,,10861,,1550,1777,,,,,9480,9898,5264,,,,9476,13588,1717,,,2419,5678,,,,,9065,13691,,,,13471,,10906,,,,6496,,,,,,,,,,4862,,,3886,,,,,,,,13892
794,4220,14433,8603,,,,5750,9293,,,,,,,,13492,13914,12245,2576,11841,10769,14348,4833,3058,13396,,9565,9055,6340,3711,,,,3277,10599,,10862,,1551,1778,,,,,9481,9899,5265,,,,9477,13608,1737,,,2420,5679,,,,,9066,13692,,,,13472,,10907,,,,6497,,,,,,,,,,4863,,,3904,,,,,,,,13893
809,4221,14434,8604,,,,5751,9310,,,,,,,,13493,13932,12267,2577,11842,10770,14349,4834,3081,13397,,9586,9076,6365,3712,,,,3278,10620,,10863,,1571,1779,,,,,9482,9900,5266,,,,9478,13609,1738,,,2421,5680,,,,,9067,13693,,,,13473,,10925,,,,6498,,,,,,,,,,4864,,,3905,,,,,,,,13894
810,4242,14435,8605,,,,5752,9311,,,,,,,,13494,13933,12268,2578,11843,10791,14371,4857,3082,13398,,9587,9077,6835,3713,,,,3279,10621,,10864,,1572,1780,,,,,9483,9901,5267,,,,9500,13610,1739,,,2422,5681,,,,,9068,13694,,,,13474,,10926,,,,6499,,,,,,,,,,4865,,,3906,,,,,,,,13895
811,4243,14454,8606,,,,5775,9312,,,,,,,,13495,13934,12269,2579,11865,10792,14372,4858,3083,13399,,9588,9078,6836,3714,,,,3280,10622,,10865,,1573,1781,,,,,9503,9902,5268,,,,9525,13611,1740,,,2423,5682,,,,,9069,13715,,,,13475,,10927,,,,6500,,,,,,,,,,4866,,,3907,,,,,,,,13896
812,4244,14455,8628,,,,5776,9313,,,,,,,,13517,13935,12270,2580,11866,10793,14373,4859,3084,13400,,10063,9079,6837,3715,,,,3302,10623,,10866,,1574,1801,,,,,9504,9903,5288,,,,9951,13612,1741,,,2424,5683,,,,,9091,13716,,,,13496,,10928,,,,6518,,,,,,,,,,4885,,,3908,,,,,,,,13897
813,4245,14456,8629,,,,6226,9314,,,,,,,,13518,13936,12292,2601,11867,10794,14374,4883,3105,13401,,10064,9102,6838,3716,,,,3303,10624,,10883,,1575,1802,,,,,9505,9904,5289,,,,9952,13613,1765,,,2425,5684,,,,,9616,13717,,,,13497,,10929,,,,6519,,,,,,,,,,4886,,,3909,,,,,,,,13898
814,4246,14457,8630,,,,6246,9315,,,,,,,,13519,13937,12293,2602,11868,10795,14375,4884,3106,13402,,10084,9103,6839,3736,,,,3304,10644,,10884,,1596,1803,,,,,9506,9905,5290,,,,9953,13614,1766,,,2444,5703,,,,,9617,13718,,,,13498,,10930,,,,6520,,,,,,,,,,4887,,,3910,,,,,,,,13899
815,4267,14458,8631,,,,6247,9316,,,,,,,,13520,13938,12294,2603,11892,10796,14397,5305,3107,13403,,10085,9104,6860,3737,,,,3305,10645,,10885,,1597,1804,,,,,9507,9923,5291,,,,9954,13631,1791,,,2445,5704,,,,,9618,13719,,,,13499,,10931,,,,6521,,,,,,,,,,4888,,,3911,,,,,,,,13900
816,4268,14459,8653,,,,6248,9317,,,,,,,,13542,13939,12295,2604,11893,10816,14398,5306,3108,13422,,10086,9602,6861,3738,,,,3328,10646,,10886,,1598,1805,,,,,9508,9924,5292,,,,9955,13632,2237,,,2446,5705,,,,,9640,13740,,,,13500,,10952,,,,6522,,,,,,,,,,4889,,,3929,,,,,,,,13916
817,4269,14460,8654,,,,6250,9318,,,,,,,,13543,13958,12318,2605,11917,10817,14399,5307,3109,13423,,10087,9626,6862,3739,,,,3329,10647,,10887,,1599,1806,,,,,9529,9925,5293,,,,9956,13633,2238,,,2447,5706,,,,,9641,13741,,,,13521,,10953,,,,6523,,,,,,,,,,4890,,,3930,,,,,,,,13917
818,4270,14479,8655,,,,6251,9335,,,,,,,,13544,13959,12319,3152,11918,10818,14400,5308,3110,13424,,10088,9627,6863,3740,,,,3353,10648,,10888,,1600,1826,,,,,9530,9926,5294,,,,9975,13634,2239,,,2448,5707,,,,,9642,13742,,,,13522,,10954,,,,6524,,,,,,,,,,4891,,,3931,,,,,,,,13918
819,4271,14480,8656,,,,6270,9336,,,,,,,,13545,13960,12320,3153,12465,10819,14922,5309,3129,13425,,10089,9628,6864,3741,,,,3877,10649,,10889,,1622,1827,,,,,9531,9927,5312,,,,9976,13635,2262,,,2449,5708,,,,,9643,13743,,,,13523,,10955,,,,6525,,,,,,,,,,4910,,,3932,,,,,,,,13919
834,4292,14481,8679,,,,6271,9337,,,,,,,,13568,13961,12344,3177,12466,10820,14947,5310,3130,13426,,10090,9629,6865,3764,,,,3878,10650,,10890,,1623,1828,,,,,9532,9928,5313,,,,9977,13636,2263,,,2450,5709,,,,,9644,13744,,,,13524,,10956,,,,6526,,,,,,,,,,4911,,,3933,,,,,,,,13920
835,4293,14482,8680,,,,6272,9338,,,,,,,,13569,13962,12345,3178,12467,10821,14948,5311,3131,13427,,10109,9650,6866,3765,,,,3902,10669,,10891,,1624,1829,,,,,9533,9929,5314,,,,9978,13637,2264,,,2470,5728,,,,,9665,13765,,,,13525,,10980,,,,6543,,,,,,,,,,4912,,,3934,,,,,,,,13921
836,4294,14483,9155,,,,6273,9339,,,,,,,,13570,13963,12794,3179,12491,10841,14972,5330,3132,13428,,10110,9651,6867,3766,,,,3903,10670,,10908,,1647,1830,,,,,9555,9930,5315,,,,9979,13638,2265,,,2471,5729,,,,,9666,13766,,,,13546,,10981,,,,6544,,,,,,,,,,4913,,,3935,,,,,,,,13922
837,4295,14484,9180,,,,6274,9340,,,,,,,,13993,13964,12795,3202,12492,10842,14973,5331,3133,13449,,10111,9652,6868,4284,,,,3927,10671,,10909,,1648,1831,,,,,9556,9950,5316,,,,9980,13639,2266,,,2472,5730,,,,,9667,13767,,,,13547,,11355,,,,6545,,,,,,,,,,4914,,,3936,,,,,,,,13923
838,4317,14504, ,,,,6275,9362,,,,,,,,13994,13984,12796,3203,12493,11394,14974,5332,3134,13450,,10112,9653,6885,4285,,,,3928,10672,,10910,,1649,1851,,,,,9557,10326,5317,,,,9981,13656,2267,,,2473,5731,,,,,9668,13768,,,,13548,,11356,,,,6546,,,,,,,,,,4915,,,3954,,,,,,,,13924
839,4318,14505,,,,,6276,9363,,,,,,,,14015,13985,12818,3204, , ,14997,5333,3135,13451,,10113,9654,6886,4309,,,,3953,10673,,10911,,1673,1852,,,,,9558,10351,5318,,,,10000,13657,2268,,,2474,5753,,,,,9691,13769,,,,13549,,11376,,,,6547,,,,,,,,,,4916,,,3955,,,,,,,,13941
840,4319,14506,,,,,6295,9764,,,,,,,,14016,14412,12819,3205,,,14998,5334,3136,13876,,10114,9675,6887,4310,,,,4502,10674,,10912,,1997,1853,,,,,9583,10352,5319,,,,10001,13658,2287,,,2475,6180,,,,,9692,13770,,,,13571,,11377,,,,6548,,,,,,,,,,4917,,,3956,,,,,,,,13942
841,4320,14507,,,,,6296,9765,,,,,,,,14017,14436,12820,3226,,,14999,5335,3154,13901,,10115,9676,6888,4311,,,,4503,10695,,10913,,1998,1854,,,,,10105,10353,5338,,,,10002,13659,2288,,,2496,6181,,,,,9716,13790,,,,13572,,11378,,,,6549,,,,,,,,,,4936,,,3957,,,,,,,,13943
842,4342,14508,,,,,6297,9787,,,,,,,,14018,14437,12843,3227,,,15000,5336,3155,13925,,10134,9677,6889,4312,,,,4527,10696,,10914,,1999,2276,,,,,10106,10354,5339,,,,10003,13660,2289,,,2497,6182,,,,,10242,13791,,,,13573,,11379,,,,6550,,,,,,,,,,4937,,,3958,,,,,,,,13944
843,4343,14529,,,,,6298,9788,,,,,,,,14019,14438,12844,3228,,,15023,5337,3156,13926,,10135,9678,6890,4313,,,,4528,10697,,10915,,2021,2277,,,,,10107,10355,5340,,,,10004,13661,2290,,,2498,6183,,,,, ,13792,,,,13574,,11380,,,,6551,,,,,,,,,,4938,,,3959,,,,,,,,13945
860,4344,14530,,,,,6299,9789,,,,,,,,14020,14461,12845,3229,,,15024,5355,3157,13927,,10136,9679,6891,4314,,,,4553,10698,,10916,,2022,2278,,,,,10108,10376,5341,,,,10005,13662,2291,,,2499,6184,,,,,,13793,,,,13596,,11381,,,,6568,,,,,,,,,,4939,,,3960,,,,,,,,13946
861,4367,14531,,,,,6300,9790,,,,,,,,14040,14462,12868,14401,,,15025,5356,3158,13949,,10137,9701,6892,4335,,,, ,10699,,10933,,2023,2280,,,,,10130,10377,5342,,,,10025,13663,2292,,,2500,6203,,,,,,13794,,,,13597,,11382,,,,6569,,,,,,,,,,4940,,,3961,,,,,,,,13947
862,4793,14532,,,,,6301,9791,,,,,,,,14041,14463,12869,14402,,,15572,5357,3159,13950,,10138,9702,6910,4336,,,,,10720,,10934,,2024,2281,,,,,10131,10378,5343,,,,10026,13664,2313,,,2947,6204,,,,,,13795,,,,14097,,11400,,,,6570,,,,,,,,,,4941,,,3962,,,,,,,,13948
863,4794,14555,,,,,6302,9812,,,,,,,,14042,14485,12870,14403,,,15573,5358,3160,13951,,10139,9703,6911,4337,,,,,10721,,10935,,2025,2300,,,,,10132,10379,5344,,,,10027,13681,2314,,,2948,6205,,,,,,13816,,,,14122,,11401,,,,6571,,,,,,,,,,4942,,,3979,,,,,,,,13968
864,4795,14556,,,,,6321,9813,,,,,,,,14043,14486,12893,14426,,,15597,5359,3161,13952,,10140,9704,6912,4338,,,,,10722,,10936,,2045,2301,,,,,10133,10380,5363,,,,10028,13682,2315,,,2949,6206,,,,,,13817,,,,14123,,11402,,,,6572,,,,,,,,,,4964,,,3980,,,,,,,,13969
865,4796,14557,,,,,6322,9814,,,,,,,,14044,14487,12894,14427,,,15598,5360,3180,13972,,10159, ,6913,4339,,,,,10723,,10937,,2046,2302,,,,,10157,10399,5364,,,,10029,13683,2316,,,2972,6207,,,,,,14268,,,,14124,,11403,,,,6573,,,,,,,,,,4965,,,3981,,,,,,,,13970
866,4797,15005,,,,,6323,9815,,,,,,,,14045,14488,12895,14428,,,15599,5361,3181,13973,,10160,,6914,4340,,,,,10724,,10938,,2047,2303,,,,,10158,10400,5365,,,,10030,13684,2339,,,2973,6208,,,,,,14269,,,,14147,,11404,,,,6574,,,,,,,,,,4966,,,3982,,,,,,,,13971
886,4817,15006,,,,,6324,9816,,,,,,,,14046,14509,12918,14451,,,15622,5362,3182,13974,,10161,,6915,4361,,,,,10745,,10939,,2048,2304,,,,,10731,10401,5366,,,,10050,13685,2340,,,2974,6209,,,,,,14290,,,,14148,,11405,,,,6575,,,,,,,,,,4967,,,3983,,,,,,,,13995
887,4818,15007,,,,,6325,9817,,,,,,,,14066,14510,12919,14452,,,15623,5380,3183,13975,,10162,,6916,4362,,,,,10746,,10940,,2049,2305,,,,,10732,10402,5367,,,,10051,13686,12915,,,2996,6228,,,,,,14291,,,,14149,,11406,,,,6576,,,,,,,,,,4991,,,3984,,,,,,,,14445
888,4819,15008,,,,,6326,9836,,,,,,,,14067,14511,12920,14453,,,15624,5381,3184,13976,,10163,,6935,4363,,,,,10747,,10958,,2050,2306,,,,, ,10403,5368,,,,10052,13687,13514,,,2997,6229,,,,,,14292,,,,14172,,11407,,,,6596,,,,,,,,,,4992,,,3985,,,,,,,,14446
889,4820,15009,,,,,6348,9837,,,,,,,,14068,14512,12943,14476,,,15625,5382,3185,13977,,10164,,6936,4364,,,,,10748,,10959,,2051,2307,,,,,,10404,5369,,,,10053,13688,13515,,,2998,6230,,,,,,14293,,,,14173,,11424,,,,6597,,,,,,,,,,5387,,,3986,,,,,,,,14447
890,4821,15010,,,,,6349,9838,,,,,,,,14069,14513,12944,14477,,, ,5383,3186,13978,,10165,,6937,4365,,,,,10749,,10960,,2069,2325,,,,,,10405,5390,,,,10054,13689,13538,,,2999,6231,,,,,,14294,,,,14174,,11425,,,,6598,,,,,,,,,,5388,,,3987,,,,,,,,14467
1265,4822,15011,,,,,6350,9839,,,,,,,,14070,14533,12945,14478,,,,5384,3206,13996,,10184,,6938,4366,,,,,10771,,10961,,2070,2326,,,,,,10406,5391,,,,10055,13706,13539,,,3021,6232,,,,,,14315,,,,14197,,11426,,,,6599,,,,,,,,,,5389,,,4004,,,,,,,,14468
1288,4842,15012,,,,,6351,9840,,,,,,,,14071,14534, ,14501,,,,5385,3207,13997,,10185,,6939,4909,,,,,10772,,10962,,2071,2327,,,,,,10422,5392,,,,10075,13707,13540,,,3022,6233,,,,,,14316,,,,14198,,11427,,,,6600,,,,,,,,,,5412,,,4005,,,,,,,,14469
1289,4843,15030,,,,,6375,9841,,,,,,,,14091,14535,,14502,,,,5386,3683,13998,,10186,,6940,4934,,,,,10773,,10963,,2072,2328,,,,,,10423,5393,,,,10076,13708,13541,,,3023,6234,,,,,,14317,,,,14199,,11428,,,,6601,,,,,,,,,,5413,,,4006,,,,,,,,14470
1290,4844,15031,,,,,6376,9842,,,,,,,,14092,14536,,14503,,,,5405,3706,13999,,10187,,6941,4935,,,,,10774,,10964,,2073,2329,,,,,,10424,5394,,,,10077,13709,13563,,,3024,6252,,,,,,14318,,,,14222,,11429,,,,6621,,,,,,,,,,5414,,,4007,,,,,,,,14471
1291,4845,15032,,,,,6400,9843,,,,,,,,14093,14537,,14528,,,,5406,3707,14000,,10188,,6960,4962,,,,,10797,,10965,,2074,2330,,,,,,10425,5418,,,,10078,13710,13564,,,3025,6253,,,,,,14319,,,,14223,,11430,,,,6622,,,,,,,,,,5415,,,4008,,,,,,,,14472
1312,4846,15033,,,,,6401,9861,,,,,,,,14094,14538,,15001,,,,5407,3708,14001,,10189,,6961,4963,,,,,10798,,10983,,2075,2331,,,,,,10426,5419,,,,10079,13711,13565,,,3045,6254,,,,,,14320,,,,14224,,11431,,,,6623,,,,,,,,,,5416,,,4009,,,,,,,,14473
1313,4847,15034,,,,,6851,9862,,,,,,,,14095,14558,,15002,,,,5408,3709,14002,,10190,,6962, ,,,,,10822,,10984,,2076,2332,,,,,,10427,5816,,,,10080,13712,13566,,,3046,6255,,,,,,14340,,,,14772,,11432,,,,6624,,,,,,,,,,5417,,,4010,,,,,,,,14474
1314,4867,15035,,,,,6871,9863,,,,,,,,14096,14559,,15003,,,,5409,3730,14003,,10709,,6963,,,,,,10823,,10985,,2094,2350,,,,,,10428,5817,,,,10100,13713,13567,,,3047,6256,,,,,,14341,,,,14797,,11433,,,,6625,,,,,,,,,,5436,,,4030,,,,,,,,14475
1315,4868,15036,,,,,6872,9864,,,,,,,,14116,14560,,15004,,,,5410,3731,14004,,10710,,6964,,,,,,11222,,10986,,2095,2351,,,,,,10429,5840,,,,10101,13714,13589,,,3048,6257,,,,,,14342,,,,14798,,11449,,,,6646,,,,,,,,,,5437,,,4031,,,,,,,,14492
1316,4869,15037,,,,,6876,9865,,,,,,,,14117,14561,,15026,,,,5411,3732,14021,,10711,,6965,,,,,,11223,,10987,,2096,2352,,,,,,10430,5841,,,,10102,13732,13590,,,3049,6258,,,,,,14343,,,,14822,,11450,,,,6647,,,,,,,,,,5438,,,4032,,,,,,,,14493
1317,4870,15055,,,,,6895,9866,,,,,,,,14118,14562,,15027,,,,5430,3733,14022,,10712,,6990,,,,,,11224,,10988,,2097,2353,,,,,,10446,5842,,,,10103,13733,14137,,,3050,6259,,,,,,14344,,,,14823,,11451,,,,6648,,,,,,,,,,5439,,,4033,,,,,,,,14494
1318,4871,15056,,,,,6896,9867,,,,,,,,14119,14563,,15028,,,,5431,3734,14023,,10713,,7436,,,,,,11245,,10989,,2098,2354,,,,,,10447,5864,,,,10104,13734,14138,,,3070,6277,,,,,,14345,,,,14824,,11452,,,,6649,,,,,,,,,,5440,,,4034,,,,,,,,14495
