1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111
, 2363, 5411,,,, 7679,,, 14023, 6888, 15151,,,,, 15202,, 6566,, 6578, 7098,, 13394,,,,, 9948,,,, 12501, 11479, 13173, 10024, 11996, 5803,, 10890,,, 3999, 2133, 12278, 11556,, 621, 12534, 9679, 11836, 13756,, 13018, 4154, 14849, 10058, 7494,, 3758,,, 12929,, 979, 4294,,,,, 6412, 8658,,,, 9925, 3215, 1131, 718,,, 14903,, 11043, 3354, 3391, 6188,, 1326, 7114, 9304,, 15137, 13390,, 3294, 14198,,, 9083, 4113, 6355,,,, 3445, 538, 2321, 755, 8762, 7851
, 2364, 5412,,,, 7680,,, 14048, 6889, 15152,,,,, 15203,, 6567,, 6579, 7118,, 13395,,,,, 10445,,,, 12502, 11480, 13174, 10025, 12018, 5804,, 10891,,, 4000, 2134, 12300, 11557,, 622, 13009, 10303, 11837, 13776,, 13019, 4155, 14850, 10079, 7495,, 3759,,, 12930,, 995, 4295,,,,, 6413, 8659,,,, 9926, 3239, 1132, 719,,, 14904,, 11044, 3355, 3392, 6189,, 1327, 7689, 9305,, 15138, 13391,, 3295, 14220,,, 9084, 4134, 6356,,,, 3446, 960, 2322, 756, 8763, 7852
, 2365, 5413,,,, 7681,,, 14072, 6890, 15153,,,,, 15204,, 6568,, 6580, 7119,, 13419,,,,, 10469,,,, 12503, 11499, 13175, 10047, 12019, 5805,, 10892,,, 4001, 2156, 12301, 11558,, 623, 13033, 10304, 11838, 13777,, 13491, 4156, 14851, 10080, 7496,, 3760,,, 12931,, 996, 4296,,,,, 6414, 8683,,,, 9949, 3240, 1133, 720,,, 14905,, 11064, 3356, 3393, 6190,, 1328, 7713, 9326,, 15139, 13392,, 3296, 14221,,, 9085, 4135, 6381,,,, 3447, 964, 2342, 757, 8764, 7870
, 2366, 5414,,,, 7700,,, 14073, 6891, 15174,,,,, 15205,, 6569,, 6581, 7569,, 13420,,,,, 10470,,,, 12504, 11500, 13194, 10048, 12020, 5806,, 10893,,, 4024, 2157, 12302, 11559,, 624, 13034, , 11839, 13778,, 13492, 4175, 14874, 10081, 7497,, 3761,,, 12932,, 997, 4297,,,,, 6415, 8684,,,, 9950, 3790, 1134, 740,,, 14906,, 11065, 3377, 3413, 6191,, 1329, 7714, 9327,, 15161, 13393,, 3319, 14222,,, 9086, 4136, 6804,,,, 3448, 965, 2343, 758, 8785, 7871
, 2367, 5433,,,, 7701,,, 14074, 6892, 15175,,,,, 15226,, 6588,, 6602, 7570,, 13444,,,,, 10471,,,, 12527, 11501, 13195, 10049, 12021, 6353,, 10915,,, 4025, 2158, 12303, 11560,, 625, 13035,, 11840, 13779,, 13493, 4176, 14875, 10082, 7498,, 3762,,, 12933,, 998, 4298,,,,, 6416, 9105,,,, 9974, 3814, 1135, 741,,, 15403,, 11066, 3378, 3414, 6192,, 1349, , 9328,, 15162, 13414,, 3766, 14223,,, 9087, 4137, 6805,,,, 3449, 984, 2344, 759, 8786, 7872
, 2387, 5434,,,, 7702,,, 14097, 6913, 15176,,,,, 15227,, 6589,, 6603, 7571,, 13445,,,,, 10494,,,, 12528, 11502, 13196, 10050, 12542, 6379,, 10916,,, 4026, 2159, 12325, 11561,, 641, 13036,, 11841, 13780,, 13494, 4177, 14876, 10083, 7499,, 3763,,, 12953,, 999, 4317,,,,, 6987, 9129,,,, 9975, 3815, 1152, 742,,, 15427,, 11067, 3379, 3415, 6213,, 1350,, 9329,, 15163, 13415,, 3767, 14244,,, 9106, 4138, 6828,,,, 3450, 985, 2345, 760, 8787, 7873
, 2388, 5435,,,, 7703,,, 14098, 6914, 15177,,,,, 15228,, 6590,, 6604, 7572,, 13469,,,,, 10495,,,, 13001, 11503, 13197, 10051, 12543, 6380,, 10917,,, 4051, 2160, 12326, 11580,, 642, 13057,, 11842, 13781,, 13515, 4178, 14899, 10104, 7517,, 3764,,, 12954,, 1000, 4318,,,,, 7011, 9130,,,, 10448, , 1153, 743,,, 15428,, 11068, 3380, 3416, 6214,, 1351,, 9330,, 15164, 13416,, 3768, 14245,,, 9107, 4558, 6829,,,, 3471, 986, 2346, 761, 8788, 7874
, 2389, 5436,,,, 7704,,, , 6915, 15178,,,,, 15229,, 6591,, 6605, 7573,, 13470,,,,, 10496,,,, 13002, 11504, 13198, 10072, 12544, 6405,, 10918,,, 4574, 2180, 12327, 11581,, 643, 13058,, 11860, 13782,, 13516, 4179, 14900, 10105, 7518,, 3765,,, 12955,, 1001, 4319,,,,, 7012, 9131,,,, 10449,, 1154, 744,,, 15429,, 11069, 3381, 3417, 6215,, 1352,, 9331,, 15186, 13417,, 3769, 14246,,, 9108, 4559, 6830,,,, 3472, 987, 2347, 762, 8789, 7875
, 2390, 5437,,,, 7725,,,, 6916, 15199,,,,, 15230,, 6592,, 6630, 7574,, 13471,,,,, 10518,,,, 13003, 11505, 13199, 10073, 12567, 6406,, 11516,,, 4575, 2181, 12826, 11582,, 644, 13059,, 11861, 13801,, 13517, 4180, 14901, 10106, 7519,, 3783,,, 12956,, 1002, 4320,,,,, 7013, 9153,,,, 10450,, 1155, 745,,, 15430,, 11088, 3382, 3418, 6216,, 1353,, 9351,, 15187, 13418,, 3770, 14247,,, 9109, 4560, 6831,,,, 3473, 988, 2368, 779, 8809, 7876
, 2391, 5438,,,, 8227,,,, 6917, 15200,,,,, 15251,, 6593,, 7079, 7594,, 13495,,,,, 10519,,,, 13026, 11524, 13200, 10074, 12568, 6430,, 11517,,, 4576, 2182, 12827, 11583,, 645, 13060,, 11862, 13802,, 13518, 4181, 14924, 10107, 7520,, 3784,,, 12957,, 1003, 4321,,,,, 7014, 9154,,,, 10451,, 1156, 746,,, 15452,, 11089, 3402, 3438, 6217,, 1354,, 9352,, 15188, 13440,, 3771, 14248,,, 9110, 4561, 6853,,,, 3474, 989, 2369, 780, 8810, 7877
, 2392, 5439,,,, 8251,,,, 6918, 15201,,,,, 15252,, 6594,, 7080, 7595,, 13496,,,,, 10520,,,, 13027, 11525, 13220, 10075, 12569, ,, ,,, 4599, 2183, 12851, 11584,, 646, 13061,, 11863, 13803,, 13519, 4199, 14925, 10108, 7521,, 3785,,, 12958,, 1020, 4322,,,,, 7036, 9155,,,, 10472,, 1157, 747,,, 15453,, 11090, 3403, 3439, 6239,, 1374,, 9353,, 15189, 13441,, 3791, 14269,,, 9111, 4582, 6854,,,, 3475, 990, 2370, 781, 8811, 7878
, 2393, 5440,,,, 8252,,,, 6937, 15223,,,,, 15253,, 6595,, 7081, 7596,, ,,,,, 10521,,,, 13028, 11526, 13221, 10076, 12570,,,,,, 4600, 2184, 12852, 11585,, 647, 13082,, 11864, 13804,, 13520, 4200, 14949, 10109, 7522,, 3786,,, 12978,, 1021, 4323,,,,, 7037, 9156,,,, 10473,, 1158, 748,,, 15454,, 11091, 3404, 3440, 6240,, 1375,, 9354,, 15211, 13442,, 3792, 14270,,, 9112, 4583, 6855,,,, 3498, 991, 2371, 782, 8812, 7895
, 2411, 5457,,,, 8253,,,, 6938, 15224,,,,, 15254,, 6613,, 7103, 7597,,,,,,, 10522,,,, 13050, 11527, 13222, 10077, 12592,,,,,, 4601, 2185, 12853, 11586,, 648, 13083,, 11865, 13805,, 13540, 4201, 14950, 10128, 7523,, 3787,,, 12979,, 1022, 4341,,,,, 7038, 9157,,,, 10474,, 1159, 765,,, 15455,, 11092, 3405, 3441, 6241,, 1376,, 9355,, 15212, 13443,, 3793, 14271,,, 9113, 4584, 6856,,,, 3499, 1008, 2372, 783, 8813, 7896
, 2412, 5458,,,, 8276,,,, 6939, 15225,,,,, 15255,, 6614,, 7104, 7598,,,,,,, 10543,,,, 13051, 11528, 13223, 10097, 12593,,,,,, 4625, 2205, 12875, 11607,, 649, 13084,, 11866, 13806,, 13541, 4202, 15451, 10129, 7524,, 3788,,, 12980,, 1023, 4342,,,,, 7039, 9178,,,, 10475,, 1160, 766,,, 15477,, 11093, 3406, 3442, 6242,, 1377,, 9356,, 15213, 13466,, 3794, 14272,,, 9132, 4585, 6857,,,, 3500, 1009, 2373, 784, 8814, 7897
, 2413, 5459,,,, 8277,,,, 6940, 15249,,,,, 15256,, 6615,, 7105, 7599,,,,,,, 10544,,,, 13052, 11529, 13224, 10098, 12594,,,,,, 4626, 2206, 12876, 11608,, 650, 13085,, 11867, 13807,, 13542, 4203, 15474, 10130, 7544,, 3789,,, 12981,, 1024, 4343,,,,, 7040, 9179,,,, 10476,, 1178, 767,,, 15478,, 11094, 3427, 3443, 6741,, 1776,, 9378,, 15214, 13467,, 3795, 14273,,, 9133, 4586, 6878,,,, 3944, 1010, 2394, 785, 8834, 7898
, 2414, 5460,,,, 8278,,,, 6941, 15250,,,,, 15276,, 6616,, 7106, 7600,,,,,,, 10545,,,, 13053, 11530, 13225, 10099, 12595,,,,,, 5201, 2207, 12877, 11609,, 666, 13086,, 11868, 13808,, 13543, 4204, 15475, 10131, 7545,, 3809,,, 12982,, 1025, 4344,,,,, , 9180,,,, 10497,, 1179, 768,,, 15479,, 11112, 3428, 3464, 6763,, 1777,, 9379,, 15236, 13468,, 3796, 14295,,, 9134, 4607, 6879,,,, 3945, 1011, 2395, 786, 8835, 7899
, 2415, 5461,,,, 8279,,,, 6942, 15274,,,,, 15278,, 6617,, 7128, 7618,,,,,,, 10546,,,, 13075, 11550, 13246, 10100, 12618,,,,,, 5226, 2208, 12878, 11610,, 667, 13107,, 11887, 13826,, 13544, 4205, 15476, 10132, 7546,, 3810,,, 12983,, 1026, 4345,,,,,, 9181,,,, 10498,, 1180, 769,,, 15480,, 11113, 3429, 3465, 6764,, 1801,, 9927,, 15237, 13989,, 3797, 14296,,, 9135, 4608, 6880,,,, 3946, 1012, 2396, 787, 8836, 7900
, 2416, 5462,,,, 8301,,,, 6943, ,,,,, 15279,, 6618,, 7129, 7619,,,,,,, 10547,,,, 13076, 11551, 13247, 10101, 12619,,,,,, 5251, 2209, 12879, 11611,, 668, 13108,, 11888, 13827,, 13545, 4206, 15499, 10133, 7547,, 3811,,, 12984,, 1027, 4346,,,,,, 9182,,,, 10499,, 1181, 770,,, 15502,, 11114, 3430, 3916, 6765,, 1802,, 9928,, 15238, 13990,, 3816, 14297,,, 9136, 4609, 6881,,,, 3947, 1013, 2842, 805, 8837, 7901
, 2417, 5463,,,, 8302,,,, 6944,,,,,, ,, 6619,, 7130, 7620,,,,,,, 10567,,,, 13077, 11552, 13248, 10102, 12620,,,,,, , 2210, 12899, 11634,, 669, 13109,, 11889, 13828,, 13564, 4224, 15500, 10134, 7548,, 3812,,, 13006,, 1028, 4347,,,,,, 9183,,,, 10500,, 1182, 771,,, 15503,, 11115, 3431, 3940, 6766,, 1803,, 9929,, , 13991,, 3817, 14298,,, 9137, 4610, 6882,,,, 3969, 1014, 2843, 806, 8838, 7902
, 2418, 5464,,,, 8303,,,, 6962,,,,,,,, 6639,, 7131, 7621,,,,,,, 10568,,,, 13078, 11553, 13249, 10103, 12621,,,,,,, 2230, 12900, 12109,, 670, 13110,, 11890, 13829,, 13565, 4225, 15501, 10155, 7549,, 3813,,, 13007,, 1045, 4348,,,,,, 9202,,,, 10501,, 1183, 772,,, 15504,, 11116, 3452, 3941, 6767,, 1825,, 9951,,, 13992,, 3818, 14323,,, 9138, 4611, 6883,,,, 3970, 1015, 2844, 807, 8839, 7920
, 2437, 5465,,,, 8304,,,, 6963,,,,,,,, 6640,, 7153, 7622,,,,,,, 10569,,,, 13079, 11554, 13273, 10122, 12645,,,,,,, 2231, 12901, 12131,, 671, 13111,, 11891, 13830,, 13566, 4226, 15524, 10156, 7997,, 4283,,, 13008,, 1046, 4366,,,,,, 9203,,,, 10523,, 1205, 773,,, 15505,, 11117, 3453, 3942, 6787,, 1826,, 9952,,, 14014,, 3819, 14795,,, 9158, 4612, 6884,,,, 3971, 1016, 2845, 808, 8859, 7921
, 2438, 5482,,,, 8325,,,, 6964,,,,,,,, 6641,, 7154, 7623,,,,,,, 10570,,,, 13100, 11555, 13720, 10123, 13219,,,,,,, 2232, 12902, 12132,, 672, 13132,, 11892, 13831,, 13567, 4227, 15525, 10157, 8017,, 4284,,, 13032,, 1047, 4367,,,,,, 9204,,,, 10524,, 1206, 790,,, 15527,, 11118, 3454, 3943, 6788,, 1827,, 9953,,, 14015,, 3820, 14796,,, 9159, 4632, 6885,,,, 3972, 1017, 2865, 809, 8860, 7922
, 2439, 5483,,,, 8326,,,, 6965,,,,,,,, 6642,, 7155, 7624,,,,,,, 10571,,,, 13101, 11575, 13721, 10124, ,,,,,,, 2233, 12903, 12133,, 673, 13133,, 11914, 13832,, 13568, 4228, 15526, 10158, 8018,, 4285,,, 13507,, 1048, 4368,,,,,, 9205,,,, 10525,, 1207, 791,,, 15528,, 11137, 3455, 3964, 6789,, 1828,, 9954,,, 14016,, 3821, 14797,,, 9160, 4633, 6903,,,, 3994, 1033, 2866, 810, 8861, 7923
, 2440, 5484,,,, 8327,,,, 6966,,,,,,,, 6643,, 7156, 7625,,,,,,, 10572,,,, 13102, 12003, 13722, 10125,,,,,,,, 2234, 12925, 12134,, 674, 13134,, 11915, 13833,, 13569, 4229, 15549, 10159, 8019,, 4307,,, 13529,, 1049, 4369,,,,,, 9206,,,, 10526,, 1231, 792,,, 15529,, 11138, 3927, 3965, 6790,, 1829,, 9955,,, 14017,, 3822, 14820,,, 9161, 4634, 6904,,,, 3995, 1034, 2867, 811, 8862, 7924
, 2441, 5485,,,, 8328,,,, 6967,,,,,,,, 6644,, 7177, 7643,,,,,,, 10573,,,, 13103, 12026, 13723, 10126,,,,,,,, 2235, 12926, 12135,, 691, 13135,, 11916, 13851,, 13589, 4230, 15550, 10181, 8020,, 4308,,, 13530,, 1050, 4370,,,,,, 9207,,,, 10548,, 1654, 793,,, 15530,, 11139, 3928, 3966, 6791,, 1850,, 9976,,, 14018,, 3841, 14821,,, 9162, 4635, 6905,,,, 3996, 1035, 2868, 812, 8863, 7925
, 2442, 5486,,,, 8877,,,, 6968,,,,,,,, 6665,, 7178, 7644,,,,,,, 10592,,,, 13104, 12027, 13724, 10127,,,,,,,, 2256, 12927, 12136,, 692, 13136,, 12387, 13852,, 13590, 4231, 15551, 10182, 8021,, 4309,,, 13531,, 1051, 4371,,,,,, 9208,,,, 10549,, 1655, 794,,, 15552,, 11140, 3929, 3967, 6792,, 1851,, 9977,,, 14039,, 3842, 14822,,, 9184, 4636, 6906,,,, 3997, 1036, 2869, 830, 8864, 7926
, 2443, 5487,,,, 8901,,,, 6988,,,,,,,, 6666,, 7179, 7645,,,,,,, 10593,,,, 13105, 12028, 13745, 10147,,,,,,,, 2257, 12928, 12156,, 693, 13158,, 12388, 13853,, 13591, 4249, 15575, 10183, 8022,, 4310,,, 13532,, 1052, 4372,,,,,, 9209,,,, 10550,, 1656, 795,,, 15553,, 11141, 3930, 3968, 6812,, 1852,, 9978,,, 14040,, 3843, 14823,,, 9185, 4637, 6907,,,, 4019, 1037, 2870, 831, 8884, 7927
, 2463, 5507,,,, 8902,,,, 6989,,,,,,,, 6667,, 7180, 7646,,,,,,, 10594,,,, 13125, 12029, 13746, 10148,,,,,,,, 2258, 12950, 12157,, 694, 13159,, 12411, 13854,, 13592, 4250, , 10206, 8023,, 4311,,, 13533,, 1071, 4867,,,,,, 9227,,,, 10574,, 1657, 796,,, 15555,, 11142, 3931, 3988, 6813,, 1853,, 9979,,, 14041,, 3844, 14844,,, 9186, 4638, 6908,,,, 4020, 1038, 2871, 832, 8885, 7945
, 2464, 5508,,,, 8903,,,, 6990,,,,,,,, 7091,, 7181, 7647,,,,,,, 10595,,,, 13126, 12050, 13747, 10149,,,,,,,, 2259, 12951, 12158,, 695, 13160,, 12412, 13855,, 13593, 4251,, 10207, 8042,, 4332,,, 13554,, 1072, 4868,,,,,, 9228,,,, 10575,, 1658, 797,,, ,, 11143, 3952, 3989, 6814,, 1854,, 9980,,, 14042,, 3845, 14845,,, 9661, 4657, 6909,,,, 4021, 1039, 2872, 833, 8886, 7946
, 2465, 5509,,,, 8926,,,, 6991,,,,,,,, 7115,, 7202, 7648,,,,,,, 10596,,,, 13127, 12051, 13748, 10150,,,,,,,, 2757, 12952, 12159,, 696, 13161,, 12413, 13856,, 13594, 4252,, 10208, 8043,, 4333,,, 13555,, 1073, 4869,,,,,, 9229,,,, 10599,, 1678, 798,,,,, 11164, 3953, 3990, 6815,, 1855,, 9981,,, 14043,, 3846, 14846,,, 9685, 4658, 6910,,,, 4022, 1040, 2890, 834, 8887, 7947
, 2466, 5510,,,, 8927,,,, 6992,,,,,,,, 7116,, 7203, 7649,,,,,,, 10597,,,, 13128, 12052, 13749, 10151,,,,,,,, 2758, 12977, 12160,, 697, 13183,, 12414, 13857,, 13614, 4253,, 10230, 8044,, 4334,,, 13556,, 1074, 4870,,,,,, 9230,,,, 10600,, 1679, 815,,,,, 11165, 3954, 3991, 6816,, 1856,, 10577,,, 14064,, 3847, 14847,,, 9686, 4659, 6928,,,, 4023, 1041, 2891, 835, 8888, 7948
, 2467, 5511,,,, 8928,,,, 6993,,,,,,,, 7117,, 7204, 7650,,,,,,, 10598,,,, 13651, 12053, 13770, 10173,,,,,,,, 2759, 13451, 12161,, 698, 13184,, 12436, 13858,, 13615, 4254,, 10231, 8045,, 4335,,, 13557,, 1075, 4871,,,,,, 9231,,,, 11073,, 1680, 816,,,,, 11166, 3955, 3992, 6817,, 1875,, 10578,,, 14065,, 3848, 14848,,, 9687, 4660, 6929,,,, 4044, 1042, 2892, 836, 8889, 7949
, 2490, 5534,,,, 8929,,,, 7015,,,,,,,, 7139,, 7205, 7667,,,,,,, 11095,,,, 13652, 12054, 13771, 10174,,,,,,,, 2781, 13452, 12181,, 699, 13633,, 12437, 13877,, 13616, 4255,, 10232, 8046,, 4336,,, 13558,, 1076, 4872,,,,,, 9232,,,, 11074,, 1681, 817,,,,, 11167, 3956, 3993, 6837,, 1876,, 10603,,, 14066,, 3866, 14869,,, 9707, 4661, 6930,,,, 4045, 1059, 2893, 855, 8890, 7950
, 2491, 5535,,,, 8952,,,, 7016,,,,,,,, 7140,, 7206, 7668,,,,,,, 11096,,,, 13653, 12073, 13772, 10175,,,,,,,, 2782, 13476, 12182,, 721, 13634,, 12438, 13878,, 13617, 4256,, 10233, 8047,, 4337,,, 13580,, 1077, 4873,,,,,, 9233,,,, 11075,, 1682, 818,,,,, 11192, 3977, 4013, 6838,, 1877,, 10604,,, 14067,, 3867, 14870,,, 9708, 4662, 6931,,,, 4046, 1060, 2894, 856, 8909, 7974
, 2964, 5536,,,, ,,,, 7017,,,,,,,, 7141,, 7227, 7669,,,,,,, 11119,,,, 13676, 12074, 13773, 10646,,,,,,,, 2783, 13477, 12183,, 722, 13657,, 12439, 13879,, 13618, 4274,, 10657, 8048,, 4338,,, 13581,, 1548, 4892,,,,,, 9234,,,, 11076,, 1683, 819,,,,, 11689, 3978, 4014, 6839,, 1878,, 10605,,, 14068,, 3868, 14871,,, 9709, 4663, 6932,,,, 4047, 1061, 2895, 857, 8910, 7975
, 2965, 6007,,,,,,,, 7041,,,,,,,, 7142,, 7228, 7670,,,,,,, 11120,,,, 13677, 12075, 13774, 10647,,,,,,,, 2784, 13500, 12184,, 723, 13658,, 12461, 13880,, 13619, 4275,, 10681, 8049,, 4339,,, 13582,, 1549, 4893,,,,,, 9252,,,, 11097,, 1703, 820,,,,, 11690, 3979, 4015, 6840,, 1879,, ,,, 14090,, 3869, 14872,,, 9710, 4681, 6953,,,, 4048, 1062, 2896, 858, 8911, 8374
, 2988, 6008,,,,,,,, 7066,,,,,,,, 7143,, 7229, 7671,,,,,,, 11121,,,, 13678, 12076, 13775, 10648,,,,,,,, 2785, 13501, 12185,, 724, 13659,, 12462, 13881,, 13639, 4276,, 10682, 8067,, 4358,,, 13583,, 1572, 4894,,,,,, 9253,,,, 11098,, 1704, 821,,,,, 11691, 3980, 4016, 6841,, 1880,,,,, 14091,, 3870, 14873,,, 9711, 4682, 6954,,,, 4049, 1063, 2897, 859, 8912, 8375
, 2989, 6009,,,,,,,, 7513,,,,,,,, 7144,, 7230, 7672,,,,,,, 11122,,,, 13700, 12077, 13795, 10649,,,,,,,, 2806, 13502, 12186,, 1144, 13660,, 12463, 13882,, 13640, 4277,, 10683, 8068,, 4359,,, 13606,, 1573, 4895,,,,,, 9254,,,, 11099,, 1705, 822,,,,, 11692, 3981, 4017, 6842,, 1881,,,,, 14092,, 3871, 14894,,, 9712, 4683, 6955,,,, 4050, 1064, 2898, 860, 8913, 8395
, 2990, 6010,,,,,,,, 7514,,,,,,,, 7164,, 7253, 7673,,,,,,, 11144,,,, 13701, 12078, 13796, 10650,,,,,,,, 2807, 13503, 12206,, 1168, 13661,, 12464, 13883,, 13641, 4278,, 10704, 8069,, 4360,,, 13607,, 1574, 4896,,,,,, 9255,,,, 11100,, 1706, 823,,,,, 11693, 4002, 4018, 6863,, 1899,,,,, 14093,, 3892, 14895,,, 9731, 4684, 6956,,,, 4069, 1065, 2915, 1306, 8914, 8396
, 2991, 6011,,,,,,,, 7515,,,,,,,, 7165,, 7254, 7674,,,,,,, 11145,,,, 13702, 12079, 13797, 10671,,,,,,,, 2808, 13524, 12207,, 1169, 13682,, 12465, 13904,, 13642, 4279,, 10705, 8070,, 4361,,, 13608,, 1575, 4897,,,,,, 9256,,,, 11101,, 1707, 840,,,,, 11694, 4003, 4039, 6864,, 1900,,,,, 14614,, 3893, 14896,,, 9732, 4685, 6978,,,, 4070, 1066, 2916, 1307, 8915, 8397
, 2992, 6012,,,,,,,, 7516,,,,,,,, 7166,, 7255, 7692,,,,,,, 11146,,,, 13703, 12080, 13798, 10672,,,,,,,, 2809, 13525, 12208,, 1170, 13683,, 12466, 13905,, 13643, 4280,, 10706, 8071,, 4362,,, 13631,, 1576, 4898,,,,,, 9257,,,, 11123,, 1708, 841,,,,, 11713, 4004, 4040, 6865,, 1901,,,,, 14615,, 3894, 14897,,, 9733, 4686, 6979,,,, 4071, 1067, 2917, 1308, 8934, 8398
, 3013, 6013,,,,,,,, 7538,,,,,,,, 7167,, 7705, 7693,,,,,,, 11147,,,, 13704, 12098, 13799, 10673,,,,,,,, 2810, 13526, 12209,, 1171, 13684,, 12467, 14376,, 14116, 4281,, 10707, 8072,, 4363,,, 13632,, 1596, 4917,,,,,, 9258,,,, 11124,, 1709, 842,,,,, 11714, 4005, 4041, 6866,, 1902,,,,, 14616,, 3895, 14898,,, 9734, 4687, 6980,,,, 4072, 1085, 2918, 1309, 8935, 8399
, 3014, 6032,,,,,,,, 7539,,,,,,,, 7168,, 7706, 7694,,,,,,, 11168,,,, 13725, 12099, 13800, 10674,,,,,,,, 2830, 13527, 12210,, 1172, 13685,, 12468, 14377,, 14117, 4299,, 10708, 8073,, 4364,,, 14181,, 1597, 4918,,,,,, 9259,,,, 11125,, 1727, 843,,,,, 11715, 4006, 4042, 7391,, 1903,,,,, 14617,, 3917, 14921,,, 9735, 4688, 6981,,,, 4073, 1086, 2919, 1310, 8936, 8420
, 3015, 6033,,,,,,,, 7540,,,,,,,, 7169,, 7729, 7695,,,,,,, 11169,,,, 13726, 12100, 13820, 10675,,,,,,,, 2831, 13528, 12232,, 1173, 13686,, 12486, 14378,, 14118, 4300,, 10729, 8074,, 4365,,, 14182,, 1598, 4919,,,,,, 9277,,,, 11126,, 1728, 844,,,,, 11716, 4027, 4043, 7413,, 1904,,,,, 14639,, 3918, 14922,,, 9736, 4706, 7005,,,, 4074, 1087, 2920, 1330, 8937, 8421
, 3016, 6034,,,,,,,, 7541,,,,,,,, 7170,, 7730, 7696,,,,,,, 11170,,,, 13727, 12101, 13821, 10676,,,,,,,, 2832, 13550, 12233,, 1193, 13706,, 12487, 14379,, 14119, 4751,, 10730, 8075,, 4383,,, 14207,, 1599, 4920,,,,,, 9278,,,, 11148,, 1729, 845,,,,, 11717, 4028, 4064, 7414,, 1905,,,,, 14640,, 3919, 14923,,, 9737, 4707, 7006,,,, 4075, 1088, 2921, 1331, 8938, 8422
, 3017, 6035,,,,,,,, 7542,,,,,,,, 7188,, 7731, 7697,,,,,,, 11171,,,, 13728, 12102, 13822, 10697,,,,,,,, 2833, 13551, 12756,, 1194, 13707,, 12488, 14380,, 14141, 4753,, 10731, 8091,, 4384,,, 14232,, 1600, 4921,,,,,, 9279,,,, 11149,, 1730, 846,,,,, 11718, 4029, 4065, 7415,, 1906,,,,, 14641,, 3920, 15420,,, 9738, 4708, 7031,,,, 4095, 1089, 2922, 1332, 8939, 8423
, 3018, 6036,,,,,,,, 7543,,,,,,,, 7189,, 7754, 7698,,,,,,, 11172,,,, 13729, 12103, 13823, 10698,,,,,,,, 2834, 13552, 12757,, 1195, 13708,, 12489, 14381,, 14142, 4754,, 10732, 8092,, 4385,,, ,, 1601, 4922,,,,,, 9280,,,, 11150,, 1731, 847,,,,, 11719, 4030, 4066, 7416,, 1923,,,,, 14642,, 4391, 15444,,, 9758, 4709, 7056,,,, 4096, 1090, 2923, 1333, 8940, 8424
, 3038, 6037,,,,,,,, 7563,,,,,,,, 7190,, 7755, 7699,,,,,,, 11173,,,, 13730, 12104, 13824, 10699,,,,,,,, 2835, 13576, 12758,, 1196, 13709,, 12490, 14401,, 14143, 4776,, 10733, 8093,, 4386,,,,, 1602, 4923,,,,,, 9282,,,, 11174,, 1732, 848,,,,, 11737, 4031, 4067, 7437,, 1924,,,,, 14643,, 4392, 15445,,, 9759, 4710, 7455,,,, 4097, 1091, 2940, 1334, 8959, 8425
, 3039, 6038,,,,,,,, 7564,,,,,,,, 7191,, 7756, 7717,,,,,,, 11193,,,, 13750, 12105, 13825, 10700,,,,,,,, 2855, 14076, 12759,, 1197, 13710,, 12491, 14402,, 14144, 4777,, 10734, 8094,, 4387,,,,, 1603, 4942,,,,,, 9283,,,, 11175,, 1733, 865,,,,, 11738, 4052, 4068, 7438,, 1925,,,,, 14664,, 4393, 15446,,, 9760, 4711, 7456,,,, 4098, 1110, 2941, 1335, 8960, 8445
, 3040, 6039,,,,,,,, 7565,,,,,,,, 7192,, 7779, 7718,,,,,,, 11194,,,, 13751, 12124, 13846, 10701,,,,,,,, 2856, 14101, 12760,, 1198, 13711,, 12492, 14403,, 14145, 4778,, 10754, 8095,, 4388,,,,, 1604, 4943,,,,,, 9284,,,, 11199,, 1734, 866,,,,, 11739, 4053, 4089, 7439,, 1926,,,,, 14665,, 4394, 15447,,, 9761, 4712, 7457,,,, 4099, 1111, 2942, 1355, 8961, 8446
, 3041, 6057,,,,,,,, 7566,,,,,,,, 7193,, 7780, 7719,,,,,,, 11195,,,, 14276, 12125, 13847, 10702,,,,,,,, 2857, 14102, 12781,, 1199, 13731,, 12493, 14404,, 14165, 4779,, 10755, 8096,, 4389,,,,, 1621, 4944,,,,,, 9308,,,, 11699,, 1735, 867,,,,, 11740, 4054, 4090, 7440,, 1927,,,,, 14666,, 4395, 15448,,, 9762, 4713, 7479,,,, 4100, 1112, 2943, 1356, 8962, 8447
