1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103
 4551, 8319, 5974, 12618, 12501, 7351,, 10282, 750, 11076, 11543, 8563, 9355, 5269,, 9097, 11282, 594, 954, 9120, 5890, 886, 14271, 5042, 7849, 10103, 10310, 5926,, 4927,,, 8151, 8004, 2360,, 4455, 2009, 6237,, 15237,, 418,, 9273, 8934, 11627, 3203, 1793,, 7178, 5711, 1092, 4768, 6083, 11388, 770, 8660,, 11144, 12562, 6489, 1174, 10274, 279,, 12762, 10995, 6739, 760, 9528,, 5308, 5232, 840,,, 10042, 2813, 4409, 10013,, 14248, 3998, 2301, 106, 8736, 3893,, 617, 2829, 8517, 10829, 13665, 11373, 6422, 507, 12756, 3549, 465, 10586, 3274, 851
 4552, 8320, 5975, 12619, 12523, 7371,, 10304, 751, 11077, 11544, 8564, 9356, 5270,, 9621, 11302, 595, 955, 9121, 5891, 887, 14272, 5043, , , 10311, 5927,, 4928,,, 8171, 8005, 2361,, 4456, 2010, ,, 15262,, 419,, 9274, 8935, , 3204, 1794,, 7179, 5712, 1093, 4788, 6084, 11389, 771, 8680,, 11167, 12563, 6490, 1721, 10275, 280,, 12763, 10996, 6740, 761, 9548,, 5309, 5233, 841,,, 10066, 2814, 4410, 10014,, 14773, 3999, 2302, 107, 8737, 3894,, 640, 2830, 8518, 10830, 13666, 11946, 6423, 508, 12757, 3570, 483, 10587, 3275, 872
 4553, 8321, 5997, 12620, 12524, 7372,, 10305, 752, 11101, 11545, 8565, 9357, 5271,, 9622, 11303, 596, 956, 9122, 5915, 888, 14273, 5044,,, 10312, 5951,, 4929,,, 8172, 8029, 2362,, 4457, 2030,,, 15263,, 420,, 9294, 8936,, 3205, 1815,, 7180, 5713, 1116, 4789, 6106, 11390, 793, 8681,, 11168, 12587, 6491, 1722, 10300, 281,, 12764, 10997, 6741, 762, 9549,, 5310, 5255, 842,,, 10067, 2815, 4411, 10015,, 14797, 4000, 2303, 108, 8759, 3895,, 641, 2831, 8519, 10831, 13667, 11971, 6424, 509, 12758, 3571, 484, 10588, 3296, 873
 4554, 8322, 5998, 13192, 12525, 7373,, 10306, 772, 11126, 11546, 8566, 9803, 5292,, 9645, 11304, 597, 957, 9123, 5940, 908, 14294, 5045,,, 10313, 5952,, 4930,,, 8173, 8554, 2363,, 4458, 2031,,, 15264,, 421,, 9295, 8937,, 3206, 1816,, 7200, 5714, 1117, 4790, 6107, 11391, 794, 8682,, 11169, 12588, 6492, 1723, 10873, 282,, 12788, 11016, 6742, 763, 9550,, 5311, 5256, 843,,, 10091, 2838, 4412, 10033,, 14798, 4001, 2304, 109, 8760, 3915,, 1160, 2832, 8540, 10832, 13690, 11972, 6425, 526, 12759, 3572, 485, 10589, 3297, 874
 4575, 8345, 5999, 13193, 12526, 7374,, 10307, 773, 11628, 11547, 8587, 9804, 5293,, 9646, 11305, 598, 958, 9124, , 909, 14295, 5064,,, 10333, 5953,, 5405,,, 8174, 8578, 2364,, 4459, 2032,,, 15287,, 422,, 9296, 8959,, 3207, 1817,, 7201, 5736, 1118, 4791, 6108, 11392, 795, 8683,, 11170, 12589, 6493, 1724, 10874, 754,, 12789, 11017, 6763, 764, 9551,, 5312, 5257, 844,,, 10092, 2839, 4434, 10034,, 14822, 4022, 2305, 110, 8785, 3916,, 1161, 2833, 8541, 10854, 13691, 11973, 6426, 527, 12779, 3573, 486, 10590, 3298, 875
 4576, 8346, 6000, 13194, 12547, 7375,, 10329, 774, 11651, 11569, 8588, 9805, 5294,, 9647, 11306, 599, 979, 9125,, 910, 14296, 5065,,, 10334, 5954,, 5429,,, 8175, 8579, 2383,, 4481, 2033,,, 15288,, 423,, 9297, 8960,, 3227, 1818,, 7202, 5737, 1141, 4792, 6131, 11393, 796, 8684,, 11171, 13187, 6494, 1744, 10875, 755,, 13214, 11018, 6764, 765, 9552,, 5734, 5258, 845,,, 10666, , 4435, 10035,, 14823, 4023, 2325, 131, 9310, 3917,, 1162, 2854, 8542, 10855, 13692, 11996, 6446, 528, 12780, 3574, 487, 10591, 3299, 876
 4577, 8347, 6024, 13217, 12548, 7376,, 10330, 775, 11652, 11570, 8589, 9806, 5295,, 9648, 11307, 618, 980, 9126,, 911, 14818, 5066,,, 10335, 5976,, 5430,,, 8196, 8603, 2384,, 4482, 2034,,, 15289,, 424,, 9298, 8961,, 3228, 1819,, 7203, 5738, 1588, 4793, 6580, 11394, 797, 8706,, 11192, 13188, 6495, 1745, 10899, 756,, 13215, 11019, 6765, 766, 9553,, 5735, 5281, 846,,, 10667,, 4436, 10036,, 14848, 4024, 2326, 132, 9311, 3918,, 1163, 2855, 8543, 10856, 13693, 11997, 6447, 529, 12781, 3595, 488, 11060, 3300, 897
 4578, 8371, 6025, 13218, 12549, 7397,, 10331, 776, 11653, 11571, 8590, 9828, 5296,, 9670, 11327, 619, 981, 9145,, 912, 14819, 5067,,, 10336, 5977,, 5431,,, 8197, 8604, 2385,, 4483, 2035,,, 15290,, 425,, 9299, 8962,, 3229, 1820,, 7204, 5739, 1591, 4814, 6581, 11395, 820, 8707,, 11193, 13212, 6496, 1746, , 778,, 13237, 11020, 6766, 785, 9573,, 5758, 5282, 864,,, ,, 4460, 10038,, 15473, 4025, 2327, 133, 9312, 3919,, 1164, 2856, 8544, 10857, 13715, 12596, 6448, 530, 12782, 3596, 489, 11061, 3322, 901
 4599, 8372, , 13219, 12550, 7398,, 10332, 777, 11654, 11572, 8591, 9829, 5316,, 9671, 11328, 620, 982, 9146,, 913, 14820, 5068,,, 10337, 5978,, 5453,,, 8198, , 2386,, 4484, 2036,,, 15291,, 443,, 9300, 9458,, 3230, 1821,, 7205, 5762, 1612, 4815, 6582, 11413, 821, 8708,, 11194, 13213, 6513, 1747,, 779,, 13238, 11021, 6767, 786, 9574,, 5759, 5805, 865,,,,, 4461, 10039,, , 4026, 2328, 134, 9335, 3920,, 1165, 2857, 8567, 11355, 13716, 12597, 6449, 531, 12783, 3597, 490, 11084, 3323, 902
 4600, 8870,, 13220, 12551, 7399,, 10354, 798, 11676, 12144, 8592, 9830, 5317,, 9672, 11329, 621, 983, 9147,, 933, 14821, 5069,,, 10338, 5979,, 5454,,, 8199,, 2387,, 4951, 2056,,, 15312,, 444,, 9319, 9482,, 3231, 1840,, 7226, 5763, 1613, 4816, 6583, 11414, 822, 8733,, 11195, , 6514, 1748,, 780,, 13239, 11022, 6789, 787, 9575,, 5760, 5830, 866,,,,, 4485, 10040,,, 4047, 2329, 158, 9336, 3943,, 1166, 2858, 8568, 11356, 13717, , 6450, 532, 12804, 3598, 491, 11085, 3324, 1473
 5127, 8871,, 13244, 12572, 7400,, 10355, 799, 11677, 12145, 8593, 9831, 5318,, 9673, 11330, 622, 984, 9148,, 934, 14843, 5070,,, 10358, ,, 5455,,, 8200,, 2388,, 4952, 2057,,, 15313,, 445,, 9320, 9483,, 3252, 1841,, 7227, 5764, 1614, 4817, 6584, 11415, 1342, 9257,, 11196,, 6515, 1749,, 781,, 13240, 11042, 6790, 788, 9576,, 5761, 5831, 867,,,,, 4984, 10058,,, 4048, 2330, 159, 9337, 4468,, 1185, 3355, 8569, 11357, 13718,, 6451, 533, 12805, 3599, 510, 11086, 3751, 1474
 5128, 8872,, 13245, 12573, 7423,, 10356, 800, 11678, 12168, 8612, 9832, 5319,, 9674, 11331, 623, 1004, 9149,, 935, 14844, 5090,,, 10359,,, 5456,,, 8221,, 2389,, 4953, 2058,,, 15314,, 446,, 9321, 9484,, 3253, 1842,, 7228, 6286, 1615, 4818, 6605, 11416, 1343, 9258,, 11197,, 6516, 1750,, 782,, 13260, 11043, 7314, 789, 9577,, 5780, 5854, 868,,,,, 4985, 10059,,, 4049, 2350, 584, 9359, 4469,, 1186, 3356, 9115, 11358, 13740,, 6473, 534, 12806, 3620, 511, 11087, 3772, 1475
 5151, 8894,, 13817, 12574, 7424,, 10357, 801, 11679, 12169, 8613, 9833, 5320,, 9695, 11332, 624, 1005, 9150,, 936, 14845, 5091,,, 10360,,, 5477,,, 8222,, 2409,, 4954, 2059,,, 15315,, 447,, 9322, 9485,, 3254, 1843,, 7229, 6287, 1616, 4840, 6606, 11417, 1344, 9259,, 11198,, 6538, 1770,, 802,, 13261, 11044, 7338, 790, 9578,, 5781, 5855, 869,,,,, 5009, 10060,,, 4050, 2351, 609, 9360, 4470,, 1187, 3378, 9116, 11378, 13741,, 6474, 550, 12807, 3621, 512, 11109, 3773, 1498
 5152, 8895,, 13818, 12575, 7425,, 10379, 823, 11700, 12170, 8614, 9852, 5321,, 9696, 11352, 625, 1006, 9151,, 937, 14846, 5092,,, 10361,,, 5478,,, 8223,, 2410,, 4955, 2060,,, 15316,, 448,, 9323, 9486,, 3255, 1844,, 7250, 6311, 1637, 4841, 6607, 11418, 1367, 9282,, 11217,, 6539, 1771,, 803,, 13262, 11045, 7339, 811, 9598,, 5782, 5856, 870,,,,, 5010, 10061,,, 4071, 2352, 610, 9361, 4491,, 1188, 3379, 9117, 11379, 13742,, 6475, 551, 12808, 3622, 513, 11110, 3774, 1499
 5153, 8896,, 13842, 12576, 7450,, 10380, 824, 11701, 12171, 8615, 9853, 5341,, 9697, 11353, 642, 1007, 9152,, 938, 14847, 5093,,, 10362,,, 5479,,, 8722,, 2411,, 4956, 2061,,, ,, 449,, 9324, 9487,, 3279, 1866,, 7251, 6312, 1638, 4842, 6608, 11438, 1368, 9283,, 11218,, 6540, 1772,, 804,, 13263, 11046, 7340, 812, 9599,, 5783, 5880, 871,,,,, 5011, 10062,,, 4072, 2353, 611, , 4492,, 1189, 3380, 9140, 11380, 13743,, 6498, 552, 12829, 3623, 514, 11111, 3775, 1500
 5154, 8897,, 13843, 12598, 7919,, 10381, 825, 11702, 12794, 8616, 9854, 5342,, 9698, 11354, 643, 1008, 9170,, 959, 14868, 5094,,, 10383,,, 5480,,, 8723,, 2412,, 4957, 2062,,,,, 450,, 9325, 9488,, 3778, 1867,, 7252, 6313, 1639, 5337, 6609, 11439, 1369, 9284,, 11219,, 6541, 1773,, 805,, 13264, 11047, 7341, 813, 9600,, 5784, 5881, 890,,,,, 5034, 10063,,, 4073, 2354, 633,, 4493,, 1190, 3381, 9141, 11381, 13766,, 6499, 553, 12830, 3624, 515, 11112, 3776, 2124
 5176, 8919,, 13844, 12599, 7920,, 10382, 1301, 11703, , 8617, 9855, 5343,, 9699, 11852, 644, 1029, 9171,, 960, 14869, 5115,,, 10384,,, 5481,,, 8724,, 2413,, 4976, 2063,,,,, 468,, 9345, 9505,, 3779, 1868,, 7253, 6336, 1640, 5338, 6629, 11440, 1370, 9285,, 11220,, 6563, 1774,, 806,, 13265, 11068, 7342, 814, 10126,, 5785, , 891,,,,, 5035, 10064,,, 4074, 2375, 634,, 4494,, 1191, 3382, 9142, 11382, 13767,, 6500, 554, 12831, 3645, 516, 11134, 3777, 10751
 5177, 8920,, 13869, 12600, 7921,, 10404, 1325, 11704,, 8618, 9856, 5344,, 9720, 11853, 645, 1030, 9172,, 961, 14870, 5116,,, 10385,,, 5501,,, 8725,, 2414,, 4977, 2064,,,,, 469,, 9819, 9506,, 3803, 1869,, 7254, 6337, 1641, 5339, 6630, 11441, 1371, 9307,, 11221,, 6564, 1775,, 807,, 13285, 11069, 7363, 838, 10127,, 5786,, 892,,,,, 5036, 10065,,, 4075, 2376, 635,, 4495,, 1212, 3403, 9143, 11383, 13768,, 6922, 555, 12832, 3646, 985, 11135, 3796, 10752
 5178, 8921,, 14467, 13124, 7922,, 10405, 1326, 11724,, 8637, 9857, 5345,, 9721, 11854, 646, 1031, 9173,, 962, 14871, 5140,,, 10386,,, 5502,,, 8746,, 2435,, 4978, 2082,,,,, 470,, 9820, 9507,, 3804, 1890,, 7275, 6338, 1642, 5340, 6631, 11442, 1392, 9308,, 11222,, 6565, 1795,, 808,, 13286, 11070, 7364, 839, 10148,, 5787,, 893,,,,, 5059, 10083,,, 4597, 2826, 636,, 4515,, 1213, 3404, 9144, 11404, 13791,, 6923, 556, 12833, 3647, 986, 11136, 3797, 10776
 5179, 8922,, , 13125, 7923,, 10406, 1327, 11725,, 8638, 9858, 5346,, 9722, 11877, 647, 1032, 9174,, 1509, 14872, 5589,,, 10387,,, 5503,,, 8747,, 2860,, 4979, 2083,,,,, 471,, 9821, 9508,, 3805, 1891,, 7276, 6361, 1663, 5362, 6632, 11463, 1393, 9309,, 11223,, 6566, 1796,, 827,, 13287, 11071, 7365, 1361, 10149,, 5806,, 894,,,,, 5060, 10084,,, 4598, 2851, 637,, 4516,, 1214, 3405, 9166, 11405, 13792,, 6947, 557, 13355, 3648, 987, 11137, 3798, 10777
 5200, 8944,,, 13126, 7924,, 10407, 1347, 11726,, 8639, 9876, 5367,, 9745, 11878, 648, 1033, 9175,, 1510, 14873, 5590,,, 10408,,, 5504,,, 8748,, 2861,, 4980, 2084,,,,, 472,, 9822, 9509,, 3827, 1892,, 7277, 6362, 1664, 5363, 6633, 11464, 1394, 9333,, 11242,, 6588, 1797,, 828,, 13288, 11072, 7366, 1362, 10150,, 5807,, 895,,,,, 5061, 10085,,, 4622, 2852, 638,, 4517,, 1215, 3406, 9167, 11406, 13793,, 6948, 558, 13356, 3649, 1009, 11138, 3799, 10797
 5201, 8945,,, 13148, 7926,, 10903, 1348, 11727,, 8640, 9877, 5368,, 10246, 11879, 649, 1056, 9176,, 1511, 14893, 5591,,, 10409,,, 5505,,, 8749,, 2862,, 4981, 2085,,,,, 473,, 9844, 9510,, 3828, 1893,, 7278, 6363, 1665, 5364, 6634, 11465, 1395, 9334,, 11243,, 6589, 1798,, 829,, 13289, 11093, 7367, 1363, 10151,, 5808,, 896,,,,, 5084, 10086,,, 4623, 2853, 639,, 4518,, 1216, 3407, 9168, 11407, 13816,, 6949, 559, 13380, 3650, 1010, 11139, 3800, 10801
 5202, 8946,,, 13149, 7944,, 10904, 1349, 11728,, 8641, 9878, 5369,, 10247, 11880, 650, 1057, 9177,, 1512, 14894, 5614,,, 10410,,, 5506,,, 8750,, 2883,, 4982, 2086,,,,, 474,, 9845, 9511,, 3829, 1894,, 7726, 6364, 1666, 5365, 6654, 11466, 1396, 9358,, 11244,, 6590, 1799,, 830,, 13290, 11094, 7388, 1364, 10152,, 5809,, 916,,,,, 5085, 10087,,, 4624, 2875, 657,, 4519,, 1239, 3408, 9169, 11408, 14290,, 6950, 575, 13381, 3671, 1011, 11159, 3801, 10802
 5203, 8947,,, 13150, 7945,, 10905, 1350, 11749,, 8642, 9879, 5867,, 10271, 11881, 667, 1555, 9199,, 1534, 14895, 5615,,, 10411,,, 5526,,, 8751,, 2884,, 4983, 2087,,,,, 475,, 9846, 9512,, 3830, 1916,, 7727, 6387, 1667, 5366, 6655, 11467, 1418, ,, 11245,, 7039, 1800,, 831,, 13310, 11095, 7389, 1365, 10173,, 5810,, 917,,,,, 5110, 10088,,, 4625, 2876, 658,, 4520,, 1240, 3428, 9741, 11429, 14291,, 6951, 576, 13382, 3672, 1012, 11160, 3802, 10821
 5204, 8970,,, 13151, 7946,, 10906, 1351, 11750,, 8643, 9880, 5868,, 10272, 11882, 668, 1556, 9200,, 1535, 14896, 5616,,, 10434,,, 5527,,, 8752,, 2885,, 5002, 2088,,,,, 493,, 9847, 9513,, 3831, 1917,, 7728, 6388, 1668, 5388, 6656, 11488, 1419,,, 11246,, 7040, 1822,, 832,, 13311, 11567, 7390, 1366, 10174,, 5811,, 918,,,,, 5609, 10089,,, 4647, 2877, 659,, 4540,, 1241, 3429, 9742, 11430, 14292,, 6972, 577, 13383, 3673, 1034, 11161, 3821, 10822
 5225, 8971,,, 13173, 7947,, 10907, 1352, 11751,, 8662, 9881, 5869,, 10273, 11902, 669, 1557, 9723,, 1536, 14897, 5617,,, 10908,,, 5528,,, 8771,, 2886,, 5003, 2089,,,,, 494,, 9848, 9530,, 3853, 1918,, 7751, 6389, 1688, 5389, 6657, 11489, 1420,,, 11247,, 7041, 1823,, 833,, 13312, 11568, 7414, 1385, 10175,, 5812,, 919,,,,, 5610, 10090,,, 4648, 2878, 660,, 4541,, 1787, 3430, 9766, 11431, 14293,, 6973, 578, 13384, 3674, 1035, 11162, 3822, 10826
 5776, 8972,,, 13174, 7948,, 10929, 1372, 11752,, 8663, 9882, 5870,, 10296, 11903, 670, 1579, 9724,, 1537, 14919, 5637,,, 10909,,, 5529,,, 8772,, 2887,, 5004, 2108,,,,, 495,, 9849, 9531,, 3854, 1941,, 7752, 6911, 1689, 5390, 6658, 11490, 1421,,, 11267,, 7042, 1824,, 852,, 13313, 11591, , 1386, 10176,, 5832,, 941,,,,, 5635, 10112,,, 4649, 2879, 661,, 4542,, 1788, 3431, 9767, 11432, 14315,, 6974, 579, 13405, 3675, 1036, 11163, 3823, 10827
 5777, 8996,,, 13175, 7949,, 10930, 1373, 11774,, 8664, 9883, 5871,, 10297, 11904, 671, 1580, 9725,, 1558, 14920, 5638,,, 10910,,, 5530,,, 8773,, 2907,, 5005, 2109,,,,, 496,, 9869, 9532,, 3855, 1942,, 7753, 6936, 1690, 5391, 6659, 11491, 1445,,, 11268,, 7043, 2323,, 853,, 13314, 11592,, 1387, 10177,, 5833,, 942,,,,, 5636, 10113,,, 4650, 2900, 662,, 4543,, 1789, 3432, 9791, 11433, 14316,, 6975, 580, 13406, 3697, 1037, 11164, 3824, 10828
 5778, 9470,,, 13176, 7950,, 10931, 1374, 11775,, 8665, 9884, 5892,, 10298, 11905, 672, 1581, 9726,, 1559, 14921, 5639,,, 10911,,, 5531,,, 8774,, 2908,, 5006, 2110,,,,, 497,, 9870, 9533,, 3856, 1943,, 7754, 6937, 1691, 5392, 6660, 11492, 1446,,, 11269,, 7044, 2345,, 854,, 13315, 11593,, 1388, 10197,, 5834,, 1416,,,,, 5660, 10114,,, 4651, 2901, 663,, 4544,, 1790, 3433, 9792, 11454, 14317,, 6976, 581, 13407, 3698, 1038, 11165, 3825, 10846
 5779, 9494,,, 13197, 7951,, 10932, 1375, 11776,, 8666, 9901, 5893,, 10299, 11906, 673, 1582, 9746,, 1560, 14922, 5640,,, 10912,,, 5551,,, 8775,, 2909,, 5007, 2111,,,,, 920,, 9871, 9534,, 3878, 1966,, 7775, 6961, 1692, 5393, 6680, 11493, 1968,,, 11270,, 7063, 2346,, 855,, 13335, 11594,, 1389, 10198,, 5835,, 1417,,,,, 5661, 10609,,, 4671, 2902, 664,, 4545,, 1812, 3454, 10391, 11455, 14318,, 6996, 582, 13408, 3699, 1058, 11166, 3826, 10847
 5801, 9495,,, 13198, 7952,, 10954, 1376, 11777,, 8667, 9902, 5894,, 10321, 11907, 674, 1583, 9747,, 1561, 15468, 5641,,, 10933,,, 5552,,, 8776,, 2910,, 5008, 2112,,,,, 921,, 9872, 9535,, 3879, 1967,, 7776, 6962, 1693, 5413, 6681, 11513, 1969,,, 11271,, 7064, 2347,, 856,, 13336, 11595,, 1390, 10199,, 5836,, 1440,,,,, 5685, 10612,,, 4672, 2903, 665,, 4566,, 1813, 3455, , 11456, 14340,, 6997, 583, 13409, 3700, 1059, 11184, 3845, 10850
 5802, 9496,,, 13199, 7968,, 10955, 1377, 11799,, 8668, 9903, 5895,, 10322, 11927, 675, 1604, 9748,, 1562, 15469, 5642,,, 10934,,, 5553,,, 8777,, 2911,, 5027, 2113,,,,, 922,, 9873, 9536,, 3880, 2390,, 7777, 6963, 1714, 5414, 6682, 11514, 1992,,, 11272,, 7065, 2348,, 857,, 13337, 11596,, 1391, 10200,, 5837,, 1441,,,,, 5710, 10613,,, 4673, 2904, 666,, 4567,, 1814, 3456,, 11457, 14341,, 6998, 600, 13430, 3722, 1060, 11185, 3846, 10851
 5803, 9497,,, 13200, 7969,, 10956, 1397, 11800,, 8688, 9904, 5896,, 10323, 11928, 692, 1605, 9749,, 1584, 15470, 5643,,, 10935,,, 5554,,, 8796,, 2912,, 5028, 2114,,,,, 943,, 9874, 9537,, 4428, 2391,, 7778, 6987, 1715, 5415, 6683, 11515, 1993,,, 11293,, 7066, 2349,, 858,, 13338, 11597,, 1411, 10201,, 5857,, 1442,,,,, 6234, 10614,,, 4674, 2905, 682,, 4568,, 1865, 3457,, 11458, 14342,, 6999, 601, 13431, 3723, 1061, 11186, 3847, 10852
 5804, 9519,,, 13201, 7970,, 10957, 1398, 11801,, 8689, 9905, 5916,, 10324, 11929, 693, 1606, 9750,, 1585, 15471, 5644,,, 10936,,, 5555,,, 8797,, 2932,, 5029, 2133,,,,, 944,, 9875, 9538,, 4453, 2392,, 7779, 6988, 1716, 5416, 6684, 11516, 1994,,, 11294,, 7067, 2369,, 859,, 13339, 11616,, 1412, 10202,, 5858,, 1443,,,,, 6235, 10615,,, 4675, 2906, 683,, 4569,, 2438, 3458,, 11479, 14343,, 7000, 602, 13432, 3724, 1062, 11187, 3848, 10853
 5826, 9520,,, 13222, 7971,, 10979, 1399, 11802,, 9162, 9906, 5917,, 10346, 11930, 694, 1607, 9751,, 1586, 15472, 5645,,, 10937,,, 6054,,, 8798,, 2933,, 5030, 2134,,,,, 945,, 9894, 9554,, 4454, 2393,, 7780, 7013, 1717, 5417, 6685, 11517, 1995,,, 11295,, 7068, 2370,, 877,, 13340, 11617,, 1413, 10203,, 5859,, 1444,,,,, 6260, 10634,,, 4696, 2924, 684,, 4570,, 2439, 3479,, 11480, 14365,, 7001, 603, 13433, 3725, 1063, 11188, 3849, 10872
 5827, 9521,,, 13223, 7972,, 10980, 1400, 11825,, 9187, 9907, 5918,, 10897, 11931, 695, 1608, 9770,, 1587, 15493, 5663,,, 10938,,, 6078,,, 8799,, 2934,, 5031, 2135,,,,, 946,, 9895, 9555,, 4478, 2394,, 7799, 7561, 1718, 5418, 6706, 11989, 2017,,, 11296,, 7069, 2371,, 878,, 13360, 11618,, 1414, 10222,, 5860,, 1465,,,,, , 10635,,, 4697, 2925, 685,, 5117,, 12514, 3480,, 11481, 14366,, 7002, 604, 13455, 4121, 1083, 11189, 3850, 10876
 5828, 9522,,, 13224, 7973,, 10981, 1401, 11826,, 9188, 9908, 5919,, 10898, 11932, 696, 1609, 9771,, 1610, 15494, 5664,,, 10958,,, 6079,,, 8800,, 2935,, 5032, 2136,,,,, 947,, 9896, 9556,, 4479, 2415,, 7800, 7586, 1740, 5439, 6707, 11990, 2018,,, 11320,, 7088, 2372,, 879,, 13361, 11619,, 1415, 10223,, 5861,, 1466,,,,,, 10637,,, 4698, 2926, 686,, 5118,, 13133, 3481,, 11482, 14367,, 7022, 605, 13456, 4122, 1084, 11190, 3851, 10877
 5829, 9544,,, 13225, 7974,, 10982, 1402, 12226,, 9189, 9909, 5920,, 10922, 11952, 697, 1629, 9772,, 1611, 15495, 5665,,, 10959,,, 6080,,, 8801,, 2936,, 5033, 2137,,,,, 948,, 9897, 9557,, 4480, 2416,, 7801, 7638, 1741, 5440, 6708, 11991, 2019,,, 11768,, 7089, 2373,, 880,, 13362, 11620,, 1437, 10224,, 5862,, 1467,,,,,, 10638,,, 4699, 2927, 687,, 5119,, 13134, 3482,, 11957, 14368,, 7023, 606, 13457, 4145, 1085, 11191, 3852, 10900
 6402, 9545,,, 13774, 7975,, 11004, 1422, 12227,, 9190, 9926, 5921,, 10923, 11953, 698, 1630, 9773,, 2160, 15496, 5666,,, 10960,,, 6102,,, 8821,, 2937,, 5053, 2158,,,,, 966,, 9898, 9558,, 4504, 2417,, 7802, , 1742, 5441, 6709, 12014, 2020,,, 11769,, 7090, 2374,, 881,, 13363, 11621,, 1438, 10225,, 5863,, 1468,,,,,, 10639,,, 4700, 2928, 688,, 5120,, 13135, 3483,, 11979, 14391,, 7024, 607, 13458, 4146, 1086, 11209, 3871, 10901
 6403, 9546,,, 13775, 7976,, 11005, 1423, 12228,, 9191, 9927, 5941,, 10924, 11954, 699, 1631, 9774,, 2161, 15497, 5667,,, 10961,,, 6103,,, 8822,, 2956,, 5054, 2159,,,,, 967,, 9899, 9559,, 4505, 2418,, 7803,, 1743, 5442, 6710, 12015, 2021,,, 11770,, 7091, 2395,, 882,, 13364, 11622,, 1439, 10774,, 5882,, 1469,,,,,, 10640,,, 5222, 2929, 689,, 5141,, 13136, 3505,, 11980, 14392,, 7025, 608, 13980, 4147, 1087, 11210, 3872, 10925
 6427, 9547,,, 13776, 7977,, 11006, 1424, 12251,, 9192, 9928, 5942,, 10947, 11955, 721, 1632, 9775,, 2162, 15498, 5668,,, 10962,,, 6104,,, 8823,, 2957,, 5055, 2606,,,,, 968,, 9900, 9560,, , 2419,, 7804,, 1765, 5443, 6731, 12016, 2044,,, 11792,, 7092, 2396,, 883,, 13365, 11641,, 1987, 10775,, 5883,, 1470,,,,,, 10641,,, 5223, 2930, 690,, 5142,, 13137, 3506,, 11981, 14393,, 7026, 626, 13981, 4148, 1088, 11211, 3873, 11351
 6428, 9569,,, 13798, 7994,, 11007, 1425, 12252,, 9193, 9929, 5943,, 10948, 11956, 722, 1633, 9776,, 2183, 15518, 5669,,, 10963,,, 6105,,, 8824,, 2958,, 5056, 2607,,,,, 969,, 9919, 9561,,, 2440,, 7805,, 2216, 5466, 6732, 12017, 2045,,, 11793,, 7093, 2397,, 903,, 13385, 11642,, 1988, 10798,, 5884,, 1471,,,,,, 10658,,, 5224, 2931, 691,, 5143,, 13138, 3507,, 11982, 14416,, 7027, 627, 14005, 4149, 1089, 11212, 3874, 11374
 6429, 9570,,, 13799, 7995,, 11008, 1426, 12253,, 9212, 9930, 5944,, , 11978, 1196, 1634, 9777,, 2184, 15519, 5670,,, 10964,,, 6126,,, 8825,, 2959,, 5057, 2608,,,,, 970,, 9920, 9562,,, 2441,, 7825,, 2217, 5467, 6733, 12018, 2046,,, 11794,, 7094, 2398,, 904,, 13386, 11643,, 1989, 10799,, 5885,, 1472,,,,,, 10659,,, 5247, 2950, 706,, 5144,, 13139, 4007,, 11983, 14417,, 7047, 628, 14006, 4170, 1108, 11213, 3875, 11375
 6452, 9571,,, 13800, 7996,, 11029, 1447, 12254,, 9213, 9931, 5945,,, 12477, 1197, 1654, 9795,, 2185, 15520, 5689,,, 10983,,, 6127,,, 8846,, 2960,, 5058, 2609,,,,, 971,, 9921, 9563,,, 2442,, 7826,, 2237, 5963, 6734, 12019, 2071,,, 11795,, 7095, 2420,, 905,, 13387, 11644,, 1990, 10800,, 5886,, 1489,,,,,, 10660,,, 5248, 2951, 707,, 5145,, 13158, 4030,, 12003, 14418,, 7048, 629, 14007, 4171, 1109, 11214, 3876, 11376
 6453, 9572,,, 13801, 7997,, 11030, 1448, 12276,, 9214, 9932, 5946,,, 12478, 1198, 1655, 9796,, 2186, 15521, 5690,,, 10984,,, 6128,,, 8847,, 2961,, 5078, 2610,,,,, 972,, 9922, 9579,,, 2443,, 7827,, 2238, 5964, 6735, 12039, 2594,,, 11796,, 7113, 2421,, 906,, 13388, 11645,, 1991, 10823,, 5887,, 1490,,,,,, 10661,,, 5249, 2952, 708,, 5166,, 13159, 4031,, 12004, 14441,, 7049, 630, 14008, 4172, 1110, 11215, 3896, 11377
