1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94
, 5811, 8219,,, 4552,,, 14929,, 2713,,,, 14480, 13367,,,,,,,, 7746, 14704, 4821,,,, 7680, 13821,,,,,,,,,,,,,,,,,,, 6331,,,,,, 1920,,,,, 4285, 8813,, 7440, 11014, 14762,, 15167,,, 3427,,,,,, 3968, 11205,,,,,, 12117,,, 13513, 5975,,,,,,
, 5812, 8220,,, 4571,,, 14930,, 2735,,,, 14503, 13368,,,,,,,, 7767, 14705, 4822,,,, 7681, 13822,,,,,,,,,,,,,,,,,,, 6350,,,,,, 1924,,,,, 4286, 8834,, 7441, 11015, 14763,, 15168,,, 3428,,,,,, 3969, 11224,,,,,, 12142,,, 13514, 5976,,,,,,
, 5813, 8221,,, 4572,,, 14931,, 2736,,,, 14504, 13369,,,,,,,, 7768, 14706, 4842,,,, 7682, 13845,,,,,,,,,,,,,,,,,,, 6351,,,,,, 1925,,,,, 4287, 8835,, 7442, 11016, 14787,, 15169,,, 3429,,,,,, 3970, 11225,,,,,, 12143,,, 13515, 5977,,,,,,
, 5814, 8222,,, 4573,,, 14932,, 2737,,,, 14527, 13370,,,,,,,, 7769, 14707, 4843,,,, 7683, 13846,,,,,,,,,,,,,,,,,,, 6352,,,,,, 1948,,,,, 4288, 8836,, 7443, 11017, 14788,, 15170,,, 3451,,,,,, 4418, 11226,,,,,, ,,, 13516, 5998,,,,,,
, 5815, 8223,,, 4574,,, 14933,, 2738,,,, 14528, 13371,,,,,,,, 7770, 14708, 4844,,,, 7684, 13847,,,,,,,,,,,,,,,,,,, 6353,,,,,, 1949,,,,, 4289, 8837,, 7444, 11018, 14789,, 15190,,, 3452,,,,,, 4419, 11227,,,,,,,,, 13517, 5999,,,,,,
, 5816, 8224,,, 4575,,, 14934,, 2761,,,, 14529, 13372,,,,,,,, 7771, 14726, 4845,,,, 7685, 13870,,,,,,,,,,,,,,,,,,, 6354,,,,,, 1950,,,,, 4290, 8838,, 7445, 11019, 14812,, 15191,,, 3453,,,,,, 4420, 11228,,,,,,,,, 13518, 6000,,,,,,
, 5817, 8225,,, 4576,,, 14935,, 2762,,,, 15104, 13373,,,,,,,, 7791, 14727, 4846,,,, 7686, ,,,,,,,,,,,,,,,,,,, 6355,,,,,, 2422,,,,, 4308, 8859,, 7446, 11020, 14813,, 15192,,, 3454,,,,,, 4442, 11229,,,,,,,,, 13519, 6001,,,,,,
, 5818, 8244,,, 4577,,, 14936,, 3212,,,, 15128, 13374,,,,,,,, 7792, 14728, 4847,,,, 7705,,,,,,,,,,,,,,,,,,,, 6356,,,,,, 2423,,,,, 4309, 8860,, 7447, 11021, 14814,, 15193,,, 3455,,,,,, 4443, 11230,,,,,,,,, 13520, 6002,,,,,,
, 5836, 8245,,, 4596,,, 14954,, 3237,,,, , 13375,,,,,,,, 7793, 14729, 4848,,,, 7706,,,,,,,,,,,,,,,,,,,, 6376,,,,,, 2424,,,,, 4310, 8861,, 7448, 11022, 14815,, 15194,,, 3477,,,,,, 4444, 11250,,,,,,,,, 13521, 6022,,,,,,
, 5837, 8246,,, 4597,,, 14955,, 3258,,,,, 13376,,,,,,,, 7794, 14730, 4867,,,, 7707,,,,,,,,,,,,,,,,,,,, 6377,,,,,, 2425,,,,, 4311, 8862,, 7449, 11039, 14837,, 15195,,, 3478,,,,,, 4445, 11626,,,,,,,,, 13522, 6023,,,,,,
, 5838, 8247,,, 4598,,, 14956,, 3259,,,,, 13392,,,,,,,, 7795, 14731, 4868,,,, 7708,,,,,,,,,,,,,,,,,,,, 6378,,,,,, 2426,,,,, 4312, 8863,, 7463, 11040, 14838,, 15215,,, 3479,,,,,, 4467, 11627,,,,,,,,, 13523, 6024,,,,,,
, 5839, 8248,,, 4599,,, 14957,, 3260,,,,, 13393,,,,,,,, 7796, 14751, 4869,,,, 7709,,,,,,,,,,,,,,,,,,,, 6379,,,,,, 2446,,,,, 4313, 8884,, 7464, 11041, 14839,, 15216,,, 3480,,,,,, 4468, 11628,,,,,,,,, 13524, 6025,,,,,,
, 5840, 8249,,, 4600,,, 14958,, 3261,,,,, 13394,,,,,,,, 7816, 14752, 4870,,,, 7710,,,,,,,,,,,,,,,,,,,, 6380,,,,,, 2447,,,,, 4333, 8885,, 7465, 11042, 14840,, 15217,,, 3481,,,,,, 4469, 11649,,,,,,,,, 13538, 6026,,,,,,
, 5841, 8250,,, 4601,,, 14959,, 3262,,,,, 13395,,,,,,,, 7817, 14753, 4871,,,, 7711,,,,,,,,,,,,,,,,,,,, 6401,,,,,, 2448,,,,, 4334, 8886,, 7466, 11043, 14862,, 15218,,, 3502,,,,,, 4470, 11650,,,,,,,,, 13539, 6027,,,,,,
, 5842, 8268,,, 4602,,, 14960,, 3283,,,,, 13396,,,,,,,, 7818, 14754, 4872,,,, 7730,,,,,,,,,,,,,,,,,,,, 6402,,,,,, 2449,,,,, 4335, 8887,, 7467, 11044, 14863,, 15219,,, 3503,,,,,, 4493, 11651,,,,,,,,, 13540, 6047,,,,,,
, 5843, 8269,,, 4623,,, 14961,, 3284,,,,, 13397,,,,,,,, 7819, 14755, 4873,,,, 7731,,,,,,,,,,,,,,,,,,,, 6403,,,,,, 2450,,,,, 4336, 8888,, 7468, 11045, 14864,, 15220,,, 3504,,,,,, 4494, 11652,,,,,,,,, 13541, 6048,,,,,,
, 5861, 8270,,, 4624,,, 14962,, 3285,,,,, 13398,,,,,,,, 7820, 14776, 4874,,,, 7732,,,,,,,,,,,,,,,,,,,, 6404,,,,,, 2451,,,,, 4337, 8909,, 7469, 11046, 14887,, 15241,,, 3505,,,,,, 4495, 11653,,,,,,,,, 13542, 6049,,,,,,
, 5862, 8271,,, 4625,,, 14979,, 3286,,,,, 13399,,,,,,,, 7821, 14777, 4892,,,, 7733,,,,,,,,,,,,,,,,,,,, 6426,,,,,, 2452,,,,, 4338, 8910,, 7470, 11047, 14888,, 15242,,, 3506,,,,,, 4519, 11654,,,,,,,,, 13543, 6050,,,,,,
, 5863, 8272,,, 4626,,, 14980,, 3287,,,,, 13400,,,,,,,, 7822, 14778, 4893,,,, 7734,,,,,,,,,,,,,,,,,,,, 6427,,,,,, 2469,,,,, 4357, 8911,, 7471, 11065, 14889,, 15243,,, 3528,,,,,, 4520, 11655,,,,,,,,, 13544, 6051,,,,,,
, 5864, 8273,,, 4649,,, 14981,, 3309,,,,, 13419,,,,,,,, 7842, 14779, 4894,,,, 7735,,,,,,,,,,,,,,,,,,,, 6428,,,,,, 2470,,,,, 4358, 8912,, 7472, 11066, 14912,, 15244,,, 3529,,,,,, 4544, 11673,,,,,,,,, 13545, 6052,,,,,,
, 5865, 8274,,, 4650,,, 14982,, 3310,,,,, 13420,,,,,,,, 7843, 14801, 4895,,,, 7736,,,,,,,,,,,,,,,,,,,, 6901,,,,,, 2471,,,,, 4359, 9307,, 7473, 11067, 15337,, 15245,,, 3530,,,,,, 4545, 11674,,,,,,,,, 13546, 6073,,,,,,
, 5866, 8275,,, 5073,,, 14983,, 3311,,,,, 13421,,,,,,,, 7844, 14802, 4896,,,, 7737,,,,,,,,,,,,,,,,,,,, 6902,,,,,, 2472,,,,, 4360, 9308,, 7489, 11068, 15338,, 15267,,, 3531,,,,,, 4569, 11675,,,,,,,,, 13547, 6074,,,,,,
, 5867, 8294,,, 5097,,, 14984,, 3312,,,,, 13422,,,,,,,, 7845, 14803, 4897,,,, 7754,,,,,,,,,,,,,,,,,,,, 6903,,,,,, 2473,,,,, 4361, 9309,, 7490, 11069, 15362,, 15268,,, 3553,,,,,, 4570, 11676,,,,,,,,, 13548, 6075,,,,,,
, 5887, 8295,,, 5098,,, 14985,, 3334,,,,, 13423,,,,,,,, 7846, 14804, 4898,,,, 7755,,,,,,,,,,,,,,,,,,,, 6904,,,,,, 2474,,,,, 4362, 9310,, 7491, 11070, 15363,, 15269,,, 3554,,,,,, , 11677,,,,,,,,, 13549, 6076,,,,,,
, 5888, 8296,,, 5123,,, 14986,, 3335,,,,, 13424,,,,,,,, 7847, 15203, 4899,,,, 7756,,,,,,,,,,,,,,,,,,,, 6926,,,,,, 2475,,,,, 4363, 9331,, 7492, 11071, 15364,, 15270,,, 3555,,,,,,, 11678,,,,,,,,, 13563, 6077,,,,,,
, 5889, 8297,,, 5124,,, 14987,, 3336,,,,, 13425,,,,,,,, , 15228, 4918,,,, 7757,,,,,,,,,,,,,,,,,,,, 6927,,,,,, 2476,,,,, 4382, 9332,, 7493, 11072, 15387,, 15293,,, 3556,,,,,,, 11679,,,,,,,,, 13564, 6099,,,,,,
, 5890, 8298,,, 5148,,, 15004,, 3337,,,,, 13446,,,,,,,,, 15229, 4919,,,, 7758,,,,,,,,,,,,,,,,,,,, 6928,,,,,, 2494,,,,, 4383, 9333,, 7494, 11091, 15388,, 15294,,, 4026,,,,,,, 11680,,,,,,,,, 13565, 6100,,,,,,
, 5891, 8299,,, 5149,,, 15005,, 3361,,,,, 13447,,,,,,,,, 15252, 4920,,,, 7759,,,,,,,,,,,,,,,,,,,, 6929,,,,,, 2495,,,,, 4384, 9334,, 7495, 11092, 15389,, 15295,,, 4027,,,,,,, 11698,,,,,,,,, 13566, 6101,,,,,,
, 5913, 8300,,, 5173,,, 15006,, 3883,,,,, 13448,,,,,,,,, 15253, 4921,,,, 7760,,,,,,,,,,,,,,,,,,,, 6930,,,,,, 2496,,,,, 4385, 9335,, 7496, 11093, 15390,, ,,, 4051,,,,,,, 11699,,,,,,,,, 13567, 6125,,,,,,
, 5914, 8319,,, 5174,,, 15007,, 3884,,,,, 13449,,,,,,,,, 15254, 4922,,,, 7761,,,,,,,,,,,,,,,,,,,, 6951,,,,,, 2497,,,,, 4386, 9336,, 7497, 11094, 15412,,,,, 4052,,,,,,, 11700,,,,,,,,, 13568, 6575,,,,,,
, 5915, 8320,,, 5175,,, 15008,, 3885,,,,, 13450,,,,,,,,, 15255, 4923,,,, 7762,,,,,,,,,,,,,,,,,,,, 6953,,,,,, 2498,,,,, 4387, 9337,, 7498, 11095, 15413,,,,, 4053,,,,,,, 11701,,,,,,,,, 13569, 6576,,,,,,
, 5940, 8321,,, 5176,,, 15009,, 3886,,,,, 13473,,,,,,,,, 15276, 4924,,,, 7779,,,,,,,,,,,,,,,,,,,, 6954,,,,,, 2499,,,,, 4388, 9338,, 7515, 11096, 15414,,,,, 4077,,,,,,, 11702,,,,,,,,, 13570, 6601,,,,,,
, 6289, 8322,,, 5198,,, 15010,, 3910,,,,, 13474,,,,,,,,, 15277, 4925,,,, 7780,,,,,,,,,,,,,,,,,,,, 6955,,,,,, 2500,,,,, 4389, 9355,, 7516, 11097, 15415,,,,, 4078,,,,,,, 11703,,,,,,,,, 13571, 6602,,,,,,
, 6312, 8323,,, 5199,,, 15011,, 3935,,,,, 13475,,,,,,,,, 15278, 4943,,,, 7781,,,,,,,,,,,,,,,,,,,, 6976,,,,,, 2519,,,,, 4390, 9356,, 7517, 11116, 15437,,,,, 4103,,,,,,, 11704,,,,,,,,, 13572, 6626,,,,,,
, 6313, 8324,,, 5200,,, 15012,, 4509,,,,, 13499,,,,,,,,, 15279, 4944,,,, 7782,,,,,,,,,,,,,,,,,,,, 6977,,,,,, 2520,,,,, 4391, 9357,, 7518, 11117, 15438,,,,, 4104,,,,,,, 11705,,,,,,,,, 13573, 6627,,,,,,
, 6314, 8325,,, 5201,,, 15013,, 5134,,,,, 13500,,,,,,,,, 15280, 4945,,,, 7783,,,,,,,,,,,,,,,,,,,, 6978,,,,,, 2523,,,,, 4392, 9358,, 7519, 11118, 15439,,,,, 4128,,,,,,, 11723,,,,,,,,, 13590, 6651,,,,,,
, 6315, 8347,,, 5202,,, 15029,, 12634,,,,, 13871,,,,,,,,, 15281, 4946,,,, 7784,,,,,,,,,,,,,,,,,,,, 6979,,,,,, 2524,,,,, 4409, 9359,, 7520, 11119, 15440,,,,, 4129,,,,,,, 11724,,,,,,,,, 13591, 6652,,,,,,
, 6316, 8348,,, 5223,,, 15030,, 12635,,,,, 13872,,,,,,,,, 15301, 4947,,,, 7785,,,,,,,,,,,,,,,,,,,, 6980,,,,,, 2525,,,,, 4410, 9360,, 7521, 11120, 15441,,,,, 4154,,,,,,, 11725,,,,,,,,, 13592, 6676,,,,,,
, 6336, 8349,,, 5224,,, 15031,, 12636,,,,, 13873,,,,,,,,, 15302, 4948,,,, 7786,,,,,,,,,,,,,,,,,,,, 7001,,,,,, 2549,,,,, 4411, 9361,, 7522, 11121, 15462,,,,, 4179,,,,,,, 11726,,,,,,,,, 13595, ,,,,,,
, 6337, 8350,,, 5225,,, 15032,, 12659,,,,, 13874,,,,,,,,, 15303, 4949,,,, 7787,,,,,,,,,,,,,,,,,,,, 7002,,,,,, 2550,,,,, 4412, 9362,, 7540, , 15463,,,,, 4652,,,,,,, 11727,,,,,,,,, 13596,,,,,,,
, 6338, 8375,,, 5226,,, 15033,, 12660,,,,, 13875,,,,,,,,, 15304, 4950,,,, 7804,,,,,,,,,,,,,,,,,,,, 7003,,,,,, 3049,,,,, 4413, 9363,, 7541,, 15464,,,,, 4677,,,,,,, 11728,,,,,,,,, 13597,,,,,,,
, 6339, 8797,,, 5227,,, 15034,, 12661,,,,, 13894,,,,,,,,, 15305, 4968,,,, 7807,,,,,,,,,,,,,,,,,,,, 7004,,,,,, 3050,,,,, 4414, 9364,, 7542,, 15465,,,,, 4678,,,,,,, 11729,,,,,,,,, 13598,,,,,,,
, 6340, 8798,,, 5249,,, 15035,, 13184,,,,, 13895,,,,,,,,, 15306, 4969,,,, 7808,,,,,,,,,,,,,,,,,,,, 7026,,,,,, 3073,,,,, 4415, 9379,, 7543,, 15486,,,,, 4703,,,,,,, 11730,,,,,,,,, 13622,,,,,,,
, 6341, 8799,,, 5250,,, 15036,, 13208,,,,, 13896,,,,,,,,, 15307, 4970,,,, 7809,,,,,,,,,,,,,,,,,,,, 7027,,,,,, 3074,,,,, 4416, 9380,, 7544,, 15487,,,,, 4728,,,,,,, 11747,,,,,,,,, 13623,,,,,,,
, 6342, 8800,,, 5826,,, 15037,, 13209,,,,, 13897,,,,,,,,, 15308, 4971,,,, 7810,,,,,,,,,,,,,,,,,,,, 7028,,,,,, 3075,,,,, 4417, 9381,, 7545,, 15488,,,,, ,,,,,,, 11748,,,,,,,,, 14016,,,,,,,
, 6360, 8822,,, 5851,,, 15054,, 13210,,,,, 13898,,,,,,,,, 15326, 4972,,,, 7811,,,,,,,,,,,,,,,,,,,, 7051,,,,,, 3076,,,,, 4437, 9382,, 7964,, 15489,,,,,,,,,,,, 11749,,,,,,,,, 14041,,,,,,,
, 6361, 8823,,, 6451,,, 15055,, 13211,,,,, 13899,,,,,,,,, 15327, 4973,,,, 7812,,,,,,,,,,,,,,,,,,,, 7052,,,,,, 3077,,,,, 4438, 9383,, 7965,, 15490,,,,,,,,,,,, 11750,,,,,,,,, 14042,,,,,,,
, 6362, 8824,,, ,,, 15056,, 13233,,,,, 13900,,,,,,,,, 15328, 4974,,,, 7813,,,,,,,,,,,,,,,,,,,, 7554,,,,,, 3096,,,,, 4439, 9384,, 7966,, 15511,,,,,,,,,,,, 11751,,,,,,,,, 14043,,,,,,,
, 6363, 8825,,,,,, 15057,, 13234,,,,, 13901,,,,,,,,, 15329, 4993,,,, 7833,,,,,,,,,,,,,,,,,,,, 7579,,,,,, 3097,,,,, 4889, 9385,, 7967,, 15512,,,,,,,,,,,, 11752,,,,,,,,, 14065,,,,,,,
, 6364, 8847,,,,,, 15058,, 13235,,,,, 13919,,,,,,,,, 15330, 4994,,,, 7834,,,,,,,,,,,,,,,,,,,, 7604,,,,,, 3098,,,,, 4911, 9386,, 7969,, 15513,,,,,,,,,,,, 11753,,,,,,,,, 14066,,,,,,,
, 6365, 8848,,,,,, 15079,, 13236,,,,, 13920,,,,,,,,, 15331, 4995,,,, 7835,,,,,,,,,,,,,,,,,,,, 7626,,,,,, 3099,,,,, 4912, 9387,, 7970,, 15514,,,,,,,,,,,, 11754,,,,,,,,, 14067,,,,,,,
, 6366, 8849,,,,,, 15080,, 13257,,,,, 13921,,,,,,,,, 15332, 4996,,,, 7859,,,,,,,,,,,,,,,,,,,, 7627,,,,,, 3100,,,,, 4913, 9388,, 7971,, 15536,,,,,,,,,,,, 11755,,,,,,,,, 14068,,,,,,,
, 6367, 8850,,,,,, 15529,, 13258,,,,, 13922,,,,,,,,, 15351, 4997,,,, 8254,,,,,,,,,,,,,,,,,,,, 7628,,,,,, 3101,,,,, 4914, 9389,, 7989,, 15537,,,,,,,,,,,, 11772,,,,,,,,, 14069,,,,,,,
, 6368, 8872,,,,,, 15530,, 13259,,,,, 13923,,,,,,,,, 15352, 4998,,,, 8255,,,,,,,,,,,,,,,,,,,, 7629,,,,,, 3120,,,,, 4935, 9390,, 7990,, 15538,,,,,,,,,,,, 11773,,,,,,,,, 14070,,,,,,,
, 6385, 8873,,,,,, 15531,, 13260,,,,, 13924,,,,,,,,, 15353, 4999,,,, 8256,,,,,,,,,,,,,,,,,,,, 7651,,,,,, 3121,,,,, 4936, 9405,, 7991,, 15539,,,,,,,,,,,, 11774,,,,,,,,, 14088,,,,,,,
, 6386, 8874,,,,,, 15532,, 13261,,,,, 13925,,,,,,,,, 15354, 5395,,,, 8279,,,,,,,,,,,,,,,,,,,, 7652,,,,,, 3122,,,,, 4937, 9406,, 7992,, ,,,,,,,,,,,, 11775,,,,,,,,, 14089,,,,,,,
, 6387, 8875,,,,,, 15533,, 13283,,,,, 13926,,,,,,,,, 15355, 5396,,,, 8280,,,,,,,,,,,,,,,,,,,, 7653,,,,,, 3123,,,,, 4938, 9407,, 7993,,,,,,,,,,,,,, 11776,,,,,,,,, 14090,,,,,,,
, 6388, 8897,,,,,, 15534,, 13284,,,,, 13927,,,,,,,,, 15356, 5417,,,, 8281,,,,,,,,,,,,,,,,,,,, 8251,,,,,, 3124,,,,, 4939, 9408,, 7994,,,,,,,,,,,,,, 11777,,,,,,,,, 14091,,,,,,,
, 6389, 8898,,,,,, 15535,, 13285,,,,, 13944,,,,,,,,, 15376, 5418,,,, 8282,,,,,,,,,,,,,,,,,,,, 8252,,,,,, 3125,,,,, 4958, 9409,, 7995,,,,,,,,,,,,,, 11778,,,,,,,,, 14092,,,,,,,
, 6390, 8899,,,,,, 15554,, 13286,,,,, 13945,,,,,,,,, 15377, 5419,,,, 8283,,,,,,,,,,,,,,,,,,,, 8253,,,,,, 3145,,,,, 4959, 9410,, 7996,,,,,,,,,,,,,, 11779,,,,,,,,, 14093,,,,,,,
, 6391, 8900,,,,,, 15555,, 13287,,,,, 13946,,,,,,,,, 15378, 5420,,,, 8284,,,,,,,,,,,,,,,,,,,, 8876,,,,,, 3148,,,,, 4960, 9411,, 8013,,,,,,,,,,,,,, 11780,,,,,,,,, 14094,,,,,,,
, 6410, 8922,,,,,, 15556,, 13308,,,,, 13947,,,,,,,,, 15379, 5421,,,, 8285,,,,,,,,,,,,,,,,,,,, 8877,,,,,, 3149,,,,, 4961, 9412,, 8014,,,,,,,,,,,,,, 11798,,,,,,,,, 14095,,,,,,,
, 6411, 8923,,,,,, 15557,, 13309,,,,, 13948,,,,,,,,, 15380, 5441,,,, 8286,,,,,,,,,,,,,,,,,,,, ,,,,,, 3699,,,,, 4962, 9413,, 8015,,,,,,,,,,,,,, 11799,,,,,,,,, 14096,,,,,,,
, 6412, 8924,,,,,, 15558,, 13310,,,,, 13949,,,,,,,,, 15401, 5442,,,, 8304,,,,,,,,,,,,,,,,,,,,,,,,,, 3700,,,,, 4963, 9414,, 8016,,,,,,,,,,,,,, 11800,,,,,,,,, 14113,,,,,,,
, 6413, 8925,,,,,, 15559,, 13311,,,,, 13950,,,,,,,,, 15402, 5443,,,, 8305,,,,,,,,,,,,,,,,,,,,,,,,,, 3701,,,,, 4982, 9434,, 8017,,,,,,,,,,,,,, 11801,,,,,,,,, 14114,,,,,,,
, 6414, 8945,,,,,, 15560,, 13312,,,,, 13951,,,,,,,,, 15403, 5444,,,, 8306,,,,,,,,,,,,,,,,,,,,,,,,,, 3702,,,,, 4983, 9435,, 8018,,,,,,,,,,,,,, 11802,,,,,,,,, 14115,,,,,,,
, 6415, 8946,,,,,, 15561,, 13335,,,,, 13952,,,,,,,,, 15404, 5445,,,, 8307,,,,,,,,,,,,,,,,,,,,,,,,,, 3723,,,,, 4984, 9436,, 8019,,,,,,,,,,,,,, 11803,,,,,,,,, 14116,,,,,,,
, 6436, 8947,,,,,, 15562,, 13809,,,,, 13969,,,,,,,,, 15426, 5446,,,, 8308,,,,,,,,,,,,,,,,,,,,,,,,,, 3724,,,,, 4985, 9437,, 8020,,,,,,,,,,,,,, 11804,,,,,,,,, 14117,,,,,,,
, 6437, 8948,,,,,, 15579,, 13810,,,,, 13970,,,,,,,,, 15427, 5447,,,, 8309,,,,,,,,,,,,,,,,,,,,,,,,,, 3725,,,,, 4986, 9438,, 8021,,,,,,,,,,,,,, 11805,,,,,,,,, 14118,,,,,,,
, 6438, 8949,,,,,, 15580,, 13811,,,,, 13971,,,,,,,,, , 5467,,,, 8310,,,,,,,,,,,,,,,,,,,,,,,,,, 3726,,,,, 4987, 9460,, 8022,,,,,,,,,,,,,, 11823,,,,,,,,, 14119,,,,,,,
, 6439, 8950,,,,,, 15581,, 13832,,,,, 13972,,,,,,,,,, 5468,,,, 8311,,,,,,,,,,,,,,,,,,,,,,,,,, 3747,,,,, 4988, 9461,, 8038,,,,,,,,,,,,,, 11824,,,,,,,,, 14120,,,,,,,
, 6440, 8974,,,,,, 15582,, 13833,,,,, 13973,,,,,,,,,, 5469,,,, 8331,,,,,,,,,,,,,,,,,,,,,,,,,, 3748,,,,, 4989, 9462,, 8039,,,,,,,,,,,,,, 11825,,,,,,,,, 14121,,,,,,,
, 6461, 8975,,,,,, 15583,, 13834,,,,, 13974,,,,,,,,,, 5470,,,, 8332,,,,,,,,,,,,,,,,,,,,,,,,,, 3749,,,,, 5008, 9463,, 8040,,,,,,,,,,,,,, 11826,,,,,,,,, 14122,,,,,,,
, 6462, 9472,,,,,, 15584,, 13835,,,,, 13975,,,,,,,,,, 5471,,,, 8333,,,,,,,,,,,,,,,,,,,,,,,,,, 3750,,,,, 5009, 9485,, 8041,,,,,,,,,,,,,, 11827,,,,,,,,, 14123,,,,,,,
, 6463, 9473,,,,,, 15585,, 13836,,,,, 13976,,,,,,,,,, 5472,,,, 8334,,,,,,,,,,,,,,,,,,,,,,,,,, 3770,,,,, 5010, 9486,, 8042,,,,,,,,,,,,,, 11828,,,,,,,,, 14138,,,,,,,
, 6464, 9474,,,,,, 15586,, 13857,,,,, 13977,,,,,,,,,, 5473,,,, 8335,,,,,,,,,,,,,,,,,,,,,,,,,, 3773,,,,, 5011, 9487,, 8043,,,,,,,,,,,,,, 11829,,,,,,,,, 14139,,,,,,,
, 6465, 9475,,,,,, 15587,, 13858,,,,, 13994,,,,,,,,,, 5493,,,, 8336,,,,,,,,,,,,,,,,,,,,,,,,,, 4326,,,,, 5012, 9488,, 8044,,,,,,,,,,,,,, 11830,,,,,,,,, 14140,,,,,,,
, 6487, 9497,,,,,, 15604,, 13859,,,,, 13995,,,,,,,,,, 5494,,,, 8356,,,,,,,,,,,,,,,,,,,,,,,,,, 4349,,,,, 5013, 9509,, 8045,,,,,,,,,,,,,, 11850,,,,,,,,, 14141,,,,,,,
, 6488, 9498,,,,,, 15605,, 13860,,,,, 13996,,,,,,,,,, 5495,,,, 8357,,,,,,,,,,,,,,,,,,,,,,,,,, 4350,,,,, 5014, 9510,, 8046,,,,,,,,,,,,,, 11851,,,,,,,,, 14142,,,,,,,
, 6489, 9499,,,,,, 15606,, 13861,,,,, 13997,,,,,,,,,, 5496,,,, 8358,,,,,,,,,,,,,,,,,,,,,,,,,, 4351,,,,, 5015, 9511,, 8047,,,,,,,,,,,,,, 11852,,,,,,,,, 14143,,,,,,,
, 6490, 9500,,,,,, 15607,, 13862,,,,, 13998,,,,,,,,,, 5497,,,, 8359,,,,,,,,,,,,,,,,,,,,,,,,,, 4373,,,,, 5016, 9512,, 8063,,,,,,,,,,,,,, 11853,,,,,,,,, 14144,,,,,,,
, 6491, 9523,,,,,, 15608,, 13881,,,,, 13999,,,,,,,,,, 5498,,,, 8360,,,,,,,,,,,,,,,,,,,,,,,,,, 4374,,,,, 5034, 9513,, 8064,,,,,,,,,,,,,, 11854,,,,,,,,, 14145,,,,,,,
, 6492, 9524,,,,,, 15609,, 13882,,,,, 14000,,,,,,,,,, 5499,,,, 8361,,,,,,,,,,,,,,,,,,,,,,,,,, 4375,,,,, 5035, 9534,, 8065,,,,,,,,,,,,,, 11855,,,,,,,,, 14146,,,,,,,
, 6512, 9525,,,,,, 15610,, 13883,,,,, 14001,,,,,,,,,, 5518,,,, 8380,,,,,,,,,,,,,,,,,,,,,,,,,, 13126,,,,, 5036, 9535,, 8066,,,,,,,,,,,,,, 12249,,,,,,,,, 14147,,,,,,,
, 6513, 9547,,,,,, 15611,, 13884,,,,, 14018,,,,,,,,,, 5519,,,, 8381,,,,,,,,,,,,,,,,,,,,,,,,,, 13150,,,,, 5037, 9536,, 8067,,,,,,,,,,,,,, 12250,,,,,,,,, 14148,,,,,,,
, 6514, 9548,,,,,, 15612,, 13885,,,,, 14019,,,,,,,,,, 5520,,,, 8382,,,,,,,,,,,,,,,,,,,,,,,,,, 13151,,,,, 5038, 9537,, 8068,,,,,,,,,,,,,, 12251,,,,,,,,, 14149,,,,,,,
, 6515, 9549,,,,,, ,, 13886,,,,, 14020,,,,,,,,,, 5521,,,, 8383,,,,,,,,,,,,,,,,,,,,,,,,,, 13673,,,,, 5039, 9538,, 8069,,,,,,,,,,,,,, 12274,,,,,,,,, 14150,,,,,,,
, 6516, 9550,,,,,,,, 13887,,,,, 14021,,,,,,,,,, 5522,,,, 8384,,,,,,,,,,,,,,,,,,,,,,,,,, 13698,,,,, 5040, 9933,, 8070,,,,,,,,,,,,,, 12275,,,,,,,,, 14163,,,,,,,
, 6538, 9572,,,,,,,, 13906,,,,, 14022,,,,,,,,,, 5523,,,, 8385,,,,,,,,,,,,,,,,,,,,,,,,,, 13726,,,,, 5061, 9934,, 8071,,,,,,,,,,,,,, 12276,,,,,,,,, 14164,,,,,,,
, 6539, 9573,,,,,,,, 13907,,,,, 14023,,,,,,,,,, 5524,,,, 8386,,,,,,,,,,,,,,,,,,,,,,,,,, 13727,,,,, 5062, 9935,, 8072,,,,,,,,,,,,,, 12277,,,,,,,,, 14165,,,,,,,
, 6540, 9574,,,,,,,, 13908,,,,, 14024,,,,,,,,,, 5544,,,, 8405,,,,,,,,,,,,,,,,,,,,,,,,,, 13749,,,,, 5562, 9956,, 8073,,,,,,,,,,,,,, 12278,,,,,,,,, 14166,,,,,,,
, 6563, 9575,,,,,,,, 13909,,,,, 14025,,,,,,,,,, 5545,,,, 8406,,,,,,,,,,,,,,,,,,,,,,,,,, 13750,,,,, 5563, 9957,, 8089,,,,,,,,,,,,,, 12279,,,,,,,,, 14167,,,,,,,
, 6564, 10148,,,,,,,, 13910,,,,, 14044,,,,,,,,,, 5546,,,, 8407,,,,,,,,,,,,,,,,,,,,,,,,,, 13751,,,,, 5564, 9958,, 8090,,,,,,,,,,,,,, 12299,,,,,,,,, 14168,,,,,,,
