1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104
,, 2411,, 8481, 1032, 6456,, 6897, 9022,, 2847,,,, 5007,,, 10331, 1313, 13449, 4375,,,,, 10581, 9407, 12698,, 2004, 12695, 7919, 8815, 6230,,, 14611, 5770, 12117, 745, 15334, 11406, 14590,,,, 11838, 2766, 4655,,, 1575,, 8090,,, 11054, 2263,,, 3492,, 6399, 2881,, 6661, 10862, 5516,, 12310,,,,,,, 12616,,,,, 1738, 2638,, 10262, , 14421, 8657,, 6487, 991, 683, 1026,,, 3523, 11801,, 8476, 10518, 5412,, 3864
,, 2412,, 8502, 1033, 6457,, 6898, 9023,, 2871,,,, 5008,,, 10350, 1314, 13470, 4876,,,,, 11077, 9408, 13201,, 2005, 12696, 7920, 8816, 6231,,, 15159, 5771, 12138, 746, 15335, 12005, 14591,,,, 11839, 2784, 4656,,, 1599,, 8091,,, 11055, 2264,,, 3493,, 6400, 2882,, 6662, 10883, 5517,, 12311,,,,,,, 12617,,,,, 1739, 2639,, 10263,, 14422, 9181,, 6488, 992, 684, 1027,,, 3524, 11802,, 8496, 10519, 5435,, 3865
,, 2437,, 8503, 1057, 6458,, 6899, 9024,, 2872,,,, 5028,,, 10351, 1315, 13471, 4877,,,,, 11078, 9409, 13225,, 2022, 12719, 7921, 8817, 6232,,, 15160, 5790, 12139, 767, 15336, 12006, 14592,,,, 11840, 2785, 4680,,, 1600,, 8092,,, 11056, 2265,,, 3494,, 6401, 2883,, 6663, 10884, 5518,, 12312,,,,,,, 12618,,,,, 1740, 2640,, 10286,, 14423, 9205,, 6509, 993, 708, 1028,,, 3525, 11803,, 8497, 10520, 5436,, 3866
,, 2910,, 8504, 1082, 6478,, 6900, 9025,, 2873,,,, 5029,,, 10352, 1335, 13472, 4878,,,,, 11079, 9410, 13226,, 2023, 12720, 7922, 8818, 6233,,, 15161, 5791, 12140, 768, 15359, 12007, 14613,,,, 11841, 2786, 4681,,, 2126,, 8093,,, 11057, 2266,,, 3518,, 6402, 2884,, 6664, 10885, 5519,, 12313,,,,,,, 12619,,,,, 1741, 2641,, 10287,, 14445, 9206,, 6510, 1014, 709, 1029,,, 3526, 11822,, 8498, 10543, 5437,, 3886
,, 2934,, 8505, 1529, 6479,, 6922, 9572,, 2896,,,, 5030,,, 10353, 1336, 13473, 4879,,,,, 11080, 9411, 13227,, 2024, 12721, 7944, 8819, 6234,,, 15162, 5792, 12141, 769, 15360, 12030, 14614,,,, 11842, 2787, 5205,,, 2127,, 8094,,, 11058, 2267,,, 3943,, 6403, 2904,, 6665, 10886, 5520,, 12314,,,,,,, 12638,,,,, 1742, 2642,, 10288,, 14446, 9207,, 6511, 1537, 1107, 1049,,, 3544, 11823,, 8499, 10544, 5934,, 3887
,, 2935,, 8506, 1530, 6480,, 6923, 9573,, 2897,,,, 5031,,, 10354, 1337, 13474, 4901,,,,, 11081, 9412, 13248,, 2025, 12722, 7945, 8820, 6257,,, 15184, 5793, 12142, 770, 15361, 12031, 14615,,,, 11843, 2788, 5206,,, 2148,, 8115,,, 11059, 2268,,, 3968,, 6404, 2905,, 6666, 10908, 5541,, 12334,,,,,,, 12639,,,,, 1743, 2662,, 10289,, 14447, 9208,, 6512, 1538, 1131, 1050,,, 3545, 11824,, 8500, 10992, 5935,, 4311
,, 2936,, 8527, 1554, 6481,, 7351, 9574,, 2898,,,, 5032,,, 10375, 1338, 13495, 4902,,,,, 11082, 9413, 13249,, 2026, 12743, 7946, 8821, 6258,,, 15185, 5794, 12163, 792, 15385, 12032, 14616,,,, 11864, 2789, 5207,,, 2149,, 8116,,, 11607, 2286,,, 3992,, 6423, 2906,, 6667, 10909, 5542,, 12335,,,,,,, 12640,,,,, 1744, 2663,, 10310,, 14448, 9229,, 6513, 1539, 1132, 1051,,, 3546, 11825,, 8501, 10995, 5936,, 4312
,, 2959,, 8528, 1555, 6482,, 7352, 9575,, 2919,,,, 5054,,, 10376, 1339, 13496, 4903,,,,, 11083, 9432, 13250,, 2027, 12744, 7947, 8839, 6708,,, 15186, 5795, 12164, 793, 15386, 12056, 14617,,,, 11865, 2790, 5230,,, 2150,, 8117,,, 11608, 2287,,, 3993,, 6424, 2907,, 6668, 10910, 5543,, 12336,,,,,,, 12641,,,,, 1763, 2664,, 10311,, 14449, 9230,, 6534, 1540, 1133, 1052,,, 3547, 11826,, 8522, 10996, 5937,, 4313
,, 2960,, 9003, 1556, 6483,, 7353, 9576,, 2920,,,, 5055,,, 10377, 1340, 13497, 4904,,,,, 11084, 9433, 13251,, 2028, 13318, 7969, 8840, 6709,,, 15187, 5796, 12165, 794, , 12605, 14638,,,, 11866, 2791, 5231,,, 2151,, 8118,,, 11630, 2288,,, 3994,, 6425, 2908,, 6685, 10911, 5544,, 12337,,,,,,, 12642,,,,, 1764, 2665,, 10312,, 14470, 9231,, 6535, 1541, 1155, 1053,,, 3548, 11827,, 8523, 11017, 5958,, 4314
,, 2961,, 9004, 1557, 6503,, 7373, 9596,, 2921,,,, 5580,,, 10378, 1361, 13498, 4905,,,,, 11103, 9434, 13252,, 2029, 13319, 7970, 8841, 6710,,, 15209, 5815, 12738, 795,, 12606, 14639,,,, 11867, 2810, 5232,,, 2152,, 8119,,, 11631, 2289,,, 4017,, 6426, 2909,, 6686, 10933, 5545,, 12338,,,,,,, 12643,,,,, 1765, 2666,, 10313,, 14471, 9232,, 6536, 1560, 1156, 1054,,, 3549, 11828,, 8524, 11018, 5959,, 4315
,, 2962,, 9027, 1558, 6504,, 7374, 9597,, 2922,,,, 5581,,, 10400, 1862, 13499, 4924,,,,, 11104, 9435, 13272,, 2030, 13320, 7971, 8842, 6711,,, 15210, 5816, 12739, 1216,, 12607, 14640,,,, 11868, 2811, 5256,,, 2153,, 8690,,, 11632, 2290,,, 4018,, 6427, 2929,, 6687, 10934, 5566,, 12339,,,,,,, 12664,,,,, 1766, 2667,, 10314,, 14472, 9233,, 6537, 1561, 1157, 1055,,, 3550, 11847,, 8525, 11019, 5960,, 4335
,, 2983,, 9028, 1579, 6505,, 7375, 9598,, 2923,,,, 5604,,, 10401, 1863, 13520, 4925,,,,, 11105, 9436, 13273,, 2047, 13321, 7972, 8843, 6733,,, 15211, 5817, 12740, 1241,, 12629, 14641,,,, 11889, 2812, ,,, 2173,, 8691,,, 11633, 2291,,, 4019,, 6428, 2930,, 6688, 10935, 5567,, 12340,,,,,,, 12665,,,,, 1767, 2688,, 10334,, 14473, 9255,, 7035, 1562, 1158, 1073,,, 3569, 11848,, 8526, 11020, 5961,, 4336
,, 2984,, 9029, 1580, 6506,, 7376, 9599,, 2946,,,, 5605,,, 10402, 1864, 13521, 4926,,,,, 11106, 9437, 13274,, 2048, 13322, 7994, 8844, 6734,,, 15212, 5818, 12763, 1242,, 12630, 14642,,,, 11890, 2813,,,, 2174,, 8692,,, 11634, 2292,,, 4020,, 6449, 2931,, 6689, 10958, 5568,, 12360,,,,,,, 12666,,,,, 1768, 2689,, 10335,, 14474, 9256,, 7060, 1563, 1159, 1074,,, 3570, 11849,, 8547, 11021, 5962,, 4337
,, 2985,, 9030, 1581, 6507,, 7377, 9600,, 2947,,,, 5606,,, 10425, 1865, 13522, 4927,,,,, 11107, 9438, 13275,, 2049, 13343, 7995, 8845, 6735,,, 15234, 5819, 12764, 1244,, 12631, 14664,,,, 11891, 2814,,,, 2175,, 8693,,, 11653, 2293,,, 4042,, 6450, 2932,, 6690, 10959, 5569,, 12361,,,,,,, 12667,,,,, 1788, 2690,, 10336,, 14496, 9257,, 7061, 1564, 1160, 1075,,, 3571, 11850,, 8548, 11022, 5982,, 4338
,, 2986,, 9052, 1582, 6508,, 7378, 9601,, ,,,, 5607,,, 10801, 1887, 13523, 4928,,,,, 11108, 9457, 13276,, 2050, 13344, 7996, 8846, 6736,,, 15235, 5820, 12765, 1266,, 12632, 14665,,,, 11892, 2815,,,, 2198,, 8694,,, 11654, 2312,,, 4043,, 6451, 2933,, 6691, 10960, 5570,, 12362,,,,,,, 12668,,,,, 1789, 3215,, 10337,, 14497, 9281,, 7062, 1565, 1180, 1076,,, 3572, 11851,, 8549, 11040, 5983,, 4339
,, 2987,, 9053, 1583, 6529,, 7397, 9621,,,,,, 5630,,, 10802, 1888, 13524, 4929,,,,, 11109, 9458, 13277,, 2051, 13345, 8019, 8847, 6737,,, 15236, 5821, 12788, 1267,, 12633, 14666,,,, 11893, 2816,,,, 2199,, 8714,,, 11655, 2313,,, 4044,, 6452, 2955,, 6692, 10984, 5593,, 12363,,,,,,, 12669,,,,, 1790, 3237,, 10338,, 14498, 9306,, 7084, 1566, 1181, 1077,,, 3573, 11852,, 8550, 11041, 5984,, 4340
,, 2988,, 9054, 12832, 6530,, 7398, 9622,,,,,, 5631,,, 10803, 1889, 13545, 4930,,,,, 11128, 9459, 13297,, 2052, 13346, 8020, 8864, 6758,,, , 5840, , 1268,, 12655, 14667,,,, 11894, 2835,,,, 2200,, 8715,,, 11656, 2314,,, 4045,, 6477, 2956,, 6712, 10985, 5594,, 12364,,,,,,, 12690,,,,, 1791, 3238,, 10339,, 14522, ,, 7085, 1586, 1182, 1078,,, 3574, 11853,, 8573, 11042, 5985,, 4341
,, 3008,, 9055, 12855, 6531,, 7399, 9623,,,,,, 5655,,, 10804, 1890, 13546, 4948,,,,, 11129, 9460, 13298,, 2053, 13347, 8044, 8865, 6759,,,, 5841,, 1269,, 12656, 14668,,,, 11915, 2836,,,, 2224,, 8716,,, 11657, 2315,,, 4067,, 6877, 2957,, 6713, 11407, 5595,, 12365,,,,,,, 12691,,,,, 1792, 3239,, 10340,, 15022,,, 7086, 1587, 1183, 1079,,, 3575, 11854,, 8574, 11043, 5986,, 4359
,, 3009,, 9056, 12856, 6532,, 7400, 9624,,,,,, 5656,,, 10805, 1911, 13547, 4949,,,,, 11130, 9461, 13299,, 2054, 13348, 8495, 8866, 6760,,,, 5842,, 1270,, 12657, 14689,,,, 11916, 2837,,,, 2774,, 8717,,, 11658, 2316,,, 4068,, 6878, 2958,, 6714, 11408, 5618,, 12385,,,,,,, 12692,,,,, 1816, 3240,, 10359,, 15046,,, 7087, 1588, 1184, 1080,,, 3594, 11872,, 8575, 11044, 5987,, 4360
,, 3010,, 9077, 12857, 6533,, 7401, 9625,,,,,, 5657,,, 10806, 1912, 13548, 4950,,,,, 11131, 9462, 13300,, 2055, 13368, 8520, 8867, 6761,,,, 5843,, 1271,, 12658, 14690,,,, 11917, 2838,,,, 15299,, 8718,,, 11659, 2317,,, 4069,, 6879, 2980,, 6715, 11409, 5619,, 12386,,,,,,, 12693,,,,, 2338, 3241,, 10360,, 15047,,, 7088, 1589, 1185, 1081,,, 3595, 11873,, 9026, 11045, 6008,, 4361
,, 3011,, 9078, 12879, 6555,, 7402, 9646,,,,,, 6256,,, 10824, 1913, 13549, 4951,,,,, 11132, 9463, 13323,, 2072, 13369, 8521, 8868, 6762,,,, 5844,, 1272,, 12681, 14691,,,, 11918, 2839,,,, 15300,, 8719,,, 11679, 2318,,, 4070,, 6880, 2981,, 6716, 11410, 5620,, 12387,,,,,,, 12694,,,,, 2339, 3262,, 10887,, 15048,,, 7109, 1590, 1186, 1098,,, 3596, 11874,, 9046, 11046, 6009,, 4362
,, 3012,, 9079, 12880, 6556,, 7403, 9647,,,,,, 6281,,, 10825, 1914, 13571, 4952,,,,, 11133, 9484, 13324,, 2073, 13370, 8545, 8869, 6763,,,, 5845,, 1273,, 12682, 14692,,,, 11940, 2840,,,, 15324,, 8740,,, 11680, 2341,,, 4092,, 6901, 2982,, 6717, 11411, 6142,, 12388,,,,,,, 12716,,,,, 2340, 3263,, 10912,, 15071,,, 7110, 1591, 1187, 1099,,, 3597, 11875,, 9047, 11047, 6010,, 4363
,, 3013,, 9080, 12881, 6557,, 7421, 9648,,,,,, 6282,,, 10826, 1915, 13572, 4953,,,,, 11134, 9485, 13325,, 2074, 13371, 8546, 8870, 6764,,,, 5846,, 1291,, 12706, 14693,,,, 12390, 2841,,,, 15325,, 8741,,, 11681, 2342,,, 4093,, 6902, 3006,, 6738, 11432, 6143,, 12389,,,,,,, 12717,,,,, 2363, 3264,, 10913,, 15072,,, 7111, 14088, 1204, 1100,,, 3598, 11876,, 9048, 11048, 6011,, 4364
,, 3033,, 9081, 12882, 6558,, 7422, 9649,,,,,, ,,, 10827, 1936, 13573, 4954,,,,, 11153, 9486, 13826,, 2075, 13372, 8570, 8871, 6783,,,, 5847,, 1292,, 13204, 14715,,,, 12391, 2860,,,, ,, 8742,,, 11682, 2343,,, 4094,, 6903, 3007,, 6739, 11433, 6166,, 12411,,,,,,, 12718,,,,, 2364, 3265,, 10936,, 15073,,, 7112, 14612, 1205, 1101,,, 3599, 11877,, 9049, 11065, 6012,, 4365
,, 3034,, 9102, 12903, 6580,, 7423, 9650,,,,,,,,, 10828, 1937, 13574, 4972,,,,, 11154, 9487, 13827,, 2076, 13373, 8571, 8872, 6784,,,, 5865,, 1293,, 13205, 14716,,,, 12392, 3315,,,,,, 9316,,, 11683, 2861,,, 4095,, 6904, 3429,, 6740, 11434, 6167,, 12412,,,,,,, 13214,,,,, 2365, 3266,, 10937,, 15074,,, 7113, 14637, 1206, 1102,,, 3620, 11878,, 9050, 11066, 6034,, 4366
,, 3035,, 9103, 12904, 6581,, 7424, 10197,,,,,,,,, 10829, 1938, 14070, 4973,,,,, 11155, 9488, 13850,, 2077, 13394, 8572, 8890, 6785,,,, 5866,, 1294,, 13206, 14717,,,, 12413, 3316,,,,,, 9317,,, 11684, 2862,,, 4117,, 6905, 3430,, 6741, 11435, 6168,, 12813,,,,,,, 13215,,,,, 2366, 3267,, 10938,, 15075,,, 7134, 14662, 1207, 1103,,, 3621, 11895,, 9051, 11067, 6035,, 4384
,, 3036,, 9104, 12905, 6582,, 7425, 10198,,,,,,,,, 10830, 1939, 14071, 4974,,,,, 11156, 9510, 13851,, 2078, 13395, 8595, 8891, 6786,,,, 5867,, 1295,, 13207, 15214,,,, 12414, 3317,,,,,, 9318,,, 12232, 2863,,, 4118,, 6906, 3431,, 6742, 11436, 6169,, 12838,,,,,,, 13216,,,,, 2367, 3288,, 10939,, 15095,,, 7135, 14663, 1208, 1104,,, 3622, 11896,, 9070, 11068, 6036,, 4385
,, 3037,, 9105, 12906, 6583,, 7426, 10199,,,,,,,,, 10831, 1940, 14072, 4975,,,,, 11157, 9511, 13852,, 2079, 13396, 8596, 8892, 6787,,,, 5868,, 1296,, 13208, 15215,,,, 12415, 3338,,,,,, 9319,,, 12255, 2864,,, 4119,, 6924, 3432,, 6765, 11437, 6170,, 12863,,,,,,, 13217,,,,, 2368, 3289,, 10961,, 15096,,, 7136, 14688, 1209, 1105,,, 3623, 11897,, 9071, 11069, 6060,, 4386
,, 3038,, 9106, 12907, 6605,, 7427, 10200,,,,,,,,, 10849, 1960, 14073, 4976,,,,, 11158, 9512, 13874,, 2080, 13397, 8597, 8893, 6788,,,, 5869,, 1297,, 13228, 15216,,,, 12416, 3339,,,,,, 9339,,, 12256, 2865,,, 4143,, 6925, 3454,, 6766, 11457, 6193,, 12887,,,,,,, 13238,,,,, 2388, 3290,, 10962,, 15097,,, 7137, 14713, 1210, 1106,,, 3646, 11898,, 9072, 11070, 6559,, 4387
,, 3060,, 9128, 12927, 6606,, 7428, 10221,,,,,,,,, 10850, 1961, 14074, 4977,,,,, 11159, 9513, 13875,, 2097, 13398, 8620, 8894, 6789,,,, 5870,, 1298,, 13229, 15239,,,, 12417, 3340,,,,,, 9340,,, 12257, 2866,,, 4618,, 6926, 3455,, 6767, 11458, 6194,, 12888,,,,,,, 13239,,,,, 2389, 3291,, 10963,, 15098,,, 7160, 14714, 1211, 1121,,, 3647, 11899,, 9073, 11071, 6560,, 4388
,, 3061,, 9129, 12928, 6607,, 7445, 10222,,,,,,,,, 10851, 1962, 14095, 4978,,,,, 11179, 9536, 13876,, 2098, 13943, 8621, 8895, 6808,,,, 5871,, 1316,, 13230, 15240,,,, 12418, 3341,,,,,, 9341,,, 12279, 2867,,, 4642,, 6927, 3456,, 7212, 11459, 6195,, 12911,,,,,,, 13240,,,,, 2390, 3292,, 10964,, 15099,,, 7161, 14738, 1212, 1122,,, 4026, 11900,, 9074, 11072, 6561,, 4389
,, 3062,, , 12929, 7007,, 7446, 10223,,,,,,,,, 10852, 1965, 14096, 4997,,,,, 11180, 9537, 13877,, 2099, 13944, 8669, 8896, 6809,,,, 5890,, 1317,, 13231, 15241,,,, 12419, 3342,,,,,, 9342,,, 12280, 2885,,, 4643,, 6928, 3457,, 7213, 11460, ,, 12912,,,,,,, 13241,,,,, 2391, ,, 11537,, 15120,,, 7162, 14739, 1229, 1123,,, 4027, 11901,, 9075, 11073, 6562,, 4390
,, 3063,,, 12930, 7008,, 7447, 10224,,,,,,,,, 10853, 2463, 14097, 4998,,,,, 11181, 9957, 13897,, 2100, 13945, 9146, 8897, 6810,,,, 5891,, 1318,, 13232, 15242,,,, 12438, 3362,,,,,, 9365,,, 12281, 2886,,, 4644,, 6929, 3479,, 7214, 11461,,, 12913,,,,,,, 13242,,,,, 2392,,, 11538,, 15121,,, 7185, 14740, 1230, 1124,,, 4028, 11902,, 9076, 11074, 6584,, 4391
,, 3535,,, 12931, 7009,, 7448, 10246,,,,,,,,, 10854, 2464, 14098, 4999,,,,, 11182, 9958, 13898,, 2101, 13946, 9196, 9343, 6811,,,, 5892,, 1319,, 13233, 15264,,,, 12439, 3363,,,,,, 9366,,, 12282, 2887,,, 4667,, 6930, 3480,, 7215, 11462,,, 12914,,,,,,, 13243,,,,, 2393,,, 11562,, 15122,,, 7186, 14741, 1231, 1125,,, 4049, 11903,, 9095, 11090, 6585,, 4392
,, 3560,,, 12932, 7031,, 7449, 10247,,,,,,,,, 10855, 2465, 14099, 5000,,,,, 11183, 9959, 13899,, 2102, 13947, 9197, 9344, 6812,,,, 5893,, 1320,, 13234, 15265,,,, 12440, 3364,,,,,, ,,, 12283, 2888,,, 4668,, 6931, 3481,, 7216, 11483,,, 12935,,,,,,, 13244,,,,, 2413,,, 11563,, 15123,,, 7660, 14763, 1232, 1126,,, 4050, 11921,, 9096, 11091, 6586,, 4409
,, 3561,,, 13432, 7032,, 7450, 10248,,,,,,,,, 10856, 2487, 14120, 5501,,,,, 11205, 9960, 13900,, 2103, 13968, , 9367, 6813,,,, 5894,, 1321,, 13253, 15266,,,, 12441, 3365,,,,,,,,, 12284, 2889,,, 4669,, 6948, 3482,, 7217, 11484,,, 12936,,,,,,, 13264,,,,, 2414,,, 11564,, 15146,,, 7685, 14764, 1233, 1127,,, 4051, 11922,, 9097, 11092, 6587,, 4410
,, 3584,,, 13433, 7033,, 7451, 10249,,,,,,,,, 10857, 2488, 14121, 5502,,,,, 11206, 9961, 13901,, 2104, 13969,, 9368, 6814,,,, 5895,, 1322,, 13254, 15267,,,, 12442, 3366,,,,,,,,, 12305, 2890,,, 4670,, 6949, 3483,, 7236, 11485,,, 12937,,,,,,, 13265,,,,, 2415,,, 11586,, ,,, 7686, 14765, 1234, 1128,,, 4052, 11923,, 9098, 11093, 6608,, 4411
,, 3585,,, 13455, 7034,, 7452, 10271,,,,,,,,, 10872, 2489, 14122, 5503,,,,, 11230, 9962, 13902,, 2123, 13970,, 9369, 6832,,,, 5896,, 1323,, 13255, 15290,,,, 12443, 3386,,,,,,,,, 12306, 2891,,, 4692,, 6950, 3503,, 7237, 11486,,, 12938,,,,,,, 13266,,,,, 2416,,, 11587,,,,, 7687, 14789, 1235, 1129,,, 4053, 11924,, 9099, 11094, 6609,, 4412
,, 3586,,, 13456, 7054,, 7453, 10272,,,,,,,,, 10873, 2490, 14123, 5504,,,,, 11677, 9963, 13922,, 2124, 13971,, 9390, 6833,,,, 5917,, 1341,, 13256, 15291,,,, 12444, 3387,,,,,,,,, 12307, 2892,,, 4693,, 6951, 3504,, 7238, 11487,,, 12939,,,,,,, 13267,,,,, 2417,,, 11588,,,,, 7710, 15213, 1236, 1130,,, 4054, 11925,, 9100, 11095, 6610,, 4413
,, 3587,,, 13457, 7055,, 7454, 10273,,,,,,,,, 10874, 2512, 14124, 5526,,,,, 11678, 9981, 13923,, 2125, 13972,, 9391, 6834,,,, 5918,, 1342,, 13257, 15292,,,, 12463, 3388,,,,,,,,, 12308, 2893,,, 4694,, 6952, 3505,, 7239, 11508,,, 12959,,,,,,, 13268,,,,, 2989,,, 12162,,,,, 7711, 15237, 1254, 1146,,, 4071, 11947,, 9101, 11096, 6611,, 4414
,, 3609,,, 13458, 7056,, 7470, 10822,,,,,,,,, 10875, 2513, 14146, 5527,,,,, 11702, 9982, 13924,, 2128, 13973,, 9392, 6835,,,, 5919,, 1343,, 13258, 15293,,,, 12464, 3389,,,,,,,,, , 2911,,, 4695,, 6953, 3506,, 7240, 11509,,, 12960,,,,,,, 13290,,,,, 2990,,, 12187,,,,, 7712, 15238, 1255, 1147,,, 4073, 11948,, 9120, 11097, 6633,, 4415
,, 3610,,, 13479, 7057,, 7471, 10823,,,,,,,,, 10876, 2514, 14147, 5528,,,,, 11703, 9983, 13925,, 2129, 13974,, 9393, 6836,,,, 5920,, 1344,, 13259, 15315,,,, 12465, 3390,,,,,,,,,, 2912,,, 4717,, 6954, 3507,, 7241, 11510,,, 12961,,,,,,, 13291,,,,, 2991,,, 12211,,,,, 7735, 15262, 1256, 1148,,, 4074, 11949,, 9121, 11115, 6634,, 4416
,, 3611,,, 13480, 7058,, 7472, 10847,,,,,,,,, 10877, 2515, 14148, 5529,,,,, 11704, 9984, 13926,, 2525, 13993,, 9394, 6855,,,, 6318,, 1345,, 13278, 15316,,,, 12466, 3391,,,,,,,,,, 2913,,, 4718,, 6955, 3508,, 7242, 11511,,, 12962,,,,,,, 13292,,,,, 2992,,, 12787,,,,, 7736, 15263, 1257, 1149,,, 4075, 11950,, 9122, 11116, 6635,, 4417
,, 3612,,, 13481, 7059,, 7473, 10848,,,,,,,,, 10878, 2536, 14149, 5530,,,,, 11705, 9985, 13948,, 2526, 13994,, 9395, 6856,,,, 6319,, 1346,, 13279, 15317,,,, 12467, 3411,,,,,,,,,, 2914,,, 4719,, 6972, 3509,, 7243, 11512,,, 12963,,,,,,, 13293,,,,, 2993,,, ,,,,, 7737, 15287, 1258, 1150,,, 4076, 11974,, 9123, 11117, 6659,, 4434
,, 3613,,, 13482, 7079,, 7474, ,,,,,,,,, 10879, 2537, 14171, 5549,,,,, 11706, 9986, 13949,, 2527, 13995,, 9414, 6857,,,, 6342,, 1347,, 13280, 15318,,,, 12468, 3412,,,,,,,,,, 2915,,, 4742,, 6973, 3528,, 7260, 11533,,, 12964,,,,,,, 13316,,,,, 3014,,,,,,,, 7738, 15288, 1259, 1151,,, 4077, 11975,, 9124, 11118, 7210,, 4435
,, 3633,,, 13483, 7080,, 7475,,,,,,,,,, 10880, 2538, 14172, 5550,,,,, 11707, 9987, 13950,, 2549, 13996,, 9415, 6858,,,, 6343,, 1367,, 13281, 15341,,,, 12469, 3413,,,,,,,,,, 2916,,, 4743,, 6974, 3529,, 7261, 11534,,, 12965,,,,,,, 13317,,,,, 3015,,,,,,,, 7760, 15289, 1260, 1152,,, 4078, 12326,, 9125, 11119, 7211,, 4436
,, 3634,,, 13503, 7081,, 7476,,,,,,,,,, 10881, 2539, 14173, 5551,,,,, 11708, 9988, 14451,, 2550, 13997,, 9416, 6859,,,, 6344,, 1368,, 13282, 15342,,,, 12489, 3414,,,,,,,,,, 2917,,, 4744,, 6975, 3530,, 7262, 11535,,, 12985,,,,,,, 13864,,,,, 3016,,,,,,,, 7761, 15312, 1279, 1153,,, 4096, 12348,, 9126, 11120, 7234,, 4437
,, 3635,,, 13504, 7082,, 7477,,,,,,,,,, 10882, 2540, 14174, 5552,,,,, 11709, 10005, 14452,, 2551, 13998,, 9417, 6860,,,, 6345,, 1369,, 13283, 15343,,,, 12490, 3415,,,,,,,,,, 2918,,, 4768,, 6976, 3531,, 7263, 11536,,, 12986,,,,,,, 13865,,,,, 3017,,,,,,,, 7785, 15313, 1280, 1154,,, 4097, 12349,, 9127, 11121, 7235,, 4438
,, 3636,,, 13505, 7083,, 7478,,,,,,,,,, 10897, 2561, 14196, 5553,,,,, 11727, 10006, 14475,, 2552, 13999,, 9418, 6881,,,, 6346,, 1370,, 13284, ,,,, 12491, 3416,,,,,,,,,, 2937,,, 5267,, 6977, 3532,, 7264, 11558,,, 12987,,,,,,, 13866,,,,, 3039,,,,,,,, 7810, 15314, 1281, 1172,,, 4098, 12350,, 9147, 11140, ,, 4439
,, 3637,,, 13506, 7103,, 7479,,,,,,,,,, 10898, 2562, 14197, 5554,,,,, 11728, 10007, 14476,, 2553, 14019,, 9419, 6882,,,, 6366,, 1371,, 13285,,,,, 12492, 3436,,,,,,,,,, 2938,,, 5268,, 6978, 3533,, 7265, 11559,,, 12988,,,,,,, 13867,,,,, 3040,,,,,,,, 8310, 15337, 1282, 1173,,, 4099, 12351,, 9148, 11141,,, 4440
,, 3638,,, 13507, 7104,, 7495,,,,,,,,,, 10899, 2563, 14198, 5555,,,,, 11729, 10008, 14477,, 2554, 14020,, 9420, 6883,,,, 6367,, 1372,, 13305,,,,, 12493, 3437,,,,,,,,,, 2939,,, 5269,, 6979, 3534,, 7266, 11560,,, 12989,,,,,,, 13890,,,,, 3041,,,,,,,, 8311, 15338, 1283, 1174,,, 4100, 12372,, 9149, 11142,,, 4441
,, 3658,,, 13527, 7105,, 7496,,,,,,,,,, 10900, 2564, 14199, 5574,,,,, 11730, 10009, 14499,, 2573, 14021,, 9421, 6884,,,, 6368,, 1392,, 13306,,,,, 12494, 3438,,,,,,,,,, 2940,,, 5292,, 6980, 3554,, 7267, 11561,,, 12990,,,,,,, 13891,,,,, 3614,,,,,,,, 8335, 15339, 1284, 1175,,, 4101, 12373,, 9150, 11143,,, 4442
,, 3659,,, 13528, 7106,, 7497,,,,,,,,,, 10901, 2565, 14221, 5575,,,,, 11731, 10010, 14500,, 2574, 14022,, 9439, 6907,,,, 6369,, 1393,, 13307,,,,, 12514, 3439,,,,,,,,,, 2941,,, 5293,, 6981, 3555,, 7285, 11583,,, 13010,,,,,,, 13892,,,,, 3615,,,,,,,, 8336, 15340, 1285, 1176,,, 4102, 12374,, 9151, 11144,,, 4458
,, 3660,,, 13529, 7107,, 7498,,,,,,,,,, 10902, 2587, 14697, 5576,,,,, 11732, 10011, 14501,, 2575, 14023,, 9440, 7334,,,, 6370,, 1394,, 13308,,,,, 12515, 3440,,,,,,,,,, 2942,,, 5294,, 6998, 3556,, 7286, 11584,,, 13011,,,,,,, 13916,,,,, 3639,,,,,,,, , 15362, 1305, 1177,,, 4103, 12375,, 9152, 11145,,, 4459
,, 3661,,, 13530, 7108,, 7499,,,,,,,,,, 10903, 3088, 14698, 5577,,,,, 11733, 10012, 14502,, 2576, 14044,, 9441, 7335,,,, 6371,, 1395,, 13309,,,,, 12516, 3441,,,,,,,,,, 2943,,, 5295,, 6999, 3557,, 7287, 11585,,, 13012,,,,,,, 13917,,,,, 3640,,,,,,,,, 15363, 1306, 1178,,, 4120, 12376,, 9172, 11146,,, 4460
