1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88
13015,11385,12510,5392,4261,4697,,,,,548,1200,,11837,7586,,,5089,,,11233,11446,,2963,,8840,955,1303,2550,,,11414,,562,,,14962,4905,4172,4525,1271,10870,,13444,,,4568,666,2069,6939,9636,,10827,,3672,7570,9531,1462,9993,7390,224,7711,,,11991,9698,,9757,1192,12656,2210,10701,11682,6624,,289,14809,7923,,3253,9440,4035,1618,8227,,11771,4494,3427
13016,11406,12532,5393,4262,4698,,,,,549,1201,,11838,7608,,,5090,,,11234,11447,,2964,,8841,972,1304,2573,,,11415,,580,,,14963,4927,4173,4526,1272,10891,,13445,,,4569,685,2070,6961,9637,,10851,,3693,7571,9552,1463,9994,7407,225,7712,,,11992,9699,,9758,1193,12657,2211,10702,11683,6625,,290,14829,7943,,3254,9441,4054,1619,8252,,11772,4495,3428
13017,11407,12533,5394,4284,4699,,,,,570,1202,,11839,7609,,,5091,,,11235,11448,,2965,,8842,973,1305,2574,,,11416,,581,,,14964,4928,4174,4546,1295,10892,,13467,,,4570,686,2071,6962,9638,,10852,,3694,7572,9553,1934,9995,7408,226,7713,,,12011,9700,,9759,1194,12676,2231,10703,11684,6646,,291,14830,7944,,3255,9442,4055,1620,8751,,11773,4496,3429
13018,11408,12534,5395,4285,4720,,,,,571,1203,,11840,7610,,,5092,,,11756,11449,,2966,,8843,974,1306,2575,,,11437,,582,,,14965,4929,4197,4547,1296,10893,,13468,,,4592,687,2093,6963,9639,,10853,,3695,7573,9554,1958,9996,7409,227,7714,,,12012,9718,,9760,1214,12677,2232,10704,11685,6647,,308,14831,7945,,3256,9964,4056,1621,8776,,11774,5020,3450
13019,11409,12535,5414,4286,4721,,,,,572,1204,,11862,7611,,,5093,,,11757,11450,,2967,,8865,975,1307,3025,,,11438,,583,,,14990,4952,4198,4548,1297,10894,,13469,,,4593,688,2094,6964,9640,,10854,,3696,7574,9555,1959,9997,7410,228,7715,,,12013,9719,,9782,1215,12678,2233,10705,11705,6648,,309,14832,7946,,3257,9965,4057,1638,8777,,11795,5021,3451
13020,11410,12557,5415,4287,4722,,,,,573,1224,,11863,7633,,,5115,,,11758,11470,,2987,,8866,976,1328,3026,,,11439,,584,,,15563,5400,4199,4549,1298,10895,,13995,,,4594,689,2545,6986,9660,,10855,,3718,7594,9556,1960,9998,7411,229,7736,,,12014,9720,,9783,1216,12679,2234,10706,11706,6649,,310,14833,7947,,3279,9966,4058,1639,8801,,11796,5022,3452
13021,11411,12558,5416,4310,4723,,,,,595,1225,,11864,7634,,,5116,,,11759,11471,,2988,,8867,977,1329,3027,,,11440,,585,,, ,5401,4200,4550,1322,10917,,14016,,,4595,690,2569,6987,9661,,10876,,3719,7595,9577,1961,9999,7412,230,7737,,,12015,9721,,9784,1217,12680,2235,10726,11707,6672,,311,14834,7948,,3280,9988,4080,1640,8802,,11797,5044,3453
13039,11432,12559,5417,4311,4724,,,,,596,1226,,11865,7635,,,5117,,,11781,11472,,2989,,8890,978,1330,3048,,,12039,,586,,,,5402,4746,4551,1323,10918,,14017,,,4617,691,2570,6988,9662,,10877,,3720,7596,9578,1962,10017,7413,231,7738,,,12016,9722,,9785,1218,12681,2236,10727,11708,7196,,312,14854,7967,,3281,9989,4081,1641,8826,,11798,5045,3454
13040,11433,12560,5889,4312, ,,,,,597,1227,,12464,7636,,,5118,,,11782,11473,,2990,,8891,979,1331,3049,,,12040,,605,,,,5424,4747,4571,1324,10919,,14018,,,4618,692,2593,6989,9663,,10878,,3744,7597,9579,1982,10018,7414,232,7739,,,12017,9723,,10357,1219,12682,2256,10728,11709,7197,,313,14855,7968,,3729,9990,4557,1642,9426,,11799,5046,3475
13041,11434,12582,5893,4335,,,,,,598,1228,,12487,7658,,,5141,,,11783,11474,,2991,,9341,980,1332,3050,,,12041,,606,,,,5425,4748,4572,1348,10920,,14019,,,4619,710,2594,7013,9664,,10879,,3745,7598,9580,1983,10019,7432,247,8288,,,12018,9724,,10383,1240,12702,2257,11179,11710,7198,,314,14856,7969,,3730,9991,4558,1643,9451,,11800,5047,3476
13042,11435,12583,5913,4336,,,,,,997,1229,,12488,7659,,,5166,,,11784,11475,,2992,,9342,981,1877,3051,,,12063,,607,,,,5426,4749,4573,13145,11417,,14020,,,4642,711,2595,7014,9665,,10880,,4168,7599,9602,1984,10020,7433,248,8289,,,12036,9725,, ,1241,12703,2258,11203,11711,7199,,315,14857,7970,,3731,10016,4577,1644, ,,11820,5048,3477
13043,11436,12584,5914,4337,,,,,,1020,1249,,12489,7660,,,5566,,,11785,11495,,3012,,9343,998,1878,3052,,,12064,,608,,,,5427,4770,4574,13146,11418,,14041,,,4643,712,2596,7015,9666,,10901,,4169,7600,9603,1985,10021,7434,249,8290,,,12037,9743,,,1242,12704,2259,11204,11730,7200,,316,14858,7971,,3752,10041,4578,1645,,,11821,5069,3478
13044,11457,13083,5915,4360,,,,,,1021,1250,,12490,7683,,,5589,,,11786,11496,,3013,,9367,999,1879,3072,,,12065,,609,,,,5428,4771,4575,13147,11419,,14042,,,5142,713,2597,7562,9684,,10902,,4170,7618,10076,1986,10022,7435,250,8311,,,12038,9744,,,1243,12705,2260,11205,11731,7221,,317,14880,7972,,3753,10066,4579,1664,,,11822,5070,3479
13045,11458,13084,5916,4361,,,,,,1022,1727,, ,7684,,,5590,,,11807,11497,,3014,,9368,1000,1880,3073,,, ,,610,,,,5449,4772,4576,13148,11441,,14043,,,5143,714,2598,7563,9685,,10903,,4192,7619,10077,1987,10023,7436,251,8312,,,12042,9745,,,1244,12706,2261,11226,11732,7222,,333,14881,7973,,3754,10590,4580,1665,,,11823,5071,3500
13046,11459,13085,5917,4362,,,,,,1023,1728,,,8108,,,5591,,,11808,11498,,3015,,9465,1001,1901,3074,,,,,631,,,,5450,4773,4596,13149,11442,,14044,,,5167,715,2617,7587,9686,,10904,,4193,7620,10078,1988,10024,7437,252,8313,,,12061,9746,,,1245,12707,2262,11227,11733,7223,,334,14882,7992,,3755,10591,4581,1666,,,11824,5072,3501
13064,11982,13086,5918,4785,,,,,,1044,1751,,,8109,,,5592,,,11809,11499,,3016,,9466,1002,1902,3075,,,,,632,,,,5451,4774,4597,13150,11443,,14045,,,5168,716,2618,7588,9687,,10905,,4194,7621,10079,1989,10025,7438,253,8314,,,12062,9747,,,1266,12708,2281,11228,11734,7224,,335,14883,7993,,3756,10615,4582,1667,,,11825,5073,3502
13065,11983,13107,5919,4786,,,,,,1045,1752,,,8110,,,5593,,,11810,11500,,3017,,9491,1003,1903,3076,,,,,633,,,,5452,4796,4598,13170,11444,,14046,,,5169,717,2619,7589,9688,,10906,,4195,7622,10080,2007,10042,7439,254,8315,,,12511,9748,,,1267,13226,2282,11229,11735,7225,,336,14905,7994,,3757,10616,4583,1668,,,11847,5074,3503
13066,11984,13108,5939,4787,,,,,,1046,1753,,,8111,,,5613,,,11811,11520,,3037,,9967,1004,1904,3077,,,,,634,,,,5453,4797,4599,13171,11466,,14066,,,5192,718,2620,7612,9689,,10925,,4196,7623,10101,2008,10043,7459,273,8335,,,12512,9749,,,1268,13228,2283,11230,11736,7247,,337,14906,7995,,3758, ,4601,1691,,,11848,5075,3525
13067,11985,13109,5940,4808,,,,,,1047,1776,,,8112,,,5614,,,11812,11521,,3041,,10091,1005,1905,3078,,,,,635,,,,5454,4798,4600,13172,11467,,14067,,,5193,737,2621,7613,9690,,10926,,4217,7624,10102,2009,10044,7460,274,8336,,,12513,9750,,,1269,13229,2284,11231,11760,7248,,338,14907,7996,,3759,,4602,1692,,,11849,5094,3526
13068,12006,13110,5941,4809,,,,,,1048,1777,,,8132,,,5615,,,11832,11522,,3042,, ,1006,1906,3096,,,,,657,,,,5455,4799,4620,13173,11468,,14068,,,5194,738,2622,7614,9691,,10927,,4218,7625,10103,2010,10045,7461,275,8337,,,12514,9768,,,1292,13230,2285,11251,11761,7249,,339,15382,7997,,3760,,4603,2143,,,11850,5095,3527
13069,12007,13111,5942,4810,,,,,,1049,1778,,,8133,,,5616,,,11833,11523,,3537,,,1024,1927,3097,,,,,658,,,,5474,5399,4621,13174,11469,,14069,,,5217,739,2623,7637,9710,,10928,,4219,7626,10104,2011,10046,7462,276,8338,,,12515,9769,,,1293,13231,2286,11252,12232,7272,,340,15383,7998,,3777,,4604,2144,,,12396,5096,3976
13070,12008,13132,5943,4811,,,,,,1067,1801,,,8134,,,5617,,,11834,11524,,3538,,,1025,1928,3098,,,,,659,,,,5475,5422,4622,13175,11491,,14070,,,5218,740,2642,7638,9711,,10929,,4220,7642,10105,2012,10047,7907,277,8339,,,12516,9770,,,1294,13232,2306,11253,12233,7273,,341,15406,8016,,3778,,4605,2166,,,12397,5097,4001
13071,12009,13133,5944,4812,,,,,,1068,1802,,,8135,,,5618,,,11835,11525,,3539,,,1026,1929,3099,,,,,683,,,,5476,5423,4623,13195,11492,,14071,,,5219,741,2643,7639,9712,,10930,,4221,7643,10126,2013,10048,7908,278,8340,,,12517,9771,,,1766,13251,2307,11254,12255,7822,,342,15407,8017,,3779,,4606,2167,,,12398,5119,4002
13072,12010,13134,5965,4831,,,,,,1069,1803,,,8136,,,5619,,,11836,11545,,3540,,,1027,1930,3100,,,,,684,,,,5477, ,4624,13196,11493,,14091,,,5243,742,2644,7640,9713,,10931,,4222,7644,10127,2014,10049,7910,298,8361,,,12536,9772,,,1767,13252,2308,11255,12256,7823,,359,15408,8018,,3780,,4607,2168,,,12399,5120,4025
13090,12032,13135,5966,4832,,,,,,1070,1825,,,8137,,,5637,,,12407,11546,,3562,,,1028,1931,3101,,,,,1034,,,,5478,,4625,13197,11494,,14092,,,5792,743,2645,8213,9714,,10952,,4223,7645,10128,2015,10050,7911,299,8362,,,12537,9773,,,1791,13253,2309,11256,12257,7824,,360,15409,8019,,3781,,4608,2169,,,12421,5121,4026
13091,12033,13157,5967,4833,,,,,,1071,1826,,,8138,,,5638,,,12408,11547,,3563,,,1029,1932,3102,,,,,1035,,,,5479,,4644,13198,11516,,14093,,, ,764,2646,8214,9715,,10953,,4224,7646,10129,2016,10067,7912,300,8363,,,12538,9774,,,1792,13254,2310,11276,12258,7825,,361,15429,8020,,3782,,4609,2170,,,12422,5645,4027
13092,12034,13158,5968,4834,,,,,,1072,1827,,,8157,,,5639,,,12409,11548,,3564,,,1030,1953,3103,,,,,1036,,,,5480,,4645,13199,11517,,14094,,,,765,2647,8238,9716,,10954,,4242,7647,10130,2032,10068,7913,676,8364,,,12539,9775,,,1793,13255,2311,11277,12259,7846,,362,15430,8021,,3783,,4627,2190,,,12423,5646,4028
13095,12035,13159,5969,4835,,,,,,1073,1828,,,8158,,,5640,,,12410,11549,,3565,,,1031,1954,3120,,,,,1057,,,,5499,,4646,13200,11518,,14095,,,,766,2648,8239,9736,,10955,,4243,7648,10151,2033,10069,7932,701,8938,,,12540,9793,,,1815,13256,2331,11278,12280,7847,,363,15431,8022,,3784,,4628,2191,,,12424,5647,4050
13096,12058,13160,5989,4836,,,,,,1074,1850,,,8159,,,5641,,,12411,12022,,3566,,,1032,1955,3121,,,,,1058,,,,5500,,4647,13220,11519,,14096,,,,767,2668,8264,9737,,10980,,4244,7649,10152,2034,10070,7933,702,8939,,,12541,9794,,,1816,13257,2783,11279,12281,7848,,364,15432,8023,,3785,,4629,2192,,,12446,5670,4051
13097,12059,13182,5990,4837,,,,,,1075,1851,,,8160,,,5642,,,12433,12023,,3567,,,1050,1956,3122,,,,,1059,,,,5501,,4648,13221,11542,,14117,,,,1212,2669,8265,9738,,10981,,4245,7650,10153,2035,10071,7934,724,8962,,,12542,9795,,,1817,13276,2784,11280,12282,7849,,365,15433,8041,,3801,,4630,2193,,,12447,5671,4052
13115,12060,13183,5991,4856,,,,,,1076,1852,,,8161,,,5643,,,12434,12024,,3587,,,1051,2503,3123,,,,,1060,,,,5502,,4649,13222,11543,,14118,,,,1213,2670, ,9739,,11451,,4246,7651,10154,2036,10072,7935,725,8963,,,12561,9796,,,1818,13277,2805,11281,12283,7872,,366,15434,8042,,3802,,4631,2194,,,12448,5672,4053
13116,12083,13184,5992,4857,,,,,,1091,1853,,,8162,,,5644,,,12435,12025,,3588,,,1052,2504,3124,,,,,1061,,,,5503,,4650,13245,11544,,14119,,,,1236,2671,,9740,,11452,,4247,7667,10155,2037,10073,7936,726, ,,,12562,9797,,,1819,13278,2806,11301,12284,7873,,385,15454,8043,,3803,,4632,2195,,,13022,5673,4075
13567,12607,13185,5993,4858,,,,,,1092,2352,,,8163,,,5663,,,12436,12044,,3589,,,1053,2528,3125,,,,,1062,,,,5504,,4670,13697,12043,,14143,,,,1237,2672,,9741,,11476,,4248,7668,10176,2038,10092,7937,727,,,,12563,9798,,,1839,13279,2807,11302,12285,7874,,386,15455,8044,,3804,,4633,2214,,,13023,5694,4076
13591,12608,13207,5994,4859,,,,,,1093,2376,,,8182,,,5664,,,12437,12045,,3590,,,1054,2529,3126,,,,,1080,,,,5505,,4671,13721,12066,,14620,,,,1238,2673,,9761,,11477,,4249,7669,10177,2039,10093,7938,728,,,,12564,9799,,,1840,13280,2808,11303,12305,7898,,387,15456,8045,,3805,,4634,2215,,,13047,5695,4077
13592,12609,13208,6013,4860,,,,,,1094,2377,,,8183,,,5665,,,12458,12046,,3591,,,1055,2554,3127,,,,,1081,,,,5524,,4672,13722,12067,,14621,,,,1239,2694,,9762,,11478,,4250,7670,10178,2040,10094,7957,729,,,,12565,9800,,,1841,13281,2809,11304,12306, ,,388,15457,8046,,3806,,4635,2216,,, ,5696,4078
13593,12633,13209,6014,4861,,,,,,1095,2378,,,8184,,,5666,,,12460,12047,,3592,,,1056,15055,3128,,,,,1082,,,,5525,,4673,13723,12068,,14642,,,,1261,3220,,9763,,11479,,4268,7671,10179,2041,10095,7958,749,,,,12566,9821,,,1842,13282,2810,11305,12307,,,389,15458,8047,,3807,,4653,2217,,,,5697,4079
13615,12634,13708,6015,4862,,,,,,1096,2401,,,8185,,,5667,,,12461,12048,,3612,,,1077,15056,3146,,,,,1083,,,,5526,,4674,13746,12069,,14643,,,,1262,3244,,9764,,11480,,4269,7672,10180,2042,10096,7959,750,,,,12567,9822,,,1843,13283,2811,11306,12308,,,390,15480,8066,,3808,,4654,2218,,,,5698,4100
13616,12658,13709,6016,4884,,,,,,1097,2402,,,8186,,,5668,,,13033,12049,,3613,,,1078,15057,3147,,,,,1084,,,,5527,,5098,13747,12090,,14644,,,,1263,3245,,9765,,11481,,4270,7673,10203,2058,10097,7960,751,,,,12568,9823,,,1844,13301,2830,11326,12309,,,412,15481,8067,,3809,,4655,2219,,,,5719,4101
13617,12659,13732,6017,4885,,,,,,1098,2403,,,8187,,,5669,,,13034,12050,,3614,,,1079,15080,3148,,,,,1085,,,,5528,,5099,13748,12091,,14645,,,,1264,3246,,9766,,11482,,4271,7674,10204,2059,10117,7961,752,,,,12585,9824,,,1865,13302,2831,11327,12310,,,413,15482,8068,,3826,,4656,2220,,,,5720,4102
13618,12683,13733,6018,4886,,,,,,1099,2426,,,8188,,,5689,,,13058,12070,,3615,,,1574,15081,3149,,,,,1086,,,,5529,,5100,13769,12092,,14646,,,,1265,3247,,9786,,11501,,4272,7675,10205,2060,10118,7962,753,,,,12586,9849,,,1866,13303,2832,11328,12311,,,414,15505,8069,,3827,,4657,2238,,,,5721,4103
13619,12684,13734,6019,4887,,,,,,1100,2427,,,8207,,,5690,,,13059,12071,,3616,,,1575,15082,3150,,,,,1087,,,,5530,,5122,13770,12093,,14666,,,,1285,3270,,9787,,11502,,4273,7676,10230,2061,10119,7963,754,,,,12587,10296,,,1867,13304,2833,11329,12330,,,415,15506,8070,,3828,,4658,2239,,,,5722,4125
13620,13233,13735,6020,4910,,,,,,1117,2428,,,8208,,,5691,,,13060,12072,,3617,,,1576, ,3151,,,,,1105,,,,5550,,5123,13771,12094,,14667,,,,1286,3271,,9788,,11503,,4274,7692,10729,2062,10120,7964,755,,,,12588,10297,,,1868,13305,2834,11330,12331,,,439,15507,8071,,3829,,4659,2240,,,,6271,4126
13639,13258,13736,6038,4911,,,,,,1118,2452,,,8209,,,5692,,,13061,12073,,3637,,,1577,,3152,,,,,1106,,,,5551,,5124,13772,12116,,14668,,,,1287, ,,9789,,11504,,4275,7693,10730,2063,10143,7982,756,,,,12589,10318,,,1869,13306,2835,11331,12332,,,789, ,8072,,3830,,4660,2241,,,,6272,4127
13640,13259,13757,6039,4912,,,,,,1119,2453,,,8210,,,5693,,, ,12074,,3638,,,1578,,3172,,,,,1107,,,,5552,,5125,13773,12117,,14669,,,,1288,,,9790,,11505,,4293,7694,10751,2064,10569,7983,757,,,,12590,10319,,,1870,13307,2836,11351,12333,,,790,,8094,,3831,,4678,2242,,,,6295,4150
13641,13284,13758,6040,4935,,,,,,1120,2478,,,8211,,,5714,,,,12075,,3639,,,1579,,3173,,,,,1108,,,,5553,,5126,13774,12118,,14670,,,,1289,,,9791,,11506,,4294,7695,10752,2065,10592,7984,758,,,,12591,10320,,,1891,13308,2855,11352,12334,,,791,,8095,,3832,,4679,2243,,,,6296,4151
13642,13309,13759,6041,4936,,,,,,1121,2977,,,8212,,,5715,,,,12095,,3640,,,1580,,3174,,,,,1109,,,,5554,,5144,13775,12119,,14671,,,,1290,,,9813,,11526,,4295,7696,10753,2066,10593,7985,772,,,,12592,10321,,,1892,13327,2856,11353,12335,,,792,,8120,,3833,,4680,2244,,,,6297,4175
13643,13909,13760,6042,4937,,,,,,1122,3001,,,8232,,,5716,,,,12096,,3641,,,1598,,3175,,,,,1110,,,,5555,,5145,13794,12142,,14692,,,,1291,,,9814,,11527,,4296,7697,10754,2067,10594,7986,773,,,,12593,10322,,,1893,13328,2857,11354,12336,,,810,,8545,,3851,,4681,2245,,,, ,4626
13644, ,13782,6043,4938,,,,,,1123,3002,,,8233,,,5717,,,,12097,,3642,,,1599,,3198,,,,,1111,,,,5576,,5146,13795,12143,,14693,,,,1310,,,9815,,11528,,4297,7698,10755,2083,10595,7987,774,,,,12610,10323,,,1894,13329,2858,11355,12355,,,811,,8546,,3852,,4682,2263,,,,,4651
13645,,13783,6044,4960,,,,,,1124,3003,,,8234,,,5718,,,,12098,,3662,,,1600,,3199,,,,,1112,,,,5577,,5147,13796,12144,,14694,,,,1311,,,9816,,11529,,4318,7699,10776,2084,10596,7988,775,,,,12611,10324,,,2416,13330,2859,11376,12356,,,812,,8547,,3853,,4683,2264,,,,,4652
13646,,13784,6064,4961,,,,,,1125,3028,,,8235,,,5740,,,,12099,,3663,,,1601,,3200,,,,,1130,,,,5578,,5148,13797,12168,,14695,,,,1312,,,10211,,11530,,4319,7700,10777,2085,10617,7989,776,,,,12612,10325,,,2417,13331,2860,11377,12357,,,813,,8548,,3854,,4684,2265,,,,,4675
13665,,13785,6065,4962,,,,,,1143,3053,,,8236,,,5741,,,,12100,,3664,,,1602,,3651,,,,,1131,,,,6001,,5149,13798,12692,,14696,,,,1313,,,10212,,11531,,4320,7723,10778,2086,10618,7990,777,,,,12613,10343,,,2418,13332,2861,11378,12358,,,814,,8568,,3855,,4685,2266,,,,,4676
13666,,13807,6066,4963,,,,,,1144,11726,,,8237,,,5742,,,,12120,,3665,,,1603,,3652,,,,,1132,,,,6002,,5150,13799,12693,,14697,,,,1314,,,10213,,11532,,4321,7724,10779,2087,10619,8007,778,,,,12614,10344,,,2441,13333,2862,11826,12359,,,815,,8569,,3856,,4705,2267,,,,,4677
13667,,13808,6514,4985,,,,,,1145,11727,,,8257,,,5743,,,,12121,,3666,,,1604,,3673,,,,,1133,,,,6025,,5151,13800,12716,,14717,,,,1315,,,10214,,11550,,4343,7725,10780,2088,10620,8008,779,,,,12615,10345,,,2442,13852,2880,11827,12360,,,816,,8570,,3857,,4706,2268,,,,,4700
13668,,13809,6517,4986,,,,,,1146,11751,,,8258,,,5765,,,,12122,,3667,,,1605,,3674,,,,,1134,,,,6026,,5170,13820,12717,,14718,,,,1316,,,10236,,11551,,4344,8146,10804,2089,10621,8009,780,,,,12616,10346,,,2443,13853,2881,11828,12361,,,817,,8571,,3858,,4707,2269,,,,,4701
13669,,13832,6518,4987,,,,,,1147,11752,,,8259,,,5766,,,,12123,,3687,,,1622,,3675,,,,,1135,,,,6027,,5171,13821,12718,,14719,,,,1317,,,10237,,11552,,4345,8147,10805,2090,10622,8010,781,,,,12617,10347,,,2444,13854,2882,11829,12382,,,818,,8572,,3877,,4731,2270,,,,,4702
13670,,13833,6540,5409,,,,,,1148,11753,,,8260,,,5767,,,,12124,,3688,,,1623,,3676,,,,,1136,,,,6028,,5172,13822,12741,,14720,,,,1318,,,10238,,11553,,4369,8148, ,2091,10623,8011,782,,,,12618,10348,,,2464,13855,2883,11830,12383,,,833,,8573,,3878,,5181,2289,,,,,4703
13671,,14358,6541,5410,,,,,,1149,11776,,,8261,,,6190,,,,12125,,3689,,,1624,,3677,,,,,1137,,,,6049,,5173,13823,12742,,14721,,,,1336,,,10239,,11554,,4370,8149,,2092,10624,8012,797,,,,12635,10349,,,2465,13856,2884,11831,12384,,,834,,8592,,3879,,5182,2290,,,,,4725
13691,,14382,6542,5411,,,,,,1150,11777,,,8262,,,6191,,,,12145,,3690,,,1625,,3678,,,,,1155,,,,6050,,5174,13824,12743,,14722,,,,1337,,,10240,,11555,,4769,8150,,2108,10625,8013,798,,,,12636,10350,,,2466,13857,2885,11851,12385,,,835,,8593,,3880,,5183,2291,,,,,4726
13692,,14383,6543,5412,,,,,,1169,11778,,,8263,,,6192,,,,12146,,3691,,,1626,,3697,,,,,1156,,,,6051,,5175,13825,12768,,14743,,,,1338,,,10261,,11556,,4792,8171,,2109,10642,8014,799,,,,12637,10368,,,2467,13876,2886,11852,12386,,,836,,8594,,3881,,5202,2292,,,,,4727
13693,,14384,6544,5413,,,,,,1170,11801,,,8282,,,6214,,,,12147,,3692,,,1627,,3698,,,,,1157,,,,6052,,5176,13845, ,,14744,,,,1339,,,10262,,11557,,4793,8172,,2110,10643,8015,800,,,,12638,10369,,,2468,13877,2887,11853,12857,,,837,,8595,,3882,,5203,2293,,,,,4750
13694,,14407,6565,5432,,,,,,1171,11802,,,8283,,,6215,,,,12148,,3712,,,1628,,3699,,,,,1158,,,,6053,,5195,13846,,,14745,,,,1340,,,10263,,11575,,4794,8173,,2111,10644,8032,801,,,,12639,10370,,,2469,13878,2905,11854,12858,,,838,,8596,,3903,,5204,2294,,,,,4751
13695,,14408,6566,5433,,,,,,1172,12328,,,8284,,,6216,,,,12149,,4139,,,1629,,3700,,,,,1159,,,,6054,,5196,13847,,,14768,,,,1341,,,10264,,11576,,4795,8174,,2112,10645,8033,802,,,,12640,10371,,,2490,13879,2906,11855,12859,,,839,,8597,,3904,,5205,2317,,,,,4775
13696,,14409,6567,5434,,,,,,1173,12351,,,8285,,,6217,,,,12150,,4163,,,1630,,3701,,,,,1160,,,,6055,,5197,13870,,,15245,,,,1342,,,10265,,11577,,4817,8175,,2113,10646,8034,803,,,,12660,10372,,,2491,13880,2907,11856,12881,,,840,,8598,,3905,,5206,2318,,,,,5300
13716,,14432,6568,5435,,,,,,1174,12352,,,8286,,,6218,,,,12169,,4164,,,1649,,3702,,,,,1161,,,,6056,,5198,13895,,,15246,,,,1343,,,10286,,11578,,4818,8194,,2114,10647,8035,804,,,,12661,10373,,,2492,13881,2908,11876,12882,,,841,,8616,,3906,,5207,2767,,,,,5301
13717,,14433,6569,5436,,,,,,1195,12353,,,8287,,,6219,,,,12170,,4165,,,1650,,3703,,,,,1162,,,,6073,,5199,14346,,,15247,,,,1364,,,10287,,11579,,4819,8195,,2133,10648,8036,805,,,,12662,10374,,,2493,13882,2909,11877,12883,,,842,,8617,,3907,,5208,2768,,,,,5325
13718,,14434,6570,5437,,,,,,1196,12354,,,8307,,,6238,,,,12171,,4166,,,1651,,3721,,,,,1180,,,,6074,,5200,14347,,,15267,,,,1365,,,10288,,11580,,4820,8196,,2134,10649,8037,806,,,,12663,10375,,,2494,13883,2910,11878,12884,,,843,,8618,,3929,,5209,2769,,,,,5326
13719,,14457,6590,5438,,,,,,1197,12376,,,8308,,,6239,,,,12172,,4188,,,1652,,3722,,,,,1181,,,,6075,,5201,14348,,,15268,,,,1366,,,10289,,11581,,4821,8197,,2135,10650,8038,807,,,,12664,10392,,,2495,13901,2911,11879,12885,,,858,,8619,,3930,,5227,2790,,,,,5327
13720,,14458,6591,5456,,,,,,1198,12377,,,8309,,,6240,,,,12173,,4189,,,1653,,3723,,,,,1182,,,,6076,,5220,14370,,,15269,,,,1367,,,10290,,11603,,4822,8198,,2136,10667,8039,822,,,,12665,10393,,,2517,13902,2930,11880,12905,,,859,,8620,,3931,,5228,2791,,,,,5350
13741,,15008,6592,5457,,,,,,1199,12378,,,8310,,,6241,,,,12174,,4190,,,1654,,3724,,,,,1183,,,,6077,,5221,14371,,,15270,,,,1390,,,10291,,11604,,4823,8199,,2137,10668,8040,823,,,,12685,10394,,,2518,13903,2931,11881,12906,,,860,,8621,,4328,,5229,2792,,,,,5351
13742,,15033,6593,5458,,,,,,1220,12401,,,8334,,,6242,,,,12196,,4191,,,1655,,3725,,,,,1184,,,,6078,,5222,14372,,,15271,,,,1391,,,10310,,11605,,4842,8200,,2138,10669,8057,824,,,,12686,10395,,,2519,13904,2932,11901,12907,,,861,,8622,,4329,,5230,2793,,,,,5352
13743,,15058,6594,5459,,,,,,1221,12402,,,8733,,,6243,,,,12197,,4213,,,1675,,3726,,,,,1185,,,,6079,,5223,14373,,,15272,,,,1392,,,10311,,11629,,4843,8219,,2559,10670,8058,825,,,,12687,10396,,,3043,13905,2933,11902,12908,,,862,,8623,,4330,,5231,2794,,,,,5375
13744,, ,6595,5460,,,,,,1222,12403,,,8734,,,6244,,,,12198,,4214,,,1676,,3727,,,,,1186,,,,6080,,5224,14374,,,15292,,,,1837,,,10312,,12076,,4844,8220,,2560,10671,8059,826,,,,12688,10397,,,3067,13906,2934,11903,12909,,,863,,8641,,4331,,5232,2814,,,,,5376
13745,,,6615,5461,,,,,,1223,12425,,,8735,,,6245,,,,12199,,4215,,,1677,,3728,,,,,1187,,,,6081,,5225,14394,,,15293,,,,1838,,,10313,,12077,,4845,8221,,2561,10672,8060,827,,,,12689,10398,,,3068,13907,2935,11904,12910,,,864,,8642,,4353,,5233,2815,,,,,5976
14218,,,6616,5462,,,,,,1646,12426,,,8736,,,6263,,,,12646,,4216,,,1678,,3746,,,,,1205,,,,6098,,5226,14395,,,15294,,,,1861,,,10314,,12101,,4846,8222,,2583,10673,8061,828,,,,12690,10399,,,3069,13908,2936,11905,12929,,,865,,8643,,4354,,5234,2816,,,,, 
14243,,,6617,5463,,,,,,1647,12427,,,8737,,,6264,,,,12647,,4238,,,1679,,3747,,,,,1206,,,,6099,,5244,14396,,,15295,,,,1862,,,10315,,12102,,4847,8223,,2584,10674,8062,829,,,,13136,10400,,,3090,13926,2955,11906,12930,,,866,,8644,,4355,,5235,2817,,,,,
14244,,,6618,5481,,,,,,1648,12428,,,8738,,,6265,,,,12648,,4239,,,1680,,3748,,,,,1207,,,,6100,,5245,14397,,,15296,,,,1863,,,10316,,12103,,4848,8224,,2585,10675,8063,830,,,,13137,10417,,,3091,13927,2956,11926,12931,,,867,,8645,,4356,,5251,2818,,,,,
