1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
 12353, 9784, 459,, 4706, 3418,, 120, 10125, 8617, 13300, 6325,, 15069,,, 8326, 9551,, 862,, 10595, 5232, 1960, 1065, 14298,, 5092, 7862, 607,, 661, 10966,, 3654, 1750, 253, 5366, 12512, 6412, 5727, 12386, 10872, 6224, 10653, , 8715, 2415, 12548,, 3196, 166, 13420, 1166,,, 11140, 6186, 4672,, 14961,,,, 2660, 8518, 11715, 1769, 9009, 4600, 5250, 7791, 5055, 12635, 10455, 323, 5597, 10954, 495, 1757,, 7852,, 6712, 10144, 4093, 12780, 2104, 8136, 824,, 478, 8310,, 787, 6168,,, 4797, 2890
 12354, 9807, 460,, 4727, 3419,, 121, 10126, 8618, 13800, 6347,, 15070,,, 8327, 9573,, 863,, 10596, 5233, 1980, 1066, 14299,, 5093, 7863, 608,, 682, 10967,, 3655, 1772, 276, 5367, 12513, 6413, 5728, 12408, 10873, 6225, 10673,, 8716, 2416, 12549,, 3197, 167, 13421, 1188,,, 11161, 6187, 4673,, 14962,,,, 2677, 8519, 11716, 1770, 9010, 4622, 5267, 7811, 5056, 12636, 10456, 324, , 10955, 496, 1758,, 7853,, 6732, 10164, 4094, 12781, 2105, 8156, 825,, 479, 8311,, 808, 6169,,, 4819, 2911
 12355, 9808, 461,, 4728, 3420,, 122, 10127, 9164, 13823, 6348,, 15071,,, 8328, 9574,, 864,, 10621, 5234, 1981, 1087, 14321,, 5094, 7884, 610,, 683, 10968,, 3656, 1773, 277, 5368, 12534, 6414, 5729, 12409, 10874, 6226, 10674,, 8717, 2437, 12550,, 3198, 168, 13445, 1189,,, 11162, 6207, 4674,, 14963,,,, 2678, 8520, 11741, 1771, 9011, 4623, 5268, 7812, 5057, 12659, 10480, 325,, 10976, 519, 1759,, 7854,, 6733, 10165, 4118, 12806, 2126, 8157, 846,, 480, 8312,, 809, 6170,,, 4820, 2912
 12375, 9809, 931,, 4729, 3442,, 123, 10128, 9165, 13824, 6349,, 15095,,, 8350, 9575,, 865,, 11045, 5235, 1982, 1088, 14322,, 5095, 7885, 611,, 684, 10969,, 3657, 1774, 729, 5390, 12535, 6415, 5730, 12410, 10875, 6227, 10675,, 9288, 2438, 13148,, 3219, 169, 13446, 1190,,, 11163, 6208, 4675,, 14986,,,, 2679, 8521, 11742, 1792, 9031, 4624, 5269, 7813, 5081, 12660, 10481, 342,, 10977, 520, 1781,, 7855,, 6734, 10166, 4119, 13356, 2127, 8158, 847,, 501, 8332,, 810, 6171,,, 4821, 3336
 12376, 9810, 932,, 4730, 3443,, 124, 10129, 9166, 13825, 6350,, 15096,,, 8351, 9576,, 885,, 11046, 5251, 1983, 1089, 14323,, 5116, 7886, 612,, 685, 10990,, 3677, 1775, 753, 5391, 12536, 6416, 5731, 12411, 10895, 6248, 11226,, 9289, 2439, 13149,, 3220, 189, 13470, 1191,,, 11164, 6209, 4696,, 14987,,,, 2680, 8522, 11766, 1793, 9032, 4625, 5270, 7814, 5604, 12661, 10981, 367,, 10978, 521, 1782,, 7856,, 6735, 10167, 4143, 13379, 2128, 8159, 848,, 502, 8333,, 811, 6172,,, 4822, 3337
 12377, 9832, 933,, 4731, 3444,, 125, 10152, 9188, 13846, 6372,, ,,, 8352, 9598,, 886,, 11047, 5252, 1984, 1614, 14324,, 5117, 7887, 629,, 686, 10991,, 3678, 1798, 754, 5392, 12537, 6436, 5751, 12932, 10896, 6249, 11227,, 9290, 2440, 13173,, 3221, 190, 13471, 1213,,, 11165, 6210, 4697,, 14988,,,, 2681, 8542, 11767, 1794, 9033, 5198, 5271, 7815, 5605, 12662, 11005, 819,, 10979, 545, 1783,, 7879,, 6736, 10168, 4144, 13380, 2129, 8160, 849,, 503, 8334,, 832, 6191,,, 4844, 3361
 12378, 9833, 934,, 4732, 3966,, 149, 10153, 9189, 13847, 6373,,,,, 8353, 9599,, 887,, 11048, 5253, 1985, 1615, 14346,, 5118, 7888, 1130,, 707, 10992,, 3679, 1799, 755, 5393, 12538, 6437, 5752, 12933, 10897, 6250, 11251,, 9291, 2441, 13174,, 3222, 191, , 1214,,, 11187, 6211, 4698,, 15587,,,, 2682, 8543, 11768, 1795, 9034, 5199, 5272, 7816, 5606, , 11006, 842,, 10980, 546, 1784,, 7880,, 6737, 10169, 4168, 13381, 2130, 8183, 850,, 526, 8335,, 833, 6192,,, 4845, 3362
 12379, 9834, 956,, 4753, 3967,, 150, 10154, 9190, 13848, 6374,,,,, 8354, 9600,, 888,, 11049, 5254, 2007, 1616, 14347,, 5119, 7889, 1154,, 708, 10993,, 3680, 1800, 756, 5415, 12558, 6438, 5753, 12934, 10898, 6650, 11252,, 9292, 2462, ,, 3223, 192,, 1216,,, 11188, 6212, 4699,, 15612,,,, 2683, 8544, 11769, 1796, 9035, 5200, 5273, 7836, 5607,, 11029, 843,, 11000, 968, 1806,, 8427,, 6738, 10189, 4193, 13382, 2131, 8184, 873,, 950, 8336,, 834, 6193,,, 4846, 3363
 12400, 9835, 957,, 4754, 3968,, 175, 10676, 9191, 13849, 6375,,,,, 8375, 9624,, 889,, 11070, 5255, 2008, 1638, 14348,, 5120, 7910, 1155,, 709, 11489,, 3681, 2322, 776, 5416, 12559, 6439, 5754, 12956, 10899, 6651, 11253,, 9293, 2463,,, 3224, 193,, 1716,,, 11189, 6213, 4700,, 15613,,,, 2684, 8545, 11791, 1797, 9036, , 5274, 7837, 5630,, 11030, 844,, 11001, 969, 1807,, 8428,, 6757, 10190, 4218, 13404, 2151, 8185, 874,, 951, 8358,, 835, 6194,,, 4847, 3384
 12401, 9857, 958,, 4755, 3969,, 551, 10677, 9192, 13850, 6397,,,,, 8376, 9625,, 890,, 11071, 5256, 2009, 1639, 14371,, 5141, 7911, 1177,, 710, 11490,, 3703, 2323, 777, 5417, 12560, 6440, 5776, 12957, 10900, 6652, 11275,, 9314, 2464,,, 3245, 215,, 1717,,, 11190, 6233, 4722,, ,,,, 2685, 8546, 11792, 1817, 9055,, 5275, 7838, 5631,, 11031, 845,, 11002, 970, 1808,, 8451,, 6758, 10191, , 13405, 2152, 8631, 875,, 975, 8359,, 857, 6195,,, 5369, 3385
 12402, 9858, 959,, 4756, 3970,, 570, 10678, 9214, 13873, 6398,,,,, 8377, 10122,, 891,, 11072, 5257, 2010, 1640, 14372,, 5142, 7912, 1178,, 711, 11491,, 3704, 2346, 778, 5418, 12561, 6441, 5777, 12958, 10920, 6675, 11276,, 9315, 2465,,, 3246, 613,, 1736,,, 11213, 6234, 4723,,,,,, 2701, 8547, 11793, 1818, 9056,, 5292, 7839, 5632,, 11054, 866,, 11003, 971, 1809,, 8452,, 6759, 10192,, 13406, 2153, 8655, 1395,, 976, 8360,, 858, 6196,,, 5370, 3386
 12403, 9859, 960,, 5301, 3991,, 571, 10698, 9215, 13874, 6399,,,,, 8378, 10123,, 910,, 11073, 5258, 2455, 1641, 14897,, 5143, 7913, 1179,, 732, 11492,, 4155, 2347, 779, 5440, 12562, 6461, 6251, 12959, 10921, 6676, 11277,, 9316, 2466,,, 3247, 614,, 1737,,, 11214, 6235, 4724,,,,,, 2702, 8568, 11794, 1819, 9057,, 5293, 7840, 5655,, 11055, 867,, 11004, 972, 1832,, 8453,, 6760, 10193,, 13407, 2154, 8656, 1396,, 977, 8361,, 859, 6197,,, 5371, 3387
 12425, 9860, 981,, 5302, 3992,, 572, 10699, 9216, 13875, 6400,,,,, 8400, 10147,, 911,, 11074, 5259, 2456, 1642, 14898,, 5144, 7914, 1180,, 733, 11514,, 4156, 2348, 780, 5441, 12563, 6462, 6252, 12960, 10922, 6677, 11278,, 9317, 2913,,, 3248, 615,, 1738,,, 11215, 6236, 4748,,,,,, 2703, 8569, 11814, 1820, 9058,, 5294, 7841, 5656,, 11056, 868,, 11024, 973, 1833,, 8454,, 6761, 10194,, 13429, 2155, 8657, 1397,, 999, 8834,, 860, 6217,,, 5394, 3388
 12901, 10407, 982,, 5303, 3993,, 573, 10700, 9217, 13899, 6423,,,,, 8401, 10148,, 912,, 11095, 5276, 2457, 1662, 14922,, 5145, 7936, 1181,, 734, 11515,, 4157, 2349, 781, 5442, 12582, 6463, 6253, 12981, 10923, 6678, 11300,, 9318, 2914,,, 3249, 616,, 1739,,, 11688, 6237, ,,,,,, 2704, 8570, 11815, 1821, 9059,, 5295, 7864, 5657,, 11079, 869,, 11025, 974, 1834,, 8455,, 6762, 10214,, 13430, 2156, 8680, 1398,, 1000, 8835,, 882, 6218,,, 5395, 3389
 12902, 10408, 983,, 5304, 3994,, 574, 10701, 9218, 13900, 6424,,,,, 8402, 10149,, 913,, 11096, 5277, 2458, 1663, 14923,, 5167, 7937, 1203,, 735, 11516,, 4178, 2350, 782, 5443, 12583, 6464, 6254, 12982, 10924, 6700, 11851,, 9339, 2915,,, 3270, 641,, 1740,,, 11712, 6238,,,,,,, 2705, 8571, 11816, 1822, 9060,, 5296, 7865, 5681,, 11080, 870,, 11026, 993, 1835,, 8479,, 6763, 10215,, 13431, 2176, 8681, 1420,, 1001, 8836,, 883, 6219,,, 5396, 3390
 12903, 10432, 984,, 5305, 3995,, 575, 10702, 9239, 13924, 6425,,,,, 8403, 10150,, 914,, 11097, 5278, 2459, 1664, 14924,, 5168, 7938, 1204,, 736, 11517,, 4179, 2372, 801, 5991, 12584, 6465, 6255, 12983, 10946, 6701, 11852,, 9340, 2916,,, 3271, 642,, 1741,,, 11713, 6259,,,,,,, 2706, 8572, 11817, 1842, 9061,, 5297, 7866, 5682,, 11081, 871,, 11027, 994, 2357,, 8480,, 6782, 10216,, 13432, 2177, 8682, 1421,, 1002, 8858,, 884, 6220,,, 5397, 3409
 12904, 10433, 985,, 5326, 4016,, 576, 10703, 9240, 14449, 6450,,,,, 8425, 10151,, 915,, 11098, 5279, 2460, 1665, 14947,, 5192, 8512, 1205,, 757, 11518,, 4180, 2373, 802, 5992, 12585, 6466, 6256, 12984, 10947, 6702, 11876,, 9341, 2936,,, 3272, 643,, 1742,,, 11714, 6260,,,,,,, 2707, 9117, 11818, 1843, 9081,, 5298, 7890, 6229,, 11104, 872,, 11028, 995, 2358,, 8504,, 6783, 10217,, 13455, 2178, 8683, 1422,, 1003, 8859,, 908, 6221,,, 5398, 3410
 12905, 10434, 986,, 5327, 4017,, 595, 10704, 9241, 14473, 6898,,,,, 8426, 10173,, 916,, 11099, 5280, 2461, 1666, 14948,, 5591, 8513, 1206,, 758, 11539,, 4181, 2374, 803, 6015, 12586, 6486, 6257, 12985, 11421, 6703, 11877,, 9342, 2937,,, 3273, 666,, 1762,,, 11737, 6261,,,,,,, 2708, 9118, 11819, 1844, 9082,, 5299, 7891, 6230,, 11105, 892,, 11050, 996, 2359,, 9077,, 6784, 10218,, 13456, 2179, 8704, 1423,, 1004, 8860,, 909, 6222,,, 5419, 3411
 12906, 10457, 1005,, 5328, 4018,, 596, 10723, 9242, 14474, 6899,,,,, 8902, 10174,, 935,, 11120, 5281, 2480, 1687, 15522,, 5615, 8514, 1207,, 759, 11540,, 4182, 2375, 804, 6016, 12587, 6487, 6276, 12986, 11422, 6723, 11901,, 9939, 2938,,, 3274, 667,, 1763,,, 11738, 6262,,,,,,, 2709, 9119, 11839, 1845, 9083,, 5300, 8362, 6231,, 11106, 893,, 11453, 997, 2381,, 9078,, 6785, 10219,, 13457, 2180, 8705, 1424,, 1024, 8861,, 1408, 6245,,, 5420, 3412
 12924, 10458, 1006,, 5329, 4019,, 597, 10724, 9243, 14475, 6900,,,,, 8903, 10175,, 936,, 11121, 5282, 2481, 1688, 15547,, 5616, 8536, 1228,, 760, 11541,, 4183, 2397, 805, 6017, 12588, 6488, 6277, 13007, 11446, 6724, 11902,, 9940, 2939,,, 3296, 668,, 1764,,, 11739, 6285,,,,,,, 2728, 9120, 11840, 1846, 9084,, 5317, 8363, 6232,, 11630, 894,, 11454, 998, 2382,, ,, 6786, 10242,, 13481, 2181, 8706, 1445,, 1025, 8862,, 1409, 6246,,, 5421, 3413
 12925, 10459, 1007,, 5330, 4020,, 598, 10725, 9264, 14499, 6922,,,,, 8927, 10176,, 937,, 11122, 5283, 2482, 1689, 15548,, 5617, 8537, 1229,, 761, 11542,, 4203, 2398, 806, 6018, 12607, 6489, 6278, 13008, 11447, 6725, 12476,, 9941, 2940,,, 3298, 669,, 1765,,, 11740, 6286,,,,,,, 2729, 9121, 11841, 1867, 9085,, 5318, 8364, 6855,, 11631, 895,, 11477, 1018, 2383,,,, 6787, 10639,, 13482, 2202, 8707, 1446,, 1026, 8882,, 1410, 6247,,, 5422, 3414
 12926, 10482, 1008,, 5331, 4042,, 599, 10726, 9265, , 6923,,,,, 8928, 10177,, 938,, 11123, 5306, 2483, 1690, 15572,, 5618, 8538, 1230,, 1232, 11543,, 4204, 2399, 807, 6040, 12608, 6490, 6279, 13009, 11448, 6726, 12477,, 9942, 2941,,, 3299, 687,, 1766,,, 11761, 6311,,,,,,, 2730, 9122, 11865, 1868, 9086,, 5319, 8365, 6856,, 11655, 896,, 11478, 1019, 2384,,,, 6788, 10640,, 13506, 2203, 8708, 1447,, 1027, 8883,, 1433, 6693,,, 5444, 3415
 12927, 10483, 1009,, 5352, 4043,, 600, 10727, 9266,, 6924,,,,, 8929, 10198,, 939,, 11124, 5307, 2484, 1691, ,, 5619, 8539, 1231,, 1233, 11564,, 4205, 2400, 826, 6041, 12609, 7011, 6280, 13010, 11449, 6727, 12501,, 9964, 2942,,, 3794, 690,, 1767,,, 11762, 6833,,,,,,, 2731, 9142, 12265, 1869, 9087,, 5320, 8366, ,, 11656, 897,, 11479, 1020, 2385,,,, 6789, 10643,, 13981, 2204, 8728, 1448,, 1028, 8884,, 1434, 6694,,, 5445, 3416
 12928, 10484, 1010,, 5353, 4044,, 601, 10728, 9267,, 6925,,,,, 8951, 10199,, 940,, 11145, 5332, 2485, 1712,,, 5639, 8561, 1254,, 1234, 11565,, 4206, 2423, 827, 6042, 12610, 7012, 6281, 13557, 11450, 6728, 12502,, 9965, 2961,,, 3795, 691,, 1787,,, 11763, 6834,,,,,,, 2732, 9143, 12266, 2345, 9107,, 5321, 8386,,, 11679, 898,, 11480, 1021, 2406,,,, 6806, 10663,, 13982, 2205, 8729, 1449,, 1029, 8885,, 1435, 6695,,, 5446, 3433
 12929, 10485, 1011,, 5354, 4045,, 620, 10729, 9268,, 6947,,,,, 8952, 10200,, 941,, 11146, 5805, 2486, 1713,,, 5640, 8562, 1780,, 1235, 11566,, 4207, 2424, 828, 6043, 12611, 7013, 6282, 13558, 11451, 6748, 12526,, 9966, 2962,,, 3796, 692,, 1788,,, 11764, 6835,,,,,,, 2733, 9144, 12267, 2368, 9108,, 5322, 8387,,, 11680, 899,, 11501, 1022, 2407,,,, 6807, 10664,, 14004, 2206, 8730, 1450,, 1030, 8886,, 1436, 6696,,, 5469, 3434
 12930, 11057, 1012,, 5355, 4067,, 621, 10749, 9790,, 6948,,,,, 8953, 10201,, 961,, 11147, 5806, 2487, 1714,,, 5641, 8563, 1803,, 1236, 11567,, 4208, 2425, 829, 6065, 12612, 7014, 6301, 13559, 11452, 6749, 12527,, 9967, 2963,,, 3797, 693,, 1789,,, 11765, 6836,,,,,,, 3228, 9145, 12268, 2369, 9109,, 5323, 8388,,, 11681, 900,, 11502, 1023, 2408,,,, 6808, 10665,, 14005, 2228, 8731, 1471,, 1049, 8887,, 1457, 6717,,, 5470, 3435
 12931, 11058, 1031,, 5356, 4068,, 622, 10750, 9791,, 6949,,,,, 8954, 10224,, 962,, 11148, 5807, 2504, 1715,,, 5642, , 1804,, 1237, 11568,, 4227, 2947, 830, 6066, 12632, 7036, 6302, 13582, 11471, 6750, ,, 10590, 2964,,, 3819, 694,, 1790,,, 11786, 6857,,,,,,, 3229, 9146, 12269, 2370, 9110,, 5324, 8389,,, 11704, 917,, 11503, 1042, 2409,,,, 6809, 10666,, 14006, 2229, 8732, 1472,, 1050, 8906,, 1458, 6718,,, 5471, 3436
 12948, 11082, 1032,, 5357, 4069,, 623, 10751, 9792,, 6950,,,,, 8976, 10225,, 963,, 11149, 5808, 2505, 2264,,, 5643,, 1805,, 1257, 11590,, 4228, 2948, 831, 6067, 12633, 7037, 6303, 13583, 11472, 6751,,, 10591, 2965,,, 3820, 712,, 15487,,, 11787, 6858,,,,,,, 3230, 9147, 12270, 2371, 9111,, 5325, 8390,,, 11705, 918,, 11504, 1043, 2410,,,, 6810, 10668,, 14007, 2230, 8733, 1473,, 1051, 8907,, 1459, 6719,,, 6019, 3437
 12949, 11083, 1033,, 5377, 4591,, 624, 10752, 9815,, 6972,,,,, 8977, 10747,, 964,, 11170, 5809, 2506, 2265,,, 5644,, 1828,, 1258, 11591,, 4229, 2971, 851, 6068, 12637, 7038, 6304, 13608, 11473, 6752,,, , 2966,,, 3821, 713,, 15488,,, 11788, 6859,,,,,,, 3253, 9148, 12289, 2393, 9112,, 5343, 8391,,, 11706, 919,, 11505, 1044, 2431,,,, 6811, 10669,, 14028, 2231, 8734, 1474,, 1052, 8908,, 1482, 6720,,, 6020, 3438
 12950, 11084, 1034,, 5378, 4592,, 625, 10753, 9816,, 6973,,,,, 8978, 10748,, 965,, 11171, 5810, 2507, 2266,,, 5645,, 1829,, 1259, 11592,, 4230, 2972, 852, 6616, 12657, 7039, 6305, 13609, 11474, 6753,,,, 2967,,, 3822, 714,, 15489,,, 11789, 6860,,,,,,, 3254, 9167, 12290, 2394, 9113,, 5344, 8411,,, 11729, 920,, 11526, 1045, 2432,,,, 6812, 10688,, 14029, 2726, 8752, 1475,, 1053, 8909,, 1483, 6721,,, 6021, 3439
 12951, 11107, 1035,, 5379, 4593,, 626, 10754, 9817,, 6974,,,,, 8979, 10772,, 966,, 11172, 5826, 2508, 2287,,, 5646,, 1830,, 1260, 11593,, 4231, 2973, 853, 6641, 12658, 7040, 6306, 13610, 11475, 6773,,,, 2985,,, 3823, 715,, 15512,,, 11790, 6861,,,,,,, 3255, 9168, 12291, 2395, 9134,, 5345, 8412,,, 11730, 921,, 11527, 1046, 2433,,,, 6813, 10689,, 14030, 2727, 8753, 1499,, 1054, 8910,, 1484, 6722,,, 6022, 3440
 12952, , 1036,, 5380, 4594,, 627, 10777, 9818,, 6975,,,,, 9001, 10773,, 987,, 11173, 5827, 2509, 2288,,, 5663,, 1831,, 1282, 11615,, 4232, 2974, 854, 6665, 13134, 7041, 6307, , 11476, 6774,,,, 2986,,, 3844, 716,, 15513,,, 11812, 6862,,,,,,, 3256, 9169, 12292, 2396, 9135,, 5346, 8413,,, 12280, 922,, 11528, 1047, 2434,,,, 6814, 10690,, 14031, 2751, 8754, 1500,, 1055, 8911,, 2059, 6742,,, 6044, 3441
 12953,, 1056,, 5381, 4595,, 628, 10778, 9839,, 6997,,,,, 9002, 10774,, 988,, 11195, 5828, 2510, 2289,,, 5664,, 1854,, 1283, 11616,, 4233, 2997, 855, 6666, 13135, 7061, 6326,, 11497, 6775,,,, 2987,,, 3845, 717,, ,,, 11813, 6863,,,,,,, 3257, 9170, 12293, 2417, 9136,, 5347, 8414,,, 12281, 923,, 11529, 1048, 2435,,,, 6815, 10691,, 14032, 2752, 8755, 2045,, 1074, 8912,, 2060, 6743,,, 6045, 3458
 12954,, 1057,, 5926, 4616,, 644, 10779, 9840,, 6998,,,,, 9003, 10775,, 1437,, 11196, 5829, 2511, 2290,,, 5665,, 1855,, 1284, 11617,, 4234, 2998, 876, 6667, 13136, 7062, 6327,, 11498, 6776,,,, 2988,,, 3846, 718,,,,, , 6884,,,,,,, 3258, 9171, 12294, 2418, 9137,, 5348, 8415,,, , 924,, 11530, 1067, 2983,,,, 6831, 10692,, 14053, 2753, 8756, 2046,, 1075, 8913,, 2061, 6744,,, 6046, 3459
 12955,, 1058,, 5927, 4617,, 645, 11301, 9841,, 6999,,,,, 9004, 10776,, 1460,, 11197, 5830, 2512, 2291,,, 5666,, 1856,, 1285, 11618,, 4251, 2999, 877, 6690, 13137, 7063, 6328,, 11499, 6777,,,, 2989,,, 3847, 719,,,,,, 6885,,,,,,, 3277, 9172, 12295, 2419, 9138,, 5349, 8416,,,, 925,, 11550, 1068, 2984,,,, 6832, 10693,, 14054, 2754, 8757, 2047,, 1076, 8931,, 2084, 6745,,, 6047, 3460
 12974,, 1059,, 5928, 4618,, 646, 11302, 9842,, 7000,,,,, 9025, 10798,, 1461,, 11220, 5831, 2529, 2313,,, 5667,, 2429,, 1307, 12114,, 4252, 3000, 878, 6691, 13138, 7064, 6329,, 11500, 6778,,,, 2990,,, 3848, 737,,,,,, 6886,,,,,,, 3278, 9193, 12312, 2420, 9139,, 5350, 8437,,,, 942,, 11551, 1069, 3008,,,, 6837, 10694,, 14055, 2776, 8758, 2048,, 1077, 8932,, 2109, 6746,,, 6069, 3461
 12975,, 1060,, 5951, 4619,, 647, 11303, 9843,, 7023,,,,, 9029, 10799,, 1462,, 11221, 5832, 2530, 2314,,, 5668,, 2430,, 1308, 12115,, 4253, 3022, 1379, 6692, 13158, 7065, 6330,, 11521, 6779,,,, 2991,,, 3849, 738,,,,,, 6887,,,,,,, 3279, 9194, 12313, 2421, 9160,, 5372, 8438,,,, 943,, 11552, 1070, 3009,,,, 6838, 10695,, 14056, 2777, 8759, 2070,, 1078, 8933,, 12083, 6747,,, 6070, 3462
 12976,, 1061,, 5952, 4641,, 648, 11325, 9844,, 7024,,,,, 9050, 10800,, 1463,, 11222, 5833, 2531, 2315,,, 5669,, 2454,, 1309, 12116,, 4254, 3023, 1380, 7291, 13159, 7066, 6331,, 11522, 6798,,,, 2992,,, 3869, 739,,,,,, 6910,,,,,,, 3280, 9195, 12314, 2422, 9161,, 5373, 8439,,,, 944,, 11553, 1071, 3032,,,, 6839, 10696,, 14057, 2778, 8760, 2071,, 1079, 8934,, 12084, 6766,,, 6071, 3463
 12977,, 1082,, 5953, 4642,, 649, 11326, 9864,, 7025,,,,, 9552, 10801,, 1485,, 11245, 5834, 2532, 14763,,, 5670,, 2479,, 1310, 12117,, 4255, 3024, 1403, , 13160, 7086, 6332,, 11523, 6799,,,, 3010,,, 3870, 740,,,,,, 6911,,,,,,, 3281, 9196, 12315, 2442, 9162,, 5819, 8440,,,, 945,, 11554, 1072, 3033,,,, 7308, 10712,, 14058, 2779, 8761, 2072,, 1080, 8935,, 12085, 6767,,, 6669, 3464
 12978,, 1083,, 5954, 4643,, 650, 11327, 9865,, 7049,,,,, 9553, 10802,, 1486,, 11246, 5835, 2533, 14764,,, 5671,, 13004,, 1311, 12118,, 4256, 3025, 1404,, 13161, 7087, 6333,, 11524, 6800,,,, 3011,,, 3871, 741,,,,,, 7511,,,,,,, 3282, 9197, 12316, 2443, 9163,, 5820, 8441,,,, 946,, 11555, 1092, 3034,,,, 7309, 10713,, 14078, 2801, 8762, 2073,, 1081, 8936,, 12086, 6768,,, 6670, 3465
 12979,, 1084,, 5955, 4667,, 651, 11328, 9866,, 7050,,,,, 9554, 10824,, 1487,, 11247, 5851, 2534, 14787,,, 5687,, 13005,, 1332, 12139,, 4257, 3047, 1405,, 13162, 7088, 6351,, 11525, 6801,,,, 3012,,, 3872, 742,,,,,, ,,,,,,, 3283, 9219, 12317, 2444, 9186,, 5821, 8462,,,, 947,, 11573, 1093, 3035,,,, 7332, 10714,, 14079, 2802, 8778, 2074,, 1100, 8937,, 12087, 6769,,, , 3466
 12980,, 1085,, 5977, ,, 652, 11329, 9867,, 7523,,,,, 9577, 10825,, 1488,, 11670, 5852, 2535, 14788,,, 5688,, 13006,, 1333, 12140,, 4258, 3048, 1426,, 13163, 7089, 6352,, 11547, 6802,,,, 3013,,, 3873, 743,,,,,,,,,,,,, 3284, 9220, 12318, 2445, 9187,, 5822, 8463,,,, 948,, 11574, 1094, 3634,,,, 7333, 10715,, 14080, 2803, 8779, 2097,, 1101, 8938,, 12110, 6770,,,, 3483
 12999,, 1086,, 5978,,, 653, 11349, 9868,, 7524,,,,, 9578, 10826,, 1489,, 11671, 5853, 2536, 14789,,, 5689,, 13028,, 1334, 12141,, 4259, 3049, 1427,, 13182, 7090, 6353,, 11548, 6803,,,, 3014,,, 3874, 744,,,,,,,,,,,,, 3285, 9221, 12319, 2446, 9632,, 5823, 8464,,,, 949,, 11575, 1095, 15483,,,, 7334, 10716,, 14081, 2804, 8780, 2098,, 1102, 8956,, 12111, 6771,,,, 3484
 13000,, 1557,, 5979,,, 670, 11350, 9889,, 7525,,,,, 9579, 10827,, 1510,, 11672, 5854, 2554, 15365,,, 5690,, 13029,, 1335, 12142,, 4276, 3050, 1428,, 13183, 7091, 6354,, 11549, 6804,,,, 3015,,, 3895, 762,,,,,,,,,,,,, 3301, 9742, 12320, 2447, 9633,, 5824, 8465,,,, 967,, 11576, 1096, 15508,,,, 7335, 10717,, 14082, 2805, 8781, 2099,, 1103, 8957,, 12683, 6772,,,, 3485
 13001,, 1559,, 5980,,, 671, 11351, 9890,, 7547,,,,, 9601, 11397,, 1511,, 11673, 5855, 2555, 15366,,, 5691,, 13030,, 1357, 12143,, 4277, 3596, 1429,, 13184, 7111, 6355,, 11572, 6823,,,, 3016,,, 3896, 763,,,,,,,,,,,,, 3302, 9743, 12337, 2467, 9634,, 5842, 8466,,,, 992,, 11577, 1593, 15509,,,, 7336, 10718,, 14083, 2827, 8782, 2100,, 1104, 8958,, 12684, 6791,,,, 3486
 13002,, 1582,, 5981,,, 672, 11352, 9891,, 7548,,,,, 9602, 11398,, 1512,, 11695, 5856, 2556, 15387,,, 5692,, 13031,, 1358, 12164,, 4278, 3597, 1430,, 13185, 7112, 6356,, 12047, 6824,,,, 3017,,, 3897, 764,,,,,,,,,,,,, 3303, 9744, 12338, 2468, 9635,, 5843, 8488,,,, 1444,, 11578, 1594, 15534,,,, 7337, 10719,, 14104, 2828, 8783, 2124,, 1105, 8959,, 12685, 6792,,,, 3487
 13003,, 1583,, 6002,,, 673, 11353, 9892,, 7549,,,,, 9603, 11423,, 1513,, 11696, 5857, 2557, 15388,,, 5693,, 13032,, 1359, 12165,, 4279, 3598, 1431,, 13186, 7113, 6357,, 12048, 6825,,,, 3036,,, 3898, 765,,,,,,,,,,,,, 3304, 9745, 12339, 2469, 9636,, 5844, 8489,,,, 1468,, 11579, 1595, 15535,,,, 7338, 10720,, 14105, 2829, 8784, 2125,, 1106, 8960,, 12686, 6793,,,, 3488
 13024,, 1584,, 6003,,, 674, 11354, 9893,, 7550,,,,, 9604, 11424,, 1514,, 11697, 5858, 2558, 15389,,, 5694,, 13033,, 1360, 12166,, 4280, 3599, 1432,, 13187, 7114, 6358,, 12049, 6826,,,, 3037,,, 3899, 766,,,,,,,,,,,,, 3305, 9746, 12340, 2470, 9637,, 5845, 8490,,,, 1469,, 11580, 1596, ,,,, 7357, 10721,, 14106, 2830, 8785, 2724,, 1126, 8961,, 12687, 6794,,,, 3489
 13025,, 1585,, 6004,,, 675, 11373, 9914,, 7572,,,,, 9629, 11425,, 1515,, 11698, 5859, 2559, 15390,,, 5695,, 13034,, 1382, 12167,, 4281, 3621, 1451,, 13188, 7115, 6359,, 12072, 6827,,,, 3038,,, 3921, 767,,,,,,,,,,,,, 3306, 9747, 12341, 2471, 9656,, 5846, 8491,,,, 1470,, 11600, 1597,,,,, 7358, 10738,, 14107, 2831, 8786, 2725,, 1127, 8962,, 12708, 6795,,,, 3490
