1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91
,,,,,,13854,,,,,,,,,,3249,,11384,,6014,12706,13663,7135,,3799,2276,8826,4606,,,,,,,,,,,7122,,11569,5971,,2643,,10893,,,6002,,,,7954,,12670,,,,,,12830,,12500,,14257,2966,,9689,,9922,,12352,,,11964,14391,5009,,,,,2945,,,,,,,,1513
,,,,,,14349,,,,,,,,,,3250,,11385,,6015,13205,13664,7155,,3817,2277,8827,4629,,,,,,,,,,,7123,,11570,5972,,2666,,10894,,,6003,,,,7955,,12671,,,,,,12831,,13100,,14258,2967,,9709,,9923,,12371,,,11965,14392,5010,,,,,2946,,,,,,,,1514
,,,,,,14350,,,,,,,,,,3251,,11389,,6016,13206,13665,7156,,3818,2278,8828,4630,,,,,,,,,,,7142,,11588,5973,,2667,,10895,,,6004,,,,7956,,12672,,,,,,12854,,13101,,14276,2990,,9710,,9924,,12372,,,11966,14393,5011,,,,,2947,,,,,,,,1515
,,,,,,14351,,,,,,,,,,3252,,11936,,6039,13207,13666,7157,,3819,2279,8829,4631,,,,,,,,,,,7143,,11589,5993,,2668,,10915,,,6025,,,,7975,,12673,,,,,,12855,,13102,,14277,2991,,9711,,9941,,12373,,,11967,14394,5012,,,,,2968,,,,,,,,1516
,,,,,,14352,,,,,,,,,,3253,,11937,,6040,13229,13684,7160,,3820,2280,8830,4655,,,,,,,,,,,7144,,11590,5994,,2669,,10916,,,6026,,,,7976,,12674,,,,,,12856,,13125,,14278,2992,,9712,,9942,,12374,,,11968,14395,5013,,,,,2969,,,,,,,,1517
,,,,,,14353,,,,,,,,,,3272,,11960,,6041,13230,13685,7682,,3821,2281,8831,4656,,,,,,,,,,,7145,,11591,5995,,2670,,10917,,,6027,,,,7977,,12675,,,,,,12880,, ,,14279,2993,,9713,,9943,,12375,,,11990,14396,5014,,,,,2970,,,,,,,,1518
,,,,,,14374,,,,,,,,,,3273,,11961,,6065,13231,13686,7683,,3822,2282,8851,4681,,,,,,,,,,,7146,,11592,5996,,2690,,10918,,,6028,,,,7978,,12695,,,,,,12881,,,,14280,2994,,9734,,9944,,12376,,,11991,14397,5028,,,,,2971,,,,,,,,1534
,,,,,,14375,,,,,,,,,,3274,,11962,,6066,13232,13687,7684,,3823,2283,8852,4706,,,,,,,,,,,7147,,11593,5997,,2691,,10919,,,6050,,,,7979,,12696,,,,,,13326,,,,14281,3015,,9735,,9945,,12395,,,11992,14420,5029,,,,,2972,,,,,,,,1535
,,,,,,14376,,,,,,,,,,3275,,11963,,6090,13252,13688,7706,,3824,2300,8853,5203,,,,,,,,,,,7168,,11594,5998,,2692,,10920,,,6075,,,,7980,,12697,,,,,,13327,,,,14282,3016,,9736,,9946,,12396,,,12466,14421,5030,,,,,2995,,,,,,,,1536
,,,,,,14377,,,,,,,,,,3297,,11984,,6091,13253,13689,7707,,3842,2301,8854,5229,,,,,,,,,,,7169,,11595,5999,,2693,,10940,,,6475,,,,7981,,12698,,,,,,13328,,,,14283,3017,,9737,,9947,,12397,,,12490,14947,5031,,,,,2996,,,,,,,,1537
,,,,,,14378,,,,,,,,,,3751,,11985,,6536,13254,13690,7708,,3843,2302,8855, ,,,,,,,,,,,7615,,11596,6017,,2694,,11415,,,6500,,,,7982,,12699,,,,,,13329,,,,14301,3018,,10111,,9948,,12398,,,12491,14970,5032,,,,,3543,,,,,,,,1538
,,,,,,14379,,,,,,,,,,3752,,11986,,6537,13255,13691,7709,,3844,2303,8856,,,,,,,,,,,,7616,,11613,6018,,11993,,11416,,,6525,,,,8000,,12700,,,,,,13330,,,,14302,3019,,10112,,9967,,12399,,,12515,14971,5033,,,,,3544,,,,,,,,1539
,,,,,,14380,,,,,,,,,,3753,,11987,,6538,13256,13709,7730,,3845,2304,8876,,,,,,,,,,,,7617,,11614,6019,,12016,,11417,,,6529,,,,8001,,12720,,,,,,13331,,,,14303,3020,,10113,,9968,,12400,,,12516,14972,5034,,,,,3545,,,,,,,,1540
,,,,,,14381,,,,,,,,,,3776,,11988,,6539,13257,13710,7731,,3846,2305,8877,,,,,,,,,,,,7618,,11615,6020,,12017,,11418,,,6550,,,,8002,,12721,,,,,,13351,,,,14304,3021,,10135,,9969,,12401,,,12539,14993,5035,,,,,3546,,,,,,,,1541
,,,,,,14382,,,,,,,,,,3777,,11989,,6540,13276,13711,7732,,3847,2306,8878,,,,,,,,,,,,7619,,11616,6021,,12018,,11440,,,6551,,,,8003,,12722,,,,,,13352,,,,14305,3040,,10136,,9970,,12422,,,12540,14994,5036,,,,,3547,,,,,,,,1542
,,,,,,14398,,,,,,,,,,3778,,12009,,6541,13277,13712,7733,,3848,2307,8879,,,,,,,,,,,,7620,,11617,6022,,12041,,11441,,,6552,,,,8004,,12723,,,,,,13353,,,,14306,3041,,10137,,9971,,12423,,,12541,14995,5037,,,,,3567,,,,,,,,1543
,,,,,,14399,,,,,,,,,,3800,,12010,,6542,13278,13713,7734,,3867,2308,8880,,,,,,,,,,,,7621,,11618,6023,,12042,,11442,,,6553,,,,8005,,12724,,,,,,13354,,,,14307,3042,,10138,,9972,,12424,,,12542,14996,5038,,,,,3568,,,,,,,,1544
,,,,,,14400,,,,,,,,,,3801,,12011,,6561,13279,13714,7755,,3868,2309,8881,,,,,,,,,,,,7640,,11619,6024,,12043,,11443,,,6554,,,,8006,,12725,,,,,,13355,,,,14308,3043,,10139,,9973,,12425,,,12565,14997,5039,,,,,3569,,,,,,,,1545
,,,,,,14401,,,,,,,,,,3802,,12012,,6562,13280,13715,7756,,3869,2325,8882,,,,,,,,,,,,7641,,11620,6042,,12068,,11465,,,6555,,,,8007,,13198,,,,,,13356,,,,14326,3044,,10158,,9992,,12448,,,12566,15018,5040,,,,,3570,,,,,,,,1559
,,,,,,14402,,,,,,,,,,3825,,12013,,6563,13281,13716,7757,,3870,2326,8901,,,,,,,,,,,,7642,,11621,6043,,12592,,11466,,,6574,,,,8008,,13221,,,,,,13376,,,,14327,3045,,10159,,9993,,12449,,,12567,15019,5057,,,,,3571,,,,,,,,1560
,,,,,,14403,,,,,,,,,,3826,,12014,,6564,13282,13734,7758,,3871,2327,8902,,,,,,,,,,,,7643,,11638,6044,,12593,,11467,,,6575,,,,8024,,13222,,,,,,13377,,,,14328,3046,,10160,,9994,,12826,,,12591,15020,5058,,,,,3572,,,,,,,,1561
,,,,,,14404,,,,,,,,,,3827,,12015,,6565,13301,13735,7759,,3872,2328,8903,,,,,,,,,,,,7644,,11639,6045,,12594,,11468,,,6576,,,,8025,,13223,,,,,,13378,,,,14329,3065,,10161,,9995,,12849,,,13091,15021,5059,,,,,3592,,,,,,,,1562
,,,,,,14405,,,,,,,,,,3849,,12034,,6566,13302,13736,7780,,3873,2329,8904,,,,,,,,,,,,7645,,11640,6046,,12616,,11469,,,6577,,,,8026,,13224,,,,,,13379,,,,14330,3066,,10162,,9996,,12850,,,13116,15045,5060,,,,,3593,,,,,,,,1563
,,,,,,14406,,,,,,,,,,3850,,12035,,6567,13303,13737,8308,,3892,2330,8905,,,,,,,,,,,,7646,,11641,6047,,12617,,11490,,,6578,,,,8027,,13246,,,,,,13380,,,,14331,3067,,10163,,9997,,12851,,,13140,15046,5061,,,,,3594,,,,,,,,1564
,,,,,,14407,,,,,,,,,,3851,,12036,,6586,13304,13738,8332,,3893,2331,8906,,,,,,,,,,,,7647,,11642,6048,,12618,,11491,,,6579,,,,8028,,13247,,,,,,13381,,,,14332,3068,,10164,,9998,,12852,,,13141,15621,5062,,,,,3595,,,,,,,,1565
,,,,,,14422,,,,,,,,,,3852,,12037,,6587,13305,13739,8333,,3894,2332,8907,,,,,,,,,,,,7648,,11643,6049,,12619,,11492,,,6580,,,,8029,,13248,,,,,,13401,,,,14333,3069,,10182,,10019,,12853,,,13166,15622,5063,,,,,3596,,,,,,,,1566
,,,,,,14423,,,,,,,,,,3874,,12038,,6588,13306,13740,8356,,3895,2333,8926,,,,,,,,,,,,7664,,11644,6067,,12641,,11493,,,6599,,,,8030,,13249,,,,,,13402,,,,14354,3070,,10183,,10020,,12872,,,13191, ,5064,,,,,3597,,,,,,,,1567
,,,,,,14424,,,,,,,,,,3875,,12039,,6589,13307,13760,8357,,3896,2334,8927,,,,,,,,,,,,7665,,11645,6068,,12642,,11494,,,6600,,,,8031,,13250,,,,,,13403,,,,14355,3071,,10184,,10021,,12873,,,13741,,5082,,,,,3620,,,,,,,,1568
,,,,,,14425,,,,,,,,,,3876,,12040,,6590,13855,13761,8358,,3897,2351,8928,,,,,,,,,,,,7666,,11646,6069,,12643,,11515,,,6601,,,,8032,,13271,,,,,,13404,,,,14356,3089,,10185,,10022,,12874,,, ,,5083,,,,,3621,,,,,,,,1569
,,,,,,14426,,,,,,,,,,3877,,12059,,6591,13856,13762,8381,,3898,2352,8929,,,,,,,,,,,,7667,,11663,6070,,12644,,11516,,,6602,,,,8033,,13272,,,,,,13405,,,,14357,3090,,10186,,10023,,12875,,,,,5084,,,,,14195,,,,,,,,1570
,,,,,,14427,,,,,,,,,,3899,,12060,,6592,13877,13763,8382,,3918,2353,8930,,,,,,,,,,,,7668,,11664,6071,,12666,,11517,,,6603,,,,8049,,13273,,,,,,13406,,,,14358,3091,,10187,,10024,,12876,,,,,5085,,,,,14244,,,,,,,,1583
,,,,,,14428,,,,,,,,,,3900,,12061,,6611,13878,13764,8383,,3919,2354,8931,,,,,,,,,,,,7669,,11665,6072,,12667,,11518,,,6604,,,,8050,,13274,,,,,,13426,,,,14829,3616,,10188,,10044,,12877,,,,,5086,,,,,14744,,,,,,,,1584
,,,,,,14429,,,,,,,,,,4376,,12062,,6612,13879,13765,8982,,3920,2355,8932,,,,,,,,,,,,7670,,11666,6073,,12668,,11519,,,6605,,,,8051,,13275,,,,,,13427,,,,14830,3617,,10189,,10045,,12878,,,,,5087,,,,,14745,,,,,,,,1585
,,,,,,14430,,,,,,,,,,4377,,12063,,6613,13880,14183, ,,3921,2356,8951,,,,,,,,,,,,7671,,11667,6074,,12669,,11540,,,6625,,,,8056,,13296,,,,,,13428,,,,14831,3618,,10206,,10046,,12879,,,,,5088,,,,,14746,,,,,,,,1586
,,,,,,14431,,,,,,,,,,4401,,12064,,6614,13881,14184,,,3922,2357,8952,,,,,,,,,,,,7672,,11668,6092,,12691,,11541,,,6626,,,,8057,,13297,,,,,,13429,,,,14832,3619,,10207,,10047,,12897,,,,,5089,,,,,14769,,,,,,,,1587
,,,,,,14450,,,,,,,,,,4402,,12536,,6615,13901,14185,,,3923,2358,8953,,,,,,,,,,,,7673,,11669,6093,,12692,,11542,,,6627,,,,8058,,13298,,,,,,13430,,,,14853,3640,,10208,,10048,,12898,,,,,5107,,,,,14770,,,,,,,,1588
,,,,,,14451,,,,,,,,,,4426,,12537,,6616,13902,14186,,,4271,2359,8954,,,,,,,,,,,,7674,,11670,6094,,12693,,11543,,,6628,,,,8059,,13299,,,,,,13431,,,,14854,3641,,10209,,10049,,12899,,,,,5108,,,,,14771,,,,,,,,1589
,,,,,,14452,,,,,,,,,,4427,,12538,,6617,13903,14187,,,4292,2376,8955,,,,,,,,,,,,7690,,11671,6095,,12694,,11544,,,6629,,,,8075,,13300,,,,,,13452,,,,14855,3642,,10210,,10070,,12900,,,,,5109,,,,,14793,,,,,,,,1590
,,,,,,14453,,,,,,,,,,4450,,12560,,6636,13904,14188,,,4293,2377,8956,,,,,,,,,,,,7691,,11690,6096,,12716,,12065,,,6650,,,,8082,,13321,,,,,,13453,,,,14856,3643,,10211,,10071,,12901,,,,,5110,,,,,14794,,,,,,,,1591
,,,,,,14454,,,,,,,,,,4451,,12561,,6637,13905,14208,,,4294,2378,8981,,,,,,,,,,,,7692,,11691,6097,,12717,,12066,,,6651,,,,8083,,13322,,,,,,13454,,,,14857,3644,,10212,,10495,,12902,,,,,5111,,,,,14795,,,,,,,,1592
,,,,,,14455,,,,,,,,,,4452,,12562,,6638,13906,14209,,,4295,2379,9405,,,,,,,,,,,,7693,,11692,6098,,12718,,12067,,,6652,,,,8526,,13323,,,,,,13455,,,,14877,3645,,10213,,10496,,12903,,,,,5112,,,,,14796,,,,,,,,1593
,,,,,,14456,,,,,,,,,,4475,,12563,,6639,14503,14210,,,4296,2380,9426,,,,,,,,,,,,7694,,11693,6099,,12719,,12090,,,6675,,,,8527,,13324,,,,,,13456,,,,14878,3646,,10214,,10497,,12904,,,,,5113,,,,,14817,,,,,,,,1594
,,,,,,14476,,,,,,,,,,4476,,12564,,6640,14504,14211,,,4297,2381,9427,,,,,,,,,,,,7695,,11694,6117,,12742,,12091,,,6700,,,,8531,,13325,,,,,,13478,,,,14879,3665,,10231,,10518,,12905,,,,,5114,,,,,14818,,,,,,,,1608
,,,,,,14477,,,,,,,,,,4477,,12584,,6641,14505,14212,,,4315,2382,9428,,,,,,,,,,,,7696,,11695,6118,,12743,,12092,,,7179,,,,8551,,13346,,,,,,13479,,,,14880,3666,,10232,,10519,,12906,,,,,5131,,,,,14819,,,,,,,,1609
,,,,,,14478,,,,,,,,,,4500,,12585,,6664,14506,14213,,,4316,2383,9429,,,,,,,,,,,,7697,,11696,6119,,12744,,12093,,,7180,,,,8552,,13347,,,,,,13480,,,,14881,3667,,10233,,10520,,12921,,,,,5132,,,,,14820,,,,,,,,1610
,,,,,,14479,,,,,,,,,,4501,,12586,,6665,14527,14214,,,4317,2384,9430,,,,,,,,,,,,7698,,11716,6120,,13216,,12115,,,7200,,,,8556,,13348,,,,,,13481,,,,14882,3668,,10234,,10521,,12922,,,,,5133,,,,,14821,,,,,,,,1611
,,,,,,14480,,,,,,,,,,4502,,12587,,6666,14528,14234,,,4318,2401,9451,,,,,,,,,,,,7699,,11717,6121,,13217,,12116,,,7201,,,,8576,,13349,,,,,,13505,,,,14883,3669,,10235,,10522,,12923,,,,,5134,,,,,14842,,,,,,,,1612
,,,,,,14501,,,,,,,,,,4525,,12588,,6690,14529,14235,,,4319,2402,9452,,,,,,,,,,,,7700,,11718,6122,,13219,,12117,,,7202,,,,8577,,13350,,,,,,13506,,,,14901,3670,,10236,,10523,,12924,,,,,5135,,,,,14843,,,,,,,,1613
,,,,,,14502,,,,,,,,,,5001,,12589,,6691,14530,14236,,,4320,2403,9453,,,,,,,,,,,,7716,,11719,6123,,13220,,12118,,,7203,,,,8578,,13847,,,,,,13530,,,,14902,3690,,10237,,10542,,12925,,,,,5136,,,,,14844,,,,,,,,1614
,,,,,,14951,,,,,,,,,,5002,,12590,,6715,14531,14237,,,4321,2404,9454,,,,,,,,,,,,7717,,11720,6124,,13241,,12119,,,7204,,,,8580,,13872,,,,,,13531,,,,14903,3691,,10238,,10543,,12926,,,,,5137,,,,,14845,,,,,,,,1615
,,,,,,14952,,,,,,,,,,5026,,12609,,6716, ,14238,,,4322,2405,9455,,,,,,,,,,,,7718,,11742,6143,,13242,,12140,,,7225,,,,8581,,13897,,,,,,13926,,,,14904,3714,,10239,,10544,,12927,,,,,5138,,,,,14846,,,,,,,,1616
,,,,,,14974,,,,,,,,,,5027,,12610,,7161,,14239,,,4323,2406,9456,,,,,,,,,,,,7719,,11743,6144,,13243,,12141,,,7226,,,,8600,,13898,,,,,,13927,,,,14905,4241,,10257,,10545,,12928,,,,,5139,,,,,14868,,,,,,,,1617
,,,,,,14975,,,,,,,,,,5051,,12611,,7162,,14240,,,4324,2407,9476,,,,,,,,,,,,7720,,11744,6145,,13244,,12142,,,7227,,,,8601,,13899,,,,,,13928,,,,14906,4242,,10258,,10546,,12929,,,,,5158,,,,,14869,,,,,,,,1618
,,,,,,14976,,,,,,,,,,5076,,12612,,7163,,14241,,,4339,2408,9477,,,,,,,,,,,,7721,,11745,6146,,13245,,12143,,,7228,,,,8602,,13900,,,,,,13929,,,,14907,4243,,10259,,10547,,12946,,,,,5159,,,,,14870,,,,,,,,1634
,,,,,,14977,,,,,,,,,,5077,,12613,,7164,,14259,,,4340,2409,9478,,,,,,,,,,,,7722,,11768,6147,,13266,,12165,,,7229,,,,8603,,13922,,,,,,13930,,,,14908,4265,,10260,,10548,,12947,,,,,5160,,,,,14871,,,,,,,,1635
,,,,,,14978,,,,,,,,,,5101,,12614,,7165,,14260,,,4341,2426,9479,,,,,,,,,,,,7723,,12167,6148,,13267,,12166,,,7230,,,,8604,,13923,,,,,,13931,,,,14926,4266,,10261,,10567,,12948,,,,,5161,,,,,15345,,,,,,,,1636
,,,,,,14979,,,,,,,,,,5126,,12615,,7166,,14261,,,4342,2427,9480,,,,,,,,,,,,7724,,12168,6522,,13268,,12715,,,7250,,,,8605,,13924,,,,,,13951,,,,14927,4267,,10262,,10568,,12949,,,,,5162,,,,,15369,,,,,,,,1637
,,,,,,14980,,,,,,,,,,5626,,12634,,7167,,14262,,,4343,2428,9481,,,,,,,,,,,,7742,,12169,6544,,13269,,12740,,,7251,,,,8606,,13925,,,,,,13952,,,,14928,4268,,10263,,10569,,12950,,,,,5163,,,,,15370,,,,,,,,1638
,,,,,,14998,,,,,,,,,,5651,,12635,,7186,,14263,,,4344,2429,9501,,,,,,,,,,,,7743,,12189,6545,,13270,,12741,,,7252,,,,8607,,13947,,,,,,13953,,,,14929,4269,,10264,,10570,,12951,,,,,5186,,,,,15371,,,,,,,,1639
,,,,,,14999,,,,,,,,,,5676,,12636,,7187,,14264,,,4345,2430,9502,,,,,,,,,,,,7744,,12190,6546,,13291,,12765,,,7253,,,,8625,,13948,,,,,,13954,,,,14930,4270,,10282,,10571,,12952,,,,,5187,,,,,15372,,,,,,,,1640
,,,,,,15000,,,,,,,,,,5701,,12637,,7188,,14265,,,4346,2431,9503,,,,,,,,,,,,7745,,12191,6547,,13292,,12766,,,7275,,,,8626,,13949,,,,,,13955,,,,14931,4290,,10283,,10572,,12953,,,,,5584,,,,,15393,,,,,,,,1641
,,,,,,15001,,,,,,,,,,6276,,12638,,7189,,14266,,,4347,2451,9504,,,,,,,,,,,,7746,,12192,6568,,13293,,12767,,,7300,,,,8627,,13972,,,,,,13956,,,,14932,4291,,10284,,10573,,12971,,,,,5608,,,,,15394,,,,,,,,1642
,,,,,,15002,,,,,,,,,, ,,12639,,7190,,14284,,,4348,2452,9505,,,,,,,,,,,,7747,,12193,6569,,13294,,12768,,,7826,,,,8628,,13973,,,,,,13976,,,,14933,14267,,10285,,10592,,12972,,,,,5609,,,,,15395,,,,,,,,1659
,,,,,,15003,,,,,,,,,,,,12640,,7191,,14285,,,4349,2453,9506,,,,,,,,,,,,7748,,12194,6570,,13295,, ,,,7828,,,,8629,, ,,,,,,13977,,,,14953,14268,,10286,,10593,,12973,,,,,5610,,,,,15396,,,,,,,,1660
,,,,,,15004,,,,,,,,,,,,12659,,7192,,14286,,,4350,2454,9507,,,,,,,,,,,,7768,,12213,6571,,13316,,,,,7829,,,,8630,,,,,,,,13978,,,,14954,14269,,10287,,10594,,12974,,,,,5629,,,,,15397,,,,,,,,1661
,,,,,,15005,,,,,,,,,,,,12660,,7211,,14287,,,4364,2477,9526,,,,,,,,,,,,7769,,12214,6572,,13317,,,,,7850,,,,8631,,,,,,,,13979,,,,14955,14292,,10288,,10595,,12975,,,,,5630,,,,,15417,,,,,,,,1662
,,,,,,15006,,,,,,,,,,,,12661,,7212,,14288,,,4365,2478,9527,,,,,,,,,,,,7770,,12215,6573,,13318,,,,,7851,,,,8632,,,,,,,,13980,,,,14956,14866,,10289,,10596,,12976,,,,,5631,,,,,15418,,,,,,,,1663
,,,,,,15007,,,,,,,,,,,,12662,,7213,,14289,,,4366,2853,9528,,,,,,,,,,,,7771,,12216,6593,,13319,,,,,7852,,,,8633,,,,,,,,13981,,,,14957,14867,,10307,,10597,,12977,,,,,5632,,,,,15419,,,,,,,,1664
,,,,,,15008,,,,,,,,,,,,12663,,7214,,14290,,,4367,2854,9529,,,,,,,,,,,,7772,,12217,6594,,13320,,,,,7853,,,,8650,,,,,,,,14000,,,,14958,14891,,10308,,10598,,12996,,,,,5633,,,,,15420,,,,,,,,1665
,,,,,,15022,,,,,,,,,,,,12664,,7215,,14291,,,4368,2855,9530,,,,,,,,,,,,7794,,12218,6595,,13341,,,,,7854,,,,8651,,,,,,,,14001,,,,14981,14892,,10309,,10618,,12997,,,,,5634,,,,,15421,,,,,,,,1666
,,,,,,15023,,,,,,,,,,,,12665,,7216,,14309,,,4369,2856,9531,,,,,,,,,,,,7795,,12219,6596,,13342,,,,,7855,,,,8652,,,,,,,,14002,,,,14982,14893,,10310,,10619,,12998,,,,,5635,,,,,15422,,,,,,,,1688
,,,,,,15024,,,,,,,,,,,,12683,,7217,,14310,,,4370,2857,9532,,,,,,,,,,,,8240,,12220,6597,,13343,,,,,7877,,,,8653,,,,,,,,14003,,,,14983,14894,,10311,,10620,,12999,,,,,5636,,,,,15442,,,,,,,,1689
,,,,,,15025,,,,,,,,,,,,12684,,7236,,14311,,,4371,2876,9551,,,,,,,,,,,,8241,,12238,6598,,13344,,,,, ,,,,8654,,,,,,,,14004,,,,15502,14895,,10312,,10621,,13000,,,,,5637,,,,,15443,,,,,,,,1690
,,,,,,15026,,,,,,,,,,,,12685,,7237,,14312,,,4372,2877,9552,,,,,,,,,,,,8242,,12239,6618,,13345,,,,,,,,,8655,,,,,,,,14005,,,,15503,14916,,10313,,10622,,13001,,,,,5638,,,,,15444,,,,,,,,1691
,,,,,,15027,,,,,,,,,,,,12686,,7238,,14313,,,4373,2878,9553,,,,,,,,,,,,8243,,12240,6619,,13366,,,,,,,,,8656,,,,,,,,14006,,,,15504,14917,,10314,,10623,,13020,,,,,5639,,,,,15445,,,,,,,,2088
,,,,,,15028,,,,,,,,,,,,12687,,7239,,14314,,,4374,2879,9554,,,,,,,,,,,,8244,,12241,6620,,13367,,,,,,,,,8657,,,,,,,,14025,,,,15505,14918,,10332,,10644,,13021,,,,,5652,,,,,15446,,,,,,,,2089
,,,,,,15029,,,,,,,,,,,,12688,,7240,,14315,,,4375,2880,9555,,,,,,,,,,,,8245,,12242,6621,,13368,,,,,,,,,8658,,,,,,,,14026,,,,15506,14919,,10333,,10645,,13022,,,,,5653,,,,,15447,,,,,,,,2090
,,,,,,15030,,,,,,,,,,,,12689,,7241,,14316,,,4390,2881,9556,,,,,,,,,,,,8246,,12243,6622,,13369,,,,,,,,,8675,,,,,,,,14027,,,,15507,14920,,10334,,10646,,13023,,,,,5654,,,,,15467,,,,,,,,2111
,,,,,,15031,,,,,,,,,,,,12690,,7242,,14334,,,4391,2882,9557,,,,,,,,,,,,8264,,12244,6623,,13391,,,,,,,,,8676,,,,,,,,14028,,,,15526,14921,,10335,,10647,,13024,,,,,5655,,,,,15468,,,,,,,,2112
,,,,,,15032,,,,,,,,,,,,12709,,7261,,14335,,,4392,2900,9579,,,,,,,,,,,,8265,,12245,6624,,13392,,,,,,,,,8682,,,,,,,,14029,,,,15527,14941,,10336,,10648,,13025,,,,,5656,,,,,15469,,,,,,,,2113
,,,,,,15033,,,,,,,,,,,,12710,,7262,,14336,,,4393,2901,9580,,,,,,,,,,,,8266,,12246,6642,,13393,,,,,,,,,8683,,,,,,,,14030,,,,15528,14942,,10337,,10670,,13047,,,,,5657,,,,,15470,,,,,,,,2114
,,,,,,15047,,,,,,,,,,,,12711,,7263,,14337,,,4394,2902,9581,,,,,,,,,,,,8267,,12263,6643,,13841,,,,,,,,,9152,,,,,,,,14031,,,,15529,14943,,10338,,10671,,13048,,,,,5658,,,,,15471,,,,,,,,2115
,,,,,,15048,,,,,,,,,,,,12712,,7264,,14338,,,4395,2903,9605,,,,,,,,,,,,8268,,12264,6644,,13845,,,,,,,,,9156,,,,,,,,14050,,,,15530,14944,,10361,,10672,,13049,,,,,5659,,,,,15472,,,,,,,,2116
,,,,,,15049,,,,,,,,,,,,12713,,7265,,14339,,,4396,2904,9606,,,,,,,,,,,,8269,,12265,6645,,13846,,,,,,,,,9176,,,,,,,,14051,,,,15531,14945,,10362,,10695,,13050,,,,,5660,,,,,15494,,,,,,,,2117
,,,,,,15050,,,,,,,,,,,,12714,,7266,,14340,,,4397,2905,10053,,,,,,,,,,,,8270,,12266,6646,,13866,,,,,,,,,9177,,,,,,,,14052,,,,15532,14946,,10735,,11143,,13073,,,,,5661,,,,,15495,,,,,,,,2135
,,,,,,15051,,,,,,,,,,,,12735,,7288,,14341,,,4398,2906,10054,,,,,,,,,,,,8271,,12267,6647,,13867,,,,,,,,,9181,,,,,,,,14053,,,,15551,14966,,10736,,11144,,13074,,,,,5662,,,,,15496,,,,,,,,2136
,,,,,,15052,,,,,,,,,,,,12736,,7289,,14359,,,4399,2907,10055,,,,,,,,,,,,8272,,12268,6648,,13868,,,,,,,,,9201,,,,,,,,14054,,,,15552,14967,,10737,,11145,,13075,,,,,5663,,,,,15497,,,,,,,,2137
,,,,,,15053,,,,,,,,,,,,12737,,7290,,14360,,,4400,2908,10076,,,,,,,,,,,,8290,,12269,6649,,13869,,,,,,,,,9207,,,,,,,,14055,,,,15553,14968,,10759,,11146,,13099,,,,,5664,,,,,15521,,,,,,,,2138
,,,,,,15054,,,,,,,,,,,,12738,,7291,,14361,,,4416,2925,10077,,,,,,,,,,,,8291,,12270,6667,,13870,,,,,,,,,9232,,,,,,,,14056,,,,15554,14969,,10760,,11147,,13451,,,,,5665,,,,, ,,,,,,,,2139
,,,,,,15055,,,,,,,,,,,,13160,,7315,,14362,,,4417,2926,10078,,,,,,,,,,,,8292,,12271,6668,,13871,,,,,,,,,9257,,,,,,,,14075,,,,15555,14991,,10761,,11168,,13474,,,,,5680,,,,,,,,,,,,,2140
,,,,,,15056,,,,,,,,,,,,13161,,7316,,14363,,,4418,2927,10079,,,,,,,,,,,,8293,,12288,6669,,13891,,,,,,,,,9258,,,,,,,,14076,,,,15579,14992,,10762,,11169,,13475,,,,,5681,,,,,,,,,,,,,2141
,,,,,,15075,,,,,,,,,,,,13162,,7341,,14364,,,4419,2928,10080,,,,,,,,,,,,8294,,12289,6670,,13892,,,,,,,,,9275,,,,,,,,14077,,,, ,15490,,10763,,11170,,13476,,,,,5682,,,,,,,,,,,,,2142
,,,,,,15076,,,,,,,,,,,,13163,,7789,,14365,,,4420,2929,10081,,,,,,,,,,,,8295,,12290,6671,,13893,,,,,,,,,9276,,,,,,,,14078,,,,,15491,,10764,,11171,,13477,,,,,5683,,,,,,,,,,,,,2143
,,,,,,15077,,,,,,,,,,,,13164,,7790,,14366,,,4421,2930,10101,,,,,,,,,,,,8296,,12291,6672,,13894,,,,,,,,,9277,,,,,,,,14079,,,,,15492,,10783,,11172,,13497,,,,,5684,,,,,,,,,,,,,2159
,,,,,,15078,,,,,,,,,,,,13165,,7812,,14386,,,4422,2931,10102,,,,,,,,,,,,8297,,12292,6673,,13895,,,,,,,,,9278,,,,,,,,14080,,,,,15493,,10784,,11173,,13498,,,,,5685,,,,,,,,,,,,,2160
,,,,,,15079,,,,,,,,,,,,13185,,7813,,14387,,,4423,2932,10103,,,,,,,,,,,,8316,,12293,6674,,13896,,,,,,,,,9280,,,,,,,,14081,,,,,15515,,10785,,11193,,13499,,,,,5686,,,,,,,,,,,,,2161
,,,,,,15080,,,,,,,,,,,,13186,,7814,,14808,,,4424,2933,10104,,,,,,,,,,,,8317,,12294,6692,,13916,,,,,,,,,9281,,,,,,,,14082,,,,,15516,,10786,,11194,,13500,,,,,5687,,,,,,,,,,,,,2162
