1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95
9868,1026,13102,15532,13094,,11757,587,,7412,10983,13166,,4435,,3578,,15240,,,7499,2330,10850,,12680,8956,7288,,5564,1193,13271,10812,,2467,408,11798,8414,1554,924,1160,8444,12322,,9486,,,12321,,4082,,,,816,1595,1976,,9344,12135,8183,14639,14261,2765,4191,4145,10033,12440,6658,625,9874,5177,,1844,8101,584,12190,,,5093,3495,,10122,6770,3311,12953,14844,,8844,,13492,9831,2702,4125,887,9938,
9869,1027,13103, ,13095,,11758,588,,7413,10984,13190,,4436,,3579,,15264,,,7522,2331,10854,,12681,8957,7289,,5565,1194,13272,10813,,2987,409,11799,8415,1575,925,1161,8445, ,,9487,,,12345,,4083,,,,817,1596,1977,,9345,12136,8184,14640,14788,2766,4212,4146,10034,12441,6680,626,9875,5178,,1845,8102,585,12211,,,5094,3496,,10123,6771,3312,12954,14845,,8845,,13493,9832,2703,4126,888,9958,
9889,1047,13104,,13117,,11759,589,,7434,11006, ,,4437,,3580,, ,,,8071,2332,10874,,13205,8958,7290,,5566,1668,13273,10814,,2988,430,11820,8416,1576,1499,1162,8446,,,9509,,,12346,,4084,,,,818,1597,1978,,9346,12137,8185,14641,14813,2788,4213,4147,10035,12462,6681,645,9898,5179,,1846,8103,602,12212,,,5095,3497,,10124,6772,3313,12955,14867,,8846,,13515,9852,2704,4127,889,9959,
9890,1048,13105,,13118,,11760,590,,7435,11007,,,4438,,3581,,,,,8072,2333,10875,,13206,8980,7309,,5587,1689,13274,10834,,2989,832,11821,8435,1577,1500,1186,8447,,,9510,,,12370,,4085,,,,819,1598,1979,,9368,12156,8205,14642,14837,2789,4214,4148,10036,12463,6682,646,9899,5180,,1847,8104,603,12213,,,5096,3498,,10125,6773,3314,12975,14868,,8864,,13516,9853,2725,4128,1359,9960,
9891,1049,13704,,13119,,11761,591,,7436,11008,,,4439,,3582,,,,,8073,2356,10876,,13207,8981,7310,,5588,1690,13295,10835,,2990,855,11822,8436,1578,1524,1660,8448,,,9511,,,12371,,4086,,,,820,1599,1980,,9369,12157,8206,14643,14838,2790,4215,4166,10037,12464,6683,647,9900,5181,,1848,8124,604,12214,,,5097,3520,,10126,6795,3315,12976,14869,,8865,,13517,9854,2726,4129,1360,9961,
9892,1050,13705,,13120,,11782,592,,7437,11009,,,4458,,3583,,,,,8095,2357,10877,,13229,8982,7311,,5589,1691,13296,10836,,3012,856,11823,8437,1579,1525,1661,8449,,,9534,,, ,,4087,,,,821,1620,1981,,9370,12158,8207,14664, ,2791,4216,4167,10038,12465,6704,648,9924,5182,,1849,8125,605,12215,,,5098,3521,,10127,6796,3316,12977,14870,,8866,,13518,9855,2727,4130,1361,9962,
9893,1051,13728,,13642,,11783,593,,7438,11010,,,4459,,3584,,,,,8096,2358,10878,,13230,8983,7312,,5590,1692,13297,10837,,3013,857,11824,8438,1600,1550,1662,8467,,,9535,,,,,4088,,,,822,1621,1982,,9371,12159,8208,14665,,2792,4237,4168,10056,12466,6705,649,10498,5183,,1850,8126,606,12236,,,5118,3522,,10147,6797,3336,12978,14895,,8867,,13519,9856,2728,4149,1364,9963,
9894,1052,13729,,13643,,11784,594,,7459,11032,,,4460,,3585,,,,,8097,2382,10879,,13231,9004,7313,,5591,1693,13298,10838,,3014,858,11845,8439,1601,12700,1684,8468,,,9536,,,,,4106,,,,823,1622,1983,,9393,12160,8209,14666,,2813,4238,4169,10057,12487,6706,650,11123,5197,,1869,8127,607,12237,,,5119,3523,,10148,7344,3337,12979,15365,,8868,,13520,9876,2729,4150,1383,9964,
9914,1053,13730,,13644,,11785,611,,7460,11033,,,4461,,3601,,,,,8098,2383,10899,,13232,9005,7314,,5592,1694,13299,10839,,3015,859,11846,8440,1602,12723,1685,8469,,, ,,,,,4107,,,,841,1623,1984,,9394,12161,8210,14667,,2814,4239,4170,10058,12488,6707,651, ,5198,,1870,8128,608,12238,,,5120,4045,,10149,7345,3338,12980,15366,,8869,,13540,9877,2730,4151,1384,9984,
9915,1054, ,,13645,,11807,612,,7461,11034,,,4462,,3602,,,,,8121,2932,10900,,13254,9006,7315,,5613,1714,13320,10859,,3016,880,11847,8441,1603,12724,1686,8470,,,,,,,,4108,,,,842,1624,2001,,9395,12162,8231,14668,,2815,4240,4171,10059,12964,6708,652,,5199,,1871,8129,609,12239,,,5121,4046,,10150,7346,3339,12999,15367,,8870,,13541,9878,2731,4152,1385,9985,
9916,1071,,,13667,,11808,613,,7462,11658,,,4463,,3603,,,,,8122,2933,10901,,13255,9007,7334,,5614,1715,13321,10860,,3036,881,11848,8460,1604,12725,1687,8471,,,,,,,,4109,,,,843,1646,2002,,9396,12181,8232,14669,,2816,4241,4172,10060,12965,6730,671,,5200,,1872,8148,610,12240,,,5122,4047,,10173,7347,3340,13000,15368,,8871,,13542,9879,2751,4153,1386,9986,
9917,1072,,,13668,,12308,614,,7463, ,,,4961,,3604,,,,,8123,2958,10902,,13256,9008,7335,,5615,1716,13322,10861,,3037,882,11870,8461,1625,12747,1688,8472,,,,,,,,4110,,,,844,1647,2003,,9970,12182,8681,14689,,2817,4788,4173,10061,12989,6731,672,,5201,,1873,8149,627,12261,,,5123,4069,,10174,7368,3341,13001,15369,,8889,,13543,9880,2752,4154,1387,9987,
9918,1073,,,13669,,12309,615,,8009,,,,4985,,3605,,,,,8722,14182,10903,,13257,9009,7336,,5616,1717,13323,10862,,3038,883,11871,8462,1626,12748,1709,8473,,,,,,,,4111,,,,845,1648,2004,,9971,12183,8682,14690,,2838,4789,4192,10062,12990,6732,673,,5202,,1874,8150,628,12262,,,5143,4070,,10175,7369,3364,13002,15389,,8890,,13544,9881,2753,4174,1388,9988,
9919,1074,,,13670,,12333,616,,8010,,,,4986,,3606,,,,,8747,14183,10904,,13279,9029,7337,,5617,1718,13324,10863,,3039,884,11872,8463,1627,12749,1710,8474,,,,,,,,4112,,,,846,1649,2005,,9994,12184,8706,14691,,2839,4812,4193,10081,12991,7232,674,,5203,,1875,8151,629,12263,,,5144,4071,,10646,7370,3365,13003,15390,,8891,,13545,9882,2754,4175,1389,9989,
9939,1075,,,13671,,12334,617,,8011,,,,4987,,3607,,,,,9347,14207,10924,,13280,9030,7338,,5639,1719,13346,10864,,3040,885,12396,8464,1628,12750,1711,8492,,,,,,,,4113,,,,847,2174,2006,,9995,12185,8707,14692,,2840,4813,4194,10082,13010,7257,675,,5204,,1894,8152,630,12264,,,5145,4072,,10647,7371,3366,13004,15391,,8894,,13565,9901,2755,4176,1390,10012,
9940,1076,,,13692,,12335,618,,8012,,,,5009,,3608,,,,,9372,14208,10925,,13281,9031,7339,,5640,1720,13845,10887,,3041,886,12397,8465,1629,12751,1712,8493,,,,,,,,4132,,,,848,2196,2007,,9996,12205,8708,14693,,2841,4814,4195,10083,13011,7258,676,,5205,,1895,8153,631,12265,,,5146,4073,,10648,7372,3390,13024,15392,,8895,,13566,9902,2775,4177,1408,10013,
9941,1077,,,13693,,12357,619,,8013,,,,5010,,3609,,,,, ,14233,10926,,13282,9032,7340,,5641,1740,13846,10888,,3061,905,12421,8466,1653,12771,1713,8494,,,,,,,,4133,,,,866,2197,2008,,10619,12206,8731,14715,,2842,4815,4196,10084,13012,7281,677,,5206,,1896,8154,632,12287,,,5147,4094,,10649,7373,3391,13025,15393,,8896,,13567,9903,2776,4178,1409,10534,
9942,1078,,,13694,,12358,636,,8014,,,,5011,,3610,,,,,,14807,10927,,13304,9033,7359,,5642,1741,13847,10889,,3062,906,12422,8487,1654,12772,1734,8495,,,,,,,,4134,,,,867,2198,2026,,10620,12207,8732,14716,,2862,4837,4197,10085,13013,7282,696,,5207,,1897,8173,633,12288,,,5170,4095,,10671,7393,3815,13026,15394,,8915,,13568,9904,2777,4199,1410,10535,
9943,1096,,,13695,,12359,637,,8015,,,,5012,,3627,,,,,,14808,10928,,13305,9034,7360,,5666,1742,13870,11312,,3063,907,12423,8488,2176,12773,1735,8496,,,,,,,,4135,,,,868,2199,2027,,10621,12208,8733,14717,,2863,4838,4198,10086,13014,7283,697,,5208,,1898,8174,634,12289,,,5171,4096,,10672,7394,3816,13027,15395,,8916,,13569,9905,2778,4200,1411,10536,
9944,1097,,,13696,,12360,638,,8034,,,,5013,,3628,,,,,,14832,10929,,13306,9054,7859,,6115,1743,13871,11313,,3064,908,12446,8489,2177,12775,1736,8497,,,,,,,,4136,,,,869,2221,2028,, ,12209,8734,14740,,2864,4839,4217,10087,13015,7305,698,,5222,,1899,8175,635,12789,,,5172,4097,,10673,7395,3838,13028,15413,,8917,,13570,9906,2779,4201,1412,10537,
9965,1098,,,13717,,12383,639,,8035,,,,5033,,3629,,,,,,14833,10949,,13307,9055,7860,,6139,1744,13872,11336,,3065,909,12447,8490,2178,12776,1737,8498,,,,,,,,4137,,,,870,2222,2029,,,12210,8756,14741,,2865,4840,4218,10106,13016,7306,699,,5223,,1900,8176,653,12790,,,5643,4098,,10674,7396,3839,13029,15414,,8918,,13591,9907,2800,4224,1413,10558,
9966,1099,,,13718,,12384,640,,8036,,,,5034,,3630,,,,,,14857,10950,,13330,9056,7861,,6140,1745,13873,11337,,3066,910,12448,8491,2179,12796,1759,8518,,,,,,,,4158,,,,871,2223,2030,,,12231,8757,15241,,2866,4862,4219,10107,13035,7307,700,,5224,,1919,8177,654,12812,,,5667,4120,,10675,7397,3840,13048,15415,,8919,,13592,9928,2802,4225,1414,10559,
9967,1100,,,13719,,12385,641,,8037,,,,5035,,3631,,,,,,14858,10951,,13331,9057,7883,,6163,1766,13894,11338,,3067,911, ,8514,2200,12797,1760,8519,,,,,,,,4159,,,,872,2224,2031,,,12232,8758,15242,,2887,4863,4220,10108,13036,7308,701,,5225,,1920,8178,655,12813,,,5668,4121,,10676,7398,3841,13049,15416,,8920,,13593,9929,2825,4676,1415,10560,
9968,1101,,,13720,,12408,642,,8038,,,,5036,,3632,,,,,,14883,10952,,13829,9058,7884,,6164,1767,13895,11360,,3086,912,,8515,2201,12800,1761,8520,,,,,,,,4160,,,,892,2246,2032,,,12233,8759,15243,,2888,4864,4221,10109,13037,7330,702,,5226,,1921,8179,656,12814,,,5669,4122,,10696,7419,3842,13050,15417,,8921,,13594,9930,3275,4677,1433,10561,
9969,1102,,,13742,,12409,643,,8039,,,,5037,,3633,,,,,,15431,10953,,13830,9059,7885,,6165,1768,13896,11361,,3087,930,,8516,2202,12801,1762,8521,,,,,,,,4161,,,,893,2247,2033,,,12234,8781,15265,,2889,4865,4222,10110,13038,7331,703,,5227,,1922,8199,657,12815,,,5670,4123,,10697,7420,3859,13051,15418,,8922,,13595,9931,3300,4678,1434,10562,
9990,1121,,,13743,,12958,644,,8040,,,,5038,,3634,,,,,,15432,10975,,13831,9060,7886,,6166,1769,13897,11362,,3088,931,,9012,2203,12822,1784,8522,,,,,,,,4185,,,,894,2248,2053,,,12235,8782,15266,,2890,5438,4643,10111,13039,7332,722,,5228,,1923,8200,658,12837,,,5671, ,,10698,7421,3860,13052,15419,,8940,,13617,10376,3301,4679,1435,10563,
9991,1122,,,13744,,12959,660,,8041,,,,5039,,3635,,,,,,15433,10976,,13832,9079,7887,,6187,1791,13898,11363,,3089,932,,9013,2204,12823,1785,8523,,,,,,,,4186,,,,895,2249,2054,,,12257,8783,15267,,2891,5439,4644,10131,13040,7333,723,,5229,,1924,8201,659,12838,,,5672,,,10699,7422,3861,13053,15420,,8941,,13618,10377,3302,4680,1436,10583,
9992,1123,,,13745,,12982,661,,8059,,,,5040,,3652,,,,,,15456,10977,,13854,9080,7888,,6188,1792,13899,11383,,3090,933,,9014,2225,12824,1786,8545,,,,,,,,4583,,,,896,2271,2055,,,12258,8784,15268,,3413,5463,4645,10132,13041,7355,724,,5230,,1925,8202,678,12839,,,5692,,,10700,7423,3862,13074,15439,,8942,,13619,10378,3325,4699,1437,10584,
9993,1124,,,14267,,12983,662,,8060,,,,5058,,3653,,,,,,15457,10978,,13855,9081,7908,,6189,1793,13919,11384,,3091,934,,9015,2226,12825,1811,8546,,,,,,,,4607,,,,918,2272,2056,,,12259,8807,15289,,3414,5464,4646,10133,13059,7356,725,,5231,,1946,8203,679,12840,,,5693,,,10701,7445,3863,13075,15440,,8943,,13620,10379,3326,4700,1438,10585,
10440,1125,,,14268,,12984,663,,8061,,,,5059,,3654,,,,,,15458,11000,,13856,9082,7909,,6190,1794,13920,11385,,3092,935,,9016,2227,12826,2285,8547,,,,,,,,4608,,,,919,2273,2057,,,12260,8808,15290,,3415, ,4666,10134,13060,7357,726,,5232,,1947,8204,680,12841,,,5694,,,10722,7971,3864,13076,15441,,8944,,14115,10401,3327,4701,1439,10586,
10441,1126,,,14269,,13008,664,,8062,,,,5060,,3655,,,,,,15481,11475,,13857,9083,7910,,6191,1817,13921,11386,,3111,936,,9036,2228,12847,2286,8548,,,,,,,,4631,,,,1319,2274,2058,,,12282,8832,15291,,3416,,4667,10157,13061,7882,727,,5247,,1948,8225,681,12862,,,5695,,,10723,7972,3865,13478,15442,,8945,,14116,10402,3328,4702,1440,10587,
10442,1147,,,14270,,13009,665,,8063,,,,5061,,3656,,,,,,15482,11500,,13858,9084,7911,,6212,1818,13922,11387,,3112,937,,9037,2229,12848,2309,8571,,,,,,,,4632,,,,1320,2297,2080,,,12283,8833,15292,,3438,,4668,10581,13062,7907,749,,5248,,2346,8676,682,12863,,,5696,,,10724,7994,3866,13479,15443,,8946,,14139,10403,3329,4703,1458,10588,
10465,1148,,,14292,,13033,666,,8064,,,,5062,,3657,,,,,,15483,11501,,13879,9105,7912,,6213,2292,13923,11388,,3113,955,,9038,2250,12849,2310,8572,,,,,,,,4633,,,,1321,2823,2081,,,12284,8857,15293,,3439,,4669,10582,13063,7931,750,,5249,,2371,8677,683,12864,,,5697,,,10725,7995,3867,13503,15444,,8947,,14140,10404,3351,4704,1459,10589,
10466,1149,,,14293,,13034,667,,8084,,,,5063,,3658,,,,,,15507,11502,,13880,9106,7913,,6214,2293,13924,11389,,3114,956,,9039,2251,12850,2311,8596,,,,,,,,4634,,,,1343,2824,2551,,,12285,9331,15315,,3440,,4670,10606,13064,7932,751,,5250,,2372,8699,684,12865,,,5698,,,10726,7996,3884,13504,15445,,8966,,14141,10405,3352,4705,1460,10610,
10467,1150,,,14294,,13583,668,,8085,,,,5064,,3659,,,,,,15508,11503,,13881,9557,7914,,6215,2316,13925,11407,,3637,957,,9040,2252,12851,2312,8972,,,,,,,,4635,,,,1344,2848,2552,,,12286,9332,15316,,3441,,4671,10607,13065,7956,776,,5251,,2373,8700,704,12887,,,5699,,,10727,7997,3885,13527,15466,,8967,,14142,10406,3353,4706,1461,10611,
10468,1174,,,14295,, ,669,,8086,,,,5065,,3660,,,,,, ,11504,,13882,9558,7915,,6216,2317,13944,11408,,3638,958,,9041,2253,13325,2334,8993,,,,,,,,4656,,,,1345,2849,2553,,,12310,9356,15317,,3463,,4672,10608,13066,7957,1224,,5252,,2374,8701,705,12888,,,5717,,,10747,8018,3886,13528,15467,,8968,,14164,10426,3354,4724,1462,10612,
10489,1175,,,14296,,,670,,8087,,,,5066,,3677,,,,,,,11525,,13883,9580,7933,,6217,2318,13945,11409,,3639,959,,9061,2254,13347,2335,8994,,,,,,,,4657,,,,1346,2873,2554,,,12731,9357,15318,,3464,,4673,10609,13085,7980,1225,,5253,,2375,8702,706,12889,,,5718,,,10748,8019,3887,13529,15468,,8969,,14165,10427,3355,4725,1463,10613,
10490,1650,,,14317,,,685,,8088,,,,5083,,3678,,,,,,,11526,,13904,9581,7934,,6238,2319,13946,11410,,3640,960,,9062,2276,13348,2336,8995,,,,,,,,4658,,,,1347,2874,2555,,,12732,9358,15340,,3465,,4690,10630,13086,7981,1226,,5254,,2395,8703,707,12912,,,5719,,,10749,8020,3888,13530,15469,,8970,,14166,10428,3356,4726,1464,10614,
10491,1651,,,14318,,,686,,8089,,,,5084,,3679,,,,,,,11527,,13905,9582,7935,,6239,2340,13947,11411,,3641,961,,9063,2277,13349,2337,8996,,,,,,,,4659,,,,1367,2898,2556,,,12733, ,15341,,3466,,4691,10631,13087,7982,1248,,5255,,2396,8704,708,12913,,,5720,,,10750,8021,3889,13531,15470,,8971,,14167,10429,3376,4727,1465,11161,
10492,1652,,,14319,,,687,,8110,,,,5085,,3680,,,,,,,11528,,13906,9583,7936,,6240,2341,13948,11412,,3661,962,,9064,2278,13350,2359,8997,,,,,,,,4660,,,,1368,2899,2576,,,12734,,15342,,3488,,4692,10632,13088,8556,1249,,5256,,2397,8705,709,12914,,,5721,,,10751,8022,3890,13551,15492,,8991,,14190,10430,3377,4728,1485,11162,
10493,1672,,,14320,,,688,,8111,,,,5086,,3681,,,,,,,11529,,13907,9604,7937,,6241,2342,13970,11413,,3662,963,,9065,2279,13371,2360,9017,,,,,,,,4661,,,,1369,3474,2577,,,12756,,15343,,3489,,4693,10633,13089,8581,1250,,5273,,2398,8723,1103,13439,,,5722,,,10752,8044,3891,13552,15493,,8992,,14191,10431,3378,4729,1486,11183,
10514,1673,,,14342,,,689,,8112,,,,5087,,3682,,,,,,,11550,,13908,9605,7938,,6242,2343,13971,11414,,3663,980,,9066,2801,13372,2361,9018,,,,,,,,4681,,,,1370,15344,2578,,,12757,, ,,3490,,4694,10634,13090,8606,1251,,5274,,2399,8724,1127,13463,,,5723,,,10772,8045,3892,13553,15494,,9390,,14192,10432,3379,4730,1487,11184,
10515,1674,,,14343,,,690,,8113,,,,5088,,3683,,,,,,,11551,,13929,9606,7939,,6264,2344,14469,11431,,3664,981,,9085,2803,13373,2362,9019,,,,,,,,4682,,,,1371,15345,2579,,,12758,,,,3491,,4695,10635,13091, ,1275,,5275,,2400,8725,1128,13464,,,5724,,,10773,8046,3909,13554,15495,,9391,,14193,10453,3380,4749,1488,11185,
10516,1675,,,14344,,,691,,8637,,,,5089,,3684,,,,,,,11552,,13930,9607,7940,,6265,2345,14470,11432,,3665,982,,9086,2804,13374,2384,9020,,,,,,,,4683,,,,1372,15346,2580,,,12759,,,,3513,,4696,10636,13112,,1276,,5700,,2419,8726,1129,13465,,,5743,,,10774,8047,3910,13555,15520,,9392,,14216,10454,3381,4750,1489,11186,
10517,1676,,,14345,,,692,,8638,,,,5586,,3685,,,,,,,11553,,13931,9608,7958,,6266,2366,14471,11433,,3666,983,,9087,2826,13375,2385,9021,,,,,,,,4684,,,,1373,15370,2581,,,12760,,,,3514,,4697,10637,13113,,1298,,5701,,2420,8727,1130,13488,,,5744,,,10775,8070,3911,13556, ,,9414,,14217,10455,3401,4751,1490,11187,
10518,1677,,,14368,,,693,,8639,,,,5610,,3702,,,,,,,11554,,13932,9629,7959,,6267,2367,14472,11434,,3686,984,,9088,2827,13376,2386,9022,,,,,,,,4685,,,,1391,15371,2582,,,12761,,,,3515,,4698,10655,13116,,1299,,5702,,2421,8728,1151,13489,,,5745,,,10798,8621,3912,13576,,,9415,,14218,10456,3402,4752,1511,11210,
10519,1678,,,14369,,,710,,8660,,,,5611,,3703,,,,,,,11575,,13955,9630,7960,,6291,2368,14494,11435,,3687,985,,9089,2828,13395,2409,9023,,,,,,,,4686,,,,1392,15372,2583,,,12762,,,,4040,,4714,10656,13589,,1300,,5703,,2422,8729,1152,13490,,,5746,,,10799,8645,3913,13577,,,9416,,14219,10478,3403,4753,1512,11211,
10539,1697,,,14892,,,711,,8661,,,,5612,,3704,,,,,,,11576,,13956,9631,7961,,6765,2369,14495,11436,,3688,986,,9090,2829,13396,2410,9042,,,,,,,,4687,,,,1393, ,2584,,,12780,,,,4064,,4715,10657,13590,,1301,,5704,,2423,8730,1153,13513,,,5747,,,10800,8646,3914,13578,,,9417,,14242,10479,3404,4754,1513,11212,
10540,1698,,,14893,,,712,,8662,,,,5634,,3705,,,,,,,11577,,13957,9632,7962,,6789,2370,14496,11437,,3689,987,,9091,2850,13397,2411,9043,,,,,,,,4688,,,,1394,,2601,,,12781,,,,4065,,4716,10658,13614,,1302,,5725,,2424,8748,1154,13514,,,5748,,,10824,8669,3915,13579,,,9418,,14243,10480,3405,4755,1514,11213,
10541,1699,,,14894,,,713,,8663,,,,5635,,3706,,,,,,,11578,,13980,9633,7963,,6790,2391,14497,11438,,3690,988,,9112,2851,13398,2910,9044,,,,,,,,4707,,,,1395,,2602,,,12782,,,,4089,,4717,10659,13615,,1322,,5726,,2425,8749,1155,14089,,,5768,,,10825,8670,3916,13580,,,9419,,14244,10481,3425,4774,1985,11236,
10542,1700,,,14917,,,714,,8664,,,,5636,,3707,,,,,,,11579,,14454,9634,7964,,6791,2392,14498,11439,,3691,1005,,9113,2852,13399,2934,9045,,,,,,,,4708,,,,1396,,2603,,,12783,,,,4090,,4718,10660,13616,,1323,,5727,,2426,8750,1156,14138,,,5769,,,11271,8671,3917,13600,,,9420,,14245,10503,3426,4775,1986,11237,
10543,1701,,,14918,,,715,,8665,,,,5637,,3708,,,,,,,11600,,14455,9654,7965,,6814,2393,14499,11457,,3692,1006,,9114,2853,13400,2935,9046,,,,,,,,4709,,,,1397,,2604,,,12784,,,,4114,,4719,10661,13637,,1324,,5728,,2443,8751,1157, ,,,5770,,,11272,9246,3934,13601,,,9421,, ,10504,3427,4776,2009,11238,
10544,1702,,,14919,,,716,,8686,,,,5638,,3709,,,,,,,11601,,14456,9655,7983,,6815,2394,14519,11458,,3711,1007,,9115,2854,13401,2936,9047,,,,,,,,4710,,,,1398,,2605,,,12785,,,,4115,,4720,10662,13638,,1325,,5729,,2444,8752,1158,,,,5771,,,11273,9270,3935,13602,,,9439,,,10505,3428,4777,2010,11809,
10564,1703,,,14920,,,717,,8687,,,,5658,,3710,,,,,,,11602,,14457,9656,7984,,6816,2417,14520,11459,,3712,1008,,9116,2875,13402,2959,9048,,,,,,,,4711,,,,1416,,2606,,,12786,,,,4689,,4721,10663,13639,,1326,,5749,,2445,8753,1176,,,,5772,,,11274,9295,3936,13603,,,9440,,,10506,3429,4778,2011,11810,
10565,1721,,,14942,,,735,,8688,,,,5659,,3728,,,,,,,11603,,14458,9657,7985,,6838,2418,14521,11460,,3713,1009,,9139,2876,13403,2960,9049,,,,,,,,4712,,,,1417,,2607,,,12787,,,, ,,4722,10680,13640,,1348,,5750,,2446,8754,1177,,,,5794,,,11275, ,3937,13604,,,9441,,,10526,3430,4779,2012,11811,
10566,1722,,,14943,,,736,,8689,,,,5660,,3729,,,,,,,11604,,14479,9658,7986,,6839,2942,14522,11461,,3714,1010,,9140,2877,13404,2961,9067,,,,,,,,4713,,,,1418,,2608,,,12788,,,,,,4723,10681,13641,,1349,,5751,,2447,8755,1178,,,,5795,,,11276,,3938,13605,,,9442,,,10527,3450,4799,2013,11836,
10567,1723,,,14944,,,737,,8712,,,,5661,,3730,,,,,,,11625,,14480,9659,7987,,6840,2943,14523,11462,,3715,1011,,9141,2878,13420,2984,9068,,,,,,,,4732,,,,1419,,2609,,,12805,,,,,,4739,10682,13660,,1350,,5752,,2448,8773,1179,,,,5796,,,11296,,3939,13625,,,9443,,,10528,3925,4800,2014,11837,
10568,1724,,,14945,,,738,,8713,,,,5662,,3731,,,,,,,12126,,14481,9679,7988,,6841,2966,14524,11463,,3716,1012,,9638,2902,13421,2985,9069,,,,,,,,4733,,,,1420,,2626,,,12806,,,,,,4740,10683,13661,,1351,,5753,,2449,8774,1180,,,,5797,,,11297,,3940,13626,,,9444,,,10529,3926,4801,2015,11861,
10569,1725,,,14968,,,740,,8714,,,,5663,,3732,,,,,,,12127,,14482,9680,7989,,6842,2967,14544,11464,,3717,1013,,9639,14704,13422,2986,9070,,,,,,,,4734,,,,1421,,2627,,,12807,,,,,,4741,10684,13662,,1374,,5754,,2450,8775,1181,,,,5820,,,11298,,3941,13627,,,9445,,,10530,3927,4802,2034,11862,
10590,1726,,,14969,,,741,,8737,,,,5664,,3733,,,,,,,12128,,14483,9681,7990,,6863,2968,14545,11484,,3737,1030,,9640,14729,13423,3009,9071,,,,,,,,4735,,,,1422,,2628,,,12808,,,,,,4742,10685,13663,,1375,,5773,,2451,8776,1182,,,,5821,,,11299,,3942,13628,,,9446,,,10531,3950,4803,2035, ,
10591,1727,,,15519,,,765,,8738,,,,5665,,3734,,,,,,,12151,,14504,9682,8484,,6864,2969,14546,11485,,3738,1031,,9662,15302,13424,3010,9072,,,,,,,,4736,,,,1423,,2629,,,12809,,,,,,4743,10686,13664,,1949,,5774,,2468,8777,1183,,,,6268,,,11300,,3964,13629,,,9463,,,10551,3951,4824,2036,,
10592,1747,,,15544,,,766,,9287,,,,5683,,3735,,,,,,,12152,,14505,9683,8485,,6865,2970,14547,11486,,3739,1032,,9663,15303,13425,3011,9073,,,,,,,,4737,,,,1441,,2630,,,12810,,,,,,4744,10687,13665,,1950,,5775,,2469,8778,1184,,,,6292,,,11301,,3965,13630,,,9464,,,10552,3952,4825,2037,,
10593,1748,,,15545,,,1191,,9288,,,,5684,,3752,,,,,,,12153,,14506,9684,8486,,6866,2991,14548,11487,,3741,1033,,9664,15304,13426,3035,9074,,,,,,,,4738,,,,1442,,2651,,,12811,,,,,,4745,10706,13666,,1974,,5776,,2470,8779,1185,,,,6293,,,11321,,3966,13649,,,9465,,,10553,3953,4826,2038,,
10594,1749,,,15568,,,1211,,9313,,,,5685,,3753,,,,,,,12154,,14507,9685,8509,,6867,2992,14549,11488,,4262,1034,,9665,15327,13427,3560,9075,,,,,,,,4758,,,,1443,,2652,,,12830,,,,,,4746,10707,13685,,1975,,5777,,2471,8780,1201,,,,6294,,,11322,,3967,13650,,,9466,,,10554,3954,4849,2039,,
10615,1750,,,15569,,,1212,,9314,,,,5686,,3754,,,,,,,12176,,14508,9704,8510,,6890,2993,14550,11489,,4263,1456,,9686,15328,13428,3561,9092,,,,,,,,4759,,,,1444,,2653,,,12831,,,,,,4747,10708,13686,,2000,,5778,,2472,8798,1202,,,,6295,,,11323,,3989,13651,,,9467,,,10555,3975,4850,2040,,
10616,1751,,,15570,,,1213,,9338,,,,5687,,3755,,,,,,,12177,,14528,9705,8511,,6891,2994,14569,11512,,4264,1457,,9687,15329,13429,3586,9093,,,,,,,,4760,,,,1445,,2654,,,12832,,,,,,4748,10709,13687,,2625,,5779,,2473,8799,1203,,,,6296,,,11324,,3990,13652,,,9468,,,10556,3976,4851,2059,,
10617,1775,,,15594,,,1214,,9339,,,,5688,,3756,,,,,,,12178,,14529,9706,8512,,6892,3017,14570,11513,,4265,1480,,9688,15351,13447,3611,9094,,,,,,,,4761,,,,1446,,2655,,,12833,,,,,,4764,10710,13688,,11895,,5780,,2474,8800,1204,,,,6297,,,11325,,3991,13653,,,9469,,,11001,3977,5276,2060,,
10618,2275,,, ,,,1215,, ,,,,5689,,3757,,,,,,,12179,,14530,9707,8513,,7414,3018,14571,11514,,4266,1481,,9689,15352,13448,3636,9095,,,,,,,,4762,,,,1447,,2656,,,12834,,,,,,4765,10711,13689,,11896,,5798,,2475,8801,1205,,,,6317,,,11326,,3992,13654,,,9470,,,11002,3978,5277,2061,,
11065,2298,,,,,,1216,,,,,,5690,,3758,,,,,,,12201,,14531,9729,8534,,7415,3019,14572,11936,,4287,1482,,9690,15353,13449,14209,9096,,,,,,,,4763,,,,1448,,2657,,,12835,,,,,,4766,10731,13690,,11897,,5799,,2476,8802,1206,,,,6318,,,11327,,4015,13674,,,9471,,,11003,3979,5278,2062,,
