1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111
 8972,,, 7610, 1164,, 3896,,,,, 9361,,, 10802, 5548, 3450,,,,, 4159,, 11176,, 13001,, 11300,,,,,,,, 3406, 1260,, 12462,,,,, 14695, 5906,, 5592,, 1539,,, 7607,,, 9662,, 1152,,,, 7392, 5838, 14524,, 1443, 11996,, 2318,, 1461,,,,, 1942, 6020, 2278, 15211,,,, 13600, 15124,,, 14758,, 15046,,,, 5781,, 6608, 9811, 1044, 2649, 9101, 1532, 7901, 5999,, 4814, 2447, 11641, 3811, 9917, 10810,, 6292, 10915
 8973,,, 7611, 1165,, 3897,,,,, 9362,,, 10803, 5549, 3877,,,,, ,, 11177,, 13002,, 11720,,,,,,,, 3427, 1283,, 12463,,,,, 14696, 5907,, 5593,, 1540,,, 8082,,, 9663,, 1153,,,, 7393, 5839, 14525,, 1444, 11997,, 2319,, 1484,,,,, 1943, 6021, 2279, 15212,,,, 13601, 15125,,, 14780,, 15047,,,, 5782,, 6609, 9812, 1045, 2650, 9102, 1557, 7922, 6000,, 4815, 2968, 11642, 3812, 9918, 10811,, 6293, 10916
 8974,,, 7612, 1166,, 3898,,,,, 9363,,, 10804, 5550, 3878,,,,,,, 11178,, 13024,, 11721,,,,,,,, 3428, 1284,, 12464,,,,, 14697, 5930,, 5594,, 1541,,, 8083,,, 9681,, 1154,,,, 7394, 5840, 14526,, 1445, 11998,, 2320,, 1485,,,,, 1965, 6045, 2280, 15213,,,, 13602, 15148,,, 14781,, 15048,,,, 5783,, 6610, 9829, 1065, 3076, 9103, 2031, 7923, 6523,, 4816, 2990, 11643, 3813, 9919, 10812,, 6294, 10917
 8975,,, 7633, 1167,, 3899,,,,, 9364,,, 10805, 5551, 3901,,,,,,, 11179,, 13025,, 11744,,,,,,,, 3429, 1683,, 12485,,,,, 14719, 5931,, 5595,, 1542,,, 8084,,, 9682,, 1155,,,, 7395, 5860, 14548,, 1466, 12015,, 2321,, 1932,,,,, 1966, 6515, 2281, 15214,,,, 14076, 15149,,, 15329,, 15049,,,, 5784,, 6611, 9830, 1066, 3097, 9104, 2054, 7924, 6524,, 4834, 2991, 11644, 3814, 9920, 10832,, 6295, 10918
 8993,,, 7634, 1168,, 3900,,,,, 9365,,, 11251, 5552, 3902,,,,,,, 11180,, 13026,, 11745,,,,,,,, 3430, 1684,, 12486,,,,, 14720, 5932,, 5614,, 1562,,, 8106,,, 9683,, 1156,,,, 7396, 5861, 14549,, 1467, 12016,, 2322,, 1933,,,,, 1967, 6516, 2282, 15215,,,, 14100, 15150,,, 15330,, 15050,,,, 5804,, 6612, 9831, 1067, 3098, 9125, 2055, 7925, 6547,, 4835, 2992, 11645, 3815, 9939, 10833,, 6296, 10938
 8994,,, 7635, 1169,, 3918,,,,, 9386,,, 11252, 5553, 3903,,,,,,, 11181,, 13050,, 11746,,,,,,,, 3431, 1707,, 12487,,,,, 14721, 5956,, 5615,, 1563,,, 8107,,, 9684,, 1176,,,, 7418, 5862, 14550,, 1468, 12017,, 2323,, 1934,,,,, 1968, 6519, 2283, 15235,,,, 14101, 15172,,, 15331,, ,,,, 5805,, 6613, 9832, 1068, 3099, 9126, 2056, 7947, 6548,, 4836, 2993, 11646, 3835, 9940, 11309,, 6297, 10939
 8995,,, 7636, 1170,, 3919,,,,, 9387,,, 11253, 5554, 3926,,,,,,, 11182,, 13623,, 11747,,,,,,,, 3432, 1708,, 12488,,,,, 14722, 5957,, 5616,, 1564,,, 8108,,, 9685,, 1177,,,, 7419, 5863, 14551,, 1469, 12018,, 2345,, 1935,,,,, 1969, 6520, 2301, 15236,,,, 14102, 15173,,, 15332,,,,,, 5806,, 6631, 9833, 1069, 3100, 9127, 2079, 7948, 6549,, 4837, 2994, 11667, 3836, 9941, 11333,, 6314, 10940
 8996,,, 7637, 1171,, 3920,,,,, 9388,,, 11254, 5555, 3927,,,,,,, 11201,, 13624,, 11768,,,,,,,, 3451, 1709,, 12489,,,,, 15217, 6351,, 5617,, 1565,,, 8109,,, 9686,, 1178,,,, 7420, 5864, 14552,, 1470, 12019,, 2346,, 1957,,,,, 1970, 6521, 2302, 15237,,,, 14121, 15174,,, 15333,,,,,, 5807,, 6632, 9834, 1070, 3101, 9128, 2080, 7949, 6550,, 4838, 2995, 11668, 3837, 9942, 11334,, 6315, 10941
 8997,,, 7659, 1172,, 3921,,,,, 9389,,, 11255, 5556, 3928,,,,,,, 11202,, 13625,, 11769,,,,,,,, 3452, 1710,, 12510,,,,, 15218, 6352,, 5618,, 1566,,, 8110,,, 9687,, 1179,,,, 7917, 5885, 14572,, 1491, 12020,, 2347,, 1958,,,,, 1990, 6538, 2303, 15238,,,, 14122, 15175,,, 15334,,,,,, 5808,, 6633, 9835, 1090, 3102, 9129, 2081, 7950, 6572,, 4839, 2996, 11669, 3838, 9943, 11335,, 6316, 10942
 8998,,, 8186, 1190,, 3922,,,,, 9390,,, 11256, 5571, 3929,,,,,,, 11203,, 13626,, 11770,,,,,,,, 3453, 1731,, 12511,,,,, 15219, 6353,, 5619,, 1567,,, 8111,,, 9708,, 1180,,,, 7918, 5886, 14573,, 1492, 12021,, 2794,, 1959,,,,, 1991, 6539, 2304, 15239,,,, 14123, 15196,,, 15352,,,,,, 5809,, 6634, 9836, 1091, 3122, 9150, 2104, 7972, 6573,, 4840, 3014, 11670, 3839, 9944, 11357,, 6317, 10943
 8999,,, 8210, 1191,, 3923,,,,, 9391,,, 11257, 5572, 3950,,,,,,, 11204,, 13627,, 11771,,,,,,,, 3454, 1732,, 12512,,,,, 15220, 6376,, 5620,, 1587,,, 8130,,, 9709,, 1181,,,, 7919, 5887, 14574,, 1493, 12022,, 2795,, 1960,,,,, 1992, 6540, 2305, 15260,,,, 14124, 15197,,, 15353,,,,,, 5830,, 6635, 9837, 1092, 3123, 9151, 2105, 7973, 6574,, 4841, 3015, 11671, 3840, 9945, 11358,, 6318, 10944
 9000,,, 8211, 1192,, 3924,,,,, 9411,,, 11258, 5573, 3951,,,,,,, 11205,, 13649,, 11772,,,,,,,, 3455, 1733,, 12513,,,,, 15242, 6377,, ,, 1588,,, 8131,,, 9710,, 1201,,,, 7941, 5888, 14575,, 1494, 12040,, 2818,, 1961,,,,, 2566, 6541, 2306, 15261,,,, 14125, 15198,,, 15354,,,,,, 5831,, 6636, 9855, 1093, 3124, 9152, 2106, 8472, 6575,, 4842, 3016, 11693, 3841, 9967, 11359,, 6319, 10963
 9019,,, 8234, 1193,, 3925,,,,, 9412,,, 11276, 5574, 3952,,,,,,, 11206,, 13650,, 11773,,,,,,,, 3456, 1734,, 12514,,,,, 15243, 6378,,,, 1589,,, 8132,,, 9711,, 1202,,,, 7942, 5889, 14576,, 1495, 12041,, 2819,, 1982,,,,, 2567, 6542, 2307, 15262,,,, 14126, ,,, 15355,,,,,, 5832,, 6637, 9856, 1094, 3125, 9153, 2107, 8473, 6597,, 4858, 3017, 11694, 3860, 9968, 11360,, 6320, 10964
 9020,,, 8235, 1194,, 3943,,,,, 9413,,, 11277, 5575, 3953,,,,,,, 11226,, 13651,, 11793,,,,,,,, 3457, 1735,, 12515,,,,, 15244, 6379,,,, 1590,,, 8133,,, 9712,, 1203,,,, 7943, 5912, 14577,, 1517, 12042,, 2820,, 1983,,,,, 2568, 6543, 2308, 15263,,,, 14127,,,, 15356,,,,,, 5833,, 6638, 9857, 1095, 3126, 9627, 2129, 8474, 6598,, 4859, 3018, 11695, 3861, 9969, 11361,, 6321, 10965
 9021,,, 8236, 1195,, 3944,,,,, 9414,,, 11278, 5576, 3954,,,,,,, 11227,, 13675,, 11794,,,,,,,, 3478, 1736,, 12534,,,,, 15245, 6401,,,, 1591,,, 8134,,, 9737,, 1204,,,, 7944, 5913, 14578,, 1518, 12043,, 2821,, 1984,,,,, 2591, 6544, 2325, 15264,,,, 14146,,,, 15357,,,,,, 5834,, 6639, 9858, 1096, 3127, 9652, 2130, 8497, 6599,, 4860, 3019, 11696, 3862, 10491, 11362,, 6322, 10966
 9022,,, 8259, 1196,, 3945,,,,, 9415,,, 11279, 5577, 3975,,,,,,, 11228,, 13676,, 11795,,,,,,,, 3479, 1756,, 12535,,,,, 15246, 6402,,,, 1592,,, 8135,,, 10208,, 1205,,,, 7945, 6364, 14598,, 1519, 12044,, 2822,, 1985,,,,, 2592, 6545, 2326, 15285,,,, 14147,,,, 15358,,,,,, 5857,, 6656, 9859, 1114, 3128, 9653, 2131, 8498, 6600,, 4861, 3020, 11718, 3863, 10492, 11382,, 6323, 10967
 9023,,, 8260, 1197,, 3946,,,,, 9416,,, 11280, 5578, 3976,,,,,,, 11229,, 14274,, 11796,,,,,,,, 4029, 1757,, 12536,,,,, 15267, 6403,,,, 1614,,, 8136,,, 10209,, 1206,,,, 7946, 6386, 14599,, 1543, 12492,, 2823,, 1986,,,,, 2593, 6546, 2327, 15286,,,, 14148,,,, 15359,,,,,, 5858,, 6657, 9860, 1115, 3129, 9654, 2132, 8499, 7148,, 4862, 3021, 11719, 3864, 10493, 11383,, 6339, 10988
 9024,,, 8261, 1216,, 3968,,,,, 9436,,, 11281, 5579, 3977,,,,,,, 11230,, 14275,, 11797,,,,,,,, 4030, 1758,, 12537,,,,, 15268, 6404,,,, 2038,,, 8154,,, 10210,, 1207,,,, 7966, 6387, 14600,, 1544, 12516,, 2842,, 2006,,,,, 2594, 6563, 2328, 15287,,,, 14149,,,, 15378,,,,,, 5859,, 6658, 9861, 1116, 3146, 9676, 2156, 8522, 7173,, 4863, 3040, 12243, 3865, 10494, 11384,, 6340, 10989
 9025,,, 8284, 1217,, 3969,,,,, 9437,,, 11282, 5580, 3978,,,,,,, 11231,, 14276,, 11798,,,,,,,, 4031, 1759,, 12538,,,,, 15269, 6425,,,, 2062,,, 8155,,, 10211,, 1226,,,, 7967, 6388, 14601,, 1993, 12517,, 2843,, 2007,,,,, 3192, 6564, 2329, 15288,,,, 14150,,,, 15379,,,,,, 6380,, 6659, 9862, 1117, 3147, 9677, 2705, 8523, 7174,, 4864, 3041, 12244, 3866, 10495, 11385,, 6341, 10990
 9045,,, 8285, 1218,, 3970,,,,, 9438,,, 11283, 5581, 3979,,,,,,, 11703,, 14300,, 11799,,,,,,,, 4032, 1760,, 12539,,,,, 15270, 6426,,,, 2063,,, 8156,,, 10212,, 1227,,,, 7968, 6389, 14602,, 1994, 12518,, 2844,, 2008,,,,, 3193, 6565, 2330, 15289,,,, 14151,,,, 15380,,,,,, 6381,, 6660, 9881, 1139, 3148, 9678, 2730, 8524, 7175,, 4865, 3042, 12245, 3886, 10514, 11386,, 6342, 11013
 9046,,, 8885, 1219,, 3971,,,,, 9439,,, 11301, 5582, 4000,,,,,,, 11704,, 14925,, 11818,,,,,,,, 4053, 1761,, 12560,,,,, 15271, 6427,,,, 2064,,, 8157,,, 10233,, 1228,,,, 7969, 6390, 14603,, 1995, 12540,, 2845,, 2009,,,,, 3217, 6566, 2331, 15310,,,, 14152,,,, 15381,,,,,, 6382,, 6661, 9882, 1140, 3149, 9679, 2731, 8525, 7198,, 4866, 3043, 12267, 3887, 10515, 11387,, 6343, 11014
 9047,,, 8886, 1220,, 3972,,,,, 9440,,, 11302, 5596, 4001,,,,,,, 11727,, 15550,, 11819,,,,,,,, 4054, 1762,, 12561,,,,, 15272, 6428,,,, 2087,,, 8158,,, 10234,, 1229,,,, 7970, 6410, 14623,, 2014, 12541,, 2846,, 2010,,,,, 3218, 6567, 2332, 15311,,,, 14171,,,, 15382,,,,,, 6405,, 6662, 9883, 1615, 3150, 9680, 2755, 8546, 7199,, 4867, 3044, 12268, 3888, 10516, 11406,, 6344, 11440
 9048,,, 8910, 1221,, 3993,,,,, 9441,,, 11303, 5597, 4002,,,,,,, 11728,, ,, 11820,,,,,,,, 4055, 1781,, 12562,,,,, 15292, 6429,,,, 2088,,, 8159,,, 10235,, 1230,,,, 7971, 6411, 14624,, 2015, 12542,, 2847,, 2011,,,,, 15038, 6568, 2349, 15312,,,, 14172,,,, 15383,,,,,, 6406,, 6663, 9884, 1616, 3151, 9701, 2756, 8547, 7200,, 4885, 3045, 12269, 3889, 10517, 11407,, 6345, 11441
 9049,,, 8911, 1222,, 3994,,,,, 9461,,, 11304, 5598, 4003,,,,,,, 11729,,,, 11821,,,,,,,, 4056, 1782,, 12563,,,,, 15293, 6449,,,, 2089,,, 8160,,, 10236,, 1231,,,, 7991, 6412, 14625,, 2016, 12543,, 2848,, 2034,,,,, 15039, 6569, 2350, 15313,,,, 14173,,,, 15384,,,,,, 6407,, 6681, 9885, 1617, 3152, 9702, 2757, 8548, 7798,, 4886, 3046, 12270, 3890, 10518, 11408,, 6346, 11442
 9050,,, , 1223,, 3995,,,,, 9462,,, 11305, 5599, 4004,,,,,,, 11730,,,, 11822,,,,,,,, 4057, 1783,, 12564,,,,, 15294, 6450,,,, 2090,,, 8161,,, 10237,, 1232,,,, 7992, 6413, 14626,, 2017, 12565,, 2849,, 2035,,,,, 15040, 6570, 2351, 15335,,,, 14174,,,, 15404,,,,,, 6408,, 6682, 9886, 1639, 3153, 9703, 2781, 8549, 7799,, 4887, 3047, 12293, 3911, 10519, 11409,, 6347, 11463
 9071,,,, 1241,, 3996,,,,, 9463,,, 11306, 5600, 4025,,,,,,, 11752,,,, 11823,,,,,,,, 4078, 1784,, 12586,,,,, 15295, 6451,,,, 2111,,, 8179,,, 10258,, 1233,,,, 7993, 6414, 14627,, 2018, 12566,, 2850,, 2036,,,,, 15041, 6571, 2352, ,,,, 14175,,,, 15405,,,,,, 6409,, 6683, 9907, 1640, 3154, 9704, 3356, 8550, 7823,, 4888, 3066, 12294, 3912, 10520, 11410,, 6348, 11465
 9072,,,, 1242,, 4018,,,,, 9464,,, 11307, 5601, 4026,,,,,,, 11753,,,, 11824,,,,,,,, 4079, 1785,, 12587,,,,, 15296, 6452,,,, 2112,,, 8180,,, 10259,, 1254,,,, 7994, 6415, 14628,, 2019, 12567,, 2866,, 2037,,,,, 15063, 6589, 2353,,,,, 14176,,,, 15406,,,,,, 6430,, 6684, 9911, 1641, 3170, 9705, 3381, 8572, 7824,, 4889, 3067, 12295, 3913, 10539, 11411,, 6365, 11466
 9073,,,, 1243,, 4019,,,,, 9465,,, 11308, 5602, 4027,,,,,,, 11754,,,, 11825,,,,,,,, 4080, 1786,, 12588,,,,, 15297, 6453,,,, 2113,,, 8181,,, 10260,, 1255,,,, 7995, 6416, 14648,, 2020, 12568,, 2867,, 2059,,,,, 15064, 6590, 2354,,,,, 14177,,,, 15407,,,,,, 6431,, 6685, 10330, 1642, 3171, 9725, 3382, 8573, ,, 4890, 3068, 12318, 3914, 10540, 11412,, 6366, 11467
 9074,,,, 1244,, 4020,,,,, 9466,,, 11326, 5603, 4028,,,,,,, 11755,,,, 11843,,,,,,,, , 1787,, 12589,,,,, 15317, 6454,,,, 2114,,, 8182,,, 10261,, 1256,,,, 7996, 6435, 14649,, 2039, 12569,, 2868,, 2060,,,,, 15065, 6591, 2355,,,,, 14196,,,, 15408,,,,,, 6432,, 6686, 10331, 1665, 3172, 9726, 14579, 8574,,, 4891, 3069, 12319, 3937, 10541, 11431,, 6367, 11468
 9096,,,, 1245,, 4021,,,,, 9486,,, 11327, 5604, 4050,,,,,,, 11756,,,, 11844,,,,,,,,, 1788,, 12614,,,,, 15318, 6455,,,, 2115,,, 8183,,, 10262,, 1257,,,, 8017, 6436, 14650,, 2040, 12570,, 2869,, 2061,,,,, 15066, 6592, 2356,,,,, 14197,,,, ,,,,,, 6433,, 6687, 10332, 1666, 3173, 9727, 14580, 8575,,, 4911, 3070, 12320, 3938, 10542, 11432,, 6368, 11488
 9097,,,, 1246,, 4043,,,,, 9487,,, 11328, 5605, 4051,,,,,,, 11757,,,, 11845,,,,,,,,, 1806,, 13062,,,,, 15319, 6474,,,, 2136,,, 8184,,, 10263,, 1280,,,, 8018, 6437, 14651,, 2041, 12590,, 2870,, 2084,,,,, 15067, 6593, 2374,,,,, 14198,,,,,,,,,, 6434,, 6706, 10355, 1667, 3174, 9728, 14604, 8597,,, 4912, 3071, 12343, 4386, 10543, 11433,, 6391, 11489
 9098,,,, 1247,, 4044,,,,, 9488,,, 11329, 5606, 4052,,,,,,, 11777,,,, 11846,,,,,,,,, 1807,, 13063,,,,, 15320, 6475,,,, 2137,,, 8185,,, 10282,, 1281,,,, 8019, 6438, 14652,, 2042, 12591,, 2871,, 2085,,,,, 15088, 6594, 2375,,,,, 14199,,,,,,,,,, 6456,, 6707, 10356, 1668, 3175, 9729, 14605, 9122,,, 4913, 3072, 12344, 4412, 10544, 11434,, 6392, 11490
 9099,,,, 1248,, 4045,,,,, 9489,,, 11330, 5624, 4502,,,,,,, 11778,,,, 11847,,,,,,,,, 1808,, 13064,,,,, 15321, 6476,,,, 2138,,, 8204,,, 10283,, 1282,,,, 8020, 6439, 14674,, 2043, 12592,, 2872,, 2086,,,,, 15089, 6595, 2376,,,,, 14200,,,,,,,,,, 6457,, 6708, 10357, 1690, 3176, 9750, 14606, 9123,,, 4914, 3091, 12870, 4435, 10545, 11435,, 6818, 11491
 9522,,,, 1264,, 4046,,,,, 9490,,, 11331, 5625, 4526,,,,,,, 11779,,,, 11848,,,,,,,,, 1809,, 13087,,,,, 15322, 6477,,,, 2139,,, 8205,,, 10284,, 1305,,,, 8021, 6440, 14675,, 2044, 12593,, 2873,, 2109,,,,, 15090, 6596, 2377,,,,, 14201,,,,,,,,,, 6458,, 6709, 10358, 1691, 3177, 9751, 14629, 9124,,, 4936, 3092, 12893, 4436, 10565, 11436,, 6819, 11492
 9523,,,, 1265,, 4468,,,,, 9491,,, 11332, 5626, 4527,,,,,,, 11780,,,, 11849,,,,,,,,, 1810,, 13088,,,,, 15344, 6478,,,, 2140,,, 8206,,, 10285,, 1306,,,, 8542, 6441, 14676,, 2045, 12594,, 2874,, 2110,,,,, 15091, 6614, 2378,,,,, 14202,,,,,,,,,, 6459,, 6710, 10359, 1692, 3178, 9752, 14630, 9147,,, 4937, 3093, 12894, 4437, 10566, 11437,, 6820, 11493
 9524,,,, 1266,, 4469,,,,, 9511,,, 11351, 5627, 4551,,,,,,, 11781,,,, 11850,,,,,,,,, 1811,, 13089,,,,, 15345, 6479,,,, 2141,,, 8207,,, 10286,, 1307,,,, 8543, 6460, 14677,, 2065, 12595,, 2875,, 2135,,,,, 15114, 6615, 2379,,,,, 14221,,,,,,,,,, 7005,, 6711, 10360, 1693, 3179, 9753, 14631, 9148,,, 4938, 3094, 12895, 4438, 10567, 11455,, 6843, 11513
 9525,,,, 1267,, 4470,,,,, 9512,,, 11352, 5628, 4552,,,,,,, 11782,,,, 11869,,,,,,,,, 1812,, 13090,,,,, 15346, 6480,,,, 2161,,, 8208,,, 10287,, 1779,,,, 8544, 6461, 14699,, 2066, 12596,, 2891,, 2559,,,,, 15139, 6616, 2380,,,,, 14222,,,,,,,,,, 7006,, 6732, 10379, 1715, 3195, 9754, 14656, 9149,,, 4961, 3095, 12920, 4439, 10568, 11456,, 6844, 11514
 9544,,,, 1268,, 4492,,,,, 9513,,, 11353, 5629, 4576,,,,,,, 11801,,,, 11870,,,,,,,,, 1832,, 13110,,,,, 15347, 6481,,,, 2162,,, 8209,,, 10288,, 1780,,,, 8566, 6462, 14700,, 2067, 12597,, 2892,, 2584,,,,, , 6617, 2401,,,,, 14223,,,,,,,,,, 7007,, 6733, 10380, 1716, 3196, 9775, 15178, 9171,,, 4986, 3096, , 4440, 10569, 11457,, 6845, 11515
 9545,,,, 1269,, 4493,,,,, 9514,,, 11354, 5649, 4577,,,,,,, 11802,,,, 11871,,,,,,,,, 1833,, 13111,,,,, 15371, 6482,,,, 2163,,, 8229,,, 10307,, 1801,,,, 8567, 6463, 14701,, 2068, 12598,, 2893,, 2585,,,,,, 6618, 2402,,,,, 14224,,,,,,,,,, 7031,, 6734, 10381, 1717, 3197, 9776, 15179, 9172,,, 5364, 3616,, 4460, 10570, 11458,, 6846, 11516
 9546,,,, 1270,, 4494,,,,, 9937,,, 11355, 5650, 4600,,,,,,, 11803,,,, 11872,,,,,,,,, 1834,, 13112,,,,, , 6483,,,, 2164,,, 8230,,, 10308,, 1802,,,, 8568, 6464, 15151,, 2069, 12599,, 2894,, 2609,,,,,, 6619, 2403,,,,, 14225,,,,,,,,,, 7032,, 7185, 10382, 1740, 3198, 9777, 15180, 9173,,, 5388, 3617,, 4461, 10591, 11459,, 6864, 11517
 9547,,,, 1271,, 4495,,,,, 9938,,, 11356, 5651, 4601,,,,,,, 11804,,,, 11873,,,,,,,,, 1835,, 13113,,,,,, 6484,,,, 2165,,, 8231,,, 10309,, 1805,,,, 8569, 6465, 15152,, 2070, 12600,, 2895,, 2610,,,,,, 6620, 2404,,,,, 14226,,,,,,,,,, 7033,, 7186, 10383, 2264, 3199, 9778, 15181, 9174,,, 5389, 3618,, 4462, 10592, 11460,, 6865, 11518
 9548,,,, 1272,, 4496,,,,, 9961,,, 11376, 5652, 4602,,,,,,, 11805,,,, 11874,,,,,,,,, 1836,, 13114,,,,,, 6499,,,, 2166,,, 8232,,, 10310,, 1826,,,, 8570, 6485, 15176,, 2091, 12615,, 2896,, 2634,,,,,, 6621, 2426,,,,, 14227,,,,,,,,,, 7034,, 7187, 10384, 2265, 3200, 9802, 15204, 9175,,, 5390, 3619,, 4463, 10593, 11482,, 6866, 11538
 9549,,,, 1290,, 4497,,,,, 9962,,, 11377, 5653, 4603,,,,,,, 11806,,,, 11875,,,,,,,,, 1837,, 13115,,,,,, 6500,,,, 2167,,, 8233,,, 10311,, 1827,,,, 8571, 6486, 15177,, 2092, 12616,, 2897,, 2635,,,,,, 6640, 2427,,,,, 14247,,,,,,,,,, 7056,, 7208, 10385, 2266, 3201, 10278, 15205, 9197,,, 5412, 3620,, 4464, 10594, 11933,, 6867, 11539
 9550,,,, 1291,, 4517,,,,, 9963,,, 11378, 5654, 4625,,,,,,, 11807,,,, 11896,,,,,,,,, 1857,, 13135,,,,,, 6501,,,, 2186,,, 8257,,, 10312,, 1831,,,, 8591, 6487, 15199,, 2093, 12617,, 2898,, 2636,,,,,, 6641, 2856,,,,, 14248,,,,,,,,,, 7057,, 7209, 10386, 2290, 3202, 10302, 15206, 9198,,, 5413, 3641,, 4465, 11117, 11934,, 6868, 11540
 9551,,,, 1292,, 4518,,,,, 9964,,, 11379, 5675, 4626,,,,,,, 11826,,,, 11897,,,,,,,,, 1858,, 13136,,,,,, 6502,,,, 2187,,, 8258,,, 10333,, 1851,,,, 8592, 6488, 15200,, 2094, 12618,, 2899,, 2658,,,,,, 6642, 2857,,,,, 14249,,,,,,,,,, 7058,, 7210, 10387, 2291, 3203, 10303, 15207, 9199,,, 5414, 3642,, 4485, 11118, 11958,, 6869, 11541
 9569,,,, 1293,, 4519,,,,, 9965,,, 11380, 5676, 4627,,,,,,, 11827,,,, 11898,,,,,,,,, 1859,, 13137,,,,,, 6503,,,, 2188,,, 8707,,, 10334,, 1855,,,, 8593, 6489, 15201,, 2095, 12619,, 2900,, 2659,,,,,, 6643, 2876,,,,, 14250,,,,,,,,,, 7059,, 7211, 10388, 2292, 3204, 10304, 15229, 9200,,, 5415, 3643,, 4486, 11119, 11959,, 6870, 11542
 9570,,,, 1294,, 4520,,,,, 9986,,, 11381, 5677, 4628,,,,,,, 11828,,,, 11899,,,,,,,,, 1860,, 13138,,,,,, 6504,,,, 2189,,, 8709,,, 10335,, 1856,,,, 8594, 6490, 15202,, 2116, 12620,, 2918,, 2660,,,,,, 6644, 2877,,,,, 14251,,,,,,,,,, 7083,, 7212, 10404, 2315, 3221, 10326, 15230, 9749,,, 5416, 3644,, 4487, 11140, 11960,, 6871, 11543
 9571,,,, 1295,, 4521,,,,, 9987,,, 11401, 5678, 4650,,,,,,, 11829,,,, 11900,,,,,,,,, 1861,, 13139,,,,,, 6505,,,, 2190,,, 8710,,, 10336,, 1879,,,, 8595, 6510, 15203,, 2117, 12621,, 2919,, 2661,,,,,, 6645, 2878,,,,, 14252,,,,,,,,,, 7084,, 7213, 10405, 2316, 3222, 10327, 15231, ,,, 5436, 3645,, 4488, 11141, 11982,, 6889, 11544
 9572,,,, 1296,, 4522,,,,, 9988,,, 11402, 5701, 5250,,,,,,, 11830,,,, 12345,,,,,,,,, 1862,, 13160,,,,,, 6506,,,, 2191,,, 8711,,, 10337,, 1880,,,, 8596, 6511, 15223,, 2118, 12622,, 2920,, 2684,,,,,, 6646, 2879,,,,, 14725,,,,,,,,,, 7632,, 7231, 10406, 2317, 3223, 10328, 15232,,,, 5437, 3646,, 4489, 11142, 11983,, 6890, 11563
 9573,,,, 1297,, 4523,,,,, 9989,,, 11403, 5702, ,,,,,,, 11831,,,, 12346,,,,,,,,, 1883,, 13161,,,,,, 6507,,,, 2192,,, 8731,,, 10361,, 1881,,,, , 6512, 15224,, 2119, 12623,, 2921,, 2685,,,,,, 6670, 2880,,,,, 14726,,,,,,,,,, 7657,, 7232, 10407, 2340, 3224, 10329, 15233,,,, 5438, 3665,, 4490, 11143, 11984,, 6891, 11564
 9574,,,, 1320,, 4524,,,,, 9990,,, 11404, 6051,,,,,,,, 11832,,,, 12368,,,,,,,,, 1884,, 13162,,,,,, 6508,,,, 2212,,, 8732,,, 10362,, 1882,,,,, 6513, 15225,, 2120, 12624,, 2922,, 2686,,,,,, 6671, 2881,,,,, 14727,,,,,,,,,, 7658,, 7233, 10408, 12888, 3225, 10351, 15254,,,, 5439, 3666,, 4491, 11144, 11985,, 6892, 11565
 9575,,,, 1321,, 4542,,,,, 9991,,, 11405, 6076,,,,,,,, 11851,,,, 12369,,,,,,,,, 1885,, 13163,,,,,, 6509,,,, 2213,,, 8733,,, 10834,, 1905,,,,, 6514, 15226,, 2142, 12640,, 2923,, 2687,,,,,, 7140, 2882,,,,, 14746,,,,,,,,,, ,, 7234, 10409, 12889, 3226, 10352, 15255,,,, 5440, 3667,, 4511, 11164, 11986,, 6893, 11566
 9576,,,, 1815,, 4543,,,,, 10011,,, 11427, 6077,,,,,,,, 11852,,,, 12370,,,,,,,,, 1908,, 13164,,,,,, 6525,,,, 2214,,, 8734,,, 10835,, 1906,,,,, 6537, 15227,, 2143, 12641,, 2924,, 2709,,,,,, 7141, 2901,,,,, 14747,,,,,,,,,,,, 7235, 10410, 12890, 3227, 10353, 15256,,,, 5441, 3668,, 4512, 11165, 11987,, 6894, 11567
 9593,,,, 1816,, 4544,,,,, 10012,,, 11428, 6078,,,,,,,, 11853,,,, 12371,,,,,,,,, 1909,, 13185,,,,,, 6528,,,, 2215,,, 8735,,, 10836,, 1907,,,,, 7012, 15228,, 2144, 12642,, 2943,, 2710,,,,,, 7145, 2902,,,,, 14748,,,,,,,,,,,, 7236, 10411, 12891, 3228, 10354, 15257,,,, 5442, 3669,, 4513, 11166, 12007,, 6895, 11568
 9594,,,, 1817,, 4545,,,,, 10013,,, 11429, 6099,,,,,,,, 11854,,,, 12372,,,,,,,,, 1910,, 13186,,,,,, 6529,,,, 2216,,, 8736,,, 10837,, 1930,,,,, 7013, 15248,, 2145, 12643,, 2944,, 2711,,,,,, 7146, 2903,,,,, 14749,,,,,,,,,,,, 7237, 10412, 12892, 3248, 10376, 15258,,,, 5459, 3670,, 4514, 11167, 12008,, 6896, 11569
