1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103
3903,699,,3912,,,,,,,,,12654,,1192,,,8492,,,,,3857,,4641,7882,5749,,,,12289,9488,,,,,,,,,,2184,,5299,,,,,,11394,,,,1127,14307,12038,5159,,,12483,,5954,5463,,13272,1589,,,2775,,,,1700,9756,,,7850,,6240,,,7497,789,12558,3578,,,,11800,14297,12982,,1889,4811,8006,7860,13638,3841,4581,959,,,13262
3904,700,,3913,,,,,,,,,12655,,1193,,,8493,,,,,3858,,4642,7883,5750,,,,12290,9489,,,,,,,,,,2202,,5300,,,,,,11792,,,,1128,14308,12039,5160,,,12503,,5955,5464,,13273,1590,,,2776,,,,2199,9757,,,7874,,6241,,,7498,807,12559,3579,,,,11801,14298,12983,,1890,4812,8007,7861,13639,3842,4582,960,,,13735
3905,701,,3914,,,,,,,,,12674,,1194,,,8494,,,,,3880,,4643,7903,5751,,,,12314,9490,,,,,,,,,,2203,,5301,,,,,,11793,,,,1129,14309,12040,5161,,,12504,,5956,5465,,13274,1591,,,2777,,,,2201,9776,,,7875,,6242,,,7520,808,12585,3580,,,,11802,14299,12984,,1891,4832,8008,7862,13640,3843,4583,961,,,13736
3906,702,,3915,,,,,,,,,12675,,1195,,,8495,,,,,3881,,4644,7904,5752,,,,12315,9512,,,,,,,,,,2204,,5302,,,,,,11794,,,,1130,14310,12041,5162,,,12505,,5957,5466,,13297,1592,,,2798,,,,2224,9779,,,8272,,6243,,,7521,809, ,3598,,,,11821,14300,12985,,1909,4833,8009,7884,13641,3844,4584,962,,,13737
3907,703,,3937,,,,,,,,,12676,,1196,,,8496,,,,,3882,,4664,7905,5753,,,,12316,9513,,,,,,,,,,2205,,5321,,,,,,11816,,,,1131,14331,12042,5163,,,12506,,5958,5467,,13797,1593,,,2799,,,,2225,9780,,,8296,,6263,,,7522,810,,3599,,,,11822,14319,13009,,1910,4834,8010,7885,13642,3845,4585,963,,,13738
3928,704,,3938,,,,,,,,,12677,,1197,,,8497,,,,,3883,,4665,7906,5754,,,,12339,9514,,,,,,,,,,2206,,5322,,,,,,11817,,,,1132,14332,12062,5185,,,12507,, ,5468,,13798,1594,,,2800,,,,2226,9781,,,8297,,6264,,,7523,811,,3600,,,,11823,14320,13481,,1911,4835,8011,7886,13660,3846,4586,984,,,13739
3929,719,,3939,,,,,,,,,12678,,1198,,,8498,,,,,4382,,4666,7907,5755,,,,12340,9515,,,,,,,,,,2207,,5323,,,,,,11818,,,,1151,14333,12063,5186,,,12508,,,5489,,13821,1595,,,2801,,,,2249,9782,,,8298,,6265,,,7547,812,,3601,,,,11824,14321,13482,,1912,4836,8012,7909,13661,3847,4587,985,,,13740
3930,720,,3940,,,,,,,,,12679,,1199,,,8516,,,,,4406,,4667,7908,5756,,,,12341,9516,,,,,,,,,,2208,,5324,,,,,,11819,,,,1152,14334,12064,5187,,,12529,,,5490,,13822,1596,,,3326,,,,2250,9783,,,8320,,6266,,,7548,813,,3602,,,,11825,14322,13483,,1913,4837,8031,7910,13662,3848,4606,986,,,13759
3931,721,,3941,,,,,,,,,12680,,1218,,,8517,,,,,4407,,4668,7931,5774,,,, ,9537,,,,,,,,,,2209,,5325,,,,,,11820,,,,1153,14335,12065,5657,,,13004,,,5491,,13824,1597,,,3351,,,,2251,9804,,,8321,,6267,,,7992,1283,,3603,,,,11826,14323,13484,,1914,4838,8032,8309,13663,3867,4607,987,,,13760
3932,722,,3942,,,,,,,,,12698,,1219,,,8518,,,,,4430,,4669,7932,5775,,,,,9538,,,,,,,,,,2227,,5326,,,,,,11841,,,,1154,14357,12066,5658,,,13005,,,5492,,13846,1613,,,3352,,,,2274,9805,,,8322,,6268,,,7993,1308,,3604,,,,11827,14324,13506,,1915,4857,8033,8310,13664,3868,4608,1009,,,13761
3953,723,,3963,,,,,,,,,12699,,1220,,,8519,,,,,4431,,4689,7933,5776,,,,,9539,,,,,,,,,,2228,,5327,,,,,,11842,,,,1155,14358,12088,5659,,,13028,,,5493,,13874,1614,,,3376,,,,2275,9806,,,8323,,6290,,,7994,1309,,3605,,,,11846,14325,13507,,1916,4858,8034,8311,13665,3869,4609,1010,,,13762
3954,724,,3964,,,,,,,,,12700,,1221,,,8520,,,,,4432,,4690,7934,5777,,,,,9540,,,,,,,,,,2229,,5347,,,,,,11843,,,,1156,14359,12089,5660,,,13029,,,5514,,13898,1615,,,3377,,,,2276,9807,,,8324,,6291,,,7995,1310,,3623,,,,11847,14344,13508,,1937,4859,8035,8332,13666,3870,4610,1011,,,13763
3955,725,,3965,,,,,,,,,12701,,1222,,,8521,,,,,4455,,4691,7957,5778,,,,,9541,,,,,,,,,,2230,,5348,,,,,,11844,,,,1157,14856,12090,5661,,,13030,,,5515,,13899,1616,,,15201,,,,2300,9808,,,8343,,6292,,,7996,1311,,3624,,,,11848,14345,13509,,1938,4860,8036,8333,13667,3871,4611,1012,,,13764
3956,726,,3966,,,,,,,,,12702,,1223,,,8522,,,,,4456,,4692,7958,5779,,,,,9562,,,,,,,,,,2231,,5349,,,,,,11845,,,,1175,14857,12614,5662,,,13031,,,5516,, ,1617,,,15202,,,,2826,9829,,,8344,,6815,,,7997,1312,,3625,,,,11849,14346,13510,,1939,4861,8037,8334,13686,3872,4612,1482,,,13765
3978,727,,3988,,,,,,,,,12703,,1224,,,8523,,,,,4457,,4693,8430,5780,,,,,9563,,,,,,,,,,2232,,5350,,,,,,11865,,,,1176,14858,12615,5682,,,13053,,,5517,,,1618,,,15203,,,,2851,9830,,,8345,,6840,,,8017,1313,,3626,,,,11850,14347,13511,,2385,4862,8038,8335,13687,3893,4613,1483,,,13766
3979,728,,3989,,,,,,,,,12704,,1243,,,8524,,,,,4480,,5240,8455,5781,,,,,9564,,,,,,,,,,2233,,5351,,,,,,11866,,,,1177,14859,12637,5683,,,13054,,,5539,,,1619,,,15204,,,,2876,9852,,,8346,,6841,,,8018,1314,,3627,,,,11851,14348,13512,,2386,4863,8039,8336,13688,3894,4631,1484,,,13784
3980,729,,4489,,,,,,,,,12705,,1244,,,8525,,,,,4481,,5241,8456,5798,,,,,9565,,,,,,,,,,2234,,5372,,,,,,11867,,,,1178,14881,12638,5684,,,13055,,,5914,,,1620,,,15225,,,,12200,9853,,,8347,,6864,,,8019,1333,,3628,,,,11852,14349,13513,,2387,4882,8056,8357,13689,3895,4632,1485,,,13785
3981,744,,4513,,,,,,,,,12724,,1245,,,8542,,,,,4505,,5242,8480,5799,,,,,9566,,,,,,,,,,2235,,5373,,,,,,11868,,,,1179,14882,12639,5685,,,13056,,,5915,,,1621,,,15226,,,,12222,9854,,,8348,,6865,,,8020,1334,,3629,,,,11871,14370,13514,,2388,4883,8057,8358,13690,3896,4633,1486,,,13786
4003,745,,4514,,,,,,,,,12725,,1246,,,8543,,,,,4506,,5243,8481,5800,,,,,9587,,,,,,,,,,2252,,5374,,,,,,11869,,,,1180,14883,12640,5686,,,13057,,,5916,,,1622,,,15227,,,,12223,9877,,,8349,,6866,,,8021,1335,,3630,,,,11872,14371,13531,,2409,4884,8058,8359,13691,3897,4634,1487,,,13787
4004,746,,4538,,,,,,,,,12726,,1247,,,8544,,,,,5080,,5244,8482,5801,,,,,9588,,,,,,,,,,2253,,5375,,,,,,11870,,,,1181,14884,12641,5687,,,13078,,,5937,,,1623,,,15228,,,,12224,9878,,,8368,,6867,,,8022,1336,,3631,,,,11873,14372,13532,,2410,4885,8059,8360,13711,3918,4635,1488,,,13788
4005,747,,4539,,,,,,,,,12727,,1248,,,8545,,,,, ,,5245,8505,5802,,,,,9589,,,,,,,,,,2254,,5398,,,,,,11890,,,,1182,14885,12662,5706,,,13079,,,5938,,,1637,,,15229,,,,12225,9879,,,8369,,6889,,,8041,1337,,3648,,,,11874,14373,13533,,2411,4886,8060,8361,13712,3919,4636,1507,,,13789
4530,748,,4562,,,,,,,,,12728,,1249,,,8546,,,,,,,5265,8506,5803,,,,,9590,,,,,,,,,,2255,,5399,,,,,,11891,,,,1200,14905,12663,5707,,,13080,,,5939,,,1638,,,15249,,,,12248,9903,,,8370,,7490,,,8042,1338,,3649,,,,11875,14873,13534,,2412,4887,8061,8362,13713,3920,4637,1508,,,13790
4531,749,,4563,,,,,,,,,12729,,1267,,,8547,,,,,,,5266,8507,5804,,,,,9591,,,,,,,,,,2256,,5400,,,,,,11892,,,,1201,14906,12664,5708,,,13081,,,5940,,,1639,,,15250,,,,12249,9904,,,8371,, ,,,8043,1339,,3650,,,,11876,14874,13535,,2413,4888,8062,8381,13714,3921,4638,1509,,,13791
4555,750,,4564,,,,,,,,,12730,,1268,,,8548,,,,,,,5267,8531,5805,,,,,9592,,,,,,,,,,2257,,5873,,,,,,11893,,,,1202,14907,12665,5709,,,13082,,,5941,,,1640,,,15251,,,,12250,10253,,,8372,,,,,8044,1358,,3651,,,,11877,14875,13536,,2414,4889,8063,8382,13715,3943,4658,1510,,,13809
4556,751,,4565,,,,,,,,,12750,,1269,,,8549,,,,,,,5268,8532,5806,,,,,9613,,,,,,,,,,2258,,5895,,,,,,11894,,,,1203,14908,12666,5710,,,13103,,,5942,,,1641,,,15252,,,,12273,10254,,,8373,,,,,8045,1359,,3652,,,,11897,14896,13537,,2415,4908,8064,8383,13716,3944,4659,1511,,,13810
4579,752,,4566,,,,,,,,,12751,,1270,,,8550,,,,,,,5269,8533,5823,,,,,9614,,,,,,,,,,2259,,5896,,,,,,11895,,,,1204,14909,12667,5711,,,13104,,,5943,,,1642,,,15275,,,,12274,10277,,,8374,,,,,8046,1360,,3653,,,,11898,14897,13538,,2434,4909,8065,8384,14188,3945,4660,1533,,,13811
4580,753,,4588,,,,,,,,,12752,,1271,,,8567,,,,,,,5290,8556,5824,,,,,9615,,,,,,,,,,2260,,5897,,,,,,11896,,,,1205,14910,12687,5712,,,13105,,,5961,,,1643,,, ,,,,12275,10278,,,8375,,,,,8047,1361,,3654,,,,11899,14898,13539,,2435,4910,8081,8385,14189,3946,4661,1534,,,13812
4604,754,,4589,,,,,,,,,12753,,1272,,,8568,,,,,,,5291,8557,5825,,,,,9616,,,,,,,,,,2277,,5898,,,,,,11915,,,,1206,14911,12688,5731,,,13106,,,5962,,,1644,,,,,,,12299,10279,,,8393,,,,,8066,1362,,3655,,,,11900,14899,13555,,2436,4911,8082,8386,14212,4369,4662,1535,,,13813
4605,769,,4590,,,,,,,,,12754,,1292,,,8569,,,,,,,5292,8558,5826,,,,,9639,,,,,,,,,,2278,,5899,,,,,,11916,,,,1207,14930,12689,5732,,,13107,,,5963,,,1645,,,,,,,12775,10280,,,8394,,,,,8067,1363,,3656,,,,11901,14900,13556,,2437,4912,8083,8387,14213,4370,4663,1559,,,13814
5156,770,,4591,,,,,,,,,12755,,1293,,,8570,,,,,,,5293,8582,5827,,,,,9640,,,,,,,,,,2279,,5900,,,,,,11917,,,,1225,14931,12690,5733,,,13108,,,5964,,,1646,,,,,,,12776,10281,,,8395,,,,,8068,1364,,3673,,,,11924,14921,13557,,2438,4913,8084,8388,14214,4371,4684,1560,,,13815
 ,771,,4614,,,,,,,,,12779,,1294,,,8571,,,,,,,5294, ,5828,,,,,9641,,,,,,,,,,2280,,5921,,,,,,11918,,,,1226,14932,12714,5734,,,13128,,,5965,,,1647,,,,,,,12777,10302,,,8396,,,,,8069,1383,,3674,,,,11925,14922,13558,,2439,4914,8085,8405,14215,4393,4685,1561,,,13816
,772,,5139,,,,,,,,,13250,,1295,,,8572,,,,,,,5317,,5829,,,,,10213,,,,,,,,,,2754,,5922,,,,,,11919,,,,1227,14933,13265,5735,,,13129,,,5966,,,1648,,,,,,,12799,10303,,,8397,,,,,8070,1384,,3675,,,,11950,14923,13559,,2440,4933,8086,8406,14237,4394,4686,1584,,,13834
,773,,5164,,,,,,,,,13251,,1318,,,8573,,,,,,,5318,,5830,,,,,10214,,,,,,,,,,2755,,5923,,,,,,11920,,,,1228,14934,13266,5736,,,13130,,,5967,,,1662,,,,,,,12800,10304,,,8398,,,,,8071,1385,,3676,,,,12376,14924,13560,,2459,4934,8087,8407,14238,4395,4687,1585,,,13835
,774,,5188,,,,,,,,,13252,,1720,,,8574,,,,,,,5894,,5831,,,,,10215,,,,,,,,,,2756,,5924,,,,,,11940,,,,1229,14935,13288,5737,,,13153,,,5968,,,1663,,,,,,,12801,10305,,,8399,,,,,8072,1386,,3677,,,,12377,14925,13561,,2460,4935,8088,8408,14239,4396,4709,1586,,,13836
,775,,5189,,,,,,,,,13253,,1721,,,8575,,,,,,,5917,,5848,,,,,10216,,,,,,,,,,2757,,5925,,,,,,11941,,,,1230,14936,13289,5738,,,13154,,,5969,,,1664,,,,,,,12802,10306,,,8400,,,,,8091,1387,,3678,,,,12400,14946,13562,,2461,4936,8089,8409,14240,4397,4710,1587,,,13837
,776,,5214,,,,,,,,,13254,,1722,,,8592,,,,,,,5918,,5849,,,,,10238,,,,,,,,,,2778,,5926,,,,,,11942,,,,1231,14955,13290,5757,,,13653,,,5985,,,1665,,,,,,,12820,10307,,,8401,,,,,8092,1388,,3679,,,,12401,14947,13580,,2462,4937,8090,8410,14261,4398,4711,1610,,,13838
,777,, ,,,,,,,,,13275,,1723,,,8593,,,,,,,5919,,5850,,,,,10239,,,,,,,,,,2779,,5946,,,,,,11943,,,,1232,14956,13291,5758,,,13654,,,5986,,,1666,,,,,,,12821,10326,,,8417,,,,,8093,1389,,3680,,,,12402,14948,13581,,2463,4958,8105,8411,14262,4418,4735,1611,,,13839
,778,,,,,,,,,,,13276,,1724,,,8594,,,,,,, ,,5851,,,,,10240,,,,,,,,,,2780,,5947,,,,,,11944,,,,1250,14957,13314,5759,,,13655,,,5987,,,1667,,,,,,,12822,10327,,,8418,,,,,8094,1408,,3681,,,,12424,14949,13582,,2464,5408,8106,8412,14263,4419,5181,1635,,,13840
,779,,,,,,,,,,,13277,,1725,,,8595,,,,,,,,,5852,,,,,10241,,,,,,,,,,2781,,5948,,,,,,11945,,,,1251,14958,13315,5760,,,13678,,,5988,,,1668,,,,,,,12823,10328,,,8419,,,,,8095,1409,,3698,,,,12425,14950,13583,,2465,5409,8107,8413,14264,4420,5182,1636,,,13860
,793,,,,,,,,,,,13278,,1743,,,8596,,,,,,,,,5853,,,,,10264,,,,,,,,,,2782,,5949,,,,,,11965,,,,1252,14959, ,5761,,,13679,,,5989,,,1669,,,,,,,12824,10329,,,8420,,,,,8096,1410,,3699,,,,12426,14971,13584,,2483,5410,8108,8414,14265,4421,5183,2108,,,13861
,794,,,,,,,,,,,13279,,1744,,,8597,,,,,,,,,5854,,,,,10265,,,,,,,,,,2783,,5950,,,,,,11966,,,,1253,14960,,5762,,,13680,,,5990,,,1670,,,,,,,12825,10330,,,8421,,,,,8097,1411,,3700,,,,12427,14972,13585,,2484,5433,8109,8431,14286,4422,5184,2133,,,13862
,795,,,,,,,,,,,13280,,1745,,,8598,,,,,,,,,5855,,,,, ,,,,,,,,,,2802,,5951,,,,,,11967,,,,1254,14961,,5763,,,13681,,,5991,,,1671,,,,,,,12826,10331,,,8422,,,,,8098,1412,,3701,,,,12448,14973,13586,,2485,5434,8110,8432,14287,4423,5206,2134,,,13886
,796,,,,,,,,,,,13298,,1746,,,9066,,,,,,,,,5874,,,,,,,,,,,,,,,2803,,5974,,,,,,11968,,,,1255,14980,,5782,,,13703,,,5992,,,1672,,,,,,,12846,10332,,,8423,,,,,8116,1413,,3702,,,,12449,14974,13607,,2486,5435,8112,8433,14288,4441,5207,2135,,,13887
,797,,,,,,,,,,,13299,,1747,,,9067,,,,,,,,,5875,,,,,,,,,,,,,,,2804,,5975,,,,,,11969,,,,1256,14981,,5783,,,13704,,,5993,,,1673,,,,,,,12847,10351,,,8424,,,,,8117,1433,,3703,,,,12450,14997,13608,,2487,5436,8113,8434,14289,4442,5208,2136,,,14338
,798,,,,,,,,,,,13300,,1748,,,9068,,,,,,,,,5876,,,,,,,,,,,,,,,2805,,5976,,,,,,11991,,,,1257,14982,,5784,,,13705,,,5994,,,1690,,,,,,,12848,10352,,,8425,,,,,8118,1434,,3704,,,,12451,14998,13609,,2488,5458,8114,8435,14290,4443,5209,2159,,,14339
,799,,,,,,,,,,,13301,,1749,,,9069,,,,,,,,,5877,,,,,,,,,,,,,,,2806,,6000,,,,,,11992,,,,1277,14983,,5785,,,13706,,,6010,,,1691,,,,,,,12849,10353,,,8426,,,,,8119,1435,,3705,,,,12452,14999,13610,,2489,5459,8115,8436,14291,4444,5210,2160,,,14340
,800,,,,,,,,,,,13302,,1750,,,9090,,,,,,,,,5878,,,,,,,,,,,,,,,2807,,6573,,,,,,11993,,,,1278,14984,,5786,,,13728,,,6011,,,1692,,,,,,,12850,10354,,,8445,,,,,8120,1436,,3706,,,,12472,15499,14106,,2490,5460,8130,8437,14311,4445,5211,2161,,,14341
,801,,,,,,,,,,,13303,,1767,,,9091,,,,,,,,,5879,,,,,,,,,,,,,,,2808,,6574,,,,,,11994,,,,1279,14985,,5787,,,13729,,,6012,,,1693,,,,,,,12851,10355,,,8446,,,,,8121,1437,,3707,,,,12473,15500,14107,,2508,5461,8131,8438,14312,4446,5212,2185,,,14360
,802,,,,,,,,,,,13304,,1768,,,9092,,,,,,,,,5880,,,,,,,,,,,,,,,2809,,6575,,,,,,12017,,,,1280,15482,,5788,,,13730,,,6013,,,1694,,,,,,,12871,10356,,,8447,,,,,8122,1458,,3723,,,,12474,15524,14108,,2509,5462,8132,8439,14313,4447,5213,2186,,,14361
,803,,,,,,,,,,,13305,,1769,,,9093,,,,,,,,,5901,,,,,,,,,,,,,,,2827,,6600,,,,,,12018,,,,1303,15483,,5807,,,13731,,,6014,,,1695,,,,,,,12872,10357,,,8448,,,,,8123,1459,,3724,,,,12475,15525,14131,,2510,5482,8133,8457,14314,4448,5231,2210,,,14362
,819,,,,,,,,,,,13323,,1770,,,9094,,,,,,,,,5902,,,,,,,,,,,,,,,2828,, ,,,,,,12019,,,,1304,15484,,5808,,,13732,,,6015,,,1696,,,,,,,12873,10358,,,8449,,,,,8145,1460,,3725,,,,12476,15549,14132,,2511,5483,8134,8458,14315,4449,5232,2211,,,14363
,820,,,,,,,,,,,13324,,1771,,,9095,,,,,,,,,5903,,,,,,,,,,,,,,,2829,,,,,,,,12441,,,,1677,15485,,5809,,,13753,,,6016,,,1697,,,,,,,12874,10375,,,8450,,,,,8146,1461,,3726,,,,12477,15550,14133,,2512,5484,8135,8459,14316,4465,5233,11486,,,14364
,821,,,,,,,,,,,13325,,1772,,,9096,,,,,,,,,5904,,,,,,,,,,,,,,,2830,,,,,,,,12442,,,,1678,15486,,5810,,,13754,,,6017,,,1698,,,,,,,12875,10376,,,8451,,,,,8147,1934,,3727,,,,12496,15574,14134,,2513,5485,8138,8460,14336,4466,5234,11487,,,14365
,822,,,,,,,,,,,13326,,1773,,,9097,,,,,,,,,5927,,,,,,,,,,,,,,,2831,,,,,,,,12443,,,,1679,15506,,5811,,,14328,,,6018,,,1699,,,,,,,12876,10377,,,8472,,,,,8148,1935,,3728,,,,12497,15575,14135,,2514,5486,8139,8461,14337,4467,5235,11510,,,14383
,823,,,,,,,,,,,13327,,1774,,,9115,,,,,,,,,5928,,,,,,,,,,,,,,,2832,,,,,,,,12444,,,,1680,15507,,5812,,,14329,,,6019,,,1716,,,,,,,12896,10378,,,8473,,,,,8172,1936,,3729,,,,12498,15599,14136,,2515,5487,8157,8462,14813,4468,5236,11511,,,14384
,824,,,,,,,,,,,13328,,1791,,,9116,,,,,,,,,5952,,,,,,,,,,,,,,,2833,,,,,,,,12466,,,,1701,15508,,5813,,,14330,,,6020,,,1717,,,,,,,12897,10379,,,8474,,,,,8617,1959,,3730,,,,12499,15600,14137,,2516,5488,8158,8463,14814,4469,5237,11512,,,14385
,825,,,,,,,,,,,13329,,1792,,,9117,,,,,,,,,6300,,,,,,,,,,,,,,,2834,,,,,,,,12467,,,,1702,15509,,6284,,,14354,,,6035,,,1718,,,,,,,12898,10380,,,8475,,,,,8618,1960,,3731,,,,12500,15624,14155,,2534,5507,8159,8483,14837,4470,5238,11513,,,14386
,845,,,,,,,,,,,13330,,1793,,,9118,,,,,,,,,6301,,,,,,,,,,,,,,,2835,,,,,,,,12468,,,,1703,15510,,6285,,,14355,,,6036,,,1719,,,,,,,12899,10381,,,8499,,,,,8619,1961,,3732,,,,12501, ,14156,,2535,5508,8561,8484,14838,4471,5239,11514,,,14387
,846,,,,,,,,,,,13348,,1794,,,9119,,,,,,,,,6302,,,,,,,,,,,,,,,2852,,,,,,,,12469,,,,1704,15511,,6286,,,14356,,,6037,,,1742,,,,,,,12900,10382,,,8500,,,,,8620,1962,,3748,,,,12502,,14157,,2536,5509,8583,8485,14839,4472,5256,11533,,,14388
,847,,,,,,,,,,,13349,,1795,,,9120,,,,,,,,,6303,,,,,,,,,,,,,,,2853,,,,,,,,12470,,,,1705,15531,,6287,,, ,,,6038,,,2169,,,,,,,12922,10383,,,8896,,,,,8621,1963,,3749,,,,12522,,14158,,2537,5510,8584,8486,14840,4473,5257,11534,,,14389
,848,,,,,,,,,,,13350,,1796,,,9121,,,,,,,,,6324,,,,,,,,,,,,,,,2854,,,,,,,,12490,,,,1726,15532,,6308,,,,,,6039,,,2170,,,,,,,12923,10400,,,8897,,,,,8622,1964,,3750,,,,12523,,14159,,2538,5511,8585,8487,14862,4492,5258,11535,,,14390
,870,,,,,,,,,,,13351,,1797,,,9122,,,,,,,,,6325,,,,,,,,,,,,,,,2855,,,,,,,,12491,,,,1727,15533,,6309,,,,,,6040,,,2171,,,,,,,12924,10404,,,8898,,,,,8642,1984,,3751,,,,12524,,14160,,2539,5512,8586,8508,14863,4493,5259,11536,,,14391
,871,,,,,,,,,,,13352,,1798,,,9123,,,,,,,,,6326,,,,,,,,,,,,,,,2856,,,,,,,,12492,,,,1728,15534,,6310,,,,,,6041,,,2172,,,,,,,12925,10405,,,8921,,,,,8643,1985,,3752,,,,12525,,14161,,2540,5513,8607,8509,14864,4494,5260,11537,,,14409
,872,,,,,,,,,,,13353,,1799,,,9141,,,,,,,,,6327,,,,,,,,,,,,,,,2857,,,,,,,,12493,,,,1729,15535,,6311,,,,,,6042,,,2192,,,,,,,12950,10406,,,8922,,,,,8644,1986,,3753,,,,12526,,14162,,2562,5533,8608,8510,14886,4495,5261,11538,,,14410
,895,,,,,,,,,,,13354,,1817,,,9142,,,,,,,,,6328,,,,,,,,,,,,,,,2858,,,,,,,,12494,,,,1730,15536,,6312,,,,,,6043,,,2193,,,,,,,13371,10407,,,8923,,,,,8645,1987,,3754,,,,12549,,14163,,2563,5534,8609,8511,14887,4496,5262,11539,,,14411
,896,,,,,,,,,,,13355,,1818,,,9143,,,,,,,,,6329,,,,,,,,,,,,,,,2859,,,,,,,,12495,,,,1731,15556,,6333,,,,,,6044,,,2194,,,,,,,13372,10408,,,8924,,,,,8646,1988,,3755,,,,12550,,14180,,2564,5535,8610,8512,14888,4497,5263,11559,,,14412
,1273,,,,,,,,,,,13375,,1819,,,9144,,,,,,,,,6349,,,,,,,,,,,,,,,2877,,,,,,,,12516,,,,1732,15557,,6334,,,,,,6045,,,2195,,,,,,,13373,10409,,,8945,,,,,8647,2009,,3756,,,,12575,,14181,,3011,5536,8611,8534,14889,4498,5264,11560,,,14413
,1274,,,,,,,,,,,13378,,1820,,,9145,,,,,,,,,6350,,,,,,,,,,,,,,,2878,,,,,,,,12517,,,,1733,15558,,6335,,,,,,6062,,,2196,,,,,,,13374,10425,,,8946,,,,,8666,2010,,3774,,,,13001,,14182,,3012,5537,8631,8535,14912,4518,5283,11561,,,14414
,1275,,,,,,,,,,,13379,,1821,,,9146,,,,,,,,,6351,,,,,,,,,,,,,,,2879,,,,,,,,12518,,,,1751,15559,,6336,,,,,,6063,,,2197,,,,,,,13376,10429,,,8947,,,,,8667,2011,,3775,,,,13026,,14183,,3013,5538,8632,8536,14913,4519,5284,11562,,,14415
,1276,,,,,,,,,,,13380,,1822,,,9147,,,,,,,,,6352,,,,,,,,,,,,,,,2880,,,,,,,,12519,,,,1752,15560,,6337,,,,,,6064,,,2198,,,,,,,13377,10430,,,8948,,,,,8668,2012,,3779,,,,13027,,14184,,3014,6034,8633,8559,14914,4520,5285,11563,,,14416
,1296,,,,,,,,,,,13875,,1823,,,9148,,,,,,,,,6353,,,,,,,,,,,,,,,2881,,,,,,,,12520,,,,1753,15561,,6359,,,,,,6065,,,2213,,,,,,,13395,10431,,,8949,,,,,8669,2033,,3780,,,,13050,,14185,,3035,6059,8634,8560,14915,4521,5286,11564,,,14435
,1297,,,,,,,,,,,13876,,1824,,,9149,,,,,,,,,6354,,,,,,,,,,,,,,,2882,,,,,,,,12521,,,,1754,15581,,6360,,,,,,6066,,,2214,,,,,,,13396,10432,,,8968,,,,,8670,2034,,3799,,,,13051,,14186,,3036,6060,8635,8910,14937,4522,5287,11565,,,14436
,1298,,,,,,,,,,,13877,,1842,,,9150,,,,,,,,,6374,,,,,,,,,,,,,,,2883,,,,,,,,12541,,,,1755,15582,,6361,,,,,,6067,,,2215,,,,,,,13397,10433,,,8969,,,,,8671,2035,,3800,,,,13052,,14187,,3037,6061,8636,8934,14938,4523,5288,11584,,,14437
,1299,,,,,,,,,,,13878,,1843,,,9165,,,,,,,,,6375,,,,,,,,,,,,,,,2884,,,,,,,,12542,,,,1756,15583,,6362,,,,,,6068,,,2216,,,,,,,13398,10434,,,8970,,,,,8672,2036,,4126,,,,13074,,14205,,3038,6083,8637,8935,14939,4543,5308,11585,,,14438
,1300,,,,,,,,,,,13879,,1844,,,9166,,,,,,,,,6376,,,,,,,,,,,,,,,2903,,,,,,,,12543,,,,1757,15584,,6384,,,,,,6069,,,2217,,,,,,,13399,10450,,,8971,,,,,8691,2037,,4127,,,,13075,,14206,,3039,6084,8655,8936,14940,4544,5309,11586,,,14439
,1301,,,,,,,,,,,13900,,1845,,,9167,,,,,,,,,6377,,,,,,,,,,,,,,,2904,,,,,,,,12544,,,,1758,15585,,6385,,,,,,6088,,,2218,,,,,,,13400,10454,,,8972,,,,,8692,2059,,4151,,,,13076,,14207,,3040,6085,8656,8957,15512,4545,5310,11587,,,14440
,1302,,,,,,,,,,,13901,,1846,,,9168,,,,,,,,,6378,,,,,,,,,,,,,,,2905,,,,,,,,12545,,,,1776,15586,,6386,,,,,,6089,,,2219,,,,,,,13401,10455,,,8973,,,,,8693,2060,,4152,,,,13077,,14208,,3059,6086,8657,8958,15537,4546,5311,11588,,,14441
,1319,,,,,,,,,,,13902,,1847,,,9169,,,,,,,,,6379,,,,,,,,,,,,,,,3380,,,,,,,,12546,,,,1777,15606,,6387,,,,,,6090,,,2220,,,,,,,13402,10456,,,8974,,,,,8694,2061,,4153,,,,13098,,14209,,3060,6087,8658,8959,15538,4547,5312,11589,,,14461
,1320,,,,,,,,,,,13903,,1848,,,9170,,,,,,,,,6380,,,,,,,,,,,,,,,3381,,,,,,,,12566,,,,1778,15607,,6388,,,,,,6091,,,2221,,,,,,,13403,10457,,,8975,,,,,8695,2560,,4154,,,,13099,,14210,,3061,6108,8659,8960,15562,4548,5334,11612,,,14462
,1321,,,,,,,,,,,13904,,1849,,,9171,,,,,,,,,6398,,,,,,,,,,,,,,,3403,,,,,,,,12567,,,,1779,15608,,6409,,,,,,6092,,,2222,,,,,,,13404,10458,,,8993,,,,,8696,2561,,4174,,,,13100,,14211,,3062,6109,8660,8961,15563,4567,5335,11613,,,14463
