1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
 6651, 8787, 3236, 2664, 13665,, 5386, 7787, 9646,, 15203,, 1122, 3881, 8024,, 4856, 10826,, 10892, 5228, 5763, 9809, 10743, 514, 700, 13976, 6927,, 1380, 12212, 1924,,, 12611, 1563,, 8337,, 1201, 12334, 107, 4424, 6014, 4468, 14736,, 4175, 1319, 12145,, 2208, 8990, 297, 2256, 10403, 7413, 1107, 326,, 4044,, 9227, 13767,,, 5825, 10936,, 7474, 14795, 418, 1675, 13324, 572, 6168, 12638, 3089, 10005, 8766,,, 5558, 10539, 5955, 767, 1886, 11887, 212,, 10522, 2094, 1573, 7962, 14439,, 10775,, 3314
 6652, 8810, 3237, 2665, 13686,, 5387, 7788, 9668,, 15204,, 1141, 3882, 8025,, 4857, 10848,, 10914, 5229, 5764, 9810, 10744, 515, 701, 13977, 6928,, 1401, 12213, 1946,,, 12633, 1588,, 8360,, 1202, 12335, 108, 4425, 6037, 4492, ,, 4197, 1320, 12146,, 2209, 9489, 745, 2279, 10404, 7414, 1128, 327,, 4045,, 9228, 13768,,, 5850, 10937,, 7475, 14796, 419, 1698, 13325, 573, 6169, 12639, 3090, 10006, 8767,,, 5559, 10540, 5956, 768, 1887, 11911, 233,, 10523, 2095, 1574, 7963, 14440,, 10776,, 3332
 6653, 8811, 3810, 2666, 13687,, 5388, 7789, 9669,, 15226,, 1142, 3883, 8026,, 4858, 10849,, 10915, 5251, 5765, 9811, 10745, 516, 702, 13978, 6929,, 1402, 12687, 1947,,, 12634, 2089,, 8361,, 1203, 12336, 109, 4445, 6038, 4493,,, 4198, 1339, 12147,, 2210, 9514, 746, 2280, 10405, 7437, 1129, 328,, 4046,, 9229, 13790,,, 5875, 10959,, 7476, 14797, 420, 1699, 13345, 574, 6170, 12640, 3091, 10007, 8768,,, 5580, 10541, 5976, 791, 1912, 11912, 234,, 10524, 2096, 1575, 7964, 14464,, 10777,, 3333
 6654, 8812, 3835, 2689, 13688,, 5411, 7790, 9670,, 15227,, 1143, 3904, 8048,, 4859, 10850,, 10916, 5252, 5766, 9832, 10746, 533, 703, 14001, 6930,, 1403, 12711, 1948,,, 12635, 2090,, 8886,, 1204, 12337, 556, 4446, 6039, 4516,,, 4199, 1340, 12148,, 2211, 9515, 747, 2704, 10424, 7438, 1130, 329,, 4047,, 9230, 13791,,, 6294, 10960,, 7477, 14798, 441, 1700, 13346, 592, 6171, 12663, 3112, 10008, 8769,,, 5581, 10542, 5977, 792, 2408, 11913, 235,, 10544, 2097, 1576, 7965, 14465,, 10801,, 3334
 6655, 8813, 3836, 2690, 13689,, 5412, 7791, 9671,, 15228,, 1144, 3905, 8049,, 4880, 10851,, 10917, 5253, 5767, 9833, 10747, 534, 704, 14002, 6951,, 1404, 12712, 1949,,, 12636, 2113,, 8887,, 1225, 12338, 557, 4447, 6040, 4517,,, 4748, 1341, 12170,, 2212, 9516, 748, 2705, 10425, 7439, 1131, 330,, 4048,, 9250, 13792,,, 6295, 10961,, 7497, 14799, 442, 2272, 13347, 593, 6172, 12664, 3113, 10009, 8770,,, 5582, 10543, 5978, 793, 2409, 11936, 236,, 10545, 2098, 1597, 7986, 14466,, 11276,, 3335
 6656, 8835, , 2691, 13690,, 5413, 7811, 9672,, 15251,, 1145, 3906, 8050,, 4881, 10852,, 10918, 5254, 5768, 9834, 10767, 535, 725, 14003, 6952,, 1427, 12713, 1971,,, 12658, 2114,, 8910,, 1226, 12339, 558, 4448, 6061, 4518,,, 4749, 1342, 12171,, 2232, 9539, 749, 2728, 10426, 7463, 1132, 331,, 4049,, 9251, 13793,,, 6296, 10984,, 7498, 14800, 443, 2273, 13348, 594, 6173, 13239, 3114, 10026, 8788,,, 5583, 10565, 5979, 816, 2410, 11937, 237,, 10546, 2099, 1598, 7987, 14467,, 11299,, 3336
 6657, 8836,, 3264, 13712,, 5436, 7812, 9693,, 15252,, 1146, 3907, 8051,, 4882, 10872,, 10938, 5276, 5788, 9835, 10768, 539, 1251, 14026, 6953,, 1428, 12734, 1972,,, 12659, 2115,, 8911,, 1227, 12360, 580, 4449, 6062, 4540,,, 4750, 1343, 12172,, 2233, 9540, 750, 2729, 10427, 8012, 1154, 332,, 4066,, 9252, 13817,,, 6319, 11485,, 7499, 14819, 444, 2274, 13349, 595, 6193, 13263, 3115, 10027, 8789,,, 5584, 10566, 5980, 817, 2411, 11938, 259,, 10547, 2100, 1599, 7988, 14468,, 11300,, 3337
 6658, 8837,, 3265, 13713,, 5437, 7813, 9694,, 15253,, 1147, 3908, 8052,, 4883, 10873,, 10939, 5277, 5789, 9836, 10769, 540, 1252, , 6954,, 1429, 12735, 1973,,, 12661, 2138,, 8912,, 1228, 12361, 581, 4450, 6063, 4541,,, 4772, 1344, 12173,, 2234, 9541, 769, 2730, 10428, 8037, 1155, 335,, 4067,, 9253, 13818,,, 6320, 11486,, 7500, 14820, 445, 2275, 13350, 596, 6194, , 3116, 10028, 8790,,, 5585, 10567, 5981, 818, 2433, 11961, 260,, 10548, 2101, 1600, 7989, 14489,, 11301,, 3338
 6659, 8838,, 3289, 14236,, 6011, 7814, 9695,, 15276,, 1166, 3929, 8073,, 4884, 10874,, 10940, 5801, 5790, 9837, 10770, 541, 1253,, 6955,, 1453, 12736, 1974,,, 13134, 2139,, 8913,, 1250, 12362, 582, 4472, 6064, 4542,,, 4773, 1345, 12195,, 2235, 9564, 770, 2731, 10429, 8038, 1156, 336,, 4068,, 9254, 14339,,, 6321, 11509,, 7522, 14821, 893, 2298, 13370, 597, 6195,, 3136, 10029, 8791,,, 5605, 10568, 5982, 841, 2434, 11962, 261,, 10570, 2102, 1601, 8510, 14490,, 11302,, 3339
 6676, 8839,, , 14238,, 6012, 7815, 9696,, ,, 1167, 3930, 8074,, 4906, 10875,, 10941, 5802, 5791, 9857, 10793, 559, 1254,, 6956,, 1901, 12737, 2496,,, 13135, 2140,, 8935,, 1724, 12363, 583, 4473, 6065, 4543,,, 4774, 1365, 12196,, 2833, 9565, 771, 2751, 10430, 8039, 1679, 337,, 4069,, 9255, 14340,,, 6322, 11510,, 7523, 14822, 894, 2299, 13371, 598, 6196,, 3137, 10030, 8792,,, 5606, 10569, 6001, 842, 2435, 11963, 735,, 10571, 2119, 1623, 8511, 14491,, 11324,, 3340
 6677, 8861,,, 14259,, 6036, 7816, 9697,,,, 1168, 3931, 8075,, 4907, 10876,, 10942, 5803, 5792, 9858, 11269, 560, 1275,, 6957,, 1902, 12738, 2497,,, 13136, 2163,, 8936,, 1725, 12386, 584, 4474, 6084, 4544,,, 4775, 1366, 12197,, 2834, 9566, 772, 2752, 10449, 8063, 1680, 351,, 4070,, 9276, 14341,,, 6323, 11511,, 7524, 14823, 895, 2300, 13373, 599, 6197,, 3138, 10031, 8793,,, 5607, 11114, 6002, 843, 2436, 11964, 736,, 10572, 2120, 1624, 8512, 14492,, 11325,, 3357
 6678, 8862,,, 14260,, , 7836, 9698,,,, 1169, 3932, 8573,, 4908, 10897,, 10943, 5826, 5814, 9859, 11270, 564, 1276,, 6958,, 1903, 12759, 2498,,, 13137, 2164,, 8937,, 1726, 12388, 604, 4972, 6085, 4565,,, 4797, 1367, 12720,, 2859, 9589, 773, 2753, 10450, 8064, 1703, 352,, 4071,, 9277, 14363,,, 6344, 11533,, 7525, 15371, 917, 2323, 13374, 600, 6198,, 3139, 10032, 8794,,, 5608, 11115, 6006, 866, 2437, 11965, 737,, 10596, 2121, 1625, 8534, 14493,, 11326,, 3358
 6679, 8863,,, 14261,,, 7837, 9718,,,, 1191, 3955, 8598,, 5407, 10898,, 10963, 5827, 5815, 9860, 11271, 565, 1277,, 6959,, 1904, 12760, 2521,,, 13158, 2165,, 8938,, 1727, 12886, 605, 4996, 6086, 4566,,, 4798, 1368, 12721,, 2860, 9590, 774, 2754, 10451, 8088, 1704, 353,, 4072,, 9278, 14364,,, 6345, 11534,, 7548, 15372, 918, , 13870, 616, 6218,, 3140, 10033, 8814,,, 5609, 11116, 6007, 867, 2458, 11986, 738,, 11022, 2122, 2174, 8535, 14494,, 11327,, 3359
 6680, 9411,,, 14262,,, 7838, 9719,,,, 1192, 4455, 8599,, 5408, 10899,, 10964, 5828, 5816, 9861, 11272, 566, 1278,, 6977,, 1925, 12761, 2522,,, 13159, 2188,, 8960,, 1748, 12887, 606, 4997, 6087, 4567,,, 4799, 1369, 12722,, , 9591, 775, 2755, 10452, 8663, 1705, 354,, 4073,, 9279, 14365,,, 6346, 11535,, 7549, 15373, 919,, 13871, 617, 6219,, 3141, 10034, 8815,,, 5610, 11117, 6452, 868, 2459, 11987, 755,, 11023, 2123, 2175, 8536, 15088,, 11328,, 3360
 6681, 9435,,, 14263,,, 7839, 9720,,,, 1193, 4456, 8623,, 5431, 10900,, 10965, 5829, 5817, 9862, 11273, 589, 1279,, 6978,, 1926, 12762, 2523,,, 13160, 2714,, 8961,, 1749, 12910, 607, 4998, 6088, 4568,,, 4800, 1391, 12723,,, 9614, 794, 2756, 10474, 8688, 1706, 355,, 4074,, 9302, 14366,,, 6347, 11536,, 7550, 15396, 920,, 13872, 618, 6220,, 3161, 10053, 8816,,, 5611, 11118, 6453, 869, 2460, 11988, 756,, 11045, 2124, 2198, 8537, 15089,, 11349,, 3361
 6682, 9436,,, 14264,,, 7840, 9721,,,, 1194, 4457, 8624,, 5432, 10922,, 10966, 5851, 5839, 9863, 11293, 590, 1300,, 6979,, 1927, 12763, 2524,,, 13161, 2715,, 8962,, 1750, 12911, 608, 4999, 6089, 4569,,, 4822, 1866, 12724,,, 9615, 795, 2776, 10475, , 1707, 356,, 4075,, 9303, 14367,,, 6348, 11558,, 8076, 15397, 921,, 13873, 619, 6221,, 3162, 10054, 8817,,, 5628, 11139, 6454, 891, 2461, 12011, 757,, 11046, 2125, 2199, 8538, 15090,, 11350,, 3362
 6701, 9437,,, 14265,,, 7841, 9722,,,, 1216, 4458, 8625,, 5433, 10923,, 10967, 5852, 5840, 9882, 11294, 591, 1301,, 6980,, 1928, 12764, 2546,,, 13162, 2739,, 8963,, 1751, 12912, 609, 5000, 6090, 4591,,, 4823, 1867, 12745,,, 9616, 796, 2777, 10976,, 1728, 357,, 4090,, 9327, 14389,,, 6349, 11559,, 8077, 15398, 940,, 13874, 620, 6222,, 3163, 10055, 8818,,, 5629, 11140, 6476, 892, 2462, 12012, 758,, 11047, 2146, 2200, 8539, 15091,, 11351,, 3363
 6702, 9461,,, 14283,,, 7860, 9723,,,, 1217, 4459, 8647,, 5455, 10924,, 10968, 5853, 5841, 9883, 11295, 614, 1302,, 6981,, 1929, 12784, 2547,,, 13183, 2740,, 8984,, 1752, 12913, 610, 5001, 6109, 4592,,, 4824, 1868, 12746,,, 10139, 797, 2778, 10977,, 1729, 360,, 4091,, 9328, 14390,,, 6350, 11560,, 8098, 15399, 941,, 13894, 621, 6243,, 3164, 10056, 8841,,, 5630, 11141, 6477, 915, 2484, 12037, 759,, 11048, 2147, 2223, 8559, 15092,, 11352,, 3364
 6703, 9462,,, 14284,,, 7861, 9743,,,, 1691, 4460, 8648,, 5456, 10925,, 10989, 5876, 5864, 9884, 11296, 615, 1303,, 6982,, 1930, 12785, 2548,,, 13184, 2764,, 8985,, 1753, 12934, 630, 5020, 6110, 4593,,, 4848, 1869, 12747,,, 10140, 798, 2779, 10978,, 1730, 361,, 4092,, 9826, 14391,,, 6351, 11561,, 8099, 15400, 942,, 13895, 622, 6244,, 3165, 10057, 8842,,, 5631, 11142, 6478, 916, 2485, 12537, 760,, 11069, 2148, 2224, 8560, 15093,, 11353,, 3365
 6704, 9463,,, 14285,,, 7862, 9744,,,, 1692, 4479, 8649,, 5457, 10948,, 10990, 6451, 5865, 9885, 11297, 987, 1325,, 6983,, 1950, 12786, 2549,,, 13185, 2765,, 8986,, 1773, 12935, 631, 5021, 6111, 4594,,, , 1890, 12748,,, 10141, 799, 2780, 10999,, 1731, 362,, 4093,, 9827, 14392,,, 6369, 11584,, 8100, 15420, 943,, 13896, 623, 6245,, 3187, 10058, 9289,,, 5632, 11143, 6479, 937, 2486, 12562, 761,, 11070, 2149, 2225, 8561, 15113,, 11354,, 3382
 6705, 9486,,, 14286,,, 7863, 9745,,,, 1693, 4480, 8650,, 5458, 10949,, 10991, , 5866, 9886, 11298, 1011, 15001,, 6984,, 1951, 12787, 2571,,, 13186, 2789,, 8987,, 1774, 12936, 632, 5022, 6112, 4616,,,, 1891, 12749,,, 10164, 800, 2781, 11000,, 1732, 376,, 4094,, 9828, 14393,,, 6370, 11585,, 8101, 15421, 944,, 13897, 624, 6246,, 3188, 10079, 9290,,, 5635, 11163, 6480, 938, 2487, 12563, 762,, 11071, 2150, 2248, 8562, 15114,, 11374,, 3383
 6706, 9487,,, 14287,,, 7864, 9746,,,, 1694, 4481, 8651,, 5480, 11449,, 10992,, 5867, 9887, 11318, 1012, 15026,, 6985,, 1952, 12788, 2572,,, 13187, 2790,, 9009,, 1775, 12937, 633, 5023, 6113, 4617,,,, 1892, 12770,,, 10165, 819, 2801, 11001,, 1754, 377,, 4095,, 9829, 14414,,, 6371, 11586,, 8102, 15422, 945,, 13898, 625, 6247,, 3189, 10080, 9313,,, 5636, 11164, 6501, 939, 2509, 12587, 763,, 11072, 2172, 2249, 8563, 15115,, 11375,, 3384
 6726, 9488,,, 14288,,, 7865, 9747,,,, 1695, 4482, 8672,, 5481, 11450,, 10993,, 5890, 9888, 11319, 1013, 15027,, 7002,, 1953, 12789, 2573,,, 13208, ,, 9010,, 1776, 12938, 634, 5024, 6114, 4618,,,, 1893, 12771,,, 10166, 820, 2802, 11002,, 1755, 378,, 4096,, 9830, 14415,,, 6372, ,, 8123, 15423, 946,, 13899, 645, 6269,, 3190, 10554, 9314,,, 5654, 11165, 6502, 963, 2510, 12588, 779,, 11073, 2173, 2250, 8564, 15116,, 11376,, 3385
 6727, 10087,,, 14289,,, 7866, 9748,,,, 1696, 4483, 8673,, 5482, 11451,, 10994,, 5891, 9908, 11320, 1035, 15028,, 7003,, 1954, 12811, 2597,,, 13209,,, 9011,, 1777, 12959, 635, 5025, 6115, 4619,,,, 1894, 12772,,, 10167, 821, 2803, 11003,, 1756, 379,, 4097,, 9849, 14416,,, 6373,,, 8124, 15424, 965,, 13900, 646, 6270,, 3213, 10555, 9315,,, 5655, 11166, 6503, 964, 2511, 12589, 780,, 11094, 2596, 2824, 8565, 15117,, 11377,, 3386
 6728, 10112,,, 14290,,, 7888, 9768,,,, 1697, 4484, 8674,, 5483, 11452,, 11014,, 5892, 9909, 11321, 1036, 15051,, 7004,, 1955, 12812, 2598,,, 13210,,, 9511,, 1778, 12960, 655, 5026, 6135, 5093,,,, 1895, 12773,,, 10189, 822, 2804, 11004,, 1757, 380,, 4098,, 9850, 14417,,, 6374,,, 8125, 15425, 966,, 13919, 647, 6717,, 3214, 10556, 9316,,, 5656, 11167, 6504, 988, 2536, 12612, 781,, 11095, 2619, 2825, 8585, 15118,, 11378,, 3387
 6729, 10113,,, 14311,,, 7889, 9769,,,, 1716, 4504, 8675,, 5505, 11473,, 11015,, 6338, 9910, 11322, 1037, 15052,, 7005,, 1975, 12813, 3121,,, 13211,,, 9512,, 1779, 12961, 656, 5045, 6136, 5118,,,, 1915, 12774,,, 10190, 823, 2805, 11005,, 2304, 381,, 4099,, 9851, 14418,,, 6375,,, 8148, 15445, 967,, 13920, 648, 6718,, 3215, 10576, 9317,,, 5660, 11168, 6505, 1392, 3009, 12613, 782,, 11096, 2620, 2848, 8586, 15119,, 11379,, 3388
 6730, ,,, 14312,,, 7890, 9770,,,, 1717, 4505, 8676,, 5506, 11474,, 11016,, 6339, 9911, 11323, 1038, 15053,, 7006,, 1976, 12814, 3122,,, 13212,,, 9513,, 1780, 12962, 657, 5046, 6137, 5119,,,, 1916, 12795,,, 10191, 824, 2806, 11024,, 2305, 382,, 4100,, 9852, 14441,,, 6376,,, 8149, 15446, 968,, 13921, 649, 6719,, 3238, 10577, 9338,,, 5661, 11190, 6526, 1393, 3010, 12637, 783,, 11097, 2621, 2849, 8587, ,, 11399,, 3389
 6752,,,, 14313,,, 7891, 9771,,,, 1718, 4506, 8677,, 5507, 11475,, 11017,, 6340, 9912, 11343, 1039, ,, 7007,, 1977, 12837, 3123,,, 13213,,, 9535,, 1781, 12963, 658, 5047, 6138, 5143,,,, 1917, 12796,,, 10214, 825, 2807, 11025,, 2329, 383,, 4115,, 9853, 14442,,, 6394,,, 8150, 15447, 969,, 13922, 670, 6720,, 3239, 10578, 9339,,, 5679, 11191, 6527, 1417, 3033, 12662, 784,, 11098, 2622, 2850, 8588,,, 11400,, 3407
 6753,,,, 14314,,, 7915, 9772,,,, 1719, 4507, 8697,, 5508, 11476,, 11018,, 6341, 9913, 11344, 1059,,, 7008,, 1978, 12838, 3146,,, 13233,,, 9536,, 1798, 12964, 659, 5048, 6139, 5144,,,, 1918, 12797,,, 10215, 844, 2826, 11026,, 2330, 384,, 4116,, 9854, 14443,,, 6395,,, 8726, 15448, 970,, 13923, 671, 6721,, 3240, 10579, 9340,,, 5680, 11192, 6528, 1418, 3034, , 785,, 11099, 2623, 2874, 8589,,, 11401,, 3408
 6754,,,, 14315,,, 7916, 9793,,,, 1720, 4508, 8698,, 5531, 11477,, 11019,, 6342, 9935, 11345, 1060,,, 7009,, 1979, 12862, 3147,,, 13234,,, 9537,, 1799, 12984, 660, 5049, 6662, 5167,,,, 1919, 12798,,, 10216, 845, 2827, 11027,, 2331, 385,, 4117,, 9855, 14940,,, 6396,,, 8727, 15449, 971,, 13924, 672, 6722,, 3611, 10580, 9341,,, 5681, 11193, 6529, 1441, 3035,, 786,, 11119, 2624, 2875, 8590,,, 11402,, 3409
 6755,,,, 14337,,, 7941, 9794,,,, 1721, 4529, 8699,, 5532, 11498,, 11039,, 6343, 9936, 11346, 1061,,, 7027,, 1980, 13335, 3171,,, 13235,,, 9538,, 1800, 12985, 661, 5050, 6663, 5168,,,, 1920, 12799,,, 10239, 846, 2828, 11028,, 2332, 386,, 4118,, 9856, 14941,,, 6397,,, 8773, 15450, 989,, 13925, 695, 6723,, 3612, 10581, 9342,,, 5685, 11739, 6530, 1442, 3036,, 787,, 11120, 2642, 14074, 8611,,, 11403,, 3410
 7254,,,, 14338,,, 8387, 9796,,,, 1722, 4530, 8700,, 6033, 11499,, 11040,, 6362, 9937, 11347, 1062,,, 7028,, 1981, 13336, 3172,,, 13236,,, 9560,, 1801, 12986, 662, 5071, 6664, 5169,,,, 1940, 12820,,, 10240, 847, 2829, 11029,, 2355, 404,, 4119,, 9874, 14963,,, 6398,,, 8774, , 990,, 13944, 720, 6741,, 3613, 10582, 9343,,, 5686, 11740, 6531, 1443, 3058,, 804,, 11121, 2643, 14075, 8612,,, 11404,, 3411
 7276,,,, 14937,,, 8388, 10244,,,, 1723, 4531, 8701,, 6057, 11500,, 11041,, 6363, 10384, 11348, 1063,,, 7029,, 2000, 13337, 3196,,, 13237,,, 9561,, 1802, 12987, 663, 5072, 6685, 5170,,,, 1941, 12821,,, 10241, 848, 2830, 11030,, 2356, 405,, 4120,, 9875, 14964,,, 6399,,, 8775,, 991,, 13945, 1170, 6742,, 3636, 10601, 9363,,, 5710, 11741, 6551, 1466, 3059,, 805,, 11122, 2644, 14099, 8613,,, 11424,, 3412
 7277,,,, 14962,,, 8389, 10268,,,, 1741, 4532, 8702,, 6058, 11501,, 11042,, 6364, 10408, 11367, 1064,,, 7030,, 2001, 13360, 3197,,, 13238,,, 9562,, 1803, 12988, 680, 5073, 6686, 5191,,,, 1942, 12822,,, 10816, 849, 2831, 11049,, 2357, 406,, 4121,, 9876, 14965,,, 6400,,, ,, 992,, 13946, 1171, 6743,, 3637, 10602, 9364,,, 5711, 11742, 6552, 1467, 3060,, 806,, 11123, 2645, 14100, 8614,,, 11425,, 3413
 7278,,,, ,,, 8390, 10269,,,, 1742, 4533, 8722,, 6081, 11502,, 11043,, 6365, 10409, 11368, 1065,,, 7031,, 2002, 13361, 3746,,, 13258,,, 9563,, 1804, 12989, 681, 5074, 6687, 5192,,,, 1943, 12823,,, 10839, 850, 2832, 11050,, 14254, 407,, 4143,, 9877, 14966,,, 6401,,,,, 993,, 13947, 1172, 6744,, 3638, 10603, 9365,,, 6134, 11764, 6553, 1468, 3061,, 807,, 11124, 2646, 14698, 8615,,, 11426,, 3414
 7279,,,,,,, 8411, 10270,,,, 1743, 4553, 8723,, 6082, 11524,, 11044,, 6366, 10410, 11369, 1083,,, 7032,, 2003, 13362, 3747,,, 13259,,, 9585,, 1805, 13512, 682, 5075, 6688, 5193,,,, 1944, 13372,,, 10840, 870, 2852, 11051,, 14255, 408,, 4144,, 9878, 14988,,, 6420,,,,, 994,, 13948, 1173, 6745,, 3639, 10604, 9366,,, 6155, 11765, 6554, 1491, 3083,, 808,, 11144, 2647, 14699, 8638,,, 11427,, 3433
 7280,,,,,,, 8412, 10293,,,, 1744, 4554, 8724,, 6083, 11525,, 11064,, 6367, 10411, 11370, 1084,,, 7033,, 2004, 13363, 3771,,, 13260,,, 9586,, 1823, 13535, 683, 5097, 6689, 5194,,,, 1945, 13396,,, 10841, 871, 2853, 11052,, 14256, 409,, 4145,, 9879, 14989,,, 6421,,,,, 995,, 13949, 1195, 6746,, 3661, 10605, 9367,,, 6156, 11766, 6555, 1492, 3084,, 809,, 11145, 2648, 14700, 8639,,, 11901,, 3434
 7281,,,,,,, 8413, 10294,,,, 1745, 4555, 8725,, 6105, 11526,, 11065,, 6368, 10432, 11371, 1085,,, 7052,, 2005, 13385, 3796,,, 13261,,, 9587,, 1824, 13536, 684, 5098, 6690, 5195,,,, 1964, 13397,,, 10864, 872, 2854, 11053,, 14853, 430,, 4641,, 9880, 14990,,, 6422,,,,, 996,, 13950, 1196, 6747,, 3662, 10606, 9368,,, 6157, 11767, 6556, 1493, 3085,, 810,, 11146, 2649, 14724, 8640,,, 11923,, 3435
 7282,,,,,,, 8414, 10295,,,, 1746, 4556, 8748,, 6106, 11549,, 11066,, 6387, 10433, 11372, 1086,,, 7053,, 2026, 13386, 3821,,, 13262,,, 9588,, 1825, 13537, 685, 5099, 6709, 5216,,,, 1965, 13398,,, 10865, 873, 2855, 11054,, 14854, 431,, 4642,, 9900, 14991,,, 6423,,,,, 1014,, 13970, 1197, 6748,, 3663, 10607, 9387,,, 6158, 11768, 6557, 1494, 3086,, 811,, 11147, 2667, 14725, 9135,,, 11924,, 3436
 7301,,,,,,, 8415, 10296,,,, 1747, 4557, 8749,, 6107, 11550,, 11067,, 6388, 10434, 11373, 1087,,, 7054,, 2027, 13387, ,,, 13283,,, 9610,, 1826, 13538, 686, 5100, 6710, 5217,,,, 1966, 13399,,, , 874, 2856, 11055,, 14876, 432,, 4643,, 9901, 14992,,, 6424,,,,, 1015,, 13971, 1198, 6766,, 3664, 10625, 9388,,, 6159, 11788, 6576, 1516, 3087,, 812,, 11148, 2668, 15299, 9136,,, 11925,, 3437
 7302,,,,,,, 8416, 10318,,,, 1766, 4579, 8750,, 6108, 11575,, 11068,, 6389, 10435, 11392, 1088,,, 7055,, 2028, 13388,,,, 13284,,, 9611,, 1827, 13560, 687, 5622, 6711, 5218,,,, 1967, 13421,,,, 875, 2857, 11056,, 14877, 433,, 4644,, 9902, 15013,,, 6425,,,,, 1016,, 13972, 1218, 6767,, 3665, 10626, 9389,,, 6180, 11789, 6577, 1517, 3108,, 830,, 11149, 2669, 15300, 9137,,, 11926,, 3438
 7303,,,,,,, 8417, 10319,,,, 1767, 4580, 9197,, 6130, 12074,, 11089,, 6390, 10436, 11393, 1089,,, 7056,, 2029, 13389,,,, 13285,,, 9612,, 1828, 13561, 688, 5623, 6712, 5219,,,, 1968, 13422,,,, 896, 2858, 11074,, 14878, 457,, 4645,, 9903, 15014,,, 6426,,,,, 1017,, 13973, 1219, 6768,, 3687, 10627, 9390,,, 6181, 11790, 6578, 1564, 3109,, 831,, 11169, 2670, 15323, 9160,,, 11927,, 3459
 7304,,,,,,, 8436, 10320,,,, 1768, 5080, 9198,, 6131, 12075,, 11090,, 6391, 10437, 11394, 1090,,, 7057,, 2030, 13410,,,, 13286,,, 9613,, 1829, 13562, 705, 5624, 6713, 5220,,,, 1969, 13423,,,, 897, 2878, 11075,, 14879, 458,, 4646,, 9904, 15015,,, 6445,,,,, 1018,, 13974, 1220, 6769,, 3688, 10628, 9391,,, 6182, 11791, 6579, 2042, 3110,, 832,, 11170, 2671, 15324, 9161,,, 11949,, 3460
 7305,,,,,,, 8437, 10321,,,, 1769, 5081, 9222,, 6132, 12076,, 11091,, 6392, 10438, 11395, 1108,,, 7078,, 2052, 13411,,,, 13287,,, 9637,, 1830, 13563, 706, 5625, 6714, 5241,,,, 1970, 13424,,,, 898, 2879, 11076,, 14880, 828,, 4666,, 9905, 15016,,, 6446,,,,, 1019,, 13975, 1221, 6770,, 3689, 10629, 9392,,, 6183, 11792, 6580, 2066, 3111,, 833,, 11171, 2672, 15325, 9162,,, 11950,, 3461
 7306,,,,,,, 8438, 10322,,,, 1770, 5082, 9223,, 6133, 12099,, 11092,, 6393, 10457, 11396, 1109,,, 7079,, 2053, 13412,,,, 13308,,, 10136,, 1849, 13585, 707, 5626, 6715, 5242,,,, 1990, 13446,,,, 899, 2880, 11077,, 14881, 829,, 4667,, 9926, 15017,,, 6447,,,,, 1020,, 13995, 1222, 6771,, 3690, 10630, 9393,,, 6184, 11793, 6581, 2067, 3134,, 834,, 11172, 2673, 15348, 9163,,, 11951,, 3462
 7307,,,,,,, 8439, 10343,,,, 1771, 5085, 9224,, 6683, 12100,, 11093,, 6413, 10458, 11397, 1110,,, 7080,, 2054, 13413,,,, 13309,,, 10137,, 1850, 13586, 708, 5645, 6734, 5243,,,, 1991, 13448,,,, 922, 2881, 11078,, 14902, 853,, 4668,, 9927, 15038,,, 6448,,,,, 1021,, 13996, 1223, 6772,, 3712, 10631, 9394,,, 6185, 11814, 6582, 2091, 3135,, 835,, 11173, 2674, 15349, 9164,,, 11952,, 3463
 7308,,,,,,, 8440, 10344,,,, 1772, 5104, 9247,, 6684, 12124,, 11516,, 6414, 10459, 11418, 1111,,, 7551,, 2078, 13414,,,, 13310,,, 10138,, 1851, 13587, 709, 5646, 6735, 5244,,,, 1992, 14071,,,, 1370, 2882, 11079,, 14903, 854,, 4669,, 9928, 15039,,, 6449,,,,, 1040,, 13997, 1224, 6773,, 3713, 10632, 9395,,, 6204, 11815, 6601, 2092, 3160,, 836,, 11174, 2675, 15350, 9186,,, 11953,, 3484
 7326,,,,,,, 8441, 10345,,,, 1791, 5105, 9248,, 6707, 12125,, 11540,, 6415, 10460, 11419, 1112,,, 7552,, 2079, 13436,,,, 13311,,, 10160,, 1852, 13588, 710, 5647, 6736, 5769,,,, 1993, 14073,,,, 1371, 2883, 11080,, 14904, 855,, 4670,, 9929, 15040,,, 6450,,,,, 1041,, 13998, 1243, 6792,, 3714, 10633, 9396,,, 6205, 11816, 6602, 2116, 3634,, 837,, 11194, 2676, 15374, 9187,,, 11974,, 3485
