1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96
 6031, 15593, 1287,, 12006,, 11534,, 1209, 10684, 1652, 15117,,, 1095, 14419,,, 11309,, 7838, 5240,,,, 8928, 3602, 698,, 10416,, 1266, 6710, 10048, 9274,, 6340, 2206, 3872, 9796,,, 10194, 5621,,,,,, 9317, 11340,,, 14580,, 15237,,, 5190,,,,, 464,, 14868, 2664, 3206,,, 7560, 8569, 14042,, 10904,, 10943, 14886, 4968, 5405, 9446, 4093, 2128, 15325, 3303, 8775, 10303, 3000, 652, 7060,, 11758,,, 3960, 1405
 6032, 15614, 1306,, 12007,, 11535,, 1210, 10685, 1653, 15118,,, 1096, 15018,,, 11310,, 7839, 5263,,,, 8929, 3603, 699,, 10417,, 1267, 6711, 10072, 9275,, 6341, 2207, 3873, 9797,,, 10195, 5622,,,,,, 9318, 11341,,, 14581,, 15238,,, 5191,,,,, 465,, 14869, 2665, 3224,,, 7561, 9092, 14043,, 11477,, 10944, 14887, 4969, 5424, 9468, 4094, 2149, 15348, 3304, 8776, 10321, 3575, 653, 7080,, 11779,,, 3961, 1406
 6033, 15615, 1307,, 12032,, 11557,, 1231, , 1654, 15142,,, 1117, 15019,,, 11311,, 7840, 5264,,,, 8930, 3604, 717,, 10418,, 1268, 6712, 10522, 9276,, 6342, 2208, 3892, 9819,,, 10196, 5623,,,,,, 9319, 11342,,, 14582,, 15239,,, 5192,,,,, 487,, 14870, 2666, 3225,,, 7562, , 14044,, 11478,, 10961, 14888, 4970, 5425, 9469, 4095, 2150, 15349, 3305, 8777, 10322, 3600, 654, 7081,, 11780,,, 3980, 1407
 6034, 15616, 1308,, 12455,, 11558,, 1232,, 1678, ,,, 1118, 15020,,, 11312,, 7841, 5265,,,, 8931, 3605, 718,, 10437,, 1738, 6713, 10546, 9277,, 6343, 2209, 3893, 9820,,, 10197, 5624,,,,,, 9320, 11343,,, 14605,, 15261,,, 5193,,,,, 488,, 14871, 2667, 3700,,, 7582,, 14069,, 11479,, 10962, 14889, 4994, 5426, 9470, 4096, 2726, 15350, 3324, 8778, 10323, 3625, 655, 7082,, 11781,,, 3981, 1428
 6035, 15617, 1309,, 12456,, 11559,, 1233,, 1679,,,, 1119, 15043,,, 11313,, 7862, 5288,,,, 8932, 3606, 719,, 10438,, 1739, 6732, 10547, 9278,, 6344, 2210, 3894, 9821,,, 10198, 5625,,,,,, 9339, 11365,,, 14606,, 15262,,, 5210,,,,, 911,, 14872, 2668, 3701,,, 7583,, 14542,, 11502,, 10963, 15409, 5394, 5427, 10046, 4097, 2727, 15351, 3325, 8779, 10324, 14151, 674, 7083,, 11782,,, 3982, 1429
 6036, 15618, 1310,, 12457,, 11560,, 1704,, 2129,,,, 1120, ,,, 11314,, 7863, 5289,,,, 8954, 3607, 720,, 10439,, 1740, 6733, 10548, 9279,, 6345, 2211, 3895, 9822,,, 10217, 5647,,,,,, 9340, 11366,,, 14607,, 15263,,, 5211,,,,, 912,, 14892, 2669, 3702,,, 7584,, 14543,, 11503,, 10964, 15410, 5415, 5428, 10069, 4098, 2728, 15373, 3326, 8780, 10325, 14176, 675, 7084,, 11783,,, 3983, 1430
 6057, , 1311,, 12458,, 11583,, 1705,, 2130,,,, 1121,,,, 11334,, 7864, 5290,,,, 8955, 3608, 721,, 10440,, 1741, 6734, 10571, 9280,, 6346, 2230, 3896, 9823,,, 10218, 5648,,,,,, 9341, 11367,,, ,, ,,, 5212,,,,, 913,, 14893, 2689, 3724,,, 7585,, 14566,, 11528,, 10965, 15433, 5416, 5449, 10070, 4099, 3351, 15374, 3327, 8781, 10326, 14776, 676, 7085,, 11805,,, 3984, 1431
 6058,, 1312,, 12459,, 11584,, 1706,, 2151,,,, 1122,,,, 11335,, 7865, ,,,, 8956, 3626, 722,, 10441,, 1762, 6735, 10572, 9299,, 6347, 2231, 3897, 9845,,, 10219, 5649,,,,,, 9342, 11368,,,,,,,, 5213,,,,, 914,, 14894, 2690, 3725,,, 7586,, 14567,, 12128,, 10966, 15434, 5417, 5450, 10071, 4121, 3352, 15375, 3328, 8799, 10327, 14777, 677, 7105,, 11806,,, 3985, 1453
 6059,, 1331,, 12479,, 11585,, 1707,, 2152,,,, 1143,,,, 11336,, 7866,,,,, 9431, 3627, 723,, 10442,, 1763, 6736, 10573, 9300,, 6348, 2232, 3919, 9846,,, 10220, 5650,,,,,, 9343, 11390,,,,,,,, 5214,,,,, 935,, 14895, 2691, 3726,,, 7587,, 14568,, ,, 10967, 15435, 5418, 5451, 10094, 4122, 3353, 15376, 3329, 8800, 10347, 14798, 678, 7106,, 12278,,, 3986, 1454
 6060,, 1332,, 12480,, 12107,, 1708,, 2153,,,, 1144,,,, 11337,, 8438,,,,, 9432, 3628, 724,, 10443,, 1764, 6737, 10574, 9301,, 6366, 2233, 3920, 9847,,, 10221, 5673,,,,,, 9344, 11391,,,,,,,, 5215,,,,, 936,, 14896, 2692, 3727,,, 7608,, 14569,,,, 10968, 15436, 5419, 5474, 10095, 4123, 13953, 15398, 3851, 8801, 10348, 14799, 679, 7107,, 12279,,, 4482, 1455
 6061,, 1333,, 12481,, 12108,, 1729,, 2154,,,, 1146,,,, 11338,, 8463,,,,, 9455, 3629, 725,, 10444,, 1765, 6738, 10596, 9302,, 6367, 2234, 3921, 9848,,, 10222, 6147,,,,,, 9345, 11392,,,,,,,, 5216,,,,, 937,, 14919, 2693, 3728,,, 7609,, 14590,,,, 10986, 15458, 5420, 5475, 10694, 4124, 13977, 15399, 3852, 8802, 10349, 14800, 680, 7108,, 12280,,, 4483, 1456
 6504,, 1334,, 12482,, 12129,, 1730,, 2155,,,, 1147,,,, 11339,, 8488,,,,, 9456, 3630, 741,, 10463,, 1766, 6757, 10597, 9303,, 6368, 2255, 3922, 9871,,, 10223, 6148,,,,,, 9364, 11415,,,,,,,, 5217,,,,, 938,, 14920, 2694, 3729,,, 7610,, 14591,,,, 10987, 15459, 5421, 5904, , 4571, 13978, 15400, 3853, 8803, 10350, 14801, 700, 7109,, 12281,,, 4506, 1479
 6505,, 1335,, 12483,, 12130,, 1731,, 2172,,,, 1544,,,, 11359,, 8489,,,,, 9457, 3631, 742,, 10464,, 1767, 6758, 10598, 9304,, 6369, 2256, 3945, 10294,,, 10224, 6149,,,,,, 9365, 11416,,,,,,,, 5235,,,,, 939,, 15467, 2715, 3748,,, 7611,, 14592,,,, 10988, 15460, 5439, 5927,, 4572, 14001, , 3854, 8804, 10351, 14802, 701, 7632,, 12282,,, 4507, 1480
 6506,, 1336,, 12484,, 12131,, 1732,, 2173,,,, 1545,,,, 11360,, 8490,,,,, 9479, 3632, 743,, 10465,, 1787, 6759, 10599, 9305,, 6370, 2257, 4392, 10295,,, 10225, 6172,,,,,, 9366, 11916,,,,,,,, 5236,,,,, 940,, 15468, 2716, 3749,,, 7635,, 14593,,,, 11440, 15461, 5440, 5928,, 4573, 14002,, 3855, 8805, 10352, 14822, 702, 7633,, 12283,,, 4508, 1481
 6507,, 1337,, 12504,, 12132,, 1733,, 2174,,,, 1566,,,, 11361,, 8491,,,,, 9480, 3633, 744,, 10466,, 1788, 6760, 10621, 9325,, 6371, 2258, 4393, 10319,,, 10243, 6173,,,,,, 9367, 11941,,,,,,,, 5237,,,,, 959,, 15469, 2717, 3750,,, 8159,, 14594,,,, 11462, 15462, 5441, 5929,, 4574, 14003,, 3875, 8823, 10372, 14823, 703, 7634,, 12302,,, 4509, 1505
 6508,, 1338,, 12505,, 12133,, 1734,, 2175,,,, 1567,,,, 11362,, ,,,,, 9481, 3650, 745,, 10467,, 1789, 6761, 10622, 9326,, 6372, 2280, 4394, 10320,,, 10244, 6174,,,,,, 9368, 11942,,,,,,,, 5241,,,,, 960,, 15470, 2718, 3751,,, 8183,, 14595,,,, 11463, 15485, 5442, 5951,, 4593, 14026,, 3876, 8824, 10373, 14824, 704, 7656,, 12303,,, 4510, 1980
 6509,, 1357,, 12506,, 12154,, 1735,, 2176,,,, 1568,,,, 11363,,,,,,, 9482, 3651, 746,, 10468,, 1790, 6762, 10623, 9327,, 6373, 2281, 4395, 10343,,, 10245, 6175,,,,,, 9369, 11965,,,,,,,, 5242,,,,, 961,, 15471, 2719, 3752,,, 8184,, 14616,,,, 11464, 15486, 5443, 5952,, 4594, 14027,, 3877, 8825, 10374, 14825, 705, 7657,, 12304,,, 4531, 2004
 6529,, 1358,, 12507,, 12155,, 1754,, 2177,,,, 1569,,,, 11364,,,,,,, 9483, 3652, 747,, 10469,, 1791, 6763, 10624, 9328,, 6392, 2756, 4396, 10344,,, 10246, 6176,,,,,, 9370, 11966,,,,,,,, 5260,,,,, 962,, 15491, 2741, 3753,,, 8185,, 14617,,,, 11465, 15487, 5444, 5953,, 4595, 14028,, 3878, 8826, 10375, 14848, 726, 7658,, 12305,,, 4532, 2005
 6530,, 1359,, 12508,, 12156,, 1755,, 2178,,,, 1570,,,, 11384,,,,,,, 9503, 3653, 748,, 10470,, 1792, 6764, 10647, 9329,, 6393, 2757, 4416, 10345,,, 10247, 6196,,,,,, 9389, 11991,,,,,,,, 5261,,,,, 963,, 15492, 2742, 3754,,, 8186,, 14618,,,, 11466, 15488, 5445, 5954,, 4596, 14552,, 3879, 8827, 10376, 14849, 727, 7659,, 12306,,, 4533, 2006
 6531,, 1360,, 12509,, 12157,, 1756,, 2179,,,, 1571,,,, 11385,,,,,,, 9504, 3654, 749,, 10488,, 1793, 6782, 10648, 9330,, 6394, 2758, 4417, 10346,,, 10248, 6197,,,,,, 9390, 12016,,,,,,,, 5262,,,,, 964,, 15493, 2743, 3755,,, 8187,, 14619,,,, 11486, 15512, 5446, 5955,, 4597, 14576,, 3880, 8828, 10377, 14850, 1103, 7681,, 12307,,, 4534, 2029
 6532,, 1361,, 12529,, 12158,, 1757,, 2180,,,, 1591,,,, 11386,,,,,,, 9505, 3655, 750,, 10489,, 1811, 6783, 10649, 9350,, 6395, 2759, 4418, 10368,,, 10249, 6198,,,,,, 9391, 12041,,,,,,,, 5266,,,,, 965,, 15494, 2744, 3756,,, 8208,, 14620,,,, 11487, , 5466, 5976,, 4598, 14577,, 3899, 8829, 10378, 14873, 1127, 7682,, 12308,,, 4535, 2030
 6533,, 1362,, 12530,, 12159,, 1758,, 2198,,,, 1592,,,, 11387,,,,,,, 9506, 3656, 766,, 10490,, 1812, 6784, 10672, 9351,, 6396, 2760, 4419, 10369,,, 10269, 6199,,,,,, 9392, ,,,,,,,, 5267,,,,, 966,, 15495, 2767, 3773,,, 8209,, 14641,,,, 11488,, 5467, 5977,, 4599, 14578,, 3900, 8848, 10398, 14874, 1128, 7683,, 12326,,, 4556, 2031
 6534,, 1363,, 12531,, 12183,, 1759,, 2199,,,, 1593,,,, 11388,,,,,,, 9507, 3657, 767,, 10491,, 1813, 6785, 10673, 9352,, 6397, 2761, 4420, 10370,,, 10270, 6200,,,,,, 9393,,,,,,,,, 5286,,,,, 983,, 15496, 2768, 3774,,, 8210,, 14642,,,, 11489,, 5468, 5978,, 4600, 14601,, 3901, 8849, 10399, 14875, 1129, 7684,, 12327,,, 4557, 2053
 6535,, 1383,, 12532,, 12184,, 1760,, 2200,,,, 1594,,,, 11389,,,,,,, 9508, 3658, 768,, 10492,, 1814, 6786, 11147, 9353,, 6398, 2762, 4421, 10371,,, 10271, 6201,,,,,, 9394,,,,,,,,, 5287,,,,, 984,, 15497, 2769, 3775,,, 8211,, 14643,,,, 11490,, 5469, 5979,, 4601, 14602,, 3902, 8850, 10400, 15401, 1151, 7685,, 12328,,, 4558, 2054
 6555,, 1384,, 12533,, 12208,, 1761,, 2201,,,, 1595,,,, 11409,,,,,,, 9509, 3675, 769,, 10493,, 1815, 6787, 11172, 9354,, 6418, 2781, 4422, 10394,,, 10272, 6221,,,,,, 9395,,,,,,,,, 5291,,,,, 985,, 15517, 2792, 3776,,, 8233,, 14644,,,, 11491,, 5470, 5980,, 4602, 14603,, 3903, 8851, 10401, 15402, 1152, 7706,, 12329,,, 4559, 2055
 6556,, 1385,, 12534,, 12209,, 1780,, 2202,,,, 1596,,,, 11410,,,,,,, 9527, 3676, 770,, 10494,, 1816, 6788, 11173, 9375,, 6419, 2782, 4441, 10395,,, 10696, 6222,,,,,, 9414,,,,,,,,, 5712,,,,, 986,, 15518, 2793, 3777,,, 8234,, 14645,,,, 11492,, 5471, 6000,, 4618, 14604,, 3904, 8852, 10402, 15403, 1153, 7707,, 12330,,, 4560, 2056
 6557,, 1386,, 12553,, 12758,, 1781,, 2203,,,, 1616,,,, 11411,,,,,,, 9528, 3677, 771,, 10495,, 1817, 6789, 11196, 9802,, 6420, 2783, 4442, 10396,,, 10697, 6223,,,,,, 9415,,,,,,,,, 5713,,,,, 987,, 15519, 3291, 3778,,, 8235,, 14667,,,, 11511,, 5492, 6001,, 4619, 14626,, 3905, 8853, 10403, 15404, 1154, 7708,, 12331,,, 4580, 2079
 6558,, 1387,, 12554,, 12781,, 1782,, 2204,,,, 1617,,,, 11412,,,,,,, 9529, 3678, 772,, 10514,, 1818, 6807, 11197, 9803,, 6421, 2784, 4443, 10397,,, 10720, 6224,,,,,, 9869,,,,,,,,, 5714,,,,, 988,, 15520, 3292, 3779,,, 8834,, 14668,,,, 11512,, 5493, 6002,, 4620, 14627,, 3924, 8873, 10423, 15422, 1176, 7709,, 12332,,, 4581, 2080
 6559,, 1388,, 12555,, 12782,, 1783,, 2225,,,, 1618,,,, 11413,,,,,,, 9530, 3679, 773,, 10515,, 1836, 6808, 11198, 9826,, 6422, 2785, 4444, 10419,,, 10721, 6225,,,,,, 9870,,,,,,,,, 5736,,,,, 989,, 15521, 3293, 3780,,, 8836,, 14669,,,, 11513,, 5494, 6003,, 4621, 14628,, 3925, 8874, 10424, 15423, 1177, 7710,, 12333,,, 4582, 2081
 6560,, 1835,, 12556,, 12783,, 1784,, 2226,,,, 1619,,,, 11414,,,,,,, 9531, 3680, 774,, 10516,, 1837, 6809, 11199, 9827,, 6444, 2786, 4445, 10420,,, 10722, 6226,,,,,, 9891,,,,,,,,, 5737,,,,, 990,, 15543, 3294, 3781,,, 8859,, 14670,,,, 11514,, 5495, 6004,, 4622, 14629,, 3926, 8875, 10425, 15424, 1178, 8258,, 12352,,, 4583, 2104
 6561,, 1858,, 12557,, 12784,, 1785,, 2227,,,, 1620,,,, 11436,,,,,,, 9532, 3681, 775,, 10517,, 1838, 6810, 11221, 9828,, 6445, 2787, 4446, 10421,,, 10744, 6246,,,,,, 9892,,,,,,,,, 5738,,,,, 1007,, 15544, 3315, 3798,,, 8860,, 14692,,,, 11515,, 5496, 6005,, 4623, 14650,, 3927, 8876, 10426, 15425, 1179, 8259,, 12353,,, 4584, 2105
 6580,, 1859,, 12578,, 12808,, 1786,, 2228,,,, 1621,,,, 11437,,,,,,, 9533, 3682, 793,, 10989,, 1839, 6811, 11222, 9829,, 6868, 2788, 4447, 10422,,, 10745, 6247,,,,,, 9893,,,,,,,,, 5739,,,,, 1008,, 15545, 3316, 3799,,, ,, 14693,,,, 11516,, 5497, 6024,, 4624, 14651,, 3928, 8877, 10448, 15426, 1199, 8282,, 12354,,, 4585, 2106
 6581,, 1860,, 12579,, 12809,, 1805,, 2229,,,, 1641,,,, 11438,,,,,,, 9551, 3683, 794,, 10990,, 1840, 6812, 11223, 9849,, 6869, 2806, 4466, 10445,,, 10746, 6248,,,,,, 9894,,,,,,,,, 5740,,,,, 1009,, , 3317, 3800,,,,, 14694,,,, 11517,, 5516, 6025,, 4625, 14652,, 3929, 8898, 10449, 15427, 1200, 8283,, 12355,,, 4605, 2680
 6582,, 1861,, 12580,, 12833,, 1806,, 2250,,,, 1642,,,, 11439,,,,,,, 9552, 3703, 795,, 10991,, 1841, 6813, 11224, 9850,, 6870, 2807, 4467, 10446,,, 10747, 6249,,,,,, 9895,,,,,,,,, 5760,,,,, 1010,,, 3318, 3801,,,,, 14695,,,, 11518,, 5517, 6026,, 4626, 14653,, 3930, 8899, 10450, 15428, 1201, 8284,, 12356,,, 4606, 2705
 6583,, 1881,, 12581,, 12834,, 1807,, 2251,,,, 1643,,,, 11838,,,,,,, 9553, 3704, 796,, 10992,, 1842, 6814, 11246, 9851,, 6890, 2808, 4468, 10447,,, 10768, 6250,,,,,, 9896,,,,,,,,, 5761,,,,, 1011,,, 3319, 3802,,,,, 15166,,,, 11536,, 5518, 6027,, 4627, 14675,, 3949, 8900, 10473, 15447, 1202, 8307,, 12357,,, 4607, 2729
 6584,, 1882,, 12603,, 13408,, 1808,, 2252,,,, 1644,,,, 11861,,,,,,, 9554, 3705, 797,, 10993,, 1843, 6832, 11247, 9852,, 6892, 2809, 4469, 10471,,, 10769, 6272,,,,,, 9915,,,,,,,,, 5762,,,,, 1012,,, 3341, 3803,,,,, 15167,,,, 11537,, 5519, 6028,, 4642, 15176,, 3950, 8901, 10899, 15448, 1203, 8308,, 12358,,, 4608, 2730
 6585,, 1883,, 12604,, 13433,, 1809,, 2253,,,, 1645,,,, 11862,,,,,,, 9555, 3706, 798,, 11012,, 1844, 6833, 11248, 9853,, 6893, 2810, 4470, 10472,,, 10770, 6273,,,,,, 9916,,,,,,,,, 5763,,,,, 1013,,, 3342, 3804,,,,, 15190,,,, 11538,, 5520, 6029,, 4643, 15177,, 3951, 8924, 10900, 15449, 1204, 8309,, 12377,,, 4609, 13929
 6586,, 1884,, 12605,, ,, 1810,, 2254,,,, 1646,,,, 11863,,,,,,, 9556, 3707, 799,, 11013,, 1862, 6834, 11249, 9854,, 6894, 2811, 4471, 10496,,, 10771, 6274,,,,,, 9917,,,,,,,,, 5764,,,,, 1014,,, 3343, 3805,,,,, 15191,,,, 11539,, 5521, 6030,, 4644, 15201,, 3952, 8925, 10901, 15450, 1205, 8332,, 12378,,, 4610, 14527
 6605,, 1885,, 12606,,,, 1831,, 2275,,,, 1666,,,, 11885,,,,,,, 9557, 3708, 800,, 11014,, 1863, 6835, 11272, 9855,, 6895, 2812, 4472, 10497,,, 10772, 6275,,,,,, 9918,,,,,,,,, 5765,,,,, 1015,,, 3344, 3806,,,,, 15192,,,, 11540,, 5539, 6049,, 4645, 15202,, 3953, 8950, 10921, 15451, 1223, 8333,, 12379,,, 4632, 14528
 6606,, 1886,, 12628,,,, 1832,, 2276,,,, 1667,,,, 11886,,,,,,, 9579, 3730, 819,, 11015,, 1864, 6836, 11273, 9874,, 6896, 2813, 4473, 10969,,, 10776, 6297,,,,,, 9919,,,,,,,,, 5766,,,,, 1030,,, 3367, 3823,,,,, 15193,,,, 11541,, 5540, 6050,, 4646, 15203,, 3954, 9376, 10922, 15452, 1224, 8334,, 12380,,, 4633, 14529
 6607,, 1906,, 12629,,,, 1833,, 2277,,,, 1668,,,, 11887,,,,,,, 9580, 3731, 820,, 11016,, 1865, 6837, 11297, 9875,, 6915, 2831, 4493, 10970,,, 10792, 6298,,,,,, 9920,,,,,,,,, 5785,,,,, 1031,,, 3368, 3824,,,,, 15194,,,, 11542,, 5541, 6051,, 4647, 15225,, 3977, 9377, 10923, 15472, 1225, 8884,, 12381,,, 4634, 14553
 6608,, 1907,, 12630,,,, 1834,, 2278,,,, 1669,,,, 11888,,,,,,, 9581, 3732, 821,, 11017,, 1866, 6838, 11772, 9876,, 6916, 2832, 4494, 10994,,, 10793, 6299,,,,,, 9939,,,,,,,,, 5786,,,,, 1032,,, 3369, 3825,,,,, 15215,,,, 11543,, 5542, 6052,, 4648, 15226,, 3978, 9378, 10924, 15473, 1226, 8908,, 12382,,, 5108, 14554
 6609,, 1908,, 12631,,,, 1856,, 2279,,,, 1670,,,, 11889,,,,,,, 9582, 3757, 822,, 11018,, 1867, 6839, 11797, 9877,, 6917, 2833, 4495, 10995,,, 10794, 6748,,,,,, 9940,,,,,,,,, 5787,,,,, 1033,,, 3392, 3826,,,,, 15216,,,, 11561,, 5543, 6053,, 4649, 15227,, 4501, 9379, 10925, 15474, 1227, 8909,, 12383,,, 5132, 14555
 6610,, 1909,, 12654,,,, 1857,, 2303,,,, 1671,,,, 11890,,,,,,, 10056, 4156, 823,, 11036,, 1868, 6857, 11798, 9878,, 6918, 2834, 4496, 10996,,, 10795, 6749,,,,,, 9941,,,,,,,,, 5788,,,,, 1034,,, 3393, 3827,,,,, 15217,,,, 11562,, 5544, 6054,, 4650, 15228,, 4502, 9380, 10926, 15475, 1228, 8933,, 12404,,, 5133, 14579
 6611,, 1910,, 12655,,,, 2331,, 2304,,,, 1672,,,, 11910,,,,,,, 10057, 4157, 824,, 11037,, 1869, 6858, 11821, 9879,, 6919, 2835, 4497, 11019,,, 10796, 6772,,,,,, 9942,,,,,,,,, 5789,,,,, 1035,,, 3917, 3828,,,,, 15218,,,, 11563,, 5545, 6055,, 4651, 15229,, 4503, 9381, 10927, 15498, 1229, 8934,, 12405,,, 5134, 15127
 6630,, 1911,, 12656,,,, 2332,, 2751,,,, 1691,,,, 11911,,,,,,, 10080, 4178, 845,, 11038,, 1887, 6859, 11822, 9880,, 6920, 2836, 4498, 11020,,, 10797, 6773,,,,,, 9943,,,,,,,,, 5790,,,,, 1036,,, 3918, 3829,,,,, 15219,,,, 11564,, 5546, 6073,, 4652, 15250,, 4504, 9400, 10928, 15499, 1230, 9534,, 12406,,, 5156, 15128
 6631,, 1912,, 13059,,,, 2333,, 2752,,,, 1692,,,, 11912,,,,,,, 10081, 4179, 846,, 11039,, 1888, 6860, 11823, 9899,, 6921, 2856, 4518, 11021,,, 10798, 6774,,,,,, 9944,,,,,,,,, 5791,,,,, 1037,,, 3942, 3830,,,,, 15220,,,, 11565,, 5564, 6074,, 4667, 15251,, 4505, 9401, 10945, 15500, 1247, 9558,, 12407,,, 5157, 15129
 6632,, 1930,, 13080,,,, 2356,, 2753,,,, 1693,,,, 11913,,,,,,, 10082, 4180, 848,, 11040,, 1889, 6861, 11846, 9900,, 6922, 2857, 4519, 11044,,, 10801, 6797,,,,,, 9945,,,,,,,,, 5792,,,,, 1038,,, 3943, 3831,,,,, 15240,,,, 11566,, 5565, 6075,, 4668, 15252,, 4524, 9402, 10946, , 1248, 9559,, 12408,,, 5159, 15130
 6633,, 1931,, 13081,,,, 2357,, 2754,,,, 1694,,,, 11914,,,,,,, 10083, 4181, 1272,, 11041,, 1890, 6862, 11847, 9901,, 6940, 2858, 4520, 11045,,, 10816, 6798,,,,,, 9964,,,,,,,,, 5810,,,,, 1039,,, 3944, 3849,,,,, 15241,,,, 11567,, 5566, 6076,, 4669, 15253,, 4525, 9403, 10947,, 1249, ,, 12430,,, 5205, 15131
 6634,, 1932,, 13082,,,, 2358,, 2755,,,, 1695,,,, 11915,,,,,,, 10104, 4182, 1297,, 11042,, 1891, 6882, 11848, 9902,, 6941, 2859, 4521, 11046,,, 10817, 6799,,,,,, 9965,,,,,,,,, 5811,,,,, 1040,,, 3967, 3850,,,,, 15242,,,, 11568,, 5567, 6077,, 4670, 15254,, 4526, 9404, 10948,, 1250,,, 12431,,, 5206, 15132
 6635,, 1933,, 13083,,,, 2359,, 2776,,,, 1696,,,, 11934,,,,,,, 10105, 4201, 1298,, 11043,, 1892, 6883, 11871, 9903,, 6942, 2860, 4522, 11047,,, 10818, 6800,,,,,, 9966,,,,,,,,, 5812,,,,, 1055,,, 3968, 3856,,,,, 15243,,,, 11569,, 5568, 6098,, 4671, 15274,, 4527, 9405, 10949,, 1251,,, 12432,,, 5207, 15151
 6636,, 1934,, 13084,,,, 2360,, 2777,,,, 1697,,,, 11935,,,,,,, 10106, 4202, 1318,, 11061,, 1893, 6884, 11872, 9904,, 6943, 2880, 4523, 11070,,, 10819, 6801,,,,,, 9967,,,,,,,,, 5813,,,,, 1056,,, 3969, 3874,,,,, 15244,,,, 11586,, 5569, 6099,, 4672, 15275,, 4528, 9406, 10950,, 1252,,, 12433,,, 5209, 15152
 6655,, 1935,, 13085,,,, 2381,, 2778,,,, 1715,,,, 11936,,,,,,, 10107, 4203, 1319,, 11062,, 1913, 6885, 11873, 9905,, 6944, 2881, 4543, 11071,,, 10820, 6821,,,,,, 9968,,,,,,,,, 5814,,,,, 1057,,, , 4326,,,,, 15245,,,, 11587,, 5570, 6100,, 4673, 15276,, 4529, 9424, 10951,, 1253,,, 12903,,, 5230, 15153
 6656,, 1936,, 13104,,,, 2382,, 2779,,,, 1716,,,, 11937,,,,,,, 10108, 4204, 1320,, 11063,, 1914, 6886, 11897, 9924,, 6945, 2882, 4544, 11072,,, 10821, 6822,,,,,, 9969,,,,,,,,, 5815,,,,, 1058,,,, 4327,,,,, 15266,,,, 11588,, 5591, 6551,, 4674, 15277,, 4530, 9425, 10952,, 1254,,, 12904,,, 5231, 15154
 6657,, 1937,, 13105,,,, 2383,, 2780,,,, 1717,,,, 11938,,,,,,, 10128, 4205, 1321,, 11064,, 1915, 7311, 12397, 9925,, 6946, 2883, 4545, 11096,,, 10822, 6823,,,,,, 9970,,,,,,,,, 5816,,,,, 1059,,,, 4351,,,,, 15267,,,, 11589,, 5592, 6552,, 4675, 15278,, 4549, 9426, 10953,, 1255,,, 12905,,, 5232, 15155
 6658,, 1938,, 13106,,,, 2384,, 2799,,,, 1718,,,, 11939,,,,,,, 10129, 4206, 1322,, 11065,, 1916, 7312, 12422, 9926,, 6947, 2884, 4546, 11097,,, 10823, 6824,,,,,, 9989,,,,,,,,, 5817,,,,, 1060,,,, 4352,,,,, 15268,,,, 11590,, 5593, 6553,, 4676, 15279,, 4550, 9427, 10971,, 1273,,, 12906,,, 5233, 15156
 6659,, 1955,, 13107,,,, 2385,, 2800,,,, 1719,,,, 11940,,,,,,, 10130, 4207, 1323,, 11066,, 1917, 7332, 12446, 9927,, 6948, 2905, 4547, 11594,,, 10824, 6825,,,,,, 9990,,,,,,,,, 5818,,,,, 1061,,,, 4353,,,,, 15269,,,, 11591,, 5594, 6554,, 4693, 15299,, 4551, 9428, 10972,, 1274,,, 12907,,, 5234, 15157
 6660,, 1956,, 13108,,,, 2386,, 2801,,,, 1720,,,, 11959,,,,,,, 10131, 4226, 1324,, 11067,, 1939, 7333, 12447, 9928,, 6965, 2906, 4548, 11595,,, 10825, 6826,,,,,, 9991,,,,,,,,, 5835,,,,, 1062,,,, 4354,,,,, 15270,,,, 11592,, 5595, 6576,, 4694, 15300,, 4552, 9429, 10973,, 1275,,, 12908,,, , 15178
 6661,, 1957,, 13109,,,, 2406,, 2802,,,, 1721,,,, 11960,,,,,,, 10132, 4227, 1342,, 11068,, 1940, 7334, 12471, 9929,, 6966, 2907, 4568, 11619,,, 10826, 6846,,,,,, 9992,,,,,,,,, 5836,,,,, 1063,,,, 4374,,,,, 15291,,,, 11593,, 5618, 6577,, 4695, 15304,, 4553, 9430, 10974,, 1276,,, 12927,,,, 15179
 6681,, 1958,, 13129,,,, 2407,, 2803,,,, 1722,,,, 11961,,,,,,, 10133, 4228, 1343,, 11069,, 1941, 7335, 12472, 9930,, 6967, 3381, 4569, 11620,,, 10842, 6847,,,,,, 9993,,,,,,,,, 5837,,,,, 1064,,,, 4375,,,,, 15292,,,, 11611,, 5619, 6578,, 4696, ,, 4554, 9449, 10975,, 1277,,, 12928,,,, 15180
