Element,FIP
1459,4.12E-05
1460,5.72E-05
1461,7.77E-05
1462,7.45E-05
1463,5.50E-05
1464,5.41E-05
1465,6.65E-05
1466,8.33E-05
1467,3.59E-05
1468,1.15E-05
1469,3.56E-05
1470,4.76E-05
1471,5.23E-05
1472,5.26E-05
1473,4.35E-05
1474,4.62E-05
1475,2.58E-05
1476,1.68E-05
1477,4.21E-05
1478,7.38E-05
1479,5.75E-05
1480,5.14E-05
1481,6.54E-05
1482,-3.09E-05
1483,-1.11E-05
1484,1.37E-05
1485,0.0053682
1486,3.46E-05
1487,1.76E-05
1488,2.27E-05
1489,3.51E-05
1490,3.85E-05
1491,8.09E-05
1492,-8.18E-05
1493,5.07E-05
1494,4.94E-05
1495,6.67E-05
1496,6.30E-05
1497,2.55E-05
1498,8.20E-06
1499,2.98E-05
1500,4.40E-05
1501,4.04E-05
1502,5.45E-05
1503,4.03E-05
1504,3.00E-05
1505,2.51E-05
1506,2.69E-05
1507,5.30E-05
1508,7.09E-05
1509,5.24E-05
1510,6.25E-05
1511,5.99E-05
1512,3.86E-05
1513,2.64E-05
1514,2.70E-05
1515,4.18E-05
1516,2.92E-05
1517,8.50E-06
1518,3.41E-05
1519,3.26E-05
1520,2.73E-05
1521,6.42E-05
1522,-9.86E-05
1523,6.60E-05
1524,5.48E-05
1525,7.22E-05
1526,6.30E-05
1527,-3.54E-05
1528,1.31E-05
1529,1.67E-05
1530,2.48E-05
1531,3.12E-05
1532,2.97E-05
1533,3.92E-05
1534,3.71E-05
1535,2.91E-05
1536,5.25E-05
1537,-5.11E-05
1538,6.12E-05
1539,6.21E-05
1540,6.73E-05
1541,5.25E-05
1542,3.29E-05
1543,2.58E-05
1544,2.31E-05
1545,3.09E-05
1546,1.94E-05
1547,7.66E-06
1548,2.24E-05
1549,4.15E-05
1550,3.03E-05
1551,-5.85E-05
1552,-0.000100218
1553,7.16E-05
1554,6.63E-05
1555,5.93E-05
1556,7.20E-05
1557,3.36E-05
1558,2.00E-05
1559,1.23E-05
1560,1.37E-05
1561,2.11E-05
1562,2.93E-05
1563,-3.60E-05
1564,3.70E-05
1565,-2.85E-05
1566,-5.74E-05
1567,-5.85E-05
1568,3.19E-05
1569,5.13E-05
1570,8.01E-05
1571,5.21E-05
1572,3.11E-05
1573,3.44E-05
1574,1.67E-05
1575,1.72E-05
1576,1.25E-05
1577,5.51E-06
1578,1.45E-05
1579,3.78E-05
1580,3.99E-05
1581,-6.06E-05
1582,-6.27E-05
1583,8.34E-05
1584,6.04E-05
1585,6.68E-05
1586,5.70E-05
1587,3.32E-05
1588,2.48E-05
1589,7.94E-06
1590,4.41E-07
1591,1.60E-05
1592,3.14E-05
1593,3.90E-05
1594,3.40E-05
1595,-3.85E-05
1596,-6.06E-05
1597,-7.42E-05
1598,-1.21E-05
1599,1.68E-05
1600,7.97E-05
1601,6.51E-05
1602,4.18E-05
1603,2.63E-05
1604,1.70E-05
1605,1.93E-05
1606,1.09E-05
1607,1.86E-06
1608,2.23E-05
1609,3.95E-05
1610,5.36E-05
1611,5.49E-05
1612,5.62E-05
1613,3.96E-05
1614,6.18E-05
1615,4.23E-05
1616,3.47E-05
1617,3.29E-05
1618,3.01E-05
1619,1.03E-05
1620,-0.000208923
1621,3.15E-05
1622,3.10E-05
1623,2.94E-05
1624,3.22E-05
1625,-4.56E-05
1626,-5.61E-05
1627,-7.86E-05
1628,-4.84E-05
1629,1.73E-05
1630,6.49E-05
1631,6.69E-05
1632,4.91E-05
1633,1.82E-05
1634,8.25E-06
1635,2.62E-05
1636,1.00E-05
1637,7.63E-06
1638,3.44E-05
1639,4.17E-05
1640,5.02E-05
1641,6.44E-05
1642,6.50E-05
1643,3.58E-05
1644,1.56E-05
1645,-3.34E-05
1646,2.85E-05
1647,3.42E-05
1648,3.66E-05
1649,2.71E-05
1650,-0.000202655
1651,2.43E-06
1652,3.39E-05
1653,3.28E-05
1654,4.10E-05
1655,5.90E-05
1656,7.34E-05
1657,8.04E-05
1658,5.68E-05
1659,4.57E-05
1660,5.64E-05
1661,4.08E-05
1662,2.44E-05
1663,1.27E-05
1664,1.26E-05
1665,2.37E-05
1666,2.96E-05
1667,2.97E-05
1668,3.45E-05
1669,3.68E-05
1670,4.47E-05
1671,7.07E-05
1672,7.64E-05
1673,3.64E-05
1674,7.15E-07
1675,-3.37E-05
1676,2.16E-05
1677,2.70E-05
1678,4.36E-05
1679,3.67E-05
1680,-2.05E-05
1681,1.58E-05
1682,1.97E-05
1683,2.61E-05
1684,4.06E-05
1685,6.03E-05
1686,8.28E-05
1687,5.55E-05
1688,5.15E-05
1689,5.88E-05
1690,5.04E-05
1691,3.84E-05
1692,1.27E-05
1693,2.58E-05
1694,1.36E-05
1695,1.49E-05
1696,2.45E-05
1697,3.71E-05
1698,3.41E-05
1699,3.71E-05
1700,3.06E-05
1701,6.97E-05
1702,6.96E-05
1703,1.30E-05
1704,1.21E-05
1705,2.66E-05
1706,-4.10E-05
1707,2.84E-05
1708,3.98E-05
1709,-3.61E-05
1710,2.80E-05
1711,2.72E-05
1712,1.28E-05
1713,1.63E-05
1714,4.89E-05
1715,4.89E-05
1716,7.81E-05
1717,4.95E-05
1718,3.68E-05
1719,6.51E-05
1720,6.61E-05
1721,4.37E-05
1722,1.49E-05
1723,-4.38E-05
1724,-4.67E-05
1725,3.61E-05
1726,2.34E-05
1727,2.91E-05
1728,3.89E-05
1729,3.56E-05
1730,3.46E-05
1731,5.33E-05
1732,4.86E-05
1733,3.46E-05
1734,3.39E-05
1735,2.20E-05
1736,2.49E-05
1737,-2.10E-05
1738,-3.18E-05
1739,-3.04E-05
1740,-2.63E-05
1741,-3.38E-05
1742,1.58E-05
1743,1.18E-05
1744,5.24E-05
1745,2.72E-05
1746,6.44E-05
1747,5.28E-05
1748,3.72E-05
1749,5.23E-05
1750,6.86E-05
1751,7.03E-05
1752,-4.47E-05
1753,-4.14E-05
1754,-5.45E-05
1755,2.89E-05
1756,2.00E-05
1757,2.00E-05
1758,2.77E-05
1759,4.00E-05
1760,6.16E-05
1761,4.87E-05
1762,3.63E-05
1763,3.10E-05
1764,3.70E-05
1765,2.95E-05
1766,2.96E-05
1767,-1.45E-05
1768,-3.03E-05
1769,-2.29E-05
1770,2.16E-05
1771,2.60E-05
1772,2.43E-05
1773,2.41E-05
1774,2.58E-05
1775,1.82E-05
1776,3.23E-05
1777,2.97E-05
1778,3.06E-05
1779,4.41E-05
1780,5.78E-05
1781,7.36E-05
1782,6.11E-05
1783,6.12E-05
1784,6.18E-05
1785,2.02E-05
1786,2.34E-05
1787,1.35E-05
1788,1.94E-05
1789,4.87E-05
1790,7.56E-05
1791,5.73E-05
1792,4.01E-05
1793,2.20E-05
1794,3.32E-05
1795,3.79E-05
1796,2.95E-05
1797,-1.71E-05
1798,-2.40E-05
1799,9.72E-06
1800,6.75E-06
1801,1.36E-05
1802,1.63E-05
1803,5.44E-05
1804,3.22E-05
1805,3.29E-05
1806,4.51E-05
1807,6.00E-05
1808,7.26E-05
1809,5.67E-05
1810,5.32E-05
1811,-5.51E-05
1812,5.39E-05
1813,4.22E-05
1814,4.07E-05
1815,2.33E-05
1816,-1.70E-05
1817,-2.55E-05
1818,3.35E-05
1819,-4.07E-05
1820,6.85E-05
1821,6.78E-05
1822,6.03E-05
1823,2.61E-05
1824,3.37E-05
1825,3.69E-05
1826,2.93E-05
1827,-2.38E-05
1828,-2.20E-05
1829,7.12E-06
1830,8.77E-06
1831,9.39E-06
1832,1.82E-05
1833,5.99E-05
1834,3.12E-05
1835,4.56E-05
1836,5.16E-05
1837,5.13E-05
1838,6.72E-05
1839,4.15E-05
1840,1.72E-05
1841,-7.23E-05
1842,6.69E-05
1843,3.86E-05
1844,2.82E-05
1845,1.92E-05
1846,-2.48E-05
1847,-2.53E-05
1848,-2.98E-05
1849,-4.20E-05
1850,-5.17E-05
1851,8.06E-05
1852,-4.25E-05
1853,2.39E-05
1854,-2.37E-05
1855,-2.93E-05
1856,2.18E-05
1857,2.07E-05
1858,-2.00E-05
1859,5.98E-06
1860,9.06E-06
1861,6.94E-06
1862,3.89E-05
1863,5.09E-05
1864,3.63E-05
1865,5.37E-05
1866,5.19E-05
1867,4.06E-05
1868,5.29E-05
1869,4.25E-05
1870,3.59E-05
1871,7.35E-05
1872,7.77E-05
1873,3.02E-05
1874,2.81E-05
1875,2.17E-05
1876,-2.30E-05
1877,-2.28E-05
1878,-3.23E-05
1879,-5.52E-05
1880,-5.92E-05
1881,6.84E-05
1882,3.87E-05
1883,3.81E-05
1884,-2.94E-05
1885,-3.38E-05
1886,-2.64E-05
1887,1.96E-05
1888,1.21E-05
1889,6.70E-06
1890,7.39E-06
1891,2.22E-05
1892,4.00E-05
1893,4.57E-05
1894,3.43E-05
1895,5.60E-05
1896,4.85E-05
1897,3.90E-05
1898,4.59E-05
1899,4.44E-05
1900,3.12E-05
1901,7.38E-05
1902,8.23E-05
1903,3.79E-05
1904,3.10E-05
1905,2.63E-05
1906,3.61E-05
1907,-1.61E-05
1908,-3.42E-05
1909,-5.67E-05
1910,7.89E-05
1911,4.76E-05
1912,4.12E-05
1913,3.97E-05
1914,5.60E-05
1915,-3.92E-05
1916,-2.63E-05
1917,1.23E-05
1918,3.02E-06
1919,1.06E-05
1920,6.46E-06
1921,2.63E-05
1922,3.63E-05
1923,4.35E-05
1924,-3.70E-05
1925,-3.89E-05
1926,4.37E-05
1927,5.76E-05
1928,4.88E-05
1929,5.15E-05
1930,4.16E-05
1931,7.21E-05
1932,8.19E-05
1933,5.27E-05
1934,2.99E-05
1935,3.30E-05
1936,1.23E-05
1937,6.09E-06
1938,-2.86E-05
1939,-5.31E-05
1940,7.97E-05
1941,4.94E-05
1942,5.36E-05
1943,3.27E-05
1944,5.98E-05
1945,6.21E-05
1946,3.90E-05
1947,1.39E-05
1948,2.77E-06
1949,1.36E-05
1950,5.75E-06
1951,5.78E-06
1952,3.86E-05
1953,-4.33E-05
1954,-4.51E-05
1955,-3.90E-05
1956,3.40E-05
1957,4.12E-05
1958,6.95E-06
1959,4.86E-05
1960,6.14E-05
1961,7.52E-05
1962,7.33E-05
1963,6.70E-05
1964,4.16E-05
1965,1.15E-05
1966,1.88E-06
1967,2.01E-05
1968,4.07E-05
1969,-5.17E-05
1970,7.96E-05
1971,3.89E-05
1972,5.55E-05
1973,4.38E-05
1974,5.14E-05
1975,3.69E-05
1976,3.67E-05
1977,2.75E-05
1978,5.96E-06
1979,2.54E-05
1980,1.52E-05
1981,1.40E-05
1982,-4.84E-05
1983,4.78E-05
1984,-3.72E-05
1985,-3.51E-05
1986,-3.56E-05
1987,2.04E-05
1988,7.47E-07
1989,4.76E-05
1990,6.44E-05
1991,7.78E-05
1992,7.78E-05
1993,7.18E-05
1994,5.96E-05
1995,7.49E-06
1996,8.34E-06
1997,2.57E-05
1998,4.23E-05
1999,7.23E-05
2000,4.54E-05
2001,4.36E-05
2002,3.10E-05
2003,3.63E-05
2004,3.84E-05
2005,2.44E-05
2006,3.26E-05
2007,3.28E-05
2008,1.04E-05
2009,2.35E-05
2010,3.08E-05
2011,-4.05E-05
2012,-4.14E-05
2013,-4.12E-05
2014,-3.97E-05
2015,-3.14E-05
2016,-2.85E-05
2017,3.43E-05
2018,1.61E-05
2019,2.58E-05
2020,4.60E-05
2021,5.77E-05
2022,7.73E-05
2023,7.07E-05
2024,6.29E-05
2025,1.19E-05
2026,2.78E-05
2027,3.52E-05
2028,5.33E-05
2029,5.73E-05
2030,2.67E-05
2031,4.22E-05
2032,3.26E-05
2033,2.52E-05
2034,4.37E-05
2035,3.30E-05
2036,2.07E-05
2037,4.00E-05
2038,8.51E-06
2039,2.10E-05
2040,4.15E-05
2041,4.14E-05
2042,-3.92E-05
2043,-4.02E-05
2044,-3.76E-05
2045,3.29E-05
2046,-2.91E-05
2047,3.00E-05
2048,-3.03E-05
2049,2.28E-05
2050,3.39E-05
2051,6.02E-05
2052,7.45E-05
2053,-7.07E-05
2054,5.73E-05
2055,2.29E-05
2056,3.70E-05
2057,4.55E-05
2058,4.99E-05
2059,2.87E-05
2060,9.42E-06
2061,4.88E-05
2062,3.92E-05
2063,1.73E-05
2064,3.98E-05
2065,3.51E-05
2066,2.40E-05
2067,4.19E-05
2068,1.33E-05
2069,2.31E-05
2070,4.89E-05
2071,3.81E-05
2072,4.47E-05
2073,3.72E-05
2074,4.15E-05
2075,5.06E-05
2076,3.35E-05
2077,-3.06E-05
2078,-3.58E-05
2079,2.13E-05
2080,3.28E-05
2081,6.64E-05
2082,-6.41E-05
2083,6.02E-05
2084,4.13E-05
2085,2.56E-05
2086,3.47E-05
2087,4.56E-05
2088,3.61E-05
2089,2.64E-05
2090,4.32E-05
2091,6.15E-05
2092,4.56E-05
2093,2.56E-05
2094,4.43E-05
2095,5.01E-05
2096,4.23E-05
2097,4.40E-05
2098,2.60E-05
2099,2.45E-05
2100,3.69E-05
2101,3.42E-05
2102,3.58E-05
2103,4.29E-05
2104,5.13E-05
2105,4.76E-05
2106,2.46E-05
2107,-4.06E-05
2108,-2.88E-05
2109,1.79E-05
2110,4.24E-05
2111,6.30E-05
2112,5.38E-05
2113,-5.49E-05
2114,-3.93E-05
2115,-2.73E-05
2116,3.89E-05
2117,3.19E-05
2118,2.85E-05
2119,2.18E-05
2120,6.06E-05
2121,5.34E-05
2122,2.99E-05
2123,2.58E-05
2124,3.89E-05
2125,4.48E-05
2126,4.64E-05
2127,3.92E-05
2128,2.82E-05
2129,2.40E-05
2130,3.83E-05
2131,3.46E-05
2132,3.86E-05
2133,5.88E-05
2134,5.27E-05
2135,3.61E-05
2136,4.38E-05
2137,-3.89E-05
2138,2.40E-05
2139,3.35E-05
2140,5.65E-05
2141,5.41E-05
2142,-5.16E-05
2143,-4.85E-05
2144,-4.09E-05
2145,-3.99E-05
2146,-3.71E-05
2147,3.04E-05
2148,3.50E-05
2149,2.78E-05
2150,5.15E-05
2151,3.22E-05
2152,2.43E-05
2153,2.05E-05
2154,2.55E-05
2155,5.26E-05
2156,5.66E-05
2157,4.39E-05
2158,3.24E-05
2159,2.95E-05
2160,3.37E-05
2161,3.45E-05
2162,4.36E-05
2163,5.88E-05
2164,3.77E-05
2165,2.69E-05
2166,3.19E-05
2167,3.14E-05
2168,2.82E-05
2169,3.90E-05
2170,5.02E-05
2171,5.29E-05
2172,4.41E-05
2173,-5.55E-05
2174,-4.47E-05
2175,-4.02E-05
2176,-4.09E-05
2177,4.52E-05
2178,4.66E-05
2179,2.70E-05
2180,4.43E-05
2181,2.40E-05
2182,2.15E-05
2183,2.18E-05
2184,1.92E-05
2185,3.84E-05
2186,4.81E-05
2187,4.32E-05
2188,4.31E-05
2189,3.72E-05
2190,2.91E-05
2191,4.12E-05
2192,4.40E-05
2193,3.97E-05
2194,4.28E-05
2195,3.61E-05
2196,2.43E-05
2197,2.19E-05
2198,-2.72E-05
2199,-3.67E-05
2200,4.28E-05
2201,3.21E-05
2202,4.43E-05
2203,5.07E-05
2204,-4.52E-05
2205,-4.15E-05
2206,-4.41E-05
2207,5.90E-05
2208,5.15E-05
2209,4.45E-05
2210,4.38E-05
2211,2.17E-05
2212,2.39E-05
2213,2.03E-05
2214,2.62E-05
2215,4.01E-05
2216,3.25E-05
2217,3.46E-05
2218,4.94E-05
2219,3.87E-05
2220,3.51E-05
2221,3.39E-05
2222,3.70E-05
2223,3.60E-05
2224,3.40E-05
2225,3.11E-05
2226,2.52E-05
2227,2.21E-05
2228,-4.04E-05
2229,-4.15E-05
2230,4.80E-05
2231,3.13E-05
2232,3.61E-05
2233,4.17E-05
2234,4.48E-05
2235,4.18E-05
2236,-3.04E-05
2237,-3.47E-05
2238,3.68E-05
2239,3.05E-05
2240,3.50E-05
2241,1.46E-05
2242,2.59E-05
2243,1.48E-05
2244,-2.94E-05
2245,4.96E-05
2246,3.29E-05
2247,3.00E-05
2248,4.27E-05
2249,3.76E-05
2250,2.45E-05
2251,3.22E-05
2252,4.73E-05
2253,3.23E-05
2254,2.68E-05
2255,4.00E-05
2256,3.17E-05
2257,-3.16E-05
2258,5.45E-05
2259,6.04E-05
2260,4.44E-05
2261,3.90E-05
2262,3.09E-05
2263,3.09E-05
2264,4.63E-05
2265,-3.87E-05
2266,-2.20E-05
2267,-2.79E-05
2268,3.70E-05
2269,2.49E-05
2270,3.57E-05
2271,3.30E-05
2272,1.88E-05
2273,2.60E-05
2274,0.002205324
2275,4.12E-05
2276,5.14E-05
2277,4.38E-05
2278,4.70E-05
2279,1.99E-05
2280,2.12E-05
2281,4.35E-05
2282,3.50E-05
2283,2.73E-05
2284,2.77E-05
2285,4.16E-05
2286,-3.44E-05
2287,-2.75E-05
2288,-2.58E-05
2289,5.50E-05
2290,4.92E-05
2291,4.10E-05
2292,3.10E-05
2293,2.10E-05
2294,4.24E-05
2295,4.48E-05
2296,-2.32E-05
2297,-2.08E-05
2298,2.93E-05
2299,3.40E-05
2300,3.62E-05
2301,3.83E-05
2302,-3.31E-05
2303,-2.96E-05
2304,-3.47E-05
2305,-3.56E-05
2306,5.16E-05
2307,7.93E-05
2308,4.29E-05
2309,1.77E-05
2310,2.58E-05
2311,2.45E-05
2312,3.86E-05
2313,2.86E-05
2314,2.95E-05
2315,3.51E-05
2316,2.79E-05
2317,-2.92E-05
2318,-3.41E-05
2319,5.83E-05
2320,5.41E-05
2321,4.54E-05
2322,2.80E-05
2323,2.47E-05
2324,3.75E-05
2325,3.81E-05
2326,-2.04E-05
2327,-1.61E-05
2328,2.37E-05
2329,3.92E-05
2330,3.70E-05
2331,6.35E-05
2332,6.09E-05
2333,3.94E-05
2334,4.69E-05
2335,5.08E-05
2336,7.37E-05
2337,7.06E-05
2338,4.01E-05
2339,2.02E-05
2340,2.11E-05
2341,1.93E-05
2342,3.61E-05
2343,4.27E-05
2344,3.30E-05
2345,2.86E-05
2346,-2.33E-05
2347,-3.54E-05
2348,-4.67E-05
2349,6.51E-05
2350,6.30E-05
2351,4.23E-05
2352,2.97E-05
2353,2.33E-05
2354,2.43E-05
2355,3.09E-05
2356,8.39E-06
2357,1.57E-05
2358,2.89E-05
2359,4.81E-05
2360,4.14E-05
2361,6.74E-05
2362,7.09E-05
2363,5.19E-05
2364,5.58E-05
2365,4.59E-05
2366,6.54E-05
2367,6.63E-05
2368,2.01E-05
2369,-2.56E-05
2370,-5.25E-05
2371,5.17E-05
2372,6.83E-05
2373,6.75E-05
2374,4.03E-05
2375,-1.51E-05
2376,1.19E-05
2377,3.86E-05
2378,5.12E-05
2379,6.75E-05
2380,7.52E-05
2381,5.23E-05
2382,4.03E-05
2383,2.28E-05
2384,3.95E-05
2385,4.77E-05
2386,1.82E-05
2387,1.79E-05
2388,2.90E-05
2389,3.77E-05
2390,2.15E-05
2391,7.76E-05
2392,-8.17E-05
2393,5.01E-05
2394,4.53E-05
2395,5.95E-05
2396,6.24E-05
2397,-5.60E-05
2398,4.68E-06
2399,1.75E-05
2400,4.31E-05
2401,3.78E-05
2402,5.37E-05
2403,6.64E-05
2404,4.03E-05
2405,2.50E-05
2406,3.76E-06
2407,4.00E-05
2408,6.26E-05
2409,7.01E-05
2410,7.08E-05
2411,5.71E-05
2412,3.12E-05
2413,2.56E-05
2414,4.34E-05
2415,3.33E-05
2416,2.41E-05
2417,1.41E-05
2418,2.02E-05
2419,3.22E-05
2420,1.73E-05
2421,-7.73E-05
2422,9.09E-05
2423,5.10E-05
2424,4.94E-05
2425,6.40E-05
2426,6.67E-05
2427,-4.46E-05
2428,1.36E-05
2429,1.43E-05
2430,1.30E-05
2431,2.97E-05
2432,4.88E-05
2433,-4.03E-05
2434,-4.32E-05
2435,3.89E-05
2436,-0.000330166
2437,4.48E-05
2438,6.44E-05
2439,6.45E-05
2440,6.97E-05
2441,5.56E-05
2442,3.64E-05
2443,4.11E-05
2444,3.69E-05
2445,3.07E-05
2446,2.94E-05
2447,2.29E-06
2448,1.17E-05
2449,3.67E-05
2450,3.71E-05
2451,-5.96E-05
2452,5.93E-05
2453,5.76E-05
2454,5.24E-05
2455,6.60E-05
2456,6.80E-05
2457,3.86E-05
2458,1.90E-05
2459,0.000119932
2460,-7.19E-05
2461,2.56E-05
2462,4.62E-05
2463,-4.11E-05
2464,-4.21E-05
2465,-2.94E-05
2466,-1.37E-05
2467,-4.30E-05
2468,5.69E-05
2469,6.25E-05
2470,6.10E-05
2471,5.44E-05
2472,5.02E-05
2473,4.54E-05
2474,3.08E-05
2475,3.19E-05
2476,3.16E-05
2477,5.71E-07
2478,1.68E-06
2479,-3.37E-05
2480,4.83E-05
2481,5.25E-05
2482,5.60E-05
2483,3.84E-05
2484,4.80E-05
2485,5.84E-05
2486,6.87E-05
2487,4.26E-05
2488,2.38E-05
2489,-9.93E-07
2490,2.57E-06
2491,1.69E-05
2492,3.44E-05
2493,4.36E-05
2494,4.29E-05
2495,-3.15E-05
2496,-3.58E-05
2497,-4.56E-05
2498,-6.13E-05
2499,6.87E-05
2500,4.43E-05
2501,4.98E-05
2502,5.52E-05
2503,4.07E-05
2504,3.36E-05
2505,3.15E-05
2506,2.50E-05
2507,2.81E-06
2508,1.83E-06
2509,2.65E-05
2510,5.65E-05
2511,5.80E-05
2512,4.49E-05
2513,4.22E-05
2514,-3.45E-05
2515,3.73E-05
2516,5.70E-05
2517,4.94E-05
2518,2.09E-05
2519,-2.56E-06
2520,1.62E-06
2521,5.96E-06
2522,2.01E-05
2523,3.49E-05
2524,4.44E-05
2525,-3.89E-05
2526,-5.09E-05
2527,6.22E-05
2528,6.54E-05
2529,6.74E-05
2530,5.36E-05
2531,5.57E-05
2532,5.28E-05
2533,1.96E-05
2534,2.71E-05
2535,3.18E-05
2536,2.64E-05
2537,1.30E-05
2538,5.96E-06
2539,3.38E-05
2540,5.00E-05
2541,6.62E-05
2542,5.38E-05
2543,3.86E-05
2544,-3.59E-05
2545,-1.87E-05
2546,3.69E-05
2547,5.39E-05
2548,2.57E-05
2549,-4.66E-06
2550,3.01E-06
2551,8.77E-06
2552,1.59E-05
2553,4.16E-05
2554,4.75E-05
2555,5.82E-05
2556,7.24E-05
2557,7.08E-05
2558,6.41E-05
2559,6.05E-05
2560,5.86E-05
2561,6.09E-05
2562,4.34E-05
2563,9.93E-06
2564,1.77E-05
2565,3.14E-05
2566,3.29E-05
2567,1.95E-05
2568,2.62E-05
2569,3.37E-05
2570,4.29E-05
2571,5.55E-05
2572,6.83E-05
2573,4.39E-05
2574,2.08E-05
2575,-2.17E-05
2576,-3.49E-05
2577,4.64E-05
2578,3.31E-05
2579,1.64E-05
2580,7.15E-06
2581,1.05E-05
2582,3.40E-05
2583,2.81E-05
2584,4.71E-05
2585,6.71E-05
2586,6.16E-05
2587,7.91E-05
2588,7.10E-05
2589,5.73E-05
2590,5.99E-05
2591,5.49E-05
2592,-3.73E-05
2593,8.00E-06
2594,2.65E-05
2595,2.81E-05
2596,1.79E-05
2597,3.22E-05
2598,3.46E-05
2599,3.66E-05
2600,3.85E-05
2601,3.82E-05
2602,6.18E-05
2603,5.19E-05
2604,-2.90E-05
2605,-3.19E-05
2606,-4.47E-05
2607,4.33E-05
2608,2.72E-05
2609,1.89E-05
2610,1.13E-05
2611,5.24E-06
2612,3.48E-05
2613,3.73E-05
2614,3.80E-05
2615,7.18E-05
2616,6.07E-05
2617,6.86E-05
2618,7.21E-05
2619,7.05E-05
2620,6.60E-05
2621,4.91E-05
2622,2.15E-05
2623,3.40E-05
2624,4.44E-05
2625,2.01E-05
2626,1.27E-05
2627,3.29E-05
2628,4.54E-05
2629,3.83E-05
2630,3.37E-05
2631,3.07E-05
2632,5.04E-05
2633,4.86E-05
2634,2.64E-05
2635,3.42E-05
2636,3.59E-05
2637,-3.25E-05
2638,-2.25E-05
2639,-1.38E-05
2640,1.29E-05
2641,1.17E-05
2642,3.04E-05
2643,4.10E-05
2644,3.57E-05
2645,5.74E-05
2646,5.79E-05
2647,5.99E-05
2648,5.99E-05
2649,6.66E-05
2650,7.66E-05
2651,6.83E-05
2652,6.14E-06
2653,5.34E-05
2654,-6.70E-05
2655,1.58E-05
2656,1.12E-05
2657,2.27E-05
2658,4.31E-05
2659,4.28E-05
2660,4.94E-05
2661,4.82E-05
2662,4.90E-05
2663,4.64E-05
2664,4.39E-05
2665,3.58E-05
2666,4.45E-05
2667,-2.31E-05
2668,-2.00E-05
2669,9.66E-06
2670,1.00E-05
2671,1.26E-05
2672,1.96E-05
2673,3.78E-05
2674,4.06E-05
2675,2.38E-05
2676,3.18E-05
2677,6.26E-05
2678,6.45E-05
2679,5.16E-05
2680,6.20E-05
2681,7.41E-05
2682,4.29E-05
2683,4.78E-05
2684,6.49E-05
2685,1.23E-05
2686,1.41E-05
2687,1.98E-05
2688,3.03E-05
2689,4.63E-05
2690,5.94E-05
2691,6.14E-05
2692,4.86E-05
2693,2.99E-05
2694,4.28E-05
2695,3.78E-05
2696,4.01E-05
2697,-2.67E-05
2698,-2.08E-05
2699,8.38E-06
2700,5.75E-06
2701,1.32E-05
2702,1.46E-05
2703,1.25E-05
2704,4.94E-05
2705,3.96E-05
2706,7.21E-05
2707,8.73E-05
2708,6.73E-05
2709,4.35E-05
2710,3.62E-05
2711,4.19E-05
2712,3.18E-05
2713,2.46E-05
2714,2.35E-05
2715,-2.35E-05
2716,-3.12E-05
2717,-3.42E-05
2718,-3.63E-05
2719,-3.64E-05
2720,-3.42E-05
2721,6.08E-05
2722,7.29E-05
2723,4.07E-05
2724,-2.35E-05
2725,2.95E-05
2726,3.43E-05
2727,-2.31E-05
2728,1.29E-05
2729,7.19E-06
2730,4.29E-06
2731,1.16E-05
2732,1.94E-05
2733,1.54E-05
2734,4.83E-05
2735,5.45E-05
2736,6.59E-05
2737,8.71E-05
2738,5.83E-05
2739,3.87E-05
2740,4.45E-05
2741,4.82E-05
2742,3.40E-05
2743,3.27E-05
2744,2.73E-05
2745,-2.82E-05
2746,-2.91E-05
2747,-2.92E-05
2748,-2.87E-05
2749,-2.58E-05
2750,-3.68E-05
2751,-4.95E-05
2752,5.94E-05
2753,-4.07E-05
2754,-2.59E-05
2755,-2.83E-05
2756,3.31E-05
2757,-2.16E-05
2758,1.07E-05
2759,6.17E-06
2760,1.41E-05
2761,1.19E-05
2762,1.73E-05
2763,2.61E-05
2764,3.98E-05
2765,4.70E-05
2766,6.96E-05
2767,7.77E-05
2768,5.72E-05
2769,4.40E-05
2770,5.13E-05
2771,4.39E-05
2772,3.06E-05
2773,4.00E-05
2774,3.49E-05
2775,-2.89E-05
2776,-1.83E-05
2777,-1.97E-05
2778,-2.97E-05
2779,-2.58E-05
2780,-4.09E-05
2781,-5.61E-05
2782,-5.58E-05
2783,-3.69E-05
2784,-3.39E-05
2785,-2.97E-05
2786,-2.18E-05
2787,-2.16E-05
2788,3.81E-06
2789,5.34E-06
2790,1.36E-05
2791,1.44E-05
2792,2.45E-05
2793,4.49E-05
2794,4.06E-05
2795,4.18E-05
2796,6.29E-05
2797,7.00E-05
2798,6.31E-05
2799,5.57E-05
2800,5.34E-05
2801,3.50E-05
2802,3.08E-05
2803,4.57E-05
2804,4.04E-05
2805,-3.60E-05
2806,2.15E-05
2807,-1.09E-05
2808,-2.67E-05
2809,-3.28E-05
2810,-5.53E-05
2811,-7.05E-05
2812,-4.71E-05
2813,-3.74E-05
2814,-4.13E-05
2815,-3.26E-05
2816,-1.91E-05
2817,1.92E-06
2818,1.80E-06
2819,2.69E-06
2820,6.69E-06
2821,2.46E-05
2822,2.96E-05
2823,5.27E-05
2824,-3.96E-05
2825,2.65E-05
2826,4.63E-05
2827,7.17E-05
2828,7.18E-05
2829,5.98E-05
2830,5.34E-05
2831,3.25E-05
2832,3.46E-05
2833,4.40E-05
2834,3.25E-05
