1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93
,,,,,1884,,10948,3883,,5133,,,,,,,1591,,,3351,,6706,,,,14754,,,,,,,,10961,,,,,12585,,9174,9513,,11145,, ,12077,,7189,,,,,11908,5014,9672,3451,,1070,6648,,6702,3413,,5522,1222,,,7067,15083,,14162,9536,11158,11929,,11479,1263,1470,,,,,6165,9916,,957,,,,,10614
,,,,,1885,,10967,3884,,5134,,,,,,,1592,,,3352,,6707,,,,15279,,,,,,,,10962,,,,,12586,,9175,9514,,11168,,,12078,,7190,,,,,11909,5015,9673,3452,,1071,6649,,6703,3414,,5523,1223,,,7073,15084,,14183,9556,11159,11930,,11480,1264,1471,,,,,6183,9917,,958,,,,,10615
,,,,,1903,,10968,3885,,5135,,,,,,,1615,,,3353,,6708,,,,15280,,,,,,,,10982,,,,,12587,,9176,9515,,11169,,,12079,,7191,,,,,11910,5016,9674,3453,,1072,6669,,6724,3415,,5542,1224,,,7518,15106,,14184,9557,11160,11931,,11481,1265,1472,,,,,6184,9918,,959,,,,,10616
,,,,,1904,,10969,3886,,5157,,,,,,,1616,,,3354,,6709,,,,15281,,,,,,,,10983,,,,,12588,,9177,9516,,11193,,,12098,,7192,,,,,11933,5017,10193,3454,,1073,6670,,6725,3416,,5543,1225,,,7519,15107,,14185,9558,11161,11932,,11504,1266,1473,,,,,6185,9939,,960,,,,,10617
,,,,,1905,,10970,3908,,5158,,,,,,,1617,,,3374,,6730,,,,15303,,,,,,,,10984,,,,,12589,,9178,9517,,11194,,,12099,,7209,,,,,11934,5036,10197,3473,,1074,6671,,6726,3435,,5544,1245,,,7543,15108,,14186,9559,11162,12477,,11505,1267,1474,,,,,6186,9940,,961,,,,,10618
,,,,,1906,,10971,3909,,5159,,,,,,,1640,,,3375,,6731,,,,15304,,,,,,,,10985,,,,,12590,,9179,9518,,11616,,,12100,,7210,,,,,11935,5037,10198,3474,,1075,6672,,6727,3436,,5545,1246,,,7544,15109,,14187,9560,11163,12478,,11954,1268,1475,,,,,6187,9941,,983,,,,,10619
,,,,,1907,,10972,3910,,5160,,,,,,,1641,,,3801,,6732,,,,15305,,,,,,,,10986,,,,,12591,,9180,9537,,11617,,,12101,,7211,,,,,12533,5038,10218,3475,,1095,6673,,6728,3437,,5546,1247,,,7545,15132,,14188,9582,11182,12479,,11955,1269,1495,,,,,6188,9942,,984,,,,,10637
,,,,,1908,,10973,3911,,5161,,,,,,,1642,,,3802,,6733,,,,15306,,,,,,,,10987,,,,,12592,,9181,9538,,11618,,,12102,,7212,,,,,12534,5039,10219,3476,,1491,6674,,6729,3438,,5547,1248,,,7567,15133,,14208,9583,11183,12480,,11956,1270,1496,,,,,6189,9943,,985,,,,,10638
,,,,,1909,,10995,3912,,5181,,,,,,,1643,,,3803,,6734,,,,15307,,,,,,,,11008,,,,,12593,,9200,9539,,11619,,,12103,,7213,,,,,12558,5040,10220,3477,,1492,6692,,6748,3439,,5548,1249,,,7568, ,,14209,9584,11184,12481,,11957,1286,1497,,,,,6209,10439,,1456,,,,,10639
,,,,,1910,,10996,3934,,5182,,,,,,,1665,,,3804,,6756,,,,15329,,,,,,,,11009,,,,,12594,,9201,9540,,11620,,,12104,,7214,,,,,12559,5041,10221,3478,,1493,6693,,6749,3440,,5568,1250,,,7569,,,14210,9585,11185,12482,,11979,1287,1498,,,,,6210,10440,,1457,,,,,10640
,,,,,2333,,10997,3935,,5183,,,,,,,1666,,,3823,,6757,,,,15330,,,,,,,,11010,,,,,12610,,9202,9541,,11621,,,12123,,7215,,,,,13183,5042,10222,3479,,1494,6694,,6750,3441,,5569,1271,,,7570,,,14211,10061,11186,12502,,11980,1288,1499,,,,,6211,10463,,1458,,,,,10641
,,,,,2354,,10998,3936,,5184,,,,,,,1667,,,3824,,6758,,,,15331,,,,,,,,11011,,,,,12611,,9203,9542,,11640,,,12124,,7216,,,,, ,5060,10223,3498,,1516,6695,,6751,3460,,5570,1272,,,7571,,,14212,10081,11187,12503,,11981,1289,1500,,,,,6212,10464,,1459,,,,,10642
,,,,,2355,,11022,3937,,5185,,,,,,,1668,,,3825,,7255,,,,15332,,,,,,,,11012,,,,,12612,,9204,9543,,11641,,,12125,,7217,,,,,,5061,10224,3499,,1517,6696,,6752,3461,,5571,1273,,,7572,,,14213,10085,11188,12504,,11982,1290,1972,,,,,6213,10465,,1460,,,,,10643
,,,,,2356,,11544,3961,,5186,,,,,,,1669,,,3826,,7256,,,,15356,,,,,,,,11013,,,,,12613,,9205,9561,,11642,,,12126,,7236,,,,,,5062,10242,3500,,1518,6697,,6753,3462,,5572,1274,,,7592,,,14214,10086,11189,12505,,12004,1291,1973,,,,,6214,10466,,1461,,,,,10644
,,,,,2357,,11545,3962,,5205,,,,,,,1690,,,3827,,7257,,,,15357,,,,,,,,11034,,,,,12614,,9206,9562,,11643,,,12127,,7237,,,,,,5063,10243,3501,,1519,6698,,6754,3463,,5573,1275,,,7593,,,14232,10106,11207,12506,,12005,1292,1996,,,,,6234,10488,,1481,,,,,10645
,,,,,2358,,11546,3987,,5206,,,,,,,1691,,,3828,,7279,,,, ,,,,,,,,11035,,,,,12615,,9207,9563,,11644,,,12128,,7238,,,,,,5064,10244,3502,,1520,6699,,6755,3464,,5593,1296,,,7594,,,14233,10107,11208,12507,,12006,1293,1997,,,,,6235,10489,,1482,,,,,10663
,,,,,2359,,11547,3988,,5207,,,,,,,1692,,,3829,,7280,,,,,,,,,,,,11036,,,,,12616,,9228,9564,,11645,,,12129,,7239,,,,,,5065,10245,3503,,1521,6722,,6773,3465,,5594,1297,,,7595,,,14234,10108,11209,12508,,12007,1294,1998,,,,,6236,10490,,1483,,,,,10664
,,,,,2378,,11548,3989,,5208,,,,,,,1693,,,3830,,7281,,,,,,,,,,,,11037,,,,,12617,,9229,9565,,11646,,,12148,,7240,,,,,,5066,10246,3504,,1522,6723,,6774,3466,,5595,1298,,,7596,,,14235,10109,11210,12509,,12029,1295,1999,,,,,6237,10491,,1484,,,,,10665
,,,,,2379,,11568,4509,,5209,,,,,,,1694,,,3831,,7282,,,,,,,,,,,,11038,,,,,12618,,9230,9566,,11647,,,12149,,7241,,,,,,5067,10247,3523,,1523,7171,,6775,3485,,5596,1299,,,7597,,,14236,10110,11211,12529,,12030,1311,2020,,,,,6238,10492,,1485,,,,,10666
,,,,,2380,,11569,4535,,5210,,,,,,,1714,,,3848,,7304,,,,,,,,,,,,11059,,,,,12619,,9231,9567,,11665,,,12150,,7242,,,,,,5084,10248,3524,,1524,7172,,6776,3486,,5597,1300,,,7598,,,14237,10111,11212,12530,,12031,1312,2021,,,,,6239,10514,,1486,,,,,10667
,,,,,2381,,11570,4536,,5211,,,,,,,1715,,,3849,,7305,,,,,,,,,,,,11060,,,,,12620,,9232,9586,,11666,,,12174,,7262,,,,,,5085,10249,3525,,1525,7173,,6777,3487,,5598,1321,,,7599,,,14238,10131,11213,12531,,12032,1313,2022,,,,,6258,10515,,1487,,,,,10668
,,,,,2382,,11571,4537,,5212,,,,,,,1716,,,3850,,7306,,,,,,,,,,,,11061,,,,,12635,,9626,9587,,11667,,,12526,,7263,,,,,,5086,10250,3526,,1541,7195,,6778,3488,,5619,1322,,,7617,,,14239,10132,11234,12532,,12054,1314,2023,,,,,6259,10516,,1488,,,,,10669
,,,,,2383,,11572,4561,,5229,,,,,,,1717,,,3851,,7307,,,,,,,,,,,,11062,,,,,12636,,9651,9588,,11668,,,12527,,7264,,,,,,5087,10267,3527,,1542,7196,,6779,3489,,5620,1323,,,7618,,,14258,10133,11235,12556,,12055,1315,2024,,,,,6260,10517,,1489,,,,,10670
,,,,,2384,,11573,4562,,5230,,,,,,,1718,,,3852,,7308,,,,,,,,,,,,11063,,,,,12637,,9652,9589,,11669,,,12528,,7265,,,,,,5088,10268,3528,,1543,7197,,6780,3490,,6091,1324,,,7619,,,14259,10134,11236,12557,,12056,1316,2025,,,,,6261,10518,,1490,,,,,10688
,,,,,2402,,11593, ,,5231,,,,,,,1719,,,3853,,7329,,,,,,,,,,,,11483,,,,,12638,,9653,9590,,11670,,,12551,,7266,,,,,,5089,10269,3529,,1544,7198,,6781,3491,,6092,1745,,,7620,,,14260,10135,11237,13102,,12057,1317,2044,,,,,6262,10539,,1509,,,,,10689
,,,,,2403,,11594,,,5232,,,,,,,1739,,,3854,,7330,,,,,,,,,,,,11484,,,,,12639,,9654,9591,,11671,,,12552,,7267,,,,,,5090,10270,3530,,1545,7219,,6799,3511,,6093,1746,,,7621,,,14261,10136,11734,13103,,12080,1318,2045,,,,,6263,10540,,1510,,,,,10690
,,,,,2404,,11595,,,5233,,,,,,,1740,,,3855,,7331,,,,,,,,,,,,11485,,,,,12640,,9655,9592,,11672,,,12553,,7288,,,,,,5091,10271,3531,,1546,7220,,6800,3512,,6094,1747,,,7622,,,14262,10156,11735,13104,,12081,1319,2046,,,,,6264,10541,,1511,,,,,10691
,,,,,2405,,11596,,,5234,,,,,,,1741,,,3856,,7332,,,,,,,,,,,,11486,,,,,12641,,9675,9611,,11689,,,12554,,7289,,,,,,5092,10272,3532,,1547,7221,,6801,3513,,6095,1748,,,7623,,,14263,10157,11736,13105,,12105,1320,2047,,,,,6283,10542,,1512,,,,,10692
,,,,,2406,,11597,,,5235,,,,,,,1742,,,3857,,7333,,,,,,,,,,,,11506,,,,,12642,,9676,9612,,11690,,,12555,,7290,,,,,,5109,10273,3549,,1548,7222,,6802,3514,,6096,1749,,,7624,,,14283,10158,11737,13106,,12106,1336,2048,,,,,6284,10543,,1513,,,,,10693
,,,,,2407,,11598,,,5236,,,,,,,1743,,,3872,,7334,,,,,,,,,,,,11507,,,,,12643,,9677,9613,,11691,,,12575,,7291,,,,,,5110,10274,3550,,1549,7223,,6803,3515,,6116,1750,,,7642,,,14284,10159,11738,13107,,12581,1337,2049,,,,,6285,10564,,1514,,,,,10694
,,,,,2408,,11622,,,5237,,,,,,,1744,,,3873,,7355,,,,,,,,,,,,11508,,,,,12644,,9678,9614,,11692,,,12576,,7313,,,,,,5111,10275,3551,,1550,7224,,6804,3516,,6117,1769,,,7643,,,14285,10160,11758,13128,,12582,1338,2050,,,,,6286,10565,,1535,,,,,10695
,,,,,2409,,11623,,,5238,,,,,,,1765,,,3874,,7356,,,,,,,,,,,,11509,,,,,12660,,9679,9615,,11693,,,12577,,7314,,,,,,5112,10293,3552,,1567,7243,,6805,3535,,6118,1770,,,7644,,,14286,10161,11759,13129,,12606,1339,2069,,,,,6287,10566,,1536,,,,,10713
,,,,,2426,,12220,,,5239,,,,,,,1766,,,3875,,7357,,,,,,,,,,,,11510,,,,,12661,,9680,9616,,11694,,,12578,,7315,,,,,,5113,10294,3553,,1568,7244,,6806,3536,,6119,1771,,,7645,,,14287,10181,11760,13130,,12607,1340,2070,,,,,6309,10567,,1537,,,,,10714
,,,,,2427,,12221,,,5253,,,,,,,1767,,,3876,,7358,,,,,,,,,,,,11511,,,,,12662,,9681,9637,,11695,,,12579,,7316,,,,,,5114,10295,3554,,1569,7245,,6824,3537,,6120,1772,,,7646,,,14288,10182,11761,13131,,12631,1341,2071,,,,,6310,10568,,1538,,,,,10715
,,,,,2428,,12222,,,5254,,,,,,,1768,,,3877,,7359,,,,,,,,,,,,11512,,,,,12663,,9700,9638,,11696,,,12580,,7764,,,,,,5115,10843,3555,,1570,7246,,6825,3538,,6121,1773,,,7647,,,14308,10183,11762,13132,,12632,1342,2072,,,,,6713,11064,,1560,,,,,10716
,,,,,2429,,12223,,,5255,,,,,,,2140,,,3878,,7382,,,,,,,,,,,,11531,,,,,12664,,9701,9639,,11697,,,12598,,7765,,,,,,5116,10847,3556,,1571,7247,,6826,3539,,6122,1774,,,7648,,,14309,10184,11763,13133,,12656,1343,2073,,,,,6714,11088,,1561,,,,,10717
,,,,,2430,,12247,,,5256,,,,,,,2165,,,3879,,7383,,,,,,,,,,,,11532,,,,,12665,,9702,9640,,11698,,,12599,,7766,,,,,,5117,10848,3557,,1572,7248,,6827,3540,,6123,1775,,,7649,,,14310,10185,11783,13154,,12657,1344,2074,,,,,6715,11089,,1562,,,,,10718
,,,,,2431,,12248,,,5257,,,,,,,2191,,,3880,,7407,,,,,,,,,,,,11533,,,,,12666,,9703,9641,,11714,,,12600,,7786,,,,,,5136,10868,3574,,1573,7249,,6828,3541,,6142,1795,,,7667,,,14311,10207,11784,13155,,12681,1345,2075,,,,,6735,11090,,1585,,,,,10719
,,,,,2432,, ,,,5258,,,,,,,2216,,,3881,,7906,,,,,,,,,,,,11534,,,,,12667,,9704,9663,,11715,,,12601,,7787,,,,,,5137,10869,3575,,1574,7268,,6829,3560,,6143,1796,,,7668,,,14312,10208,11785,13156,,12682,1362,2094,,,,,6736,11113,,2106,,,,,10720
,,,,,2433,,,,,5259,,,,,,,2217,,,3882,,7907,,,,,,,,,,,,11535,,,,,12668,,9705,9664,,11716,,,12602,,7788,,,,,,5138,10870,3576,,1575,7269,,6830,3561,,6144,1797,,,7669,,,14313,10209,11786,13157,, ,1363,2095,,,,,6737,11114,,2107,,,,,10740
,,,,,2434,,,,,5260,,,,,,,2241,,,3897,,7930,,,,,,,,,,,,11536,,,,,12685,,9706,9665,,11717,,,12603,,7789,,,,,,5139,10871,3577,,1593,7270,,6831,3562,,6145,1798,,,7670,,,14333,10210,11787,13729,,,1364,2096,,,,,6738,11115,,2108,,,,,10741
,,,,,2435,,,,,5261,,,,,,,2242,,,3898,,7931,,,,,,,,,,,,11537,,,,,12686,,9724,9666,,11718,,,12604,,7790,,,,,,5140,10872,3578,,1594,7271,,6849,3563,,6146,1799,,,7671,,,14334,10232,11788,13730,,,1365,2097,,,,,6739,11116,,2109,,,,,10742
,,,,,2451,,,,,5262,,,,,,,2243,,,3899,,7932,,,,,,,,,,,,11556,,,,,12687,,9725,10112,,11719,,,12605,,7791,,,,,,5141,10873,3579,,1595,7272,,6850,3564,,6147,1800,,,7672,,,14335,10233,11807,13731,,,1366,2098,,,,,6740,11139,,2111,,,,,10743
,,,,,2452,,,,,5263,,,,,,,2266,,,3900,,7955,,,,,,,,,,,,11557,,,,,12688,,9726,10113,,11720,,,12622,,7792,,,,,,5142,10874,3580,,1596,7273,,6851,3565,,6148,1820,,,7673,,,14336,10234,11808,13732,,,1367,2099,,,,,6759,11140,,2112,,,,,10744
,,,,,2453,,,,,5264,,,,,,,2267,,,3901,,7956,,,,,,,,,,,,11558,,,,,12689,,9727,10114,,11721,,,12623,,7810,,,,,,5163,10893,3581,,1597,7274,,6852,3566,,6167,1821,,,7674,,,14358,10686,11809,13756,,,1368,2100,,,,,6760,11141,,2113,,,,,11214
,,,,,2454,,,,,5278,,,,,,,2268,,,3902,,7957,,,,,,,,,,,,11559,,,,,12690,,9728,10115,,11722,,,12624,,7811,,,,,,5164,10894,3582,,1598,7292,,6853,3585,,6168,1822,,,7698,,,14359,10687,11810,13757,,,1369,2120,,,,,6761,11142,,2135,,,,,11215
,,,,,2455,,,,,5279,,,,,,,2291,,,3903,,7958,,,,,,,,,,,,11560,,,,,12691,,9729,10116,,11723,,,12625,,7812,,,,,,5165,10895,3599,,1599,7293,,6854,3586,,6169,1823,,,7699,,,14783,10710,11811,14354,,,1370,2121,,,,,6762,11164,,2136,,,,,11216
,,,,,2456,,,,,5280,,,,,,,2292,,,3904,,7959,,,,,,,,,,,,11561,,,,,12692,,9730,10137,,11739,,,12626,,7813,,,,,,5166,10896,3600,,1618,7294,,6855,3587,,6170,1824,,,8144,,,14784,10711,11812, ,,,1387,2122,,,,,6763,11165,,2137,,,,,11217
,,,,,2457,,,,,5281,,,,,,,2293,,,3905,,7981,,,,,,,,,,,,11562,,,,,12693,,9731,10138,,11740,,,12627,,7814,,,,,,5189,10897,3601,,1619,7295,,6856,3588,,6171,1825,,,8169,,,14785,10712,11813,,,,1388,2123,,,,,6764,11166,,2138,,,,,11218
,,,,,2458,,,,,5282,,,,,,,2294,,,3906,,7982,,,,,,,,,,,,11582,,,,,12710,,9749,10139,,11741,,,12628,,7815,,,,,,5190,10898,3602,,1620,7296,,6874,3589,,6172,1845,,,8170,,,14786,10732,11814,,,,1389,2124,,,,,6765,11167,,2139,,,,,11219
,,,,,2459,,,,,5283,,,,,,,2316,,,3907,,7983,,,,,,,,,,,,11583,,,,,12711,,9750,10140,,11742,,,12629,,7816,,,,,,5614,10899,3603,,1621,7297,,6875,3590,,6173,1846,,,8193,,,14787,10733,11832,,,,1390,2125,,,,,6766,11190,,2160,,,,,11220
,,,,,2460,,,,,5284,,,,,,,2317,,,3922,,7984,,,,,,,,,,,,11584,,,,,12712,,9751,10141,,11743,,,12630,,7817,,,,,,5615,10918,3604,,1622,7298,,6876,3614,,6193,1847,,,8194,,,14808,10734,11833,,,,1391,2149,,,,,6783,11191,,2161,,,,,11238
,,,,,2461,,,,,5285,,,,,,,2318,,,3923,,8007,,,,,,,,,,,,11585,,,,,12713,,9752,10142,,11744,,,12647,,7834,,,,,,5639,11493,3626,,1623,7299,,6877,4014,,6194,1848,,,8195,,,14809,10735,11834,,,,1392,2150,,,,,6784,11192,,2162,,,,,11239
,,,,,2476,,,,,5286,,,,,,,2319,,,3924,,8008,,,,,,,,,,,,11586,,,,,12714,,9753,10162,,11745,,,12648,,7835,,,,,,5640,11494,4023,,1624,7318,,6878,4038,,6195,1849,,,8196,,,14810,10736,11835,,,,1393,2622,,,,,6785,11764,,2163,,,,,11240
,,,,,2477,,,,,5304,,,,,,,2320,,,3925,,8583,,,,,,,,,,,,11587,,,,,12715,,9754,10163,,11746,,,12649,,7836,,,,,,5641,11495,4024,,1644,7319,,6879,4039,,6196,1850,,,8197,,,14811,10757,11836,,,,1394,2623,,,,,6786,11765,,2164,,,,,11241
,,,,,2478,,,,,5305,,,,,,,2340,,,3926,,8607,,,,,,,,,,,,11607,,,,,12716,,9755,10164,,11747,,,12650,,7837,,,,,,5662,11496,4025,,1645,7320,,6880,4040,,6197,1870,,,8217,,,14812,10758,11837,,,,1415,2646,,,,,6788,11789,,2185,,,,,11242
,,,,,2479,,,,,5306,,,,,,,2341,,,3927,,8608,,,,,,,,,,,,11608,,,,,12717,,9756,10165,,11748,,,12651,,7838,,,,,,5663,11497,4026,,1646,7321,,6901,4062,,6198,1871,,,8218,,,14833,10759,11838,,,,1416,2647,,,,,6789,11790,,2186,,,,,11243
,,,,,2480,,,,,5307,,,,,,,2342,,,3928,, ,,,,,,,,,,,,11609,,,,,12718,,9774,10166,,11766,,,12652,,7839,,,,,,5664,11498,4027,,1647,7322,,6902,4063,,6219,1872,,,8219,,,14834,10760,11858,,,,1417,2648,,,,,6790,11791,,2210,,,,,11244
,,,,,2481,,,,,5308,,,,,,,2343,,,3929,,,,,,,,,,,,,,11610,,,,,12736,,9775,10167,,11767,,,12653,,7840,,,,,,5665,11518,4028,,1648,7323,,6903,4064,,6220,1873,,,8220,,,14835,10761,11859,,,,1418,2670,,,,,6808,11792,,2738,,,,,11245
,,,,,2482,,,,,5309,,,,,,,2344,,,3930,,,,,,,,,,,,,,11611,,,,,12737,,9776,10186,,11768,,,12654,,7841,,,,,,5666,11519,4048,,1649,7324,,6904,4065,,6221,1874,,,8221,,,14836,10782,11860,,,,1441,2671,,,,,6809,12390,,2760,,,,,11261
,,,,,2483,,,,,5310,,,,,,,2345,,,3931,,,,,,,,,,,,,,11612,,,,,12738,,9777,10187,,11769,,,12655,,7842,,,,,,5667,11520,4049,,1670,7345,,6905,4066,,6222,1875,,,8222,,,14837,10783,11861,,,,1442,2672,,,,,6810,12415,,2761,,,,,11262
,,,,,2484,,,,,5330,,,,,,,2364,,,3947,,,,,,,,,,,,,,11632,,,,,12739,,9778,10188,,11770,,,12672,,7861,,,,,,5668,11521,4050,,1671,7346,,7325,4087,,6223,1897,,,8223,,,14838,10784,11862,,,,1466,2673,,,,,6811,13015,,2762,,,,,11263
,,,,,2485,,,,,5331,,,,,,,2365,,,3948,,,,,,,,,,,,,,11633,,,,,12740,,9779,10189,,11771,,,12673,,7862,,,,,,5686,11522,4051,,1672,7347,,7326,4088,,6244,1898,,,8243,,,14857,10785,12384,,,,1467,2674,,,,,6812, ,,2763,,,,,11264
,,,,,2486,,,,,5332,,,,,,,2366,,,3949,,,,,,,,,,,,,,11634,,,,,12741,,9780,10190,,11793,,,12674,,7863,,,,,,5687,11523,4052,,1673,7798,,7327,4089,,6245,1899,,,8244,,,14858,10786,12385,,,,1791,2695,,,,,6813,,,2764,,,,,11265
,,,,,2504,,,,,5333,,,,,,,2367,,,3950,,,,,,,,,,,,,,11635,,,,,12742,,9781,10191,,11794,,,12675,,7864,,,,,,5688,12118,4053,,1674,7821,,7328,4090,,6716,1900,,,8245,,,14859,10807,12386,,,,1813,2696,,,,,6814,,,2785,,,,,11266
,,,,,2505,,,,,5734,,,,,,,2368,,,3951,,,,,,,,,,,,,,11636,,,,,12743,,9798,10192,,11795,,,12676,,7865,,,,,,5689,12119,4054,,1695,7822,,7350,4091,,6717,1923,,,8246,,,14860,10808,12387,,,,1814,2697,,,,,6833,,,2786,,,,,11267
,,,,,2506,,,,,5757,,,,,,,2369,,,3952,,,,,,,,,,,,,,11637,,,,,12763,,9799,10211,,11818,,,12677,,7866,,,,,,5690,12120,4073,,1696,7823,,7351,4112,,6718,1924,,,8247,,,14861,10809,12388,,,,1815,2698,,,,,6834,,,2787,,,,,11268
,,,,,2507,,,,,5758,,,,,,,2370,,,3953,,,,,,,,,,,,,,11638,,,,,12764,,9800,10212,,11819,,,12678,,7867,,,,,,5691,12121,4074,,1697,7846,,7352,4113,,6719,1948,,,8248,,,14862,10810,12389,,,,1816,2699,,,,,6835,,,2788,,,,,11269
,,,,,2508,,,,,5759,,,,,,,2389,,,3954,,,,,,,,,,,,,,11658,,,,,12765,,9801,10213,,12217,,,12679,,7887,,,,,,5692,12122,4075,,1698,7847,,7353,4114,,6720,2371,,,8268,,,14863,10832,12408,,,,1836,2720,,,,,6836,,,2810,,,,,11270
,,,,,2509,,,,,5760,,,,,,,2390,,,3955,,,,,,,,,,,,,,11659,,,,,12766,,9802,10214,,12218,,,12680,,7888,,,,,,5693, ,4076,,1699,7848,,7354,4115,,6721,2372,,,8269,,,14883,10833,12409,,,,1837,2721,,,,,6837,,,3386,,,,,11288
,,,,,2510,,,,,5761,,,,,,,2391,,,3973,,,,,,,,,,,,,,11660,,,,,12767,,9803,10215,,12219,,,12697,,7889,,,,,,5709,,4077,,1720,7849,,7375,4116,,6741,2373,,,8270,,,14884,10834,12410,,,,1838,2722,,,,,6838,,,3387,,,,,11289
,,,,,2511,,,,,5781,,,,,,,2392,,,3974,,,,,,,,,,,,,,11661,,,,,13139,,9804,10216,,12241,,,12698,,7890,,,,,,5710,,4078,,1721,7868,,7376,4137,,6742,2374,,,8271,,,14885,10835,12411,,,,1839,2723,,,,,6839,,,3388,,,,,11290
,,,,,2529,,,,,5782,,,,,,,2393,,,3975,,,,,,,,,,,,,,11662,,,,,13163,,9805,10217,,12242,,,12699,,7891,,,,,,5711,,4079,,1722,7869,,7377,4138,,6743,2395,,,8272,,,14886,10857,12412,,,,1840,2724,,,,,6858,,,3410,,,,,11291
,,,,,2530,,,,,5783,,,,,,,2394,,,3976,,,,,,,,,,,,,,11663,,,,,13164,,9806,10236,,12243,,,12700,,7892,,,,,,5712,,4080,,1723,7870,,7378,4139,,6744,2396,,,8273,,,14887,11332,12413,,,,1841,2745,,,,,6859,,,3411,,,,,11292
,,,,,2531,,,,,5784,,,,,,,2842,,,3977,,,,,,,,,,,,,,11685,,,,,13165,,9823,10237,,12244,,,12701,,7913,,,,,,5713,,4098,,1724,7871,,7379,4140,,6745,2397,,,8293,,,14888,11334,12414,,,,1861,2746,,,,,6860,,,3412,,,,,11293
,,,,,2532,,,,,5785,,,,,,,2867,,,3978,,,,,,,,,,,,,,11686,,,,,13184,,9824,10238,,12245,,,12702,,7914,,,,,,5714,,4099,,2116,7872,,7380,4141,,6746,2398,,,8294,,,14889,11335,12433,,,,1862,2747,,,,,6861,,,13333,,,,,11294
,,,,,2533,,,,,5786,,,,,,,2868,,,3979,,,,,,,,,,,,,,11687,,,,,13185,,9825,10239,,12246,,,12703,,7915,,,,,,5715,,4100,,2117,7873,,7381,4162,,6747,2399,,,8295,,,14909,11357,12434,,,,1863,2748,,,,,6862,,,13933,,,,,11295
,,,,,2534,,,,,5805,,,,,,,2892,,,3998,,,,,,,,,,,,,,11688,,,,,13186,,9826,10240,,12265,,,12704,,7916,,,,,,5716,,4101,,2118,7874,,7398,4163,,6767,2400,,,8296,,,14910,11358,12435,,,,1864,2749,,,,,6863,,,13958,,,,,11313
,,,,,2535,,,,,5806,,,,,,,2893,,,3999,,,,,,,,,,,,,,12108,,,,,13187,,9827,10241,,12266,,,12705,,7938,,,,,,5717,,4102,,2119,7893,,7399,4164,,6768,2420,,,8297,,,14911,11359,12436,,,,1865,2750,,,,,6864,,,13959,,,,,11314
,,,,,2556,,,,,5807,,,,,,,2894,,,4000,,,,,,,,,,,,,,12109,,,,,13188,,9828,10262,,12267,,,12706,,7939,,,,,,5735,,4103,,2141,7894,,7400,4165,,6769,2421,,,8298,,,14912,11360,12437,,,,1866,3296,,,,,6883,,,13983,,,,,11315
,,,,,2557,,,,,5808,,,,,,,2916,,,4001,,,,,,,,,,,,,,12110,,,,,13189,,9829,10263,,12268,,,12723,,8411,,,,,,5736,,4104,,2142,7895,,7401,4166,,6770,2422,,,8820,,,14913,11382,12438,,,,1867,3321,,,,,6884,,,13984,,,,,11316
,,,,,2558,,,,,5809,,,,,,,2917,,,4002,,,,,,,,,,,,,,12111,,,,,13190,,9830,10264,,12269,,,12724,,8412,,,,,,5737,,4105,,2143,7896,,7402,4187,,6771,2423,,,8821,,,14934,11383,12439,,,,1886,3322,,,,,6885,,,13985,,,,,11317
,,,,,2559,,,,,5810,,,,,,,2918,,,4003,,,,,,,,,,,,,,12132,,,,,13191,,9831,10265,,12270,,,12725,,8413,,,,,,5738,,4124,,2144,7897,,7403,4188,,6772,2424,,,8822,,,14935,11384,12458,,,,1887,3323,,,,,6886,,,14533,,,,,11318
,,,,,2560,,,,,5811,,,,,,,2919,,,4401,,,,,,,,,,,,,,12133,,,,,13192,,9832,10737,,12271,,,12726,,8414,,,,,,5739,,4125,,2145,7898,,7404,4189,,6792,2425,,,8843,,,14936,11385,12459,,,,1888,3346,,,,,6887,,,14534,,,,,11319
,,,,,2583,,,,,5829,,,,,,,2941,,,4402,,,,,,,,,,,,,,12134,,,,,13193,,9850,10739,,12272,,,12727,,8415,,,,,,5740,,4126,,2146,7899,,7405,4190,,6793,2445,,,8844,,,14937,11407,12460,,,,1889,3347,,,,,6888,,,14558,,,,,11320
,,,,,2957,,,,,5830,,,,,,,2942,,,4403,,,,,,,,,,,,,,12135,,,,,13209,,9851,10762,,12289,,,12728,,8416,,,,,,5741,,4127,,2147,7917,,7406,4191,,6794,2446,,,8845,,,14959,11408,12461,,,,1890,3348,,,,,6889,,,14559,,,,,11321
,,,,,2958,,,,,5831,,,,,,,2943,,,4426,,,,,,,,,,,,,,12136,,,,,13210,,9852,10763,,12290,,,12729,,8435,,,,,,5762,,4128,,2148,7918,,7423,4212,,6795,2447,,,8846,,,14960,11409,12462,,,,1891,3372,,,,,6890,,,14560,,,,,11340
