1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87
 9058, 11279,, 7972,,, 7503,,, 13568,,,,, 12510, 12444,, 14401,,,, 9252,,, 1699,,, 4303, 9440, 2364, 12316,,, 7419,,,,, 3175, 12482,, 4008, 3230, 5718, 12821,, 3924,,,,, 3161, 10017,,,,, 11491,,,,, 6066, 9674,, 10587, 4665,,,,,,,,, 14051, 15572,, 7730, 2204, 862,,,, 7449,,
 9059, 11280,, 7973,,, 7504,,, 13569,,,,, 12511, 12445,, 14402,,,, 9253,,, 1700,,, 4304, 9441, 2365, 12317,,, 7420,,,,, 3192, 12879,, 4009, 3231, 5719, 12822,, 3941,,,,, 3162, 10018,,,,, 11492,,,,, 6067, 9697,, 10588, 4666,,,,,,,,, 14052, 15573,, 7731, 2205, 863,,,, 7473,,
 9060, 11281,, 7974,,, 7505,,, 13570,,,,, 12512, 12446,, 14421,,,, 9254,,, 2122,,, 4305, 9442, 2366, 12318,,, 7421,,,,, 3193, 12904,, 4010, 3232, 5741, 12823,, 3942,,,,, 3179, 10019,,,,, 11508,,,,, 6086, 9698,, 10589, 4667,,,,,,,,, 14053, 15574,, 7751, 2206, 864,,,, 7474,,
 9082, 11282,, 7975,,, 7506,,, 13571,,,,, 12513, 12447,, 14422,,,, 9255,,, 2123,,, 4326, 9458, 2367, 12319,,, 7422,,,,, 3194, 12929,, 4011, 3251, 6164, 12824,, 3943,,,,, 3180, 10020,,,,, 11509,,,,, 6087, 9722,, 10608, 4668,,,,,,,,, 14054, 15575,, 7752, 2207, 865,,,, 7498,,
 9083, 11283,, 7993,,, 7507,,, 13572,,,,, 12514, 12448,, 14423,,,, 9256,,, 2146,,, 4327, 9459, 2368, 12320,,, 7423,,,,, 3195, 12951,, 4034, 3252, 6188, 12843,, 3944,,,,, 3181, 10021,,,,, 11510,,,,, 6088, 10126,, 10609, 4669,,,,,,,,, 14055, 15576,, 7753, 2208, 866,,,, 7499,,
 9084, 11301,, 7994,,, 7508,,, 13573,,,,, 12534, 12465,, 14424,,,, 9257,,, 2147,,, 4328, 9460, 2369, 12341,,, 7441,,,,, 3196, 12952,, 4035, 3253, 6189, 12844,, 3945,,,,, 3182, 10022,,,,, 11511,,,,, 6089, 10150,, 10610, 4690,,,,,,,,, 14075, 15577,, 7754, 2209, 881,,,, 8074,,
 9085, 11302,, 7995,,, 7526,,, 13574,,,,, 12535, 12466,, 14425,,,, 9276,,, 2148,,, 4329, 9461, 2370, 12342,,, 7442,,,,, 3197, 12953,, 4036, 3254, 6190, 12845,, 3946,,,,, 3183, 10023,,,,, 11512,,,,, 6090, 10151,, 10611, 4691,,,,,,,,, 14076, 15578,, 7755, 2228, 882,,,, 8098,,
 9107, 11303,, 7996,,, 7527,,, 13575,,,,, 12536, 12467,, 14426,,,, 9277,,, 2170,,, 4351, 9462, 2386, 12343,,, 7443,,,,, 3198, 12954,, 4037, 3255, 6212, 12846,, 3947,,,,, 3184, 10024,,,,, 11513,,,,, 6091, 10152,, 10612, 4692,,,,,,,,, 14077, 15597,, 7756, 2229, 883,,,, 8099,,
 9108, 11304,, 7997,,, 7528,,, 13591,,,,, 12537, 12468,, 14427,,,, 9278,,, 2171,,, 4352, 9463, 2387, 12344,,, 7444,,,,, 3199, 12955,, 4060, 3256, 6213, 12847,, 3948,,,,, 3185, 10025,,,,, 11514,,,,, 6112, 10173,, 10613, 4693,,,,,,,,, 14078, 15598,, 7757, 2230, 886,,,, ,,
 9109, 11305,, 7998,,, 7529,,, 13592,,,,, 12538, 12469,, 14446,,,, 9279,,, 2172,,, 4353, 9464, 2388, 12892,,, 7445,,,,, 3200, 12976,, 4061, 3257, 6214, 12848,, 3949,,,,, 3186, 10042,,,,, 11515,,,,, 6113, 10174,, 10614, 4694,,,,,,,,, 14079, 15599,, 7775, 2231, 887,,,,,,
 9110, 11306,, 7999,,, 7530,,, 13593,,,,, 12539, 12470,, 14447,,,, 9280,,, 2173,,, 4354, 9465, 2389, 12893,,, 7446,,,,, 3216, 12977,, 4062, 3258, 6215, 12849,, 3967,,,,, 3187, 10043,,,,, 11516,,,,, 6114, 10175,, 10637, 4716,,,,,,,,, 14080, 15600,, 7776, 2232, 888,,,,,,
 9659, 11307,, 8000,,, 7531,,, 13594,,,,, 12560, 12471,, 14448,,,, 9281,,, 2174,,, 4376, 9466, 2390, 12915,,, 7447,,,,, 3217, 12978,, 4584, 3276, 6216, 12867,, 3968,,,,, 3207, 10044,,,,, 11517,,,,, 6115, 10176,, 10638, 4717,,,,,,,,, 14101, 15601,, 7777, 2233, 889,,,,,,
 9683, 11308,, 8020,,, 7532,,, 13595,,,,, 12561, 12472,, 14449,,,, 9282,,, 2194,,, 4377, 9467, 2391, 12916,,, 7448,,,,, 3218, 12979,, 4585, 3277, 6217, 12868,, 3969,,,,, 3208, 10045,,,,, 11533,,,,, 6510, 10177,, 10639, 4718,,,,,,,,, 14102, 15602,, 7778, 2234, 890,,,,,,
 9684, 11326,, 8021,,, 7551,,, 13596,,,,, 12562, 12473,, 14450,,,, 9301,,, 2195,,, 4378, 9485, 2392, 12917,,, 7468,,,,, 3219, 12980,, 4608, 3278, 6237, 12869,, 3970,,,,, 3209, 10046,,,,, 11534,,,,, 6511, 10197,, 10640, 4719,,,,,,,,, 14103, 15603,, 7779, 2235, 891,,,,,,
 9685, 11327,, 8022,,, 7552,,, 13597,,,,, 12910, 12490,, 14451,,,, 9302,,, 2196,,, 4379, 9486, 2393, 12918,,, 7469,,,,, 3220, 12981,, 4609, 3279, 6238, 12870,, 3971,,,,, 3210, 10047,,,,, 11535,,,,, 6512, 10198,, 11161, 5185,,,,,,,,, 14104, 15622,, 7780, 2236, 913,,,,,,
 , 11328,, 8023,,, 7553,,, 13598,,,,, 12911, 12491,, 14452,,,, 9303,,, 2197,,, 4401, 9487, 2394, 12940,,, 7470,,,,, 3221, 12982,, 4610, 3280, 6239, 12871,, 3972,,,,, 3211, 10048,,,,, 11536,,,,, 6513, 10199,, 11162, 5186,,,,,,,,, 14551, 15623,, 7781, 2237, 914,,,,,,
, 11329,, 8024,,, 7554,,, 13599,,,,, 12912, 12492,, 14474,,,, 9304,,, 2198,,, 4402, 9488, 2411, 12941,,, 7471,,,,, 3222, 12983,, 4633, 3281, 6240, 12872,, 3973,,,,, 3212, 10049,,,,, 11537,,,,, 6535, 10200,, 11163, 5187,,,,,,,,, 14552, 15624,, 7799, 2254, 915,,,,,,
, 11330,, 8025,,, 7555,,, 13600,,,,, 12934, 12493,, 14475,,,, 9305,,, 2199,,, 4403, 9489, 2412, 12942,,, 7472,,,,, 3223, 13001,, 4634, 3282, 6241, 12873,, 3993,,,,, 3607, 10050,,,,, 11538,,,,, 6536, 10201,, 11164, 5188,,,,,,,,, 14553, 15625,, 7800, 2255, 916,,,,,,
, 11331,, 8049,,, 7556,,, 13618,,,,, 12935, 12494,, 14476,,,, 9306,,, 2200,,, 4800, 9490, 2413, 12966,,, 7493,,,,, 3224, 13002,, 4635, 3283, 6242, 12874,, 3994,,,,, 3608, 10067,,,,, 11539,,,,, 6537, 10222,, 11165, 5210,,,,,,,,, 14554, ,, 7801, 2256, 1333,,,,,,
, 11332,, 8050,,, 7557,,, 13619,,,,, 12936, 12495,, 14477,,,, 9307,,, 2219,,, 4801, 9491, 2414, ,,, 7494,,,,, 3225, 13003,, 4659, 3284, 6243, 12894,, 3995,,,,, 3609, 10068,,,,, 11540,,,,, 6538, 10223,, 11184, 5211,,,,,,,,, 14575,,, 7802, 2257, 1334,,,,,,
, 11333,, 8471,,, 7578,,, 13620,,,,, 12937, 12496,, 14500,,,, 9326,,, 2220,,, 4802, 9492, 2415,,,, 7495,,,,, 3242, 13004,, 4660, 3302, 6261, 13296,, 3996,,,,, 3631, 10069,,,,, 11541,,,,, 6539, 10224,, 11185, 5212,,,,,,,,, 14576,,, 7803, 2258, 1335,,,,,,
, 11334,, 8472,,, 7579,,, 13621,,,,, 12938, 12515,, 14501,,,, 9327,,, 2221,,, 4803, 9511, 2416,,,, 7496,,,,, 3243, 13005,, 5209, 3303, 6262, 13298,, 3997,,,,, 3632, 10070,,,,, 11542,,,,, 6540, 10225,, 11186, 5215,,,,,,,,, 14577,,, 7804, 2259, 1358,,,,,,
, 11351,, 8473,,, 7580,,, 13622,,,,, 12939, 12516,, 14525,,,, 9328,,, 2222,,, 4804, 9512, 2417,,,, 7497,,,,, 3244, 13006,, 5234, 3304, 6263, 13320,, 3998,,,,, 3633, 10071,,,,, 11559,,,,, 6561, 10226,, 11187, 5216,,,,,,,,, 14578,,, 7805, 2260, 1359,,,,,,
, 11352,, 8494,,, 7581,,, 13623,,,,, 12959, 12517,, 14526,,,, 9329,,, 2223,,, 4825, 9513, 2418,,,, 8016,,,,, 3245, 13007,, 5235, 3305, 6264, 13321,, 4019,,,,, 3634, 10072,,,,, 11560,,,,, 6562, 10246,, 11188, 5240,,,,,,,,, 14579,,, 7824, 2261, 1360,,,,,,
, 11353,, 8495,,, 7582,,, 13624,,,,, 12960, 12518,, 15001,,,, 9330,,, 2224,,, 4826, 9514, 2419,,,, 8017,,,,, 3246, 13026,, , 3306, 6265, 13322,, 4020,,,,, 3656, 10073,,,,, 11561,,,,, 6563, 10247,, 11189, 5241,,,,,,,,, 14580,,, 7825, 2262, 1361,,,,,,
, 11354,, 8496,,, 7603,,, 13625,,,,, 12961, 12519,, 15002,,,, 9331,,, 2225,,, 4827, 9515, 2437,,,, 8018,,,,, 3247, 13027,,, 3307, 6266, 13323,, 4021,,,,, 3657, 10074,,,,, 11562,,,,, 6564, 10248,, 11209, 5242,,,,,,,,, 14599,,, 7826, 2279, 1362,,,,,,
, 11355,, 8497,,, 7604,,, 13646,,,,, 12962, 12520,, 15003,,,, 9332,,, 2245,,, 4828, 9516, 2438,,,, 8019,,,,, 3248, 13028,,, 3308, 6267, 13343,, 4022,,,,, 3658, 10075,,,,, 11563,,,,, 6565, 10249,, 11210, 5262,,,,,,,,, 14600,,, 7827, 2280, 1383,,,,,,
, 11356,, 8498,,, 7605,,, 13647,,,,, 12963, 12521,, 15021,,,, 9357,,, 2246,,, 4829, 9536, 2439,,,, 8041,,,,, 3249, 13029,,, 3309, 6268, 13344,, 4023,,,,, 3659, 10093,,,,, 11564,,,,, 6566, 10250,, 11211, 5265,,,,,,,,, 14601,,, 7828, 2281, 1384,,,,,,
, 11357,, 8499,,, 7606,,, 13648,,,,, 12964, 12540,, 15022,,,, 9754,,, 2247,,, 4830, 9537, 2440,,,, 8042,,,,, 3250, 13030,,, 3328, 6269, 13345,, 4045,,,,, 3660, 10094,,,,, 11565,,,,, 6586, 10271,, 11212, 5266,,,,,,,,, 14602,,, 7829, 2282, 1385,,,,,,
, 11358,, 8518,,, 7607,,, 14119,,,,, 12965, 12541,, 15023,,,, 9755,,, 2248,,, 4850, 9538, 2441,,,, 8043,,,,, 3269, 13031,,, 3329, 6270, 13346,, 4046,,,,, 3681, 10095,,,,, 11566,,,,, 6587, 10272,, 11213, 5267,,,,,,,,, 14603,,, 7830, 2283, 1386,,,,,,
, 11359,, 8519,,, 7628,,, 14120,,,,, 12984, 12542,, 15024,,,, 9756,,, 2249,,, 4851, 9539, 2442,,,, 8044,,,,, 3270, 13032,,, 3330, 6271, 13347,, 4047,,,,, 3682, 10096,,,,, 11567,,,,, 6588, 10273,, 11214, 5268,,,,,,,,, 14604,,, 7849, 2284, 1387,,,,,,
, 11376,, 8520,,, 7629,,, 14121,,,,, 12985, 12543,, 15025,,,, 9777,,, 2250,,, 4852, 9540, 2443,,,, 8045,,,,, 3271, 13051,,, 3331, 6286, 13348,, 4070,,,,, 3683, 10097,,,,, 11585,,,,, 6589, 10274,, 11233, 5289,,,,,,,,, 14605,,, 7850, 2285, 1388,,,,,,
, 11377,, 8521,,, 7630,,, 14122,,,,, 12986, 12544,, 15026,,,, 9778,,, 2270,,, 4853, 9541, 2444,,,, 8046,,,,, 3272, 13052,,, 3332, 6287, 13368,, 4071,,,,, 3684, 10098,,,,, 11586,,,,, 6590, 10275,, 11234, 5290,,,,,,,,, 14624,,, 7851, 2286, 1389,,,,,,
, 11378,, 8522,,, 8077,,, 14141,,,,, 12987, 12545,, 15027,,,, 9779,,, 2271,,, 4854, 9563, 2463,,,, 8047,,,,, 3273, 13053,,, 3354, 6288, 13369,, 4487,,,,, 3685, 10099,,,,, 11587,,,,, 6591, 10297,, 11235, 5291,,,,,,,,, 14625,,, 7852, 2304, 1407,,,,,,
, 11379,, 8523,,, 8078,,, 14142,,,,, 12988, 12565,, 15028,,,, 9780,,, 2272,,, 4855, 9564, 2464,,,, 8048,,,,, 3274, 13054,,, 3355, 6289, 13370,, 4488,,,,, 3686, 10100,,,,, 11588,,,,, 6592, 10298,, 11236, 5292,,,,,,,,, 14626,,, 7853, 2305, 1408,,,,,,
, 11380,, 8524,,, 8079,,, 14143,,,,, 12989, 12566,, 15046,,,, 9781,,, 2273,,, 4856, 9565, 2465,,,, 8066,,,,, 3275, 13055,,, 3356, 6290, 13371,, 4489,,,,, 3687, 10122,,,,, 11589,,,,, 6610, 10299,, 11237, 5293,,,,,,,,, 14627,,, 7854, 2306, 1409,,,,,,
, 11381,, 8525,,, 8080,,, 14144,,,,, 12990, 12567,, 15047,,,, 9782,,, 2274,,, 4875, 9566, 2466,,,, 8067,,,,, 3297, 13056,,, 3357, 6291, 13372,, 4490,,,,, 3705, 10123,,,,, 11590,,,,, 6611, 10323,, 11238, 5294,,,,,,,,, 14628,,, 7855, 2307, 1410,,,,,,
, 11382,, 8526,,, 8081,,, 14145,,,,, 13008, 12568,, 15048,,,, 9802,,, 2275,,, 4876, 10008, 2467,,,, 8068,,,,, 3298, 13057,,, 3379, 6292, 13373,, 4491,,,,, 3706, 10124,,,,, 11591,,,,, 6612, 10776,, 11239, 5316,,,,,,,,, 14629,,, 7875, 2308, 1411,,,,,,
, 11383,, 8543,,, 8082,,, 14146,,,,, 13009, 12569,, 15049,,,, 9803,,, 2296,,, 4877, 10009, 2468,,,, 8069,,,,, 3299, 13076,,, 3380, 6293, 13393,, 4492,,,,, 3707, 10125,,,,, 11611,,,,, 6613, 10777,, 11264, 5317,,,,,,,,, 14630,,, 7877, 2309, 1412,,,,,,
, 11384,, 8544,,, 8101,,, 14147,,,,, 13010, 12991,, 15050,,,, 9804,,, 2297,,, 4878, 10033, 2469,,,, 8070,,,,, 3743, 13077,,, 3381, 6294, 13394,, 4493,,,,, 3708, 10148,,,,, 11613,,,,, 6614, 10798,, , 5318,,,,,,,,, 14649,,, 7878, 2310, 1413,,,,,,
, 11402,, 8545,,, 8102,,, 14148,,,,, 13011, 12992,, 15051,,,, 9805,,, 2298,,, 4879, 10034, 2913,,,, 8071,,,,, 3744, 13078,,, 3405, 6295, 13395,, 4512,,,,, 3709, 10149,,,,, 11614,,,,, 6615, 10799,,, 5319,,,,,,,,, 14650,,, 8277, 2311, 1414,,,,,,
, 11403,, 8546,,, 8103,,, 14149,,,,, 13012, 12993,, 15052,,,, 9806,,, 2299,,, 4880, 10035, 2914,,,, 8072,,,,, 3745, 13079,,, 3406, 6313, 13396,, 4513,,,,, 3710, 10569,,,,, 11615,,,,, 6616, 10800,,, 5342,,,,,,,,, 14651,,, 8278, 2330, 1415,,,,,,
, 11404,, 8547,,, 8104,,, 14150,,,,, 13013, 13016,, 15071,,,, 9807,,, 2300,,, 4881, 10036, 2915,,,, 8073,,,,, 3746, 13080,,, 3803, 6314, 13397,, 4514,,,,, 3711, 10570,,,,, 11638,,,,, 6617, 10801,,, 5343,,,,,,,,, 14652,,, 8279, 2331, 1432,,,,,,
, 11405,, 8548,,, 8105,,, 14166,,,,, 13014, 13017,, 15072,,,, 9808,,, 2323,,, 4900, 10037, 2937,,,, 8092,,,,, 3768, 13081,,, 3804, 6315, 13398,, 4515,,,,, 3712, 10571,,,,, 11639,,,,, 6618, 10802,,, 5344,,,,,,,,, 14653,,, 8280, 2332, 1433,,,,,,
, 11406,, 8549,,, 8106,,, 14167,,,,, 13015, 13018,, 15073,,,, 9826,,, 2324,,, 4901, 10038, 2938,,,, 8093,,,,, 3769, 13082,,, 3826, 6316, 13418,, 4516,,,,, 3713, 10572,,,,, 11663,,,,, 6635, 10822,,, 5810,,,,,,,,, 14654,,, 8302, 2333, 1434,,,,,,
, 11407,, 8550,,, 8107,,, 14168,,,,, 13033, 13019,, 15074,,,, 9827,,, 2773,,, 4902, 10039, 2939,,,, 8094,,,,, 3770, 13101,,, 3827, 6317, 13419,, 4517,,,,, 3730, 10573,,,,, 11664,,,,, 6636, 10823,,, 5811,,,,,,,,, 14655,,, 8303, 2334, 1435,,,,,,
, 11408,, 8551,,, 8108,,, 14169,,,,, 13034, 13020,, 15075,,,, 9828,,, 2796,,, 4903, 10040, 2940,,,, 8095,,,,, 3771, 13102,,, 3828, 6318, 13420,, 4518,,,,, 3731, 10574,,,,, 12037,,,,, 6637, 10824,,, 5812,,,,,,,,, 14675,,, 8304, 2335, 1436,,,,,,
, 11409,, 8568,,, 8126,,, 14170,,,,, 13035, 13021,, 15076,,,, 9829,,, 2797,,, 4904, 10041, 2941,,,, 8096,,,,, 3772, 13103,,, 3829, 6319, 13421,, 4519,,,,, 3732, 10575,,,,, 12038,,,,, 6638, 10825,,, 5835,,,,,,,,, 14676,,, 8305, 2356, 1437,,,,,,
, 11428,, 8569,,, 8127,,, 14171,,,,, 13036, 13022,, 15077,,,, 9830,,, 2798,,, 4905, 10058, 2942,,,, 8097,,,,, 3773, 13104,,, 3830, 6320, 13422,, 4520,,,,, 3733, 10594,,,,, 12039,,,,, 6639, 10826,,, 5836,,,,,,,,, 14677,,, 8327, 2357, 1438,,,,,,
, 11429,, 8570,,, 8128,,, 14172,,,,, 13037, 13023,, 15098,,,, 9831,,, 2820,,, 4906, 10059, 2961,,,, 8118,,,,, 3774, 13105,,, 3831, 6338, 13423,, 4521,,,,, 3734, 10595,,,,, 12040,,,,, 6640, 10827,,, 5837,,,,,,,,, 14678,,, 8328, 2358, 1439,,,,,,
, 11430,, 8571,,, 8129,,, 14173,,,,, 13038, 13040,, 15099,,,, 9832,,, 2821,,, 4925, 10060, 2962,,,, 8119,,,,, 3775, 13106,,, 3851, 6339, 13424,, 4540,,,,, 3735, 10596,,,,, 12061,,,,, 6641, 10847,,, 5838,,,,,,,,, 14679,,, 8329, 2359, 1440,,,,,,
, 11431,, 8572,,, 8130,,, 14174,,,,, 13039, 13041,, 15100,,,, 9851,,, 2822,,, 4926, 10061, 2963,,,, 8120,,,,, 3793, 13107,,, 3852, 6340, 13443,, 4541,,,,, 3736, 10597,,,,, 12062,,,,, 6642, 10848,,, 5861,,,,,,,,, 14680,,, 8330, 2360, 1441,,,,,,
, 11432,, 8573,,, 8131,,, 14175,,,,, 13058, 13042,, 15101,,,, 9852,,, 2823,,, 4927, 10062, 2964,,,, 8121,,,,, 3794, 13553,,, 3853, 6341, 13444,, 4542,,,,, 3737, 10598,,,,, 12063,,,,, 6643, 10849,,, 5862,,,,,,,,, 14701,,, 8351, 2805, 1457,,,,,,
, 11433,, 8574,,, 8132,,, 14191,,,,, 13059, 13043,, 15102,,,, 9853,,, 2824,,, 4928, 10063, 2965,,,, 8122,,,,, 3795, 13554,,, 3854, 6342, 13445,, 4543,,,,, 3738, 10599,,,,, 12064,,,,, 6660, 10850,,, 5863,,,,,,,,, 14702,,, 8352, 2806, 1458,,,,,,
, 11434,, 8575,,, 8133,,, 14192,,,,, 13060, 13044,, 15124,,,, 9854,,, 2845,,, 4929, 10064, 2966,,,, 8667,,,,, 3796, 13576,,, 3855, 6343, 13446,, 4544,,,,, 3755, 10600,,,,, 12065,,,,, 6661, 10851,,, 5864,,,,,,,,, 14703,,, 8353, 2807, 1459,,,,,,
, 11455,, 8593,,, 8151,,, 14193,,,,, 13061, 13045,, 15125,,,, 9855,,, 2846,,, 4930, 10065, 2967,,,, 8668,,,,, 3797, 13577,,, 3856, 6344, 13447,, 4545,,,,, 3756, 10618,,,,, 12066,,,,, 6662, 10872,,, 5865,,,,,,,,, 14704,,, 8354, 2829, 1460,,,,,,
, 11456,, 8594,,, 8152,,, 14194,,,,, 13062, 13046,, 15126,,,, 9856,,, 2847,,, 4950, 10066, 2968,,,, 8669,,,,, 3798, 13578,,, 3857, 6366, 13448,, 4546,,,,, 3757, 10619,,,,, 12085,,,,, 6663, 10873,,, 5866,,,,,,,,, 14705,,, 8355, 2830, 1461,,,,,,
, 11457,, 8595,,, 8153,,, 14195,,,,, 13063, 13047,, 15127,,,, 9857,,, 2848,,, 4951, 10084, 2986,,,, 8692,,,,, 3799, 13579,,, 3876, 6367, 13449,, 4547,,,,, 3758, 10620,,,,, 12086,,,,, 6664, 10874,,, 5867,,,,,,,,, 14726,,, 8356, 2831, 1462,,,,,,
, 11458,, 8596,,, 8154,,, 14196,,,,, 13064, 13048,, 15150,,,, 9876,,, 2849,,, 4952, 10085, 2987,,,, 8693,,,,, 3800, 13601,,, 3877, 6788, 13468,, 4548,,,,, 3759, 10621,,,,, 12087,,,,, 6665, 10875,,, 5888,,,,,,,,, 14727,,, 8376, 2832, 1463,,,,,,
, 11459,, 8597,,, 8155,,, 14197,,,,, 13083, 13065,, 15151,,,, 9877,,, 2850,,, 4953, 10086, 2988,,,, 8694,,,,, 3817, 13602,,, 3878, 6789, 13469,, 4549,,,,, 3760, 10622,,,,, 12088,,,,, 6666, 10897,,, 5889,,,,,,,,, 14728,,, 8377, 2834, 1464,,,,,,
, 11481,, 8598,,, 8156,,, 14198,,,,, 13084, 13066,, 15152,,,, 9878,,, 2871,,, 4954, 10087, 2989,,,, 8695,,,,, 3818, 13603,,, 3879, 6790, 13470,, 4566,,,,, 3761, 10623,,,,, 12089,,,,, 6667, 10898,,, 5890,,,,,,,,, 14729,,, 8378, 2835, 1465,,,,,,
, 11482,, 8599,,, 8157,,, 14199,,,,, 13085, 13067,, ,,,, 9879,,, 2872,,, 4955, 10088, 2990,,,, 8696,,,,, 3819, 13604,,, 3880, 6813, 13471,, 4567,,,,, 3762, 10624,,,,, 12090,,,,, 6685, 10899,,, 5891,,,,,,,,, 15176,,, 8379, 2854, 1466,,,,,,
, 11483,, 8600,,, 8178,,, 14200,,,,, 13086, 13068,,,,,, 9880,,, 2873,,, 4975, 10089, 2991,,,, 8718,,,,, 3820, 13605,,, 3881, 6814, 13472,, 4568,,,,, 3780, 10625,,,,, 12091,,,,, 6686, 10900,,, 5892,,,,,,,,, 15177,,, 8380, 2855, 1487,,,,,,
, 11877,, 8618,,, 8179,,, 14217,,,,, 13087, 13069,,,,,, 9881,,, 2874,,, 4976, 10090, 2992,,,, 8719,,,,, 3821, 13606,,, 3882, 6815, 13473,, 4569,,,,, 3781, 10643,,,,, 12092,,,,, 6687, 10923,,, 5893,,,,,,,,, 15178,,, 8381, 2856, 1488,,,,,,
, 11878,, 8619,,, 8180,,, 14218,,,,, 13088, 13070,,,,,, 9882,,, 2875,,, 4977, 10091, 2993,,,, 8720,,,,, 3822, 13626,,, 3901, 6837, 13474,, 4570,,,,, 3782, 10644,,,,, 12109,,,,, 6688, 10924,,, 5915,,,,,,,,, 15179,,, 8400, 2857, 1489,,,,,,
, 11879,, 8620,,, 8181,,, 14219,,,,, 13089, 13071,,,,,, 9901,,, 2896,,, 4978, 10092, 2994,,,, ,,,,, 3823, 13627,,, 3902, 6838, 13493,, 4571,,,,, 3783, 10645,,,,, 12110,,,,, 6689, 11401,,, 5916,,,,,,,,, 15200,,, 8401, 2858, 1490,,,,,,
, 11880,, 8621,,, 8182,,, 14220,,,,, 13108, 13072,,,,,, 9902,,, 2897,,, 4979, 10110, 3011,,,,,,,,, 3824, 13651,,, 3903, 6839, 13494,, 4572,,,,, 3784, 10646,,,,, 12111,,,,, 6690, 11424,,, 5917,,,,,,,,, 15201,,, 8402, 2859, 1514,,,,,,
, 11881,, 8622,,, 8204,,, 14221,,,,, 13109, 13090,,,,,, 9903,,, 2898,,, 5000, 10111, 3012,,,,,,,,, 3825, 13677,,, 3904, 6840, 13495,, 4573,,,,, 3785, 10647,,,,, 12112,,,,, 6691, 11425,,, 5918,,,,,,,,, 15202,,, 8403, 2860, 1960,,,,,,
, 11882,, 8623,,, 8205,,, 14222,,,,, 13110, 13091,,,,,, 9904,,, 2899,,, 5001, 10112, 3013,,,,,,,,, 3842, 13702,,, 3905, 6841, 13496,, 4574,,,,, 3786, 10648,,,,, 12113,,,,, 6692, 11426,,, 5919,,,,,,,,, 15203,,, 8404, 2861, 1983,,,,,,
, 11883,, 8624,,, 8206,,, 14223,,,,, 13111, 13092,,,,,, 9905,,, 2922,,, 5002, 10113, 3014,,,,,,,,, 3843, 13703,,, 3906, 6842, 13945,, 4592,,,,, 3787, 10649,,,,, 12114,,,,, 6711, 11427,,, 5942,,,,,,,,, 15204,,, 8405, 2862, 1984,,,,,,
, 11901,, 8625,,, 8207,,, 14224,,,,, 13112, 13093,,,,,, 9906,,, 2923,,, 5401, 10114, 3015,,,,,,,,, 3844, 13705,,, 3907, 6861, 13946,, 4593,,,,, 3805, 10650,,,,, 12115,,,,, 6712, 11447,,, 5943,,,,,,,,, 15224,,, 8406, 2879, 1985,,,,,,
, 11902,, 8643,,, 8229,,, 14225,,,,, 13113, 13094,,,,,, 9907,,, 2924,,, 5402, 10115, 3016,,,,,,,,, 3845, 13706,,, 3908, 6862, 13947,, 4594,,,,, 3806, 10668,,,,, 12116,,,,, 6713, 11448,,, 5944,,,,,,,,, 15225,,, 8425, 2880, 1986,,,,,,
, 11903,, 8644,,, 8230,,, 14242,,,,, 13114, 13095,,,,,, 9926,,, 3446,,, 5403, 10116, 3017,,,,,,,,, 3846, 13727,,, 3925, 6863, 13968,, 4595,,,,, 3807, 10669,,,,, 12117,,,,, 6714, 11449,,, 5968,,,,,,,,, 15226,,, 8426, 2881, 1987,,,,,,
, 11904,, 8645,,, 8231,,, 14243,,,,, 13133, 13096,,,,,, 9927,,, 3447,,, 5404, 10135, 3018,,,,,,,,, 3847, 13728,,, 3926, 6864, 13969,, 4596,,,,, 3808, 10670,,,,, 12134,,,,, 6715, 11450,,, 5969,,,,,,,,, 15227,,, 8427, 2882, 2008,,,,,,
, 11905,, 8646,,, 8254,,, 14244,,,,, 13134, 13097,,,,,, 9928,,, 3471,,, 5426, 10136, 3019,,,,,,,,, 3848, 13729,,, 3927, 6865, 13970,, 4597,,,,, 3809, 10671,,,,, 12135,,,,, 6716, 11451,,, 6436,,,,,,,,, 15228,,, 8428, 2883, 2009,,,,,,
, 11906,, 8647,,, 8255,,, 14245,,,,, 13135, 13115,,,,,, 9929,,, 3472,,, 5427, 10137, 3037,,,,,,,,, 3849, 13730,,, 3928, 6866, 13971,, 4598,,,,, 3810, 10672,,,,, 12136,,,,, 6737, 11473,,, 6437,,,,,,,,, 15229,,, 8429, 2884, 2010,,,,,,
, 11907,, 8648,,, 8704,,, 14246,,,,, 13136, 13116,,,,,, 9930,,, 3473,,, 5428, 10138, 3038,,,,,,,,, 3850, 13731,,, 3929, 6867, 13972,, 4618,,,,, 3811, 10673,,,,, 12137,,,,, 6738, 11474,,, 6461,,,,,,,,, 15249,,, 8430, 2885, 2011,,,,,,
