1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91
,,1573,708,,9741,2743,,10174,,5015,2381,2339,,8203,11093,9115,,,7106,,12398,,,,,,,,15391,,,5951,,13503,,,,3774,,10299,13063,,,,985,,,4700,4662,13700,,,,,11846,,,12735,,,4178,,2847,,,,12980,,,7921,14875,11416,,4510,,,5923,,,6754,3114,6718,,,,,,14066,5716,
,,1574,709,,9742,2762,,10175,,5016,2382,2340,,8204,11094,9134,,,7107,,12421,,,,,,,,15392,,,5952,,13504,,,,3775,,10300,13064,,,,986,,,4722,4663,13723,,,,,11847,,,12736,,,4179,,2868,,,,12981,,,7922,14876,11417,,4511,,,6298,,,6755,3115,6719,,,,,,14067,5717,
,,1575,710,,9743,2763,,10196,,5034,2383,2360,,8205,11110,9135,,,7108,,12422,,,,,,,,15393,,,5953,,13524,,,,3776,,10301,13065,,,,987,,,4723,4664,13724,,,,,11848,,,12757,,,4196,,2869,,,,12982,,,7923,15423,11418,,4530,,,6322,,,6756,3116,6720,,,,,,14068,5718,
,,1598,725,,9744,2764,,10197,,5035,2384,2361,,8206,11111,9136,,,7109,,12423,,,,,,,,15394,,,5954,,13525,,,,3777,,10302,13066,,,,1004,,,4724,4686,13725,,,,,11849,,,12758,,,4197,,2870,,,,12983,,,7924,15426,11419,,4531,,,6323,,,6757,3117,6721,,,,,,14087,5719,
,,1599,726,,9745,2765,,10198,,5036,2403,2362,,8207,11112,9137,,,7110,,12424,,,,,,,,15395,,,5955,,13526,,,,3778,,10303,13067,,,,1005,,,4725,4687,14196,,,,,11867,,,12759,,,4198,,2871,,,,12984,,,7925,15448,11420,,4532,,,6324,,,6758,3135,6738,,,,,,14088,5742,
,,1600,727,,9746,2766,,10199,,5037,2404,2363,,8208,11113,9138,,,7111,,12448,,,,,,,,15396,,,5956,,13527,,,,3779,,10304,13068,,,,1006,,,4726,4688,14197,,,,,11868,,,12760,,,4199,,2895,,,,12985,,,7926,15449,11438,,4533,,,6346,,,6759,3136,6739,,,,,,14089,5743,
,,2097,728,,9767,2767,,10222,,5038,2405,2364,,8209,11114,9139,,,7112,,12449,,,,,,,,15415,,,5957,,13528,,,,3780,,10305,13084,,,,1007,,,4746,4689,14219,,,,,11869,,,12761,,,4200,,3371,,,,13004,,,7947,15450,11439,,4534,,,6347,,,6778,3137,6740,,,,,,14090,5744,
,,2101,729,,9768,2789,,10223,,5039,2406,2365,,8210,11115,9140,,,7113,,12450,,,,,,,,15416,,,5973,,13552,,,,3781,,10322,13085,,,,1008,,,4747,4690,14220,,,,,11870,,,12785,,,4201,,3372,,,,13005,,,7948,15451,11440,,4535,,,6348,,,6779,3138,6741,,,,,,14091,5768,
,,2122,730,,9769,2790,,10724,,5040,2407,2366,,8225,11116,9159,,,7131,,13021,,,,,,,,15417,,,5974,,13976,,,,3782,,10323,13086,,,,1009,,,4748,4691,14221,,,,,11871,,,13259,,,4202,,3394,,,,13006,,,7949,15452,11441,,4536,,,6349,,,6780,3139,6742,,,,,,14092,5769,
,,2123,731,,9770,2791,,10748,,5041,2408,2385,,8226,11117,9160,,,7132,,13022,,,,,,,,15418,,,5975,,13977,,,,3783,,10324,13087,,,,1010,,,4749,4710,14222,,,,,11872,,,13260,,,4203,,3395,,,,13007,,,7950,15453,11442,,4555,,,6350,,,6781,3140,6743,,,,,,14093, ,
,,2124,732,,9771,3262,,10749,,5488,2409,2386,,8227,11118,9161,,,7133,,13046,,,,,,,,15419,,,5976,,13978,,,,3799,,10325,13088,,,,1011,,,4750,4711,14223,,,,,11873,,,13283,,,4204,,3396,,,,13008,,,7951,15474,11443,,4556,,,6371,,,6782,3141,6744,,,,,,14112,,
,,2125,733,,9793,3263,,10771,,5512,2428,2387,,8228,11119,9162,,,7134,,13047,,,,,,,,15420,,,5977,,13979,,,,3800,,10326,13089,,,,1012,,,4751,4712,14224,,,,,11874,,,13284,,,4221,,3397,,,,13009,,,7952,15475,11444,,4557,,,6372,,,6783,3159,6745,,,,,,14113,,
,,2126,734,,9794,3264,,10772,,5513,2429,2388,,8229,11135,9163,,,7135,,13048,,,,,,,,15421,,,5978,,14000,,,,3801,,10327,13090,,,,1013,,,4752,4713,14244,,,,,11892,,,13285,,,4222,,3418,,,,13010,,,7972,15476,11445,,4558,,,6373,,,6807,3160,6746,,,,,,14114,,
,,2127,750,,9795,3265,,10773,,5514,2430,2389,,8230,11136,9164,,,7136,,13073,,,,,,,,15440,,,5979,,14001,,,,3802,,10328,13091,,,,1029,,,4771,4714,14245,,,,,11893,,,13286,,,4223,,3419,,,,13029,,,7973,15477,11446,,4559,,,6374,,,6808,3161,6764,,,,,,14115,,
,,2147,751,,10292,3287,,10774,,5535,2431,2390,,8231,11137,9165,,,7137,, ,,,,,,,,15441,,,5980,,14002,,,,3803,,10329,13092,,,,1030,,,4772,4715,14246,,,,,11894,,,13287,,,4224,,3420,,,,13030,,,7974,15478,11463,,4560,,,6375,,,7232,3162,6765,,,,,,14116,,
,,2148,752,,10293,3288,,10775,,5536,2432,2391,,8232,11138,9184,,,7138,,,,,,,,,,15442,,,5981,,14003,,,,3804,,10330,13109,,,,1031,,,4773,4716,14247,,,,,11895,,,13308,,,4225,,3421,,,,13031,,,7975,15499,11464,,4561,,,6395,,,7233,3163,6766,,,,,,14117,,
,,2149,753,,10316,3289,,10796,,5537,2433,2410,,8233,11139,9185,,,7157,,,,,,,,,,15443,,,5999,,14004,,,,3805,,10347,13110,,,,1032,,,4774,4717,14248,,,,,11896,,,13309,,,4226,,3422,,,,13032,,,7976,15500,11465,,4580,,,6396,,,7234,3164,6767,,,,,,14640,,
,,2150,754,,10317,3290,,10797,,5538,2453,2411,,8251,11140,9186,,,7158,,,,,,,,,,15444,,,6000,,14005,,,,3806,,10348,13111,,,,1033,,,4775,4718,14249,,,,,11897,,,13310,,,4227,,3423,,,,13033,,,7977,15501,11466,,4581,,,6397,,,7255,3165,6768,,,,,,14641,,
,,2151,755,,10318,3291,,10798,,5539,2454,2412,,8252,11141,9187,,,7159,,,,,,,,,,15445,,,6001,,14025,,,,3807,,10349,13112,,,,1034,,,4776,4735,14250,,,,,11898,,,13311,,,4228,,3442,,,,13034,,,7997,15502,11467,,4582,,,6398,,,7256,3184,6769,,,,,,14664,,
,,2152,756,,10319,3311,,10799,,5540,2455,2413,,8253,11142,9188,,,7160,,,,,,,,,,15466,,,6002,,14026,,,,3824,,10350,13113,,,,1035,,,4777,4736,14268,,,,,11899,,,13312,,,4245,,3443,,,,13035,,,7998,15503,11468,,4583,,,6399,,,7257,3185,6770,,,,,,14665,,
,,2173,757,,10320,3312,,10821,,5560,2456,2414,,8254,11143,9189,,,7161,,,,,,,,,,15467,,,6003,,14027,,,,3825,,10351,13114,,,,1036,,,4778,4737,14269,,,,,11916,,,13332,,,4246,,3444,,,,13054,,,7999,15525,11469,,4584,,,6400,,,7258,3186,6771,,,,,,14666,,
,,2174,758,,10321,3313,,10822,,5561,2457,2415,,8255,11160,9209,,,7162,,,,,,,,,,15468,,,6004,,14028,,,,3826,,10352,13115,,,,1054,,,4796,4738,14270,,,,,11917,,,13333,,,4247,,3445,,,,13055,,,8000,15526,11470,,4585,,,6420,,,7259,3187,6789,,,,,,14667,,
,,2175,775,,10341,3314,,10823,,5562,2480,2437,,8256,11161,9210,,,7163,,,,,,,,,,15469,,,6024,,14029,,,,3827,,10353,13116,,,,1055,,,4797,4739,14271,,,,,11918,,,13334,,,4248,,3446,,,,13056,,,8001,15527,11471,,4605,,,6421,,,7278,3188,6790,,,,,,14688,,
,,2176,776,,10342,3315,,10847,,5563,2481,2438,,8276,11162,9211,,,7183,,,,,,,,,,15491,,,6025,,14030,,,,3828,,10354,13117,,,,1056,,,4798,4740,14272,,,,,11919,,,13335,,,4249,,3447,,,,13057,,,8002,15528,11488,,4606,,,6422,,,7279,3189,6791,,,,,,14689,,
,,2177,777,,10343,3316,,11398,,5564,2482,2439,,8277,11163,9212,,,7184,,,,,,,,,,15492,,,6026,,14049,,,,3829,,10355,13137,,,,1057,,,4799,4741,14273,,,,,11920,,,13336,,,4250,,3468,,,,13058,,,8022, ,11489,,4607,,,6423,,,7280,3190,6792,,,,,,14690,,
,,2198,778,,10344,3317,,11399,,5565,2930,2440,,8278,11164,9213,,,7185,,,,,,,,,,15493,,,6027,,14050,,,,3830,,10375,13138,,,,1058,,,4800,4742,14274,,,,,11921,,,13337,,,4251,,3469,,,,13059,,,8023,,11490,,4608,,,6424,,,7281,3210,6793,,,,,,14691,,
,,2199,779,,10345,3318,,11400,,5585,2954,2962,,8676,11165,9214,,,7186,,,,,,,,,,15517,,,6052,,14051,,,,3831,,10376,13139,,,,1059,,,5322,4743,14275,,,,,11922,,,13357,,,4252,,3470,,,,13079,,,8024,,11491,,4609,,,6425,,,7282,3211,6794,,,,,,14692,,
,,2200,780,,10346,3336,,11422,,5586,2955,2963,,8677,11166,9235,,,7187,,,,,,,,,, ,,,6479,,14052,,,,3850,,10377,13140,,,,1083,,,5323,4760,14294,,,,,11923,,,13358,,,4253,,3471,,,,13080,,,8025,,11492,,4610,,,6446,,,7283,3212,6795,,,,,,14693,,
,,2722,781,,10368,3337,,11423,,5587,2956,2964,,8701,11167,9236,,,7208,,,,,,,,,,,,,6501,,14053,,,,3851,,10378,13141,,,,1458,,,5347,4761,14295,,,,,11924,,,13359,,,4271,,3493,,,,13081,,,8026,,11493,,4632,,,6447,,,7284,3213,6796,,,,,,14713,,
,,2726,782,,10369,3338,,11447,,5588,2957,2987,,8702,11168,9237,,,7209,,,,,,,,,,,,,6502,,14054,,,,3852,,10379,13142,,,,1459,,,5348,4762,14296,,,,,11941,,,13360,,,4272,,3494,,,,13082,,,8027,,11494,,4633,,,6448,,,7302,3214,6797,,,,,,14714,,
,,2748,783,,10370,3339,, ,,5589,2979,2988,,8703,11188,9238,,,7210,,,,,,,,,,,,,6503,,14055,,,,3853,,10403,13163,,,,1460,,,5349,4763,14297,,,,,11942,,,13361,,,4273,,3495,,,,13083,,,8048,,11495,,5058,,,6449,,,7303,3215,6815,,,,,,14715,,
,,2749,784,,10394,3340,,,,5590,2980,2989,,8706,11189,9260,,,7211,,,,,,,,,,,,,6504,,14074,,,,3854,,10404,13164,,,,1461,,,5372,4764,14298,,,,,11943,,,13382,,,4274,,3997,,,,13108,,,8049,,11513,,5059,,,6473,,,7304,3236,6816,,,,,,14716,,
,,2750,800,,10943,3341,,,,5609,2981,2990,,8707,11611,9261,,,7608,,,,,,,,,,,,,6505,,14075,,,,3855,,10776,13165,,,,1481,,,5373,4765,14299,,,,,11944,,,13383,,,4275,,4021,,,,13529,,,8050,,11514,,5060,,,6474,,,7305,3237,6817,,,,,,14717,,
,,2751,801,, ,3342,,,,5610,2982,3011,,8708,11612,9262,,,7609,,,,,,,,,,,,,6525,,14076,,,,3876,,10800,13166,,,,1482,,,5374,4766,14300,,,,,11945,,,13384,,,4276,,4022,,,,13534,,,8051,,11515,,5082,,,6923,,,7306,3238,6818,,,,,,14718,,
,,2752,802,,,3343,,,,5611,2983,3012,,8725,11613,9263,,,7610,,,,,,,,,,,,,6526,,14077,,,,3877,,10801,13190,,,,1483,,,5375,4767,14319,,,,,11946,,,13385,,,4277,,4044,,,,13553,,,8073,,11516,,5083,,,6947,,,7307,3239,6819,,,,,,14738,,
,,2773,803,,,3344,,,,5612,3003,3013,,8726,11614,9711,,,7630,,,,,,,,,,,,,6527,,14078,,,,3878,,10802,13636,,,,1484,,,5398,4768,14320,,,,,11947,,,13386,,,4297,,4045,,,,13554,,,8074,,11517,,5084,,,6948,,,7308,3761,6820,,,,,,14739,,
,,2774,804,,,3345,,,,5613,3004,3014,,8727,11615,9712,,,7631,,,,,,,,,,,,,6528,,14079,,,,3879,,10803,13637,,,,1485,,,5399,4769,14321,,,,,11948,,,13910,,,4298,,4046,,,,13555,,,8075,,11518,,5085,,,6949,,,7309,3762,6821,,,,,,14740,,
,,2775,805,,,3346,,,,5614,3005,3015,,8728,11616,9713,,,7632,,,,,,,,,,,,,6529,,14080,,,,3903,,10804,13638,,,,1486,,,5400,4786,14322,,,,,11949,,,13911,,,4299,,4047,,,,13558,,,8099,,11519,,5086,,,6972,,,7328,3763,6822,,,,,,14741,,
,,2776,806,,,3361,,,,5615,3006,3037,,8729,11617,9714,,,7633,,,,,,,,,,,,,6530,,14099,,,,3904,,10824,13639,,,,1505,,,5401,4787,14323,,,,,11967,,,13912,,,4300,,4048,,,,13559,,,8100,,11520,,5106,,,6973,,,7329,3764,6840,,,,,,15266,,
,,2777,807,,,3362,,,,5634,3007,14836,,8730,11636,9734,,,7634,,,,,,,,,,,,,6531,,14100,,,,3929,,10825,13661,,,,1506,,,5422,4788,14324,,,,,11968,,,13934,,,4322,,4067,,,,13560,,,8523,,11542,,5107,,,6974,,,7330,3765,6841,,,,,,15291,,
,,2798,808,,,3363,,,,5635,3008,14861,,8731,11637,9735,,,7635,,,,,,,,,,,,,6549,,14101,,,,4301,,10826,13662,,,,1507,,,5423,4789,14325,,,,,11969,,,13935,,,4323,,4068,,,,13577,,,8547,,11543,,5108,,,6975,,,7331,3766,6842,,,,,,15292,,
,,2799,809,,,3364,,,,5636,3009,15413,,8732,11638,9736,,,7636,,,,,,,,,,,,,6550,,14102,,,,4302,,10827,13663,,,,1508,,,5424,4790,14345,,,,,11970,,,13936,,,4324,,4069,,,,13578,,,8548,,11544,,5109,,,6996,,,7332,3784,6843,,,,,,15316,,
,,2800,827,,,3365,,,,5637,3028,15414,,8733,11639,9737,,,7654,,,,,,,,,,,,,6551,,14103,,,,4303,,10828,13664,,,,1509,,,5425,4791,14346,,,,,11971,,,13937,,,4325,,4070,,,,13579,,,8549,,11545,,5110,,,6997,,,7333,3785,6844,,,,,,15317,,
,,2801,828,,,3366,,,,5638,3029,15437,,8734,11640,9738,,,7655,,,,,,,,,,,,,6552,,14104,,,,4304,,10829,13665,,,,1510,,,5998,4792,14347,,,,,11972,,,13958,,,4347,,4071,,,,13580,,,8550,,11546,,5111,,,6998,,,7334,3786,6845,,,,,,15339,,
,,2802,829,,,3367,,,,5639,3030,15438,,8749,11641,9739,,,7656,,,,,,,,,,,,,6553,,14105,,,,4305,,10848,13666,,,,1511,,, ,4812,14348,,,,,11973,,,13959,,,4348,,4072,,,,13581,,,8551,,11568,,5130,,,6999,,,7353,3787,6846,,,,,,15340,,
,,3347,830,,,3368,,,,5640,3031,15439,,8750,11642,9759,,,7657,,,,,,,,,,,,,6554,,14123,,,,4326,,10849,13667,,,,1529,,,,4813,14349,,,,,11974,,,13960,,,4349,,4093,,,,13582,,,8572,,11569,,5131,,,7000,,,7354,3788,6847,,,,,,15341,,
,,3373,831,,,3369,,,,5641,3032,15460,,8751,11661,9760,,,7658,,,,,,,,,,,,,6555,,14124,,,,4327,,10850,13668,,,,1530,,,,4814,14350,,,,,11975,,,13961,,,4350,,4094,,,,13583,,,8573,,11939,,5132,,,7020,,,7355,3789,6865,,,,,,15364,,
,,3374,832,,,3370,,,,5659,3033,15461,,8752,11662,9761,,,7659,,,,,,,,,,,,,6556,,14125,,,,4328,,10851,13685,,,,1531,,,,4815,14373,,,,,11994,,,13962,,,4801,,4095,,,,13584,,,8574,,11940,,5133,,,7021,,,7356,3790,6866,,,,,,15365,,
,,3375,833,,,3387,,,,5660,3053,15462,,8753,11663,9762,,,7660,,,,,,,,,,,,,6557,,14126,,,,4329,,10852,13686,,,,1532,,,,4816,14374,,,,,11995,,,13983,,,4802,,4096,,,,13585,,,8575,,11964,,5134,,,7022,,,7357,3791,6867,,,,,, ,,
,,3376,853,,,3388,,,,5661,3054,15463,,8754,11664,9763,,,7661,,,,,,,,,,,,,6573,,14127,,,,4330,,10853,13687,,,,1533,,,,4838,14797,,,,,11996,,,13984,,,4803,,4119,,,,13603,,,8576,,11965,,5135,,,7023,,,7358,3810,6868,,,,,,,,
,,3398,854,,,3389,,,,5662,3055,15464,,8755,11665,9764,,,7679,,,,,,,,,,,,,6574,,14128,,,,4351,,10854,13688,,,,1534,,,,4839,14821,,,,,11997,,,13985,,,4821,,4120,,,,13604,,,8577,,11966,,5136,,,7024,,,7359,3811,6869,,,,,,,,
,,3399,1253,,,3390,,,,5663,3056,15465,,8756,11666,9784,,,7680,,,,,,,,,,,,,6575,,14129,,,,4352,,10872,13689,,,,1535,,,,4840,14822,,,,,11998,,,13986,,,4822,,4647,,,,13605,,,8597,,11988,,5155,,,7025,,,7378,3812,6870,,,,,,,,
,,3400,1254,,,3391,,,,5664,3057,15485,,8757,11667,9785,,,7681,,,,,,,,,,,,,6576,,14130,,,,4353,,10873,13690,,,,1536,,,,4841,14823,,,,,11999,,,14560,,,4823,,4671,,,,13606,,,8598,,11989,,5156,,,7045,,,7379,3813,6871,,,,,,,,
,,3401,1255,,,3392,,,,5665,3079,15486,,8758,11668,9786,,,7682,,,,,,,,,,,,,6577,,14148,,,,4354,,10874,13691,,,,1554,,,,4864,14845,,,,,12000,,,14561,,,4824,,4672,,,,13607,,,8599,,11990,,5157,,,7046,,,7380,3814,6872,,,,,,,,
,,3424,1256,,,3393,,,,5666,3080,15487,,8759,11685,9787,,,7683,,,,,,,,,,,,,6578,,14149,,,,4355,,10875,13692,,,,1555,,,,4865,14846,,,,,12020,,,14562,,,4825,,4673,,,,13608,,,8600,,11991,,5158,,,7047,,,7381,3815,6890,,,,,,,,
,,3425,1257,,,3413,,,,5689,3081,15488,,8773,11686,9788,,,7684,,,,,,,,,,,,,6579,,14150,,,,4356,,10876,13693,,,,1556,,,,5287,14847,,,,,12021,,,14585,,,4826,,4696,,,,13609,,,8601,,11992,,5159,,,7048,,,7382,3836,6891,,,,,,,,
,,3998,1258,,,3414,,,,5690,3555,15489,,8774,11687,9809,,,7685,,,,,,,,,,,,,6580,,14151,,,,4373,,10877,13710,,,,1557,,,,5288,14848,,,,,12022,,,14586,,,4827,,4697,,,,13610,,,8602,,11993,,5160,,,7049,,,7383,3837,6892,,,,,,,,
,,3999,1276,,,3415,,,,6113,3556,15490,,8775,11688,9810,,,7686,,,,,,,,,,,,,6581,,14152,,,,4374,,10878,13711,,,,1558,,,,5289,14849,,,,,12023,,,14587,,,4828,,4720,,,,13629,,,8622,,12013,,5161,,,7050,,,7384,3838,6893,,,,,,,,
,,4000,1277,,,3416,,,,6137,3580,15510,,8776,11689,9811,,,7687,,,,,,,,,,,,,6582,,14153,,,,4375,,10879,13712,,,,1559,,,,5310,14869,,,,,12024,,,14611,,,4829,,4721,,,,13630,,,8623,,12014,,5180,,,7072,,,7404,3839,6894,,,,,,,,
,,4023,1278,,,3417,,,,6138,3581,15511,,8777,11690,9812,,,7704,,,,,,,,,,,,,6598,,14154,,,,4376,,10880,13713,,,,1560,,,,5311,14870,,,,,12046,,,15186,,,4846,,4745,,,,13631,,,8624,,12015,,5181,,,7073,,,7405,3840,6895,,,,,,,,
,,4024,1279,,,3864,,,,6139,3582,15512,,8778,11691,9813,,,7705,,,,,,,,,,,,,6599,,14174,,,,4377,,10897,13714,,,,1561,,,,5312,14871,,,,,12047,,,15187,,,4847,,5297,,,,13632,,,8625,,12016,,5182,,,7074,,,7406,3862,6896,,,,,,,,
,,4025,1280,,,3887,,,,6160,3604,15513,,8779,11692,9834,,,7706,,,,,,,,,,,,,6600,,14175,,,,4378,,10898,13715,,,,1562,,,,5313,14872,,,,,12419,,,15211,,,4848,,5298,,,,13633,,,8626,,12017,,5183,,, ,,,7407,3863,6897,,,,,,,,
,,4049,1281,,,3888,,,,6161,3605,15514,,8780,11693,9835,,,7707,,,,,,,,,,,,,6601,,14177,,,,4379,,10899,13716,,,,1579,,,,5314,14873,,,,,12420,,,15212,,,4849,, ,,,,13634,,,8627,,12018,,5184,,,,,,7408,4410,6898,,,,,,,,
,,4648,1282,,,3889,,,,6162,3606,15535,,8781,11710,9836,,,7708,,,,,,,,,,,,,6602,,14601,,,,4380,,10900,13717,,,,1580,,,,5315,14874,,,,,12443,,, ,,,4850,,,,,,13635,,,8648,,12019,,5185,,,,,,7409,4411,6915,,,,,,,,
,,4649,1283,,,3890,,,,6163,3607,15536,,8782,11711,9837,,,7709,,,,,,,,,,,,,6603,,14602,,,,4381,,10901,13718,,,,1581,,,,5335,14893,,,,,12444,,,,,,4851,,,,,,13654,,,8649,,12038,,5186,,,,,,7430,4412,6920,,,,,,,,
,,13322,1284,,,3912,,,,6164,3628,15537,,8783,11712,9838,,,7710,,,,,,,,,,,,,6604,,14603,,,,4382,,10902,13734,,,,1582,,,,5336,14894,,,,,12445,,,,,,4852,,,,,,13655,,,8650,,12039,,5205,,,,,,7431,4413,6921,,,,,,,,
,,13347,1301,,,3913,,,,6184,3629, ,,8784,11713,9859,,,7711,,,,,,,,,,,,,6605,,14604,,,,4399,,10903,13735,,,,1583,,,,5337,14895,,,,,12446,,,,,,4853,,,,,,13656,,,8651,,12040,,5206,,,,,,7432,4414,6922,,,,,,,,
,,13372,1302,,,3914,,,,6185,3630,,,8799,11714,9860,,,7712,,,,,,,,,,,,,6606,,14626,,,,4400,,10904,13736,,,,1584,,,,5338,14896,,,,,12447,,,,,,4854,,,,,,13657,,,8652,,12041,,5207,,,,,,7433,4415,7316,,,,,,,,
,,13396,1303,,,3915,,,,6186,3631,,,8800,11715,9861,,,7729,,,,,,,,,,,,,6623,,14627,,,,4401,,10905,13737,,,,1585,,,,5339,14897,,,,,12468,,,,,,4870,,,,,,13658,,,8674,,12042,,5208,,,,,,7857,4416,7317,,,,,,,,
,,13397,1304,,,3916,,,,6187,3632,,,8801,11716,9862,,,7730,,,,,,,,,,,,,6624,,14628,,,,4402,,10906,13738,,,,1586,,,,5340,14898,,,,,12469,,,,,,4871,,,,,,13659,,,8675,,12043,,5209,,,,,,7858,4435,7318,,,,,,,,
,,13398,1305,,,3936,,,,6188,3633,,,8802,11717,9884,,,7731,,,,,,,,,,,,,6625,,14629,,,,4403,,10922,13739,,,,1587,,,,5341,14899,,,,,12470,,,,,,4872,,,,,,13660,,,8700,,12044,,5210,,,,,,7880,4436,7319,,,,,,,,
,,13420,1306,,,3937,,,,6189,3653,,,8803,11718,9885,,,7732,,,,,,,,,,,,,6626,,14630,,,,4404,,10923,13740,,,,1604,,,,5360,14900,,,,,12471,,,,,,4873,,,,,,13679,,,9176,,12045,,5211,,,,,,7881,4437,7320,,,,,,,,
,,13421,1307,,,3938,,,,6209,3654,,,8804,11719,10336,,,7733,,,,,,,,,,,,,6627,,14650,,,,4405,,10924,13741,,,,1605,,,,5361,14918,,,,,12472,,,,,,4874,,,,,,13680,,,9201,,12063,,5230,,,,,,7882,4438,7321,,,,,,,,
,,13422,1308,,,3939,,,,6210,3655,,,8805,11735,10337,,,7734,,,,,,,,,,,,,6628,,14651,,,,4406,,10925,13742,,,,1606,,,,5362,14919,,,,,12473,,,,,,4875,,,,,,13681,,,9223,,12064,,5231,,,,,,7883,4439,7340,,,,,,,,
,,13445,1309,,,3940,,,,6211,3656,,,8806,11736,10359,,,7735,,,,,,,,,,,,,6629,,14652,,,,4407,,10926,13761,,,,1607,,,,5363,14920,,,,,12474,,,,,,4876,,,,,,13682,,,9224,,12065,,5683,,,,,,7884,4440,7341,,,,,,,,
,,13446,1325,,,3941,,,,6212,3657,,,8807,11737,10360,,,7736,,,,,,,,,,,,,6650,,14653,,,,4408,,10927,13762,,,,1608,,,,5364,14921,,,,,12475,,,,,,4877,,,,,,13683,,,9225,,12066,,5684,,,,,,7904,4461,7342,,,,,,,,
,,13447,1326,,,3942,,,,6213,3679,,,8808,11738,10361,,,7737,,,,,,,,,,,,,6651,,14654,,,,4424,,10928,13763,,,,1609,,,,5365,14922,,,,,12492,,,,,,4878,,,,,,13684,,,9226,,12067,,5685,,,,,,7905,4462,7343,,,,,,,,
,,13922,1327,,,3943,,,,6214,3680,,,8809,11739,10362,,,7755,,,,,,,,,,,,,6652,,14655,,,,4425,,10929,13764,,,,1610,,,,5366,14923,,,,,12493,,,,,,4896,,,,,,13704,,,9227,,12068,,5707,,,,,,7906,4463,7344,,,,,,,,
,,13923,1328,,,3944,,,,6215,3681,,,8810,11740,10383,,,7756,,,,,,,,,,,,,7102,,14675,,,,4426,,10930,13765,,,,1611,,,,5367,14924,,,,,12494,,,,,,4897,,,,,,13705,,,9249,,12069,,5708,,,,,,7907,4464,7345,,,,,,,,
,,13946,1329,,,3945,,,,6234,4205,,,8824,11741,10384,,,7757,,,,,,,,,,,,,7103,,14676,,,,4427,,10931,13766,,,,1612,,,,5368,14925,,,,,12495,,,,,,4898,,,,,,13706,,,9250,,12070,,5709,,,,,,7908,4465,7346,,,,,,,,
,,13947,1330,,,3946,,,,6235,4206,,,8825,11742,10385,,,7758,,,,,,,,,,,,,7104,,14677,,,,4428,,10947,13767,,,,1613,,,,5385,14943,,,,,12496,,,,,,4899,,,,,,13707,,,9251,,12071,,5710,,,,,,7909,4487,7364,,,,,,,,
,,13948,1331,,,3961,,,,6236,4229,,,8826,11743,10386,,,7759,,,,,,,,,,,,,7126,,14678,,,,4429,,10948,13788,,,,1629,,,,5386,14944,,,,,12497,,,,,,4900,,,,,,13708,,,9275,,12088,,5711,,,,,,7927,4488,7365,,,,,,,,
,,13970,1332,,,3962,,,,6237,4230,,,8827,11744,10387,,,7760,,,,,,,,,,,,,7127,,14679,,,,4430,,10949,13789,,,,1630,,,,5387,14945,,,,,12498,,,,,,4901,,,,,,13709,,,9276,,12089,,5731,,,,,,7928,5061,7366,,,,,,,,
,,13971,1333,,,3963,,,,6238,4231,,,8828,11760,10408,,,7761,,,,,,,,,,,,,7128,,14680,,,,4431,,10950,13790,,,,1631,,,,5388,14946,,,,,12499,,,,,,4902,,,,,,13731,,, ,,12090,,5732,,,,,,7929,5062,7367,,,,,,,,
,,13972,1334,,,3964,,,,6239,4232,,,8829,11761,10409,,,7762,,,,,,,,,,,,,7129,,14699,,,,4432,,10951,13791,,,,1632,,,,5389,14947,,,,,12500,,,,,,4921,,,,,,13732,,,,,12091,,5733,,,,,,7930,5063,7368,,,,,,,,
,,13973,1350,,,3965,,,,6240,4254,,,8830,11762,10410,,,7781,,,,,,,,,,,,,7130,,14700,,,,4449,,10952,13815,,,,1633,,,,5390,14948,,,,,12517,,,,,,4922,,,,,,13733,,,,,12092,,5734,,,,,,7931,5064,7369,,,,,,,,
,,13974,1351,,,3966,,,,6259,4255,,,8831,11763,10411,,,7782,,,,,,,,,,,,,7150,,14701,,,,4450,,10953,14261,,,,1634,,,,5391,14949,,,,,12518,,,,,,4923,,,,,,14155,,,,,12093,,5735,,,,,,7932,5065,7370,,,,,,,,
,,13995,1352,,,3967,,,,6260,4256,,,8832,11764,10412,,,7783,,,,,,,,,,,,,7151,,14702,,,,4451,,10954,14262,,,,1635,,,,5392,14950,,,,,12519,,,,,,4924,,,,,,14158,,,,,12094,,5736,,,,,,7933,5087,7371,,,,,,,,
,,13996,1353,,,3968,,,,6261,4257,,,8833,11765,10433,,,7784,,,,,,,,,,,,,7152,,14703,,,,4452,,10955,14263,,,,1636,,,,5393,14969,,,,,12520,,,,,,4925,,,,,,14159,,,,,12095,,5737,,,,,,7934,5088,7388,,,,,,,,
,,13997,1354,,,3969,,,,6262,4278,,,8834,11766,10434,,,7785,,,,,,,,,,,,,7153,,14704,,,,4453,,10956,14264,,,,1637,,,,5411,14970,,,,,12521,,,,,,4946,,,,,,14178,,,,,12096,,5756,,,,,,7953,5089,7389,,,,,,,,
