1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88
 5527, 2074, 6519,,, 14286,,, 7151,,, 4470,, 2428,, 11319, 15342, 7141, 8038, 5602, 2918,, 10861,,, 683,,,, 9098,, 7220,,, 7480, 9877, 10530, 10651, 13266, 5196,, 2954, 11613,, 1727, 1690,, 14756, 4512, 978, 10461,, 9271, 15568,, 3986,, 14112,, 7935,, 8268, 6625, 10853,,, 12473,,,, 13826,,, 3066,,, 13742,, 7335, 1225, 1320,, 12322, 2078,,,, 3876
 5528, 2075, 6520,,, 14287,,, 7152,,, 4490,, 2429,, 11320, 15343, 7160, 8039, 5621, 2941,, 10862,,, 684,,,, 9099,, 7221,,, 7481, 9878, 10531, 10652, 13267, 5197,, 2955, 11614,, 1743, 1709,, 14779, 4513, 979, 10462,, 9272, 15569,, 4005,, 14132,, 7936,, 8269, 6648, 10854,,, 12474,,,, 13827,,, 3067,,, 13763,, 7336, 1226, 1321,, 12323, 2101,,,, 3877
 5976, 2076, 6521,,, 14288,,, 7153,,, 4491,, 2430,, 11321, 15344, 7161, 8040, 5622, 2942,, 10863,,, 685,,,, 9524,, 7241,,, 7482, 9879, 10555, 10653, 13290, 5198,, 2956, 11615,, 1744, 1710,, 14780, 4514, 996, 10463,, 9292, 15570,, 4006,, 14133,, 7937,, 8270, 6649, 10855,,, 12475,,,, 13828,,, 3088,,, 13764,, 7354, 1227, 1340,, 12324, 2102,,,, 3878
 6001, 2096, 6522,,, 14290,,, 7154,,, 4516,, 2431,, 11341, 15367, 7162, 8041, 5623, 2966,, 10864,,, 686,,,, 9525,, 7242,,, 7483, 9898, 10556, 10672, 13291, 5199,, 2957, 11616,, 1745, 1711,, 14781, 4515, 997, 10464,, 9293, ,, 4007,, 14134,, 7938,, 8271, 6650, 10856,,, 12476,,,, 13829,,, 3089,,, 13765,, 7355, 1247, 1341,, 12325, 2103,,,, 3879
 6002, 2097, 6523,,, 14291,,, 7155,,, 4541,, 2432,, 11342, 15368, 7163, 8061, 5624, 3340,, 10865,,, 687,,,, 9545,, 7243,,, 7484, 9899, 10579, 10673, 13292, 5200,, 2958, 11617,, 1746, 1712,, 14782, 4534, 998, 10483,, 9294,,, 4008,, 14135,, 7939,, 8272, 7172, 10857,,, 12497,,,, 13830,,, 3090,,, 13766,, 7356, 1248, 1342,, 12345, 2104,,,, 3880
 6003, 2098, 6524,,, 14312,,, 7156,,, 4914,, 2433,, 11343, 15369, 7164, 8062, 5625, 3341,, 10866,,, 705,,,, 9546,, 7244,,, 7485, 9900, 10580, 10674, 13293, 5223,, 2978, 11618,, 1747, 1713,, 14805, 4535, 999, 10484,, 9295,,, 4009,, 14136,, 7940,, 8273, 7173, 10858,,, 12498,,,, 13831,,, 3091,,, 13787,, 7357, 1249, 1343,, 12346, 2126,,,, 3881
 6004, 2099, 6543,,, 14313,,, 7157,,, 4915,, 2434,, 11344, 15370, 7165, 8063, 5626, 3364,, 10883,,, 706,,,, 9547,, 7245,,, 7486, 9901, 10581, 10675, 13294, 5224,, 2979, 11619,, 1748, 1714,, 14806, 4536, 1000, 10485,, 9296,,, 4010,, 14137,, 8460,, 8292, 7174, 10876,,, 12499,,,, 14376,,, 3114,,, 13788,, 7358, 1250, 1344,, 12347, 2127,,,, 3901
 6026, 2100, 6544,,, 14314,,, 7158,,, 4916,, 2435,, 11345, 15394, 7166, 8064, 5627, 3365,, 10884,,, 707,,,, 9548,, 7246,,, 7487, 9902, 10604, 10676, 13295, 5225,, 2980, 11620,, 1749, 1715,, 14807, 4537, 1001, 10486,, 9297,,, 4011,, 14158,, 8461,, 8293, 7196, 10877,,, 12500,,,, 14377,,, 3615,,, 13789,, 7359, 1251, 1345,, 12348, 2128,,,, 3902
 6027, 2121, 6545,,, 14315,,, 7175,,, 4939,, 2452,, 11346, , 7185, 8065, 5628, 3366,, 10885,,, 708,,,, 9549,, 7247,,, 7504, 9903, 10605, 10677, 13315, 5676,, 2981, 11637,, 1750, 1734,, 15354, 4538, 1002, 10487,, 9317,,, 4029,, 14159,, 8484,, 8294, 7197, 10878,,, 12501,,,, 14378,,, 3616,,, 13790,, 7360, 1252, 1346,, 12349, 2129,,,, 3903
 6028, 2122, 6546,,, 14316,,, 7176,,, 4940,, 2453,, 11347,, 7186, 8066, 5646, 3367,, 10886,,, 709,,,, 9550,, 7266,,, 7505, 9904, 10606, 10678, 13316, 5677,, 2982, 11638,, 1751, 1735,, 15378, 4539, 1003, 10488,, 9318,,, 4030,, 14160,, 8485,, 8295, 7198, 10879,,, 12523,,,, 14379,,, 3638,,, 13791,, 7361, 1272, 1366,, 12871, 2152,,,, 3904
 6029, 2123, 6547,,, 14317,,, 7177,,, 4941,, 2454,, 11366,, 7187, 8087, 5647, 3368,, 10887,,, 710,,,, 9569,, 7267,,, 7506, 9905, 10628, 10697, 13317, 5696,, 2983, 11639,, 1752, 1736,, 15379, 4540, 1004, 10507,, 9319,,, 4031,, 14161,, 8486,, 8296, 7199, 10880,,, 12524,,,, 14401,,, 3639,,, 13812,, 7379, 1273, 1367,, 12872, 2153,,,, 3905
 6030, 2124, 7147,,, 14337,,, 7178,,, 4942,, 2455,, 11367,, 7188, 8088, 5648, 3388,, 10888,,, 711,,,, 9570,, 7268,,, 7507, 9924, 10629, 10698, 13318, 5697,, 2984, 11640,, 1768, 1737,, 15380, 4560, 1021, 10508,, 9320,,, 4032,, 14183,, 8487,, 8318, 7222, 10881,,, 12525,,,, 14402,,, 3640,,, 13813,, 7380, 1274, 1368,, 12873, 2154,,,, 3926
 6049, 2125, 7148,,, 14338,,, 7179,,, 4962,, 2456,, 11368,, 7189, 8089, 5649, 3389,, 10889,,, 712,,,, 9571,, 7269,,, 7508, 9925, 10630, 10699, 13319, 5698,, 3003, 11641,, 1769, 1760,, 15404, 4561, 1022, 10509,, 9321,,, 4033,, 14684,, 8488,, 8768, 7223, 10882,,, 12974,,,, 14403,,, 3641,,, 13814,, 7381, 1275, 1369,, 12874, 2178,,,, 3927
 6050, 2601, ,,, 14339,,, 7180,,, 4963,, 2457,, 11369,, 7190, 8090, 5650, 3390,, 10890,,, 713,,,, 9572,, 7270,,, 7509, 9926, 10631, 10700, 13320, 5699,, 3004, 11642,, 1770, 2159,, 15405, 4562, 1023, 10510,, 9342,,, 4034,, 14708,, 8509,, 8769, 7224, 10901,,, 12996,,,, 14404,,, 3662,,, 13815,, 7382, 1276, 1370,, 12875, 2179,,,, 3928
 6051, 2622,,,, 14340,,, 7181,,, 4964,, 2458,, 11370,, 7213, 8091, 5651, 3391,, 10908,,, 729,,,, 9573,, 7271,,, 7510, 9927, 10632, 10701, 13321, 5700,, 3005, 11643,, 1771, 2160,, 15406, 4563, 1024, 10511,, 9343,,, 4035,, 14709,, 8510,, 8770, 7225, 10904,,, 12997,,,, 14405,,, 3663,,, 13816,, 7383, 1277, 1371,, 12895, 2751,,,, 3929
 6052, 2623,,,, 14341,,, 7182,,, 4965,, 2459,, 11371,, 7214, 8113, 5652, 3392,, 10909,,, 730,,,, 9574,, 7272,,, 7511, 9928, 10654, 10702, 13340, 5701,, 3006, 11644,, 1772, 2161,, 15430, 4564, 1025, 10512,, 9344,,, 4054,, 14710,, 8511,, 8771, 7248, 10905,,, 12998,,,, 14426,,, 3664,,, 13837,, 7384, 1278, 1392,, 12896, 2752,,,, 3930
 6053, 2624,,,, 14342,,, 7183,,, 4966,, 2460,, 11372,, 7215, 8114, 5653, 3393,, 10910,,, 731,,,, 9575,, 7273,,, 7512, 9929, 10655, 10723, 13341, 5702,, 3007, 11663,, 1773, 2162,, 15431, 4565, 1026, 10513,, 9345,,, 4055,, 14711,, 8512,, 8772, 7249, 10906,,, 12999,,,, 14427,,, 3665,,, 13838,, 7385, 1297, 1393,, 12897, 2777,,,, 3950
 6054, 2625,,,, 14343,,, 7184,,, 4967,, 2477,, 11373,, 7240, 8564, 5671, 3394,, 10911,,, 732,,,, 9594,, 7274,,, 7513, 9930, 10656, 10724, 13342, 5721,, 3008, 11664,, 1774, 2183,, , 4566, 1027, 10532,, 9346,,, 4056,, 14732,, 8513,, 8793, 7250, 10907,,, 13000,,,, 14428,,, 3666,,, 13839,, 7404, 1298, 1394,, 12898, 14624,,,, 3951
 6055, 2626,,,, 14362,,, 7200,,, 4968,, 2478,, 11393,, 7265, 8565, 5672, 3395,, 10912,,, 733,,,, 9595,, 7275,,, 7529, 9949, 11154, 10725, 13343, 5722,, 3009, 11665,, 1775, 2184,,, 4586, 1028, 10533,, 9367,,, 4057,, 14733,, 8514,, 8794, 7823, 11331,,, 13021,,,, 14429,,, 3689,,, 13840,, 7405, 1299, 1842,, 12899, 14625,,,, 3952
 6074, 2646,,,, 14363,,, 7201,,, 4969,, 2479,, 11394,, 7712, 8587, 5673, 3413,, 10913,,, 734,,,, 9596,, 7291,,, 7530, 9950, 11155, 10726, 13344, 5723,, 3503, 11666,, 1776, 2185,,, 4587, 1045, 10534,, 9368,,, 4058,, 14734,, 8534,, 8795, 7824, 11351,,, 13022,,,, 14430,,, 3690,,, 13863,, 7406, 1300, 1843,, 12900, 15175,,,, 3953
 6075, 2647,,,, 14364,,, 7202,,, 4987,, 2480,, 11395,, 7713, 8588, 5675, 3414,, 10914,,, 735,,,, 9597,, 7292,,, 7531, 9951, 11156, 10748, 13345, 5724,, 3504, 11667,, 1777, 2186,,, 4588, 1046, 10535,, 9369,,, 4059,, 14735,, 8535,, 8796, 7849, 11352,,, 13023,,,, 14431,,, 3691,,, 13864,, 7407, 1301, 1844,, 12921, 15176,,,, 3954
 6076, 2648,,,, 14365,,, 7203,,, 4988,, 2481,, 11396,, 7714, 8589, 6148, 3415,, 10933,,, 736,,,, 9598,, 7293,,, 7532, 9952, 11179, 10749, 13346, 5725,, 3505, 11668,, 1793, 2187,,, 4589, 1047, 10536,, 9370,,, 4079,, 14736,, 8536,, 8797, 7874, 11353,,, 13024,,,, 14451,,, 3692,,, 14413,, 7408, 1302, 1845,, 12922, 15177,,,, 3955
 6077, 2649,,,, 14366,,, 7204,,, 4989,, 2482,, 11397,, 7715, 8590, 6149, 3416,, 10934,,, 737,,,, 9599,, 7294,,, 7533, 9953, 11180, 10750, 13366, 5726,, 3528, 11669,, 1794, 2207,,, 4590, 1048, 10537,, 9371,,, 4080,, 14737,, 8537,, 8798, , 11354,,, 13025,,,, 14452,,, 3714,,, 14414,, 7409, 1303, 1846,, 12923, 15199,,,, 3975
 6078, 2650,,,, 14367,,, 7205,,, 4990,, 2483,, 11398,, 7716, 8591, 6151, 3417,, 10935,,, 754,,,, 9600,, 7295,,, 7534, 9954, 11181, 10774, 13367, 5727,, 3529, 11689,, 1795, 2208,,, 4591, 1049, 10557,, 9892,,, 4081,, 14758,, 8538,, 8817,, 11355,,, 13026,,,, 14453,,, 4265,,, 14415,, 7410, 1322, 1865,, 12924, 15200,,,, 3976
 6079, 2651,,,, 14387,,, 7206,,, 4991,, 2484,, 11399,, 7717, 8611, 6152, 3418,, 10936,,, 755,,,, 9619,, 7296,,, 7535, 9955, 11182, 10775, 13368, 5746,, 3530, 11690,, 1796, 2209,,, 4612, 1050, 10558,, 9893,,, 4082,, 14759,, 8539,, 8818,, 11356,,, 13046,,,, 14454,,, 4266,,, 14416,, 7430, 1323, 1866,, 12925, 15201,,,, 3977
 6099, 2672,,,, 14388,,, 7207,,, 4992,, 2485,, 11420,, 7736, 8612, 6171, 3419,, 10937,,, 756,,,, 9620,, 7297,,, 7536, 9974, 11203, 11226, 13369, 5747,, 3531, 11691,, 1797, 2210,,, 4613, 1051, 10559,, 9894,,, 4083,, 14760,, 8540,, 8819,, 11357,,, 13047,,,, 14455,,, 4287,,, 14437,, 7431, 1324, 1867,, 12946, 15202,,,, 3978
 6100, 2673,,,, 14389,,, 7208,,, 4993,, 2502,, 11421,, 7737, 8613, 6172, 3420,, 10938,,, 757,,,, 9621,, 7298,,, 7537, 9975, 11204, 11246, 13370, 5748,, 3553, 11692,, 1798, 2211,,, 5059, 1073, 10560,, 9895,,, 4104,, 14761,, 8561,, 8820,, 11376,,, 13048,,,, 14456,,, 4290,,, 14438,, 7432, 1325, 1868,, 12947, 15203,,,, 3979
 6101, 2674,,,, 14390,,, 7226,,, 4994,, 2503,, 11422,, 7738, 8614, 6173, 3421,, 10960,,, 758,,,, 9622,, 7299,,, 7538, 9976, 11205, 11247, 13371, 5749,, 3554, 11693,, 1799, 2212,,, 5060, 1074, 10561,, 9896,,, 4105,, 14762,, 8562,, 8821,, 11377,,, 13049,,,, 15002,,, 4291,,, 14439,, 7433, 1326, 1869,, 12948, 15223,,,, 3980
 6102, 2675,,,, 14391,,, 7227,,, 4995,, 2504,, 11868,, 7739, 8615, 6174, 3438,, 10961,,, 759,,,, 9623,, 7316,,, 7554, 9977, 11206, 11248, 13391, 5750,, 3555, 11694,, 1800, 2230,,, 5061, 1075, 10562,, 9897,,, 4106,, 14783,, 8563,, 8822,, 11378,,, 13050,,,, 15003,,, 4890,,, 14440,, 7434, 1327, 1870,, 12949, 15224,,,, 4000
 6103, 2676,,,, 14412,,, 7228,,, 5010,, 2505,, 11869,, 7740, 8616, 6175, 3439,, 10962,,, 760,,,, 9624,, 7317,,, 7555, 9978, 11207, 11249, 13392, 5751,, 3556, 11714,, 1801, 2231,,, 5084, 1521, 10985,, 9917,,, 4558,, 14784,, 9085,, 8823,, 11379,,, 13051,,,, 15027,,, ,,, 14463,, 7907, 1328, 1871,, 12950, 15225,,,, 4001
 6104, 2697,,,, 14838,,, 7229,,, 5011,, 2506,, 11870,, 7741, 8636, 6176, 3440,, 11362,,, 761,,,, 9625,, 7318,,, 7556, 9979, 11208, 11250, 13393, 5771,, 3557, 11715,, 1818, 2232,,, 5085, 1522, 10986,, 9918,,, 4559,, 14785,, 9110,, 8842,, 11380,,, 13071,,,, 15028,,,,,, 14464,, 7908, 1347, 1889,, 12971, 15226,,,, 4002
 6124, 2698,,,, 14839,,, 7230,,, 5012,, 2507,, 11892,, 7742, 8637, 6177, 3441,, 11363,,, 762,,,, 9644,, 7319,,, 7557, 10501, 11227, 11251, 13394, 5772,, 3578, 11716,, 1819, 2233,,, 5086, 1523, 11009,, 9919,,, 4582,, 14786,, 9111,, 8843,, 11381,,, 13072,,,, 15029,,,,,, 14465,, 7930, 1348, 1890,, 12972, 15227,,,, 4003
 6125, 2699,,,, 14861,,, 7231,,, 5013,, 2508,, 11893,, 7760, 8638, 6178, 3442,, 11364,,, 780,,,, 9645,, 7320,,, 7558, 10502, 11228, 11252, 13395, 5773,, 3579, 11717,, 1820, 2234,,, 5087, 1524, 11010,, 9920,,, 4583,, 14808,, 9112,, 8844,, 11382,,, 13073,,,, 15030,,,,,, 14489,, 7931, 1349, 1891,, 12973, 15228,,,, 4004
 6126, 2700,,,, 14862,,, 7232,,, 5014,, 2509,, 11894,, 7761, 8639, 6195, 3443,, 11384,,, 781,,,, 9646,, 7321,,, 7559, 10503, 11229, 11272, 13416, 5774,, 3580, 11718,, 1821, 2235,,, 5088, 1525, 11011,, 9921,,, 4584,, 15336,, 9135,, 8845,, 11383,,, 13074,,,, 15052,,,,,, 15063,, 7932, 1350, 1892,, 13520, 15229,,,, 4025
 6127, 2701,,,, 14863,,, 7233,,, 5015,, 2510,, 11895,, 7762, 8640, 6196, 3444,, 11385,,, 782,,,, 9647,, 7322,,, 7560, 10504, 11230, 11273, 13417, 5775,, 3581, 11719,, 1822, 2236,,, 5109, 1526, 11012,, 9922,,, 4585,, 15360,, 9136,, 8846,, 11401,,, 13075,,,, 15053,,,,,, 15064,, 7933, 1351, 1893,, 13521, 15249,,,, 4026
 6128, 2722,,,, 14864,,, 7251,,, 5016,, 2527,, 11896,, 7763, 8641, 6197, 3445,, 11386,,, 783,,,, 9648,, 7323,,, 7561, 10524, 11231, 11274, 13418, 5776,, 3582, 11740,, 1823, 2237,,, 5110, 1546, 11031,, 9942,,, 4606,, 15361,, 9137,, 8847,, 11402,,, 13076,,,, 15054,,,,,, 15065,, 7934, 1352, 1894,, 13522, 15250,,,, 4027
 6129, 2723,,,, 14865,,, 7252,,, 5017,, 2528,, 11897,, 7764, 8660, 6198, 3446,, 11387,,, 784,,,, 9649,, 7324,,, 7562, 10525, 11232, 11275, 13419, 5796,, 3583, 11741,, 1824, 2256,,, 5111, 1547, 11032,, 9943,,, 4607,, 15362,, 9138,, 8848,, 11403,,, 13095,,,, 15055,,,,,, 15089,, 7955, 1353, 1895,, 13523, 15251,,,, 4028
 6150, 2724,,,, 14886,,, 7253,,, 5018,, 2529,, 11917,, 7765, 8661, 6199, 3464,, 11388,,, 785,,,, 9650,, 7342,,, 7563, 10526, 11253, 11276, 13889, 5797,, 3603, 11742,, 1825, 2257,,, 5112, 1548, 11033,, 9944,,, 4608,, 15385,, 9139,, 8867,, 11404,,, 13096,,,, 15056,,,,,, 15090,, 7956, 1826, 1896,, 13524, 15252,,,, 4051
 6153, 2725,,,, 14887,,, 7254,,, 5019,, 2530,, 11918,, 7766, 8662, 6200, 3465,, 11389,,, 786,,,, 9670,, 7343,,, 7579, 10527, 11254, 11277, 13890, 5798,, 3604, 12166,, 1847, 2258,,, 5113, 1549, 11034,, 9945,,, 4609,, 15386,, 9164,, 8868,, 11405,,, 13097,,,, 15077,,,,,, ,, 7957, 1849, 1914,, 13525, 15253,,,, 4052
 6626, 2726,,,, 14888,,, 7255,,, 5020,, 2531,, 11919,, 7785, 8663, 6201, 3466,, 11390,,, 787,,,, 9671,, 7344,,, 7580, 10528, 11255, 11297, 13891, 5799,, 3605, 12167,, 1848, 2259,,, 5114, 1550, 11035,, 9946,,, 4610,, 15387,, 9710,, 8869,, 11406,,, 13098,,,, 15078,,,,,,,, 7958, 1850, 1915,, 13546, 15277,,,, 4053
 6627, 2746,,,, 14889,,, 7256,,, 5035,, 2532,, 11920,, 7786, 8664, 6202, 3467,, 11409,,, 788,,,, 9672,, 7345,,, 7581, 10529, 11256, 11298, 13892, 5800,, 3606, 12168,, 2294, 2260,,, 5134, 1551, 11036,, 9967,,, 4611,, 15410,, 9736,, 8870,, 11407,,, 13099,,,, 15079,,,,,,,, 7959, 1851, 1916,, 13547, 15278,,,, 4077
 6651, 2747,,,, 14890,,, 7257,,, 5036,, 2533,, 11921,, 7787, 8665, 6203, 3468,, 11410,,, 805,,,, 9673,, 7346,,, 7582, 10549, 11257, 11299, 13915, 5801,, 3607, 12190,, 2295, 2261,,, 5135, 1552, 11037,, 9968,,, 4630,, 15411,, 9737,, 8871,, 11408,,, 13100,,,, 15080,,,,,,,, 7960, 1852, 1917,, 13548, ,,,, 4078
 6652, 2748,,,, 14891,,, 7278,,, 5037,, 2534,, 11922,, 7788, 8666, 6220, 3469,, 11411,,, 806,,,, 9674,, 7347,,, 7583, 10550, 11258, 11300, 13916, 5820,, 3608, 12191,, 2296, 2262,,, 5136, 1553, 11056,, 9969,,, 4631,, ,, ,, 8872,, 11425,,, 13101,,,, 15081,,,,,,,, 7961, 1872, 1918,, 13549,,,,, 4452
 6653, 2749,,,, 14911,,, 7279,,, 5038,, 2535,, 11942,, 7789, 8686, 6221, 3470,, 11412,,, 807,,,, 9696,, 7348,,, 7584, 10551, 11259, 11301, 13917, 5821,, 3609, 12192,, 2297, 2263,,, 5137, 1571, 11057,, 9970,,, 4632,,,,,, 8873,, 11426,,, 13122,,,, ,,,,,,,, 7980, 1873, 1919,, 13571,,,,, 4453
 6654, 2750,,,, 14912,,, 7280,,, 5039,, 2553,, 11943,, 7790, 8687, 6222, 3489,, 11413,,, 808,,,, 9697,, 7370,,, 7585, 10552, 11280, 11302, 13918, 5822,, 3628, 12193,, 2298, 2264,,, 5138, 1572, 11058,, 9971,,, 4633,,,,,, 8874,, 11427,,, 13123,,,,,,,,,,,, 7981, 1874, 1920,, 13572,,,,, 4454
 6674, 2774,,,, 14913,,, 7656,,, 5040,, 2554,, 11944,, 7810, 8688, 6223, 3490,, 11414,,, 809,,,, 9698,, 7371,,, 7586, 10553, 11281, 11322, 13919, 5823,, 3629, 12194,, 2299, 2282,,, 5139, 1573, 11059,, 9992,,, 4634,,,,,, 8892,, 11428,,, 13124,,,,,,,,,,,, 7982, 1875, 1921,, 13573,,,,, 4455
 6675, 2775,,,, 14914,,, 7657,,, 5041,, 2555,, 11945,, 7811, 8689, 6224, 3491,, 11415,,, 810,,,, 9699,, 7372,,, 7587, 10554, 11282, 11323, 13920, 5824,, 3630, 12213,, 2301, 2283,,, 5140, 1574, 11060,, 9993,,, 4635,,,,,, 8893,, 11429,,, 13125,,,,,,,,,,,, 7983, 1876, 1938,, 13574,,,,, 4456
 6676, 3248,,,, 14915,,, 7677,,, 5042,, 2556,, 11946,, 7812, 8690, 6225, 3492,, 11434,,, 811,,,, 9722,, 7396,,, 7588, 10574, 11283, 11324, 13940, 5825,, 3631, 12214,, 2302, 2284,,, 5159, 1575, 11061,, 9994,,, 4636,,,,,, 8894,, 11430,,, 13149,,,,,,,,,,,, 7984, 1877, 1939,, 13597,,,,, 4457
 6677, 3249,,,, 14916,,, 7678,,, 5043,, 2557,, 11947,, 7813, 8691, 6226, 3493,, 11435,,, 812,,,, 9723,, 7843,,, 7606, 10575, 11730, 11325, 13941, 5847,, 3632, 12215,, 2318, 2285,,, 5160, 1576, 11062,, 9995,,, 4637,,,,,, 8895,, 11431,,, 13150,,,,,,,,,,,, 7985, 1897, 1940,, 14172,,,,, 4458
 6678, 3250,,,, 14936,,, 7679,,, 5044,, 2558,, 11948,, 7814, 8712, 6227, 3494,, 11436,,, 813,,,, 9724,, 7844,,, 7607, 10576, 11754, 11326, 13942, 5848,, 3633, 12216,, 2319, 2286,,, 5161, 1577, 11063,, 10518,,, 4654,,,,,, 8896,, 11432,,, 13175,,,,,,,,,,,, 8005, 1898, 1941,, ,,,,, 4477
 6679, 3272,,,, 14937,,, 7680,,, 5045,, 2580,, 11966,, 7815, 8713, 6228, 3495,, 11437,,, 814,,,, 9749,, 7845,,, 7608, 10577, 11755, 11327, 13943, 5849,, 3634, 12217,, 2320, 2287,,, 5162, 1578, 11082,, 10519,,, 4655,,,,,, 8897,, 11433,,, 13598,,,,,,,,,,,, 8006, 1899, 1942,,,,,,, 4478
 6699, 3273,,,, 14938,,, 7681,,, 5062,, 2581,, 11967,, 7838, 8714, 6246, 3496,, 11438,,, 831,,,, 10148,, 7846,,, 7609, 10578, 11756, 11348, 13944, 5850,, 3635, 12218,, 2321, 2288,,, 5163, 1579, 11083,, 10520,,, 4656,,,,,, 8898,, 11450,,, 13599,,,,,,,,,,,, 8007, 1900, 1943,,,,,,, 4479
 6700, 3274,,,, 14939,,, 7682,,, 5063,, 3028,, 11968,, 7839, 8715, 6247, 3515,, 11439,,, 832,,,, 10149,, 7847,,, 7610, 10599, 11777, 11349, 13945, 5875,, 4129, 12219,, 2322, 2289,,, 5164, 1596, 11084,, 10521,,, 4657,,,,,, 8918,, 11451,,, 13600,,,,,,,,,,,, 8008, 1901, 1944,,,,,,, 4480
 6701, 3275,,,, 14940,,, 7683,,, 5064,, 3029,, 11969,, 7840, 8716, 6248, 3516,, 11440,,, 833,,,, 10150,, 7848,,, 7611, 10600, 11778, 11350, 13946, 6322,, 4130, 12220,, 2323, 2290,,, 5165, 1597, 11085,, 10543,,, 4658,,,,,, 8919,, 11452,,, 13622,,,,,,,,,,,, 8009, 1902, 1945,,,,,,, 4481
 6702, 3297,,,, 14941,,, 7701,,, 5065,, 3030,, 11970,, 7865, 8739, 6249, 3517,, 11459,,, 834,,,, 10170,, 7867,,, 7612, 10602, 11779, 11374, 13965, 6326,, 4154, 12237,, 2324, 2308,,, 5185, 1598, 11086,, 10544,,, 4659,,,,,, 8920,, 11453,,, 13623,,,,,,,,,,,, 8010, 1922, 1946,,,,,,, 4482
 6703, 3298,,,, 14942,,, 7702,,, 5066,, 3031,, 11971,, 7890, 8740, 6250, 3518,, 11460,,, 835,,,, 10171,, 7868,,, 7613, 10603, 11780, 11375, 13966, 6327,, 4155, 12238,, 2325, 2309,,, 5186, 1599, 11087,, 10545,,, 4660,,,,,, 9393,, 11454,,, 13624,,,,,,,,,,,, 8030, 1923, 1963,,,,,,, 4483
 6704, 3299,,,, 14961,,, 7703,,, 5067,, 3032,, 11972,, 8337, 8741, 6251, 3519,, 11461,,, 836,,,, 10172,, 7869,,, 7631, 11151, 11781, 11400, 13967, 6347,, 4156, 12239,, 2326, 2310,,, 5187, 1600, 11088,, 10546,,, 4679,,,,,, 9394,, 11455,,, 13625,,,,,,,,,,,, 8031, 1924, 1964,,,,,,, 4501
 6724, 3300,,,, 14962,,, 7704,,, 5068,, 3033,, 11973,, 8361, 9165, 6252, 3540,, 11462,,, 837,,,, 10173,, 7870,,, 7632, 11152, 11782, 11923, 13968, 6348,, 4179, 12240,, 2327, 2311,,, 5188, 1601, 11089,, 10568,,, 4680,,,,,, 9395,, 11456,,, 13646,,,,,,,,,,,, 8032, 1925, 1965,,,,,,, 4502
 6725, 3322,,,, 14963,,, 7705,,, 5069,, 3034,, 11974,, 8362, 9189, 6253, 3541,, 11463,,, 838,,,, 10174,, 7871,,, 7633, 11153, 11802, 11924, 13969, 6349,, 4180, 12241,, 2342, 2312,,, 5189, 1602, 11107,, 10569,,, 4681,,,,,, 9396,, 11457,,, 13647,,,,,,,,,,,, 8033, 1926, 1966,,,,,,, 4503
 6726, 3323,,,, 14964,,, 7706,,, 5070,, 3035,, 11991,, 8363, 9190, 6271, 3542,, 11464,,, 839,,,, 10175,, 7872,,, 7634, 11176, 11803, 11925, 13970, 6350,, 4181, 12242,, 2343, 2313,,, 5190, 1603, 11108,, 10570,,, 4682,,,,,, 9418,, 11458,,, 13648,,,,,,,,,,,, 8034, 1927, 1967,,,,,,, 4504
 6727, 3324,,,, 14965,,, 7707,,, 5089,, 3052,, 11992,, 8364, 9191, 6272, 3543,, 11465,,, 856,,,, 10194,, 7873,,, 7635, 11177, 11804, 11949, 13971, 6351,, 4182, 12243,, 2344, 2314,,, 5211, 1604, 11109,, 10571,,, 4683,,,,,, 9419,, 11476,,, 13649,,,,,,,,,,,, 8035, 1947, 1968,,,,,,, 4505
 6728, 3325,,,, 14966,,, 7708,,, 5090,, 3053,, 11993,, 8365, 9213, 6275, 3566,, 11483,,, 857,,,, 10195,, 7891,,, 7636, 11178, 11805, 11950, 13990, 6352,, 4204, 12244,, 2345, 2315,,, 5212, 1621, 11110,, 10593,,, 4684,,,,,, 9420,, 11477,,, 13650,,,,,,,,,,,, 8055, 1948, 1969,,,,,,, 4506
 6729, 3347,,,, 14967,,, 7726,,, 5091,, 3054,, 11994,, 8366, 9214, 6277, 3567,, 11484,,, 858,,,, 10196,, 7892,,, 7637, 11202, 11806, 11951, 13991, 6372,, 4205, 12245,, 2346, 2334,,, 5213, 1622, 11111,, 10594,,, 4704,,,,,, 9421,, 11478,,, 13651,,,,,,,,,,,, 8056, 1949, 1970,,,,,,, 4507
 6749, 3348,,,, 14968,,, 7727,,, 5092,, 3055,, 11995,, 8385, 9215, 6278, 3591,, 11485,,, 859,,,, 10197,, 7893,,, 7638, , 11807, 11975, 13992, 6373,, 4206, 12262,, 2347, 2335,,, 5214, 1623, 11112,, 10595,,, 4705,,,,,, 9422,, 11479,,, 13671,,,,,,,,,,,, 8057, 1950, 1971,,,,,,, 4508
