1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
1673,12459,,8975,15358,,,4556,11628,14697,1726,,,12129,9354,7703,14141,,5212,,,15214,,9013,,,11788,,9525,2601,5963,,,872,,5871,691,,9831,,,,1589,,,,3026,6875,2884,13663,,3925,,3429,6579,,,,,,10739,6724,,,,,8043,7508,,3126,,, ,2310,3103,13497,11781,,4309,,9137,2045,,,12631,,,11913,,,1434,5394,,,14659,,,5017,4894,1141
1697,12460,,8976,15359,,,4577,11629,14718,1727,,,12130,9355,7704,14142,,5213,,,15215,,9014,,,11789,,9546,2602,5964,,,873,,5872,710,,9856,,,,1590,,,,3027,6876,2885,13664,,3945,,3430,6580,,,,,,10740,6725,,,,,8044,7509,,3148,,,,2311,3127,13498,11797,,4310,,9138,2062,,,12652,,,11914,,,1435,5395,,,14660,,,5018,4895,1142
2096,12461,,8998,15360,,,4578,11630,14719,1728,,,12151,9356,7705,14164,,5214,,,15216,,9015,,,11790,,9547,2626,5987,,,1321,,5873,711,, ,,,,1591,,,,3028,6877,2886,13683,,3946,,3431,6581,,,,,,10741,6726,,,,,8045,7532,,3149,,,,2330,3128,13499,11798,,4311,,9139,2063,,,12653,,,11915,,,1436,5396,,,14683,,,5035,4896,1143
2097,12483,,8999,15381,,,4579,11631,14720,1729,,,12152,9357,7706,14165,,5234,,,15217,,9037,,,11811,,9548,15078,5988,,,1346,,5874,712,,,,,,1592,,,,3029,6878,3383,13684,,3947,,3452,6600,,,,,,10742,6727,,,,,8046,7533,,3150,,,,2331,3129,13500,11799,,4312,,9157,2064,,,12654,,,11916,,,1458,5397,,,14684,,,5036,4897,1144
2098,12484,,9000,15382,,,4580,11632,14721,1748,,,12153,9374,7707,14664,,5235,,,15218,,9038,,,11812,,9549,15101,5989,,,1395,,5875,713,,,,,,1593,,,,3030,6879,3384,13685,,3948,,3453,6601,,,,,,10743,6728,,,,,8063,7534,,3151,,,,2332,3130,13501,11800,,4313,,9158,2065,,,12655,,,11917,,,1459,5415,,,14685,,,5037,4898,1145
2099,12485,,9001,15383,,,5055,11655,14722,1749,,,12154,9375,7727,14665,,5236,,,15239,,9039,,,11813,,9550,15102,6559,,,1398,,5876,714,,,,,,1614,,,,3049,6880,3408,13686,,3949,,3454,6602,,,,,,10744,6729,,,,,8064,7556,,3174,,,,2333,3152,13502,11801,,4332,,9159,2066,,,12656,,,11933,,,1460,5416,,,14708,,,5038,4917,1146
2120,12486,,9002,15384,,,5056,11656,14743,1750,,,12176,9826,7728,14666,,5237,,,15240,,9040,,,11814,,10023,15103,6560,,,1420,,5892,715,,,,,,1615,,,,3050,6881,3409,13687,,3950,,3455,6603,,,,,,10763,6748,,,,,8065,7557,,3175,,,,2334,3153,13503,11802,,4333,,9160,2067,,,12677,,,11934,,,1956,5417,,,14709,,,5039,4918,1147
2121,12487,,9021,15385,,,5077,11657,14744,2201,,,12177,9827,7729,14667,,5238,,,15241,,9041,,,11815,,10024,15126,6561,,,1421,,5893,737,,,,,,1616,,,,3051,6898,3410,13688,,3971,,3456,6604,,,,,,10764,6749,,,,,8066,7558,,3176,,,,2335,3154,13521,11803,,4334,,9161,2068,,,12678,,,11935,,,1981,5418,,,14710,,,5040,4919,1148
2122,12508,,9022,15407,,,5078,12179,14745,2226,,,12178,9850,7730,14688,,5239,,,15242,,9062,,,11837,,10046,15127,6562,,,1422,,5894,738,,,,,,1617,,,,3052,6899,3432,13689,,3972,,3481,6605,,,,,,10765,6750,,,,,8067,7559,,3748,,,,2336,3155,13522,11804,,4335,,9162,2069,,,12679,,,11936,,,2006,5419,,,14735,,,5041,4920,1165
2123,12509,,9023,15408,,,5079,12180,14746,2227,,,12701,9851,7731,14689,,5240,,,15243,,9063,,,11838,,10047,15128,6586,,,1423,,5895,1160,,,,,,1618,,,,3053,6900,3433,13713,,3973,,3953,6624,,,,,,10766,6751,,,,,8068,7560,,3749,,,,2337,3177,13523,11805,,4336,,9163,2070,,,12680,,,11937,,,2007,5420,,,15259,,,5042,4921,1166
2124,12510,,9024,15409,,,5080,12181,14747,2251,,,12702,9852,7732,14690,,5259,,,15264,,9064,,,11839,,10048,15151,6587,,,1446,,5896,1161,,,,,,1638,,,,3054,6901,3434,13714,,3974,,3954,6625,,,,,,10767,6752,,,,,8069,7561,,3750,,,,2355,3178,13524,11806,,4357,,9182,2088,,,12681,,,11938,,,2008,5421,,,15260,,,5043,4922,1167
2125,13058,,9025,15410,,,5081,12203,14769,2252,,,12703,9853,7753,14691,,5260,,,15265,,9065,,,11840,,10049,15152, ,,,1447,,5897,1184,,,,,,1639,,,,3055,6902,3435,14136,,4372,,3955,6626,,,,,,10768,6753,,,,,8070,7562,,3751,,,,2356,3702,13525,11807,,4358,,9183,2089,,,12706,,,11939,,,2009,5422,,,15284,,,5061,4923,1168
2144,13059,,9026,15433,,,5101,12204,14770,2253,,,12704,9854,7754,14692,,5261,,,15266,,9066,,,11863,,10050,15153,,,,1448,,5898,1185,,,,,,1640,,,,3056,6903,3457,14160,,4373,,3956,6627,,,,,,10769,6773,,,,,8071,7581,,3776,,,,2357,3726,13526,11822,,4359,,9184,2090,,,13202,,,11940,,,2010,5440,,,15285,,,5062,4924,1169
2145,13083,,9027,15434,,,5102,12205,14771,2254,,,12705,9855,7755,14713,,5262,,,15267,,9067,,,11864,,10069, ,,,,1471,,5899,1186,,,,,,1641,,,,3074,6904,3458,14161,,4394,,3977,6628,,,,,,10788,6774,,,,,8089,7582,,4374,,,,2358,3727,13527,11823,,4707,,9185,2091,,,13203,,,11941,,,2031,5441,,,15309,,,5063,4942,1170
2146,13084,,9028, ,,,5103,12206,15268,2275,,,12726,9874,7756,14714,,5263,,, ,,9068,,,12383,,10070,,,,,1472,,5900,1187,,,,,,1642,,,,3075,6905,3459,14163,,4395,,3978,6629,,,,,,10789,6775,,,,,8090,7583,,4375,,,,2359,3728,13528,11824,,4708,,9186,2092,,,13204,,,11942,,,2032,5442,,,15310,,,5064,4943,1171
2147,13085,,9045,,,,5104,12207,15269,2276,,,12727,9875,7757,14715,,5264,,,,,9088,,,12384,,10071,,,,,10800,,5918,1188,,,,,,1643,,,,3078,6906,3460,14185,,4396,,3979,6630,,,,,,10790,6776,,,,,8091,7584,,5000,,,,2360,3752,13547,11825,,4730,,9187,2093,,,13227,,,11957,,,2033,5443,,,15334,,,5065,4944,1172
2148,13086,,9046,,,,5105,12228,15270,2277,,,12728,9876,7779,14716,,5265,,,,,9089,,,12385,,10072,,,,,11373,,5919,1189,,,,,,1644,,,,3079,6924,3461,14186,,4397,,3980,6649,,,,,,10791,6799,,,,,8092,7585,, ,,,,2361,3753,13548,11826,,4731,,9188,2094,,,13228,,,11958,,,2034,5444,,,15335,,,5066,4945,1173
2149,13108,,9047,,,,5106,12229,15271,2278,,,12729,9877,7780,14717,,5290,,,,,9090,,,12386,,10073,,,,,11374,,5920,1190,,,,,,1662,,,,3080,6925,3482,14188,,4398,,3981,6650,,,,,,10792,6800,,,,,8093,7586,,,,,,2380,3754,13549,11827,,4732,,9207,2095,,,13229,,,11959,,,2035,5445,,, ,,,5067,4946,1191
2150,13109,,9048,,,,5107,12230,15292,2279,,,12730,9878,7781,14736,,5788,,,,,9091,,,12387,,10074,,,,,11375,,5921,1207,,,,,,1663,,,,3081,6926,3483,14189,,4399,,3982,6651,,,,,,10793,6801,,,,,8094,7587,,,,,,2381,3755,13550,11828,,4733,,9208,2114,,,13252,,,11960,,,2057,5446,,,,,,5068,4947,1192
2169,13110,,9049,,,,5126,12231,15293,2280,,,12751,9879,7782,14737,,5810,,,,,9092,,,12388,,10075,,,,,11396,,5922,1208,,,,,,1664,,,,3100,6927,3484,14209,,4400,,4001,6652,,,,,,10794,6824,,,,,8095,7588,,,,,,2382,3777,13551,11829,,4734,,9209,2115,,,13253,,,11961,,,2058,5447,,,,,,5087,4948,1193
2170,13111,,9050,,,,5127,12232,15294,2299,,,12752,9880,7806,14738,,5811,,,,,9093,,,12389,,10095,,,,,11397,,5923,1209,,,,,,1665,,,,3104,6928,3485,14210,,4419,,4002,6653,,,,,,10795,6825,,,,,8096,7606,,,,,,2383,3778,13552,11830,,4735,,9210,2116,,,13254,,,11962,,,2059,5467,,,,,,5088,4949,1194
2171,13112,,9051,,,,5128,12233,15295,2300,,,12753,9881,8226,14739,,5812,,,,,9114,,,12409,,10096,,,,,11398,,5924,1210,,,,,,1666,,,,3105,6929,3486,14211,,4420,,4003,6654,,,,,,10813,7326,,,,,8119,7607,,,,,,2384,4353,13553,11831,,4755,,9211,2117,,,13255,,,11963,,,12557,5468,,,,,,5089,4967,1195
2172,13709,,9052,,,,5129,12253,15296,2301,,,12754,9882,8227,14740,,5813,,,,,9115,,,12410,,10097,,,,,11399,,5925,1211,,,,,,1667,,,,3106,6930,3511,14212,,4421,,4004,6673,,,,,,10814,7327,,,,,8120,7608,,,,,,2385,4978,13572,11848,,4756,,9212,2118,,,13277,,,11964,,,12581,5469,,,,,,5090,4968,1196
2173,13710,,9053,,,,5130,12254,15297,2302,,,12755,9898,8228,14741,,5814,,,,,9116,,,12411,,10098,,,,,11400,,5945,1212,,,,,,1668,,,,3626,6931,4008,14213,,4422,,4005,6674,,,,,,10815,7350,,,,,8121,7609,,,,,,2386, ,13573,11849,,4757,,9232,2119,,,13278,,,11965,,,12582,5916,,,,,,5091,4969,1197
2174,13711,,9054,,,,5131,12255,15298,2303,,,12775,9899,8229,14742,,5835,,,,,9639,,,12412,,10099,,,,,11421,,5946,1213,,,,,,1669,,,,3627,6949,4033,14214,,4423,,4006,6675,,,,,,10816,7351,,,,,8516,7610,,,,,,2406,,13574,11850,,4758,,9233,2139,,,13279,,,11966,,,12583,5917,,,,,,5112,4970,1216
2175,13734,,9069,,,,5151,12256,15318,2304,,,12776,9900,8230,14763,,5836,,,,,9640,,,12413,,10100,,,,,11422,,5947,1214,,,,,,1687,,,,3628,6950,4058,14234,,4424,,4007,6698,,,,,,10817,7352,,,,,8517,7611,,,,,,2407,,13575,11851,,4759,,9234,2142,,,13280,,,11967,,,12606,5941,,,,,,5113,4971,1217
2194,13735,,9070,,,,5152,12257,15319,2305,,,12777,9901,8251,14764,,5837,,,,,9663,,,12414,,10120,,,,,11423,,5948,1215,,,,,,1688,,,,3629,6951,4083,14235,,4425,,4026,6699,,,,,,10818,7353,,,,,8518,7612,,,,,,2408,,13598,11852,,4760,,9235,2143,,,13304,,,11982,,,12607,5942,,,,,,5114,4972,1218
2195, ,,9071,,,,5153,12280,15320,2324,,,12778,9902,8252,14765,,5838,,,,,9664,,,12415,,10121,,,,,11424,,5949,1232,,,,,,1689,,,,3651,6952,4084,14236,,4444,,4027,6700,,,,,,10819,7354,,,,,8539,7613,,,,,,2409,,13599,11853,,4761,,9236,2516,,,13853,,,11983,,,12608,5943,,,,,,5137,4973,1219
2196,,,9072,,,,5154,12281,15321,2325,,,12779,9903,8253,14766,,5839,,,,,9665,,,12436,,10122,,,,,11425,,5972,1233,,,,,,1690,,,,3652,6953, ,14237,,4445,,4028,7177,,,,,,10820,7374,,,,,8540,7614,,,,,,2410,,13600,11854,,4762,,9683,2540,,,13878,,,11984,,,12632,5944,,,,,,5587,4974,1220
2197,,,9073,,,,5155,12282,15322,2326,,,12780,9904,8254,14789,,5859,,,,,9666,,,12437,,10123,,,,,11447,,5973,1234,,,,,,1691,,,,3653,6954,,14238,,4446,,4029,7178,,,,,,10821,7375,,,,,8541,7632,,,,,,2411,,14073,11855,,4763,,9684,2541,,,13903,,,11985,,,12633,5965,,,,,,5588,4993,1221
2198,,,9074,,,,5156,12829,15343,2327,,,12801,9905,8255,15289,,5860,,,,,9688,,,12438,,10124,,,,,11448,,5997,1235,,,,,,1692,,,,3654,6955,,14239,,4447,,4030,7179,,,,,,10838,7376,,,,,8542,7633,,,,,,2432,,14074,11856,,4780,,9685,2542,,, ,,,11986,,,12657,5966,,,,,,5589,4994,1222
2199,,,9075,,,,5176,12830,15344,2328,,,12802,9906,8256,15290,,5861,,,,,9689,,,12439,,10125,,,,,11449,,5998,1236,,,,,,1693,,,,3655,6974,,14259,,4448,,4031,7180,,,,,,10839,7377,,,,,8543,7634,,,,,,2433,,14075,11857,,4781,,9686,2564,,,,,,11987,,,12658,5967,,,,,,5590,4995,1243
2200,,,9076,,,,5177,12831,15345,2329,,,12803,9907,8276,15291,,5862,,,,,9690,,,12440,,10145,,,,,11450,,6394,1237,,,,,,1713,,,,3675,6975,,14260,,4449,,4032,7181,,,,,,10840,7378,,,,,8544,7635,,,,,,2434,,14076,11873,,4782,,9687,2565,,,,,,11988,,,12682,5968,,,,,,5591,4996,1244
2219,,,9077,,,,5178,12853,15346,2349,,,12804,9923,8277,15313,,5863,,,,,9691,,,12462,,10146,,,,,11472,,6395,1238,,,,,,1714,,,,3676,6976,,14261,,4450,,4051,7201,,,,,,10841,7399,,,,,8545,7636,,,,,,2457,,14098,11874,,4783,,9708,2566,,,,,,11989,,,12683,5969,,,,,,5592,5470,1245
2220,,,9078,,,,5179,12854,15347,2350,,,12805,9924,8278,15314,,5864,,,,,9692,,,12463,,10147,,,,,11896,,6396,1239,,,,,,1715,,,,3677,6977,,14262,,4469,,4052,7202,,,,,,10842,7400,,,,,8563,7637,,,,,,2907,,14099,11875,,4784,,9709,2567,,,,,,11990,,,12707,5970,,,,,,5611,5471,1246
2221,,,9094,,,,5180,12855,15369,2351,,,12827,9925,8279,15315,,5865,,,,,9693,,,12464,,10148,,,,,11897,,6397,1240,,,,,,1716,,,,3678,7000,,14263,,4470,,4053,7203,,,,,,10843,7951,,,,,8564,7638,,,,,,2908,,14100,11876,,4785,,9710,2588,,,,,,12008,,,12708,5971,,,,,,5612,5472,1694
2222,,,9095,,,,5181,12856,15370,2352,,,12828,9926,8280,15338,,5883,,,,,9714,,,12465,,10149,,,,,11918,,6398,1241,,,,,,2189,,,,3679,7451,,14264,,4471,,4054,7204,,,,,,10844, ,,,,,8565,7639,,,,,,2909,,14101,11877,,4786,,9711,2589,,,,,,12009,,,13181,5990,,,,,,5613,5493,1695
2223,,,9096,,,,5201,12857,15371,2353,,,13302,9927,8281,15339,,5884,,,,,9715,,,12488,,10150,,,,,11919,,6399,1242,,,,,,2190,,,,3680,7452,,14283,,4472,,4055,7205,,,,,,10845,,,,,,8566,7640,,,,,,2910,,14102,11878,,4787,,9712,2590,,,,,,12010,,,13182,5991,,,,,,5614,5494,1696
2224,,,9097,,,,5202,12858,15372,2354,,,13303,9928,8282, ,,5885,,,,,9716,,,12489,,10171,,,,,11920,,6400,1258,,,,,,2191,,,,3681,7474,,14284,,4473,,4056,7206,,,,,,10846,,,,,,8567,7657,,,,,,2911,,14122,11879,,4788,,9713,2591,,,,,,12011,,,13183,5992,,,,,,5615,5495,1717
2225,,,9098,,,,5203,12878,15394,2374,,,13326,9929,8301,,,5886,,,,,9717,,,12490,,10172,,,,,11921,,6419,1259,,,,,,2192,,,,3699,7475,,14285,,4474,,4057,7225,,,,,,10865,,,,,,8568,7658,,,,,,2931,,14123,11880,,4805,,9732,2592,,,,,,12012,,,13205,5993,,,,,,5616,5496,1718
2244,,,9099,,,,5204,12879,15395,2375,,,13327,9930,8302,,,5887,,,,,9740,,,13060,,10173,,,,,11922,,6420,1260,,,,,,2193,,,,3700,7476,,14286,,4475,,4077,7226,,,,,,10866,,,,,,8569,7659,,,,,,2932,,14124,11881,,4806,,9733,2612,,,,,,12013,,,13206,5994,,,,,,5617,5497,1719
2245,,,9100,,,,5205,12880,15396,2826,,,13328,9931,8303,,,5888,,,,, ,,,13061,,10174,,,,,11923,,6421,1261,,,,,,2213,,,,3701,7477,,14287,,4494,,4078,7227,,,,,,10867,,,,,,8570,7660,,,,,,2933,,14125,11882,,4807,,9734,2613,,,,,,12014,,,13207,5995,,,,,,5618,5498,1720
2246,,,9101,,,,5226,12881,15397,2851,,,13329,9932,8304,,,5889,,,,,,,,13062,,10175,,,,,11943,,6422,1262,,,,,,2214,,,,3703,7478,,14288,,4495,,4079,7228,,,,,,10868,,,,,,8588,7661,,,,,,2934,,14126,11898,,4808,,9735,2614,,,,,,12033,,,13208,5996,,,,,,5633,5518,1721
2247,,,9102,,,,5705,12905, ,2852,,,13330,9948,8305,,,5890,,,,,,,,13063,,10196,,,,,11944,,6423,1263,,,,,,2215,,,,3704,7479,,14289,,4496,,4080,7229,,,,,,10869,,,,,,8589,7662,,,,,,2935,,14127,11899,,4809,,9736,2615,,,,,,12034,,,13230,6014,,,,,,5634,5519,1739
2248,,,9119,,,,5706,13479,,2876,,,13351,9949,8306,,,5891,,,,,,,,13064,,10198,,,,,11945,,6424,1264,,,,,,2216,,,,3705,7498,,14308,,4497,,4081,7230,,,,,,10870,,,,,,8590,7663,,,,,,2936,,14128,11900,,4810,,9737,2616,,,,,,12035,,,13231,6015,,,,,,5635,5520,1740
2249,,,9120,,,,5707,13504,,2877,,,13352,9950,8307,,,5914,,,,,,,,13065,,10672,,,,,11946,,6425,1265,,,,,,2217,,,,3706,7499,,14309,,4498,,4082,7231,,,,,,10871,,,,,,8591,7664,,,,,,2937,,14147,11901,,4811,,9738,2617,,,,,,12036,,,13232,6016,,,,,,5636,5521,1741
2250,,,9121,,,,5727, ,,2878,,,13353,9951,8326,,,5915,,,,,,,,13087,,10673,,,,,11947,,6426,1266,,,,,,2218,,,,3724,7500,,14310,,4499,,4602,7249,,,,,,10891,,,,,,8592,7665,,,,,,2955,,14148,11902,,4812,,9739,2618,,,,,,12037,,,13233,6017,,,,,,5637,5522,1742
2269,,,9122,,,,5728,,,2879,,,13354,9952,8327,,,6439,,,,,,,,13088,,10674,,,,,11948,,6443,1267,,,,,,2238,,,,3725,7501,,14311,,4500,,4603,7250,,,,,,10892,,,,,,8593,7666,,,,,,2956,,14149,11903,,4813,,9757,2636,,,,,,12038,,,13234,6018,,,,,,5638,5523,1743
2270,,,9123,,,,5729,,,2880,,,13355,9953,8328,,,6460,,,,,,,,13089,,10694,,,,,11949,,6444,1284,,,,,,2239,,,,3729,7502,,14312,,4520,,4604,7251,,,,,,10893,,,,,,8594,7683,,,,,,2957,,14150,11904,,4830,,9758,2637,,,,,,12039,,,13256,6019,,,,,,5639,5542,1744
2271,,,9124,,,,5730,,,2881,,,13356,9954,8329,,,6461,,,,,,,,13090,,10695,,,,,11969,,6445,1285,,,,,,2240,,,,3730,7503,,14313,,4521,,4605,7252,,,,,,10894,,,,,,8595,7684,,,,,,2958,,14151,11905,,4831,,9759,2638,,,,,,12058,,,13257,6020,,,,,,5640,5543,1745
2272,,,9125,,,,5731,,,2900,,,13375,9955,8330,,,6462,,,,,,,,13113,,10696,,,,,11970,,6446,1286,,,,,,2241,,,,3731,7504,,14314,,4522,,4606,7253,,,,,,10895,,,,,,8612,7685,,,,,,2959,,14152,11906,,4832,,9760,2639,,,,,,12059,,,13258,6021,,,,,,5641,5544,1746
2273,,,9575,,,,5732,,,2901,,,13376,9956,8331,,,6463,,,,,,,,13114,,10697,,,,,11971,,6447,1287,,,,,,2242,,,,4276,7505,,14810,,4523,,4626,7254,,,,,,10917,,,,,,8613,7686,,,,,,2960,,14153,11907,,4833,,9761,2640,,,,,,12060,,,13259,6022,,,,,,5642,5545,1747
2274,,,9576,,,,5751,,,2902,,,13377,9957,8332,,,6464,,,,,,,,13115,,10698,,,,,11972,,6448,1288,,,,,,2243,,,,4277,7506,,14835,,4524,,4627,7255,,,,,,10918,,,,,,8614,7687,,,,,,2961,,14172,11924,,4834,,9762,2641,,,,,,12061,,,13281,6040,,,,,,5643,5546,1765
2295,,,9598,,,,5752,,,2903,,,13378,9973,8352,,,6484,,,,,,,,13712,,10699,,,,,11973,,6449,1289,,,,,,2262,,,,4278,7523,,14836,,4525,,4628,7274,,,,,,10919,,,,,,8615,7688,,,,,,2962,,14173,11925,,4835,,9763,2642,,,,,,12062,,,13282,6041,,,,,,5644,5547,1766
2296,,,9599,,,,5753,,,2904,,,13379,9974,8353,,,6485,,,,,,,, ,,10720,,,,,11974,,6450,1290,,,,,,2263,,,,4301,7524,,14838,,4545,,4629,7275,,,,,,10920,,,,,,8616,7689,,,,,,2980,,14174,11926,,4836,,9764,2643,,,,,,12063,,,13283,6042,,,,,,5657,5548,1767
2297,,,9600,,,,5754,,,2905,,,13380,9975,8354,,,6486,,,,,,,,,,10721,,,,,11975,,6451,1291,,,,,,2264,,,,4302,7525,,14839,,4546,,4630,7276,,,,,,10942,,,,,,8617,7708,,,,,,2981,,14175,11927,,4837,,9782,2644,,,,,,12083,,,13284,6043,,,,,,5658,5567,1768
2298,,,9601,,,,5755,,,2906,,,13399,9976,8355,,,6487,,,,,,,,,,10722,,,,,11994,,6468,1309,,,,,,2265,,,,4303,7526,,14859,,4547,,4631,7277,,,,,,10943,,,,,,8618,7709,,,,,,2982,,14176,11928,,4838,,9783,2645,,,,,,12084,,,13305,6044,,,,,,5659,5568,1769
2320,,,9602,,,,5756,,,2924,,,13400,9977,8356,,,6488,,,,,,,,,,10723,,,,,11995,,6469,1310,,,,,,2266,,,,4304,7527,,14860,,4548,,4632,7278,,,,,,11316,,,,,,8619,7710,,,,,,2983,,14177,11929,,4855,,9784,2662,,,,,,12085,,,13306,6045,,,,,,5660,5569,1770
2746,,,9622,,,,5776,,,2925,,,13401,9978,8357,,,6489,,,,,,,,,,10724,,,,,11996,,6470,1311,,,,,,2267,,,,4305,7528,,14861,,4549,,4651,7299,,,,,,11317,,,,,,8620,7711,,,,,,2984,,14198,11930,,4856,,9785,2663,,,,,,12086,,,13307,6046,,,,,,5661,5570,1771
2747,,,9623,,,,5777,,,2926,,,13402,9979,8378,,,6490,,,,,,,,,,10725,,,,,11997,,6471,1312,,,,,,2268,,,,4325,7529,,14862,,4550,,4652,7300,,,,,,11318,,,,,,8621,7712,,,,,,2985,,14199,11931,,4857,,9786,2664,,,,,,12087,,,13308,6047,,,,,,5662,5571,1772
2748,,,9624,,,,5778,,,2927,,,13403,9980,8379,,,6508,,,,,,,,,,10745,,,,,11998,,6472,1313,,,,,,2287,,,,4326,7530,,14863,,4570,,4653,7301,,,,,,11341,,,,,,8637,7733,,,,,,2986,,14200,11932,,4858,,9787,2665,,,,,,12088,,,13309,6065,,,,,,5663,5572,1773
2770,,,9625,,,,5779,,,2928,,,13404,9981,8380,,,6509,,,,,,,,,,10746,,,,,11999,,6473,1314,,,,,,2288,,,,4327,7531,,14864,,4571,,4654,7302,,,,,,11342,,,,,,8638,7734,,,,,,2987,,14224,11950,,4859,,9788,2666,,,,,,12110,,,13331,6066,,,,,,5664,5573,1790
2771,,,9626,,,,5780,,,2929,,,13405,9982,8381,,,6510,,,,,,,,,,10747,,,,,12000,,6474,1315,,,,,,2289,,,,4328,7548,,14884,,4572,,4655,7325,,,,,,11343,,,,,,8639,7735,,,,,,3005,,14225,11951,,4860,,9807,2667,,,,,,12111,,,13332,6067,,,,,,5665,5574,1791
2772,,,9627,,,,5781,,,2930,,,13424,9999,8382,,,6511,,,,,,,,,,10748,,,,,12020,,6475,1335,,,,,,2290,,,,4329,7549,,14885,,4573,,4656,7803,,,,,,11344,,,,,,8640,7736,,,,,,3006,,14698,12326,,4861,,9808,2668,,,,,,12112,,,13333,6068,,,,,,5666,5593,1792
2773,,,9645,,,,5801,,,2949,,,13425,10000,8404,,,6512,,,,,,,,,,10749,,,,,12021,,6476,1336,,,,,,2291,,,,4330,7550,,14886,,4574,,4657,7804,,,,,,11365,,,,,,8641,8131,,,,,,3007,,14723,12350,,4862,,9809,2669,,,,,,12113,,,13782,6069,,,,,,5667,5594,1793
2795,,,9646,,,,5802,,,2950,,,13426,10451,8405,,,6513,,,,,,,,,,10750,,,,,12022,,6492,1337,,,,,,2292,,,,4331,7551,,14887,,4575,,4678,7805,,,,,,11366,,,,,,8642,8132,,,,,,3008,,14724,12351,,4863,,9810,2670,,,,,,12511,,,13783,6070,,,,,,5668,5595,1794
2796,,,9647,,,,5803,,,2951,,,13427,10452,8406,,,6533,,,,,,,,,,10770,,,,,12023,,6493,1338,,,,,,2293,,,,4350,7552,,14888,,4997,,4679,7826,,,,,,11367,,,,,,8643,8133,,,,,,3009,,14725,12352,,4881,,9811,2688,,,,,,12512,,,13806,6071,,,,,,5682,5596,1795
2797,,,9648,,,,5804,,,2952,,,13428,10475,8407,,,6534,,,,,,,,,,10771,,,,,12024,,6494,1339,,,,,,2294,,,,4351,7553,,14908,,4998,,4680,7827,,,,,,11368,,,,,,8644,8134,,,,,,3010,,14726,12353,,4882,,9812,2689,,,,,,12513,,,13807,6072,,,,,,5683,5597,1796
2798,,,9649,,,,5805,,,2953,,,13429,10476,8829,,,6535,,,,,,,,,,10772,,,,,12025,,6495,1361,,,,,,2312,,,,4352,7554,,14909,,4999,,4681,7828,,,,,,11369,,,,,,8645,8135,,,,,,3011,,14727,12354,,4883,,9813,2690,,,,,,12514,,,13808,6073,,,,,,5684,5598,1797
2819,,,9650,,,,5806,,,2954,,,13430,10477,8851,,,6536,,,,,,,,,,10773,,,,,12045,,6496,1362,,,,,,2313,,,,4354,7555,,14910,,5019,,4682,7829,,,,,,11389,,,,,,8646,8156,,,,,,3012,,14748,12355,,4884,,9832,2691,,,,,,12515,,,13809,6092,,,,,,5685,5599,1798
2820,,,9651,,,,5827,,,2975,,,13452,10478,8852,,,6537,,,,,,,,,,10774,,,,,12046,,6497,1363,,,,,,2314,,,,4355,7574,,14911,,5020,,4704,7830,,,,,,11390,,,,,,8662,8157,,,,,,3031,,14749,12356,,4885,,9833,2692,,,,,,12516,,,13829,6093,,,,,,5686,5619,1816
2821,,,9652,,,,5828,,,2976,,,13453,10479,8853,,,7111,,,,,,,,,,10775,,,,,12047,,6498,1387,,,,,,2315,,,,4356,7575,,14912,,5021,,4705,7831,,,,,,11391,,,,,,8663,8158,,,,,,3032,,14750,12373,,4886,,9834,2693,,,,,,12517,,,13830,6094,,,,,,5687,5620,1817
2822,,,9653,,,,5829,,,2977,,,13454,10480,8854,,,7133,,,,,,,,,,10796,,,,,12048,,6499,1809,,,,,,2316,,,,4951,7576,,14913,,5022,,4706,7851,,,,,,11392,,,,,,8664,8159,,,,,,3033,,14751,12374,,4887,,9835,2694,,,,,,12533,,,13831,6095,,,,,,5688,5621,1818
2823,,,9669,,,,5830,,,2978,,,13455,10499,8855,,,7134,,,,,,,,,,10797,,,,,12049,,6500,1810,,,,,,2317,,,,4952,7577,,15461,,5023,,5227,7852,,,,,,11393,,,,,,8665,8160,,,,,,3034,,14752,12375,,4888,,9836,2695,,,,,,12534,,,13832,6566,,,,,,5689,6096,1819
2824,,,9670,,,,5831,,,2979,,,13478,10500,8876,,,7135,,,,,,,,,,10798,,,,,12050,,6517,1811,,,,,,2318,,,,4975,7578,,15463,,5024,,5228,7853,,,,,,11394,,,,,,8666,8181,,,,,,3035,,14753,12376,,4907,,9837,2714,,,,,,12535,,,13833,6567,,,,,,5690,6097,1820
2825,,,9671,,,,5854,,,3000,,,13927,10501,8877,,,7161,,,,,,,,,,10799,,,,,12070,,6518,1812,,,,,,2339,,,,4976,7579,,15485,,5025,,5229,7854,,,,,,11395,,,,,,8667,8182,,,,,,3036,,14772,12377,,4908,,9857,2715,,,,,,12536,,,13834,6568,,,,,,5691,6098,1821
